name,genes,overlap_pct,gene,chrom_id,25kb bin
chr1-2379,['Pard3b'],[1.0],Pard3b,1,2379
chr1-2380,['Pard3b'],[1.0],Pard3b,1,2380
chr1-2381,['Pard3b'],[1.0],Pard3b,1,2381
chr1-2382,['Pard3b'],[1.0],Pard3b,1,2382
chr1-2383,['Pard3b'],[1.0],Pard3b,1,2383
chr1-2384,['Pard3b'],[1.0],Pard3b,1,2384
chr1-2385,['Pard3b'],[1.0],Pard3b,1,2385
chr1-2386,['Pard3b'],[0.69136],Pard3b,1,2386
chr1-2528,['Map2'],[0.98688],Map2,1,2528
chr1-2529,['Map2'],[1.0],Map2,1,2529
chr1-2530,['Map2'],[1.0],Map2,1,2530
chr1-2531,['Map2'],[1.0],Map2,1,2531
chr1-2532,['Map2'],[1.0],Map2,1,2532
chr1-2533,['Map2'],[1.0],Map2,1,2533
chr1-2534,['Map2'],[1.0],Map2,1,2534
chr1-2535,['Map2'],[1.0],Map2,1,2535
chr1-2536,['Map2'],[1.0],Map2,1,2536
chr1-2537,['Map2'],[1.0],Map2,1,2537
chr1-2538,['Map2'],[0.70332],Map2,1,2538
chr1-2539,['Unc80'],[0.28268],Unc80,1,2539
chr1-2540,['Unc80'],[1.0],Unc80,1,2540
chr1-2541,['Unc80'],[1.0],Unc80,1,2541
chr1-2542,['Unc80'],[1.0],Unc80,1,2542
chr1-2543,['Unc80'],[1.0],Unc80,1,2543
chr1-2544,['Unc80'],[1.0],Unc80,1,2544
chr1-2545,['Unc80'],[1.0],Unc80,1,2545
chr1-2546,['Unc80'],[1.0],Unc80,1,2546
chr1-2547,['Unc80'],[1.0],Unc80,1,2547
chr1-2548,['Unc80'],[0.966],Unc80,1,2548
chr1-2602,['Erbb4'],[0.71256],Erbb4,1,2602
chr1-2603,['Erbb4'],[1.0],Erbb4,1,2603
chr1-2604,['Erbb4'],[1.0],Erbb4,1,2604
chr1-2605,['Erbb4'],[1.0],Erbb4,1,2605
chr1-2606,['Erbb4'],[1.0],Erbb4,1,2606
chr1-2607,['Erbb4'],[1.0],Erbb4,1,2607
chr1-2608,['Erbb4'],[1.0],Erbb4,1,2608
chr1-2609,['Erbb4'],[1.0],Erbb4,1,2609
chr1-2610,['Erbb4'],[1.0],Erbb4,1,2610
chr1-2611,['Erbb4'],[1.0],Erbb4,1,2611
chr1-2612,['Erbb4'],[1.0],Erbb4,1,2612
chr1-2613,['Erbb4'],[1.0],Erbb4,1,2613
chr1-2614,['Erbb4'],[1.0],Erbb4,1,2614
chr1-2615,['Erbb4'],[1.0],Erbb4,1,2615
chr1-2616,['Erbb4'],[1.0],Erbb4,1,2616
chr1-2617,['Erbb4'],[1.0],Erbb4,1,2617
chr1-2618,['Erbb4'],[1.0],Erbb4,1,2618
chr1-2619,['Erbb4'],[1.0],Erbb4,1,2619
chr1-2620,['Erbb4'],[1.0],Erbb4,1,2620
chr1-2621,['Erbb4'],[1.0],Erbb4,1,2621
chr1-2622,['Erbb4'],[1.0],Erbb4,1,2622
chr1-2623,['Erbb4'],[1.0],Erbb4,1,2623
chr1-2624,['Erbb4'],[1.0],Erbb4,1,2624
chr1-2625,['Erbb4'],[1.0],Erbb4,1,2625
chr1-2626,['Erbb4'],[1.0],Erbb4,1,2626
chr1-2627,['Erbb4'],[1.0],Erbb4,1,2627
chr1-2628,['Erbb4'],[1.0],Erbb4,1,2628
chr1-2629,['Erbb4'],[1.0],Erbb4,1,2629
chr1-2630,['Erbb4'],[1.0],Erbb4,1,2630
chr1-2631,['Erbb4'],[1.0],Erbb4,1,2631
chr1-2632,['Erbb4'],[1.0],Erbb4,1,2632
chr1-2633,['Erbb4'],[1.0],Erbb4,1,2633
chr1-2634,['Erbb4'],[1.0],Erbb4,1,2634
chr1-2635,['Erbb4'],[1.0],Erbb4,1,2635
chr1-2636,['Erbb4'],[1.0],Erbb4,1,2636
chr1-2637,['Erbb4'],[1.0],Erbb4,1,2637
chr1-2638,['Erbb4'],[1.0],Erbb4,1,2638
chr1-2639,['Erbb4'],[1.0],Erbb4,1,2639
chr1-2640,['Erbb4'],[1.0],Erbb4,1,2640
chr1-2641,['Erbb4'],[1.0],Erbb4,1,2641
chr1-2642,['Erbb4'],[1.0],Erbb4,1,2642
chr1-2643,['Erbb4'],[1.0],Erbb4,1,2643
chr1-2644,['Erbb4'],[1.0],Erbb4,1,2644
chr1-2645,['Erbb4'],[0.32236],Erbb4,1,2645
chr1-2825,['6030407O03Rik'],[0.2648],6030407O03Rik,1,2825
chr1-2826,['6030407O03Rik'],[1.0],6030407O03Rik,1,2826
chr1-2827,['6030407O03Rik'],[1.0],6030407O03Rik,1,2827
chr1-2828,['6030407O03Rik'],[1.0],6030407O03Rik,1,2828
chr1-2829,['6030407O03Rik'],[1.0],6030407O03Rik,1,2829
chr1-2830,['6030407O03Rik'],[1.0],6030407O03Rik,1,2830
chr1-2831,['6030407O03Rik'],[1.0],6030407O03Rik,1,2831
chr1-2832,['6030407O03Rik'],[1.0],6030407O03Rik,1,2832
chr1-2833,['6030407O03Rik'],[1.0],6030407O03Rik,1,2833
chr1-2834,['6030407O03Rik'],[1.0],6030407O03Rik,1,2834
chr1-2835,['6030407O03Rik'],[0.57864],6030407O03Rik,1,2835
chr1-2837,['Tns1'],[0.59076],Tns1,1,2837
chr1-2838,['Tns1'],[1.0],Tns1,1,2838
chr1-2839,['Tns1'],[1.0],Tns1,1,2839
chr1-2840,['Tns1'],[1.0],Tns1,1,2840
chr1-2841,['Tns1'],[1.0],Tns1,1,2841
chr1-2842,['Tns1'],[1.0],Tns1,1,2842
chr1-2843,['Tns1'],[1.0],Tns1,1,2843
chr1-2844,['Tns1'],[1.0],Tns1,1,2844
chr1-2845,['Tns1'],[0.98192],Tns1,1,2845
chr1-3031,['Gm29536'],[0.33512],Gm29536,1,3031
chr1-3032,['Gm29536'],[1.0],Gm29536,1,3032
chr1-3033,['Gm29536'],[1.0],Gm29536,1,3033
chr1-3034,['Gm29536'],[1.0],Gm29536,1,3034
chr1-3035,['Gm29536'],[1.0],Gm29536,1,3035
chr1-3036,['Gm29536'],[1.0],Gm29536,1,3036
chr1-3037,['Gm29536'],[1.0],Gm29536,1,3037
chr1-3038,['Gm29536'],[1.0],Gm29536,1,3038
chr1-3039,['Gm29536'],[1.0],Gm29536,1,3039
chr1-3040,['Gm29536'],[1.0],Gm29536,1,3040
chr1-3041,['Gm29536'],[1.0],Gm29536,1,3041
chr1-3042,['Gm29536'],[1.0],Gm29536,1,3042
chr1-3043,['Gm29536'],[1.0],Gm29536,1,3043
chr1-3044,['Gm29536'],[1.0],Gm29536,1,3044
chr1-3045,['Gm29536'],[1.0],Gm29536,1,3045
chr1-3046,['Gm29536'],[1.0],Gm29536,1,3046
chr1-3047,['Gm29536'],[1.0],Gm29536,1,3047
chr1-3048,['Gm29536'],[0.98044],Gm29536,1,3048
chr1-3100,['Dock10'],[0.95732],Dock10,1,3100
chr1-3101,['Dock10'],[1.0],Dock10,1,3101
chr1-3102,['Dock10'],[1.0],Dock10,1,3102
chr1-3103,['Dock10'],[1.0],Dock10,1,3103
chr1-3104,['Dock10'],[1.0],Dock10,1,3104
chr1-3105,['Dock10'],[1.0],Dock10,1,3105
chr1-3106,['Dock10'],[1.0],Dock10,1,3106
chr1-3107,['Dock10'],[1.0],Dock10,1,3107
chr1-3108,['Dock10'],[1.0],Dock10,1,3108
chr1-3109,['Dock10'],[1.0],Dock10,1,3109
chr1-3110,['Dock10'],[0.34212],Dock10,1,3110
chr1-3123,['Nyap2'],[0.91188],Nyap2,1,3123
chr1-3124,['Nyap2'],[1.0],Nyap2,1,3124
chr1-3125,['Nyap2'],[1.0],Nyap2,1,3125
chr1-3126,['Nyap2'],[1.0],Nyap2,1,3126
chr1-3127,['Nyap2'],[1.0],Nyap2,1,3127
chr1-3128,['Nyap2'],[1.0],Nyap2,1,3128
chr1-3129,['Nyap2'],[1.0],Nyap2,1,3129
chr1-3130,['Nyap2'],[1.0],Nyap2,1,3130
chr1-3131,['Nyap2'],[1.0],Nyap2,1,3131
chr1-3132,['Nyap2'],[0.00384],Nyap2,1,3132
chr1-3241,['Pid1'],[0.54832],Pid1,1,3241
chr1-3242,['Pid1'],[1.0],Pid1,1,3242
chr1-3243,['Pid1'],[1.0],Pid1,1,3243
chr1-3244,['Pid1'],[1.0],Pid1,1,3244
chr1-3245,['Pid1'],[1.0],Pid1,1,3245
chr1-3246,['Pid1'],[1.0],Pid1,1,3246
chr1-3247,['Pid1'],[1.0],Pid1,1,3247
chr1-3248,['Pid1'],[1.0],Pid1,1,3248
chr1-3249,['Pid1'],[1.0],Pid1,1,3249
chr1-3250,['Pid1'],[1.0],Pid1,1,3250
chr1-3251,['Pid1'],[0.3858],Pid1,1,3251
chr1-3254,['Dner'],[0.20648],Dner,1,3254
chr1-3255,['Dner'],[1.0],Dner,1,3255
chr1-3256,['Dner'],[1.0],Dner,1,3256
chr1-3257,['Dner'],[1.0],Dner,1,3257
chr1-3258,['Dner'],[1.0],Dner,1,3258
chr1-3259,['Dner'],[1.0],Dner,1,3259
chr1-3260,['Dner'],[1.0],Dner,1,3260
chr1-3261,['Dner'],[1.0],Dner,1,3261
chr1-3262,['Dner'],[1.0],Dner,1,3262
chr1-3263,['Dner'],[1.0],Dner,1,3263
chr1-3264,['Dner'],[1.0],Dner,1,3264
chr1-3265,['Dner'],[1.0],Dner,1,3265
chr1-3266,['Dner'],[1.0],Dner,1,3266
chr1-3267,['Dner'],[0.84884],Dner,1,3267
chr1-3345,['Dis3l2'],[0.84788],Dis3l2,1,3345
chr1-3346,['Dis3l2'],[1.0],Dis3l2,1,3346
chr1-3347,['Dis3l2'],[1.0],Dis3l2,1,3347
chr1-3348,['Dis3l2'],[1.0],Dis3l2,1,3348
chr1-3349,['Dis3l2'],[1.0],Dis3l2,1,3349
chr1-3350,['Dis3l2'],[1.0],Dis3l2,1,3350
chr1-3351,['Dis3l2'],[1.0],Dis3l2,1,3351
chr1-3352,['Dis3l2'],[1.0],Dis3l2,1,3352
chr1-3353,['Dis3l2'],[1.0],Dis3l2,1,3353
chr1-3354,['Dis3l2'],[1.0],Dis3l2,1,3354
chr1-3355,['Dis3l2'],[1.0],Dis3l2,1,3355
chr1-3356,['Dis3l2'],[1.0],Dis3l2,1,3356
chr1-3357,['Dis3l2'],[1.0],Dis3l2,1,3357
chr1-3358,['Dis3l2'],[1.0],Dis3l2,1,3358
chr1-3359,['Dis3l2'],[0.00388],Dis3l2,1,3359
chr1-3455,['Agap1'],[0.8076],Agap1,1,3455
chr1-3456,['Agap1'],[1.0],Agap1,1,3456
chr1-3457,['Agap1'],[1.0],Agap1,1,3457
chr1-3458,['Agap1'],[1.0],Agap1,1,3458
chr1-3459,['Agap1'],[1.0],Agap1,1,3459
chr1-3460,['Agap1'],[1.0],Agap1,1,3460
chr1-3461,['Agap1'],[1.0],Agap1,1,3461
chr1-3462,['Agap1'],[1.0],Agap1,1,3462
chr1-3463,['Agap1'],[1.0],Agap1,1,3463
chr1-3464,['Agap1'],[1.0],Agap1,1,3464
chr1-3465,['Agap1'],[1.0],Agap1,1,3465
chr1-3466,['Agap1'],[1.0],Agap1,1,3466
chr1-3467,['Agap1'],[1.0],Agap1,1,3467
chr1-3468,['Agap1'],[1.0],Agap1,1,3468
chr1-3469,['Agap1'],[1.0],Agap1,1,3469
chr1-3470,['Agap1'],[1.0],Agap1,1,3470
chr1-3471,['Agap1'],[1.0],Agap1,1,3471
chr1-3472,['Agap1'],[0.81128],Agap1,1,3472
chr1-3554,['Hdac4'],[0.84888],Hdac4,1,3554
chr1-3555,['Hdac4'],[1.0],Hdac4,1,3555
chr1-3556,['Hdac4'],[1.0],Hdac4,1,3556
chr1-3557,['Hdac4'],[1.0],Hdac4,1,3557
chr1-3558,['Hdac4'],[1.0],Hdac4,1,3558
chr1-3559,['Hdac4'],[1.0],Hdac4,1,3559
chr1-3560,['Hdac4'],[1.0],Hdac4,1,3560
chr1-3561,['Hdac4'],[1.0],Hdac4,1,3561
chr1-3562,['Hdac4'],[1.0],Hdac4,1,3562
chr1-3563,['Hdac4'],[1.0],Hdac4,1,3563
chr1-3564,['Hdac4'],[0.21364],Hdac4,1,3564
chr1-3789,['Pam'],[0.15628],Pam,1,3789
chr1-3790,['Pam'],[1.0],Pam,1,3790
chr1-3791,['Pam'],[1.0],Pam,1,3791
chr1-3792,['Pam'],[1.0],Pam,1,3792
chr1-3793,['Pam'],[1.0],Pam,1,3793
chr1-3794,['Pam'],[1.0],Pam,1,3794
chr1-3795,['Pam'],[1.0],Pam,1,3795
chr1-3796,['Pam'],[1.0],Pam,1,3796
chr1-3797,['Pam'],[1.0],Pam,1,3797
chr1-3798,['Pam'],[1.0],Pam,1,3798
chr1-3799,['Pam'],[1.0],Pam,1,3799
chr1-3800,['Pam'],[0.82584],Pam,1,3800
chr1-3867,['Cntnap5b'],[0.104],Cntnap5b,1,3867
chr1-3868,['Cntnap5b'],[1.0],Cntnap5b,1,3868
chr1-3869,['Cntnap5b'],[1.0],Cntnap5b,1,3869
chr1-3870,['Cntnap5b'],[1.0],Cntnap5b,1,3870
chr1-3871,['Cntnap5b'],[1.0],Cntnap5b,1,3871
chr1-3872,['Cntnap5b'],[1.0],Cntnap5b,1,3872
chr1-3873,['Cntnap5b'],[1.0],Cntnap5b,1,3873
chr1-3874,['Cntnap5b'],[1.0],Cntnap5b,1,3874
chr1-3875,['Cntnap5b'],[1.0],Cntnap5b,1,3875
chr1-3876,['Cntnap5b'],[1.0],Cntnap5b,1,3876
chr1-3877,['Cntnap5b'],[1.0],Cntnap5b,1,3877
chr1-3878,['Cntnap5b'],[1.0],Cntnap5b,1,3878
chr1-3879,['Cntnap5b'],[1.0],Cntnap5b,1,3879
chr1-3880,['Cntnap5b'],[1.0],Cntnap5b,1,3880
chr1-3881,['Cntnap5b'],[1.0],Cntnap5b,1,3881
chr1-3882,['Cntnap5b'],[1.0],Cntnap5b,1,3882
chr1-3883,['Cntnap5b'],[1.0],Cntnap5b,1,3883
chr1-3884,['Cntnap5b'],[1.0],Cntnap5b,1,3884
chr1-3885,['Cntnap5b'],[1.0],Cntnap5b,1,3885
chr1-3886,['Cntnap5b'],[1.0],Cntnap5b,1,3886
chr1-3887,['Cntnap5b'],[1.0],Cntnap5b,1,3887
chr1-3888,['Cntnap5b'],[1.0],Cntnap5b,1,3888
chr1-3889,['Cntnap5b'],[1.0],Cntnap5b,1,3889
chr1-3890,['Cntnap5b'],[1.0],Cntnap5b,1,3890
chr1-3891,['Cntnap5b'],[1.0],Cntnap5b,1,3891
chr1-3892,['Cntnap5b'],[1.0],Cntnap5b,1,3892
chr1-3893,['Cntnap5b'],[1.0],Cntnap5b,1,3893
chr1-3894,['Cntnap5b'],[1.0],Cntnap5b,1,3894
chr1-3895,['Cntnap5b'],[1.0],Cntnap5b,1,3895
chr1-3896,['Cntnap5b'],[0.62392],Cntnap5b,1,3896
chr1-4067,['Cdh20'],[0.25924],Cdh20,1,4067
chr1-4068,['Cdh20'],[1.0],Cdh20,1,4068
chr1-4069,['Cdh20'],[1.0],Cdh20,1,4069
chr1-4070,['Cdh20'],[1.0],Cdh20,1,4070
chr1-4071,['Cdh20'],[1.0],Cdh20,1,4071
chr1-4072,['Cdh20'],[1.0],Cdh20,1,4072
chr1-4073,['Cdh20'],[1.0],Cdh20,1,4073
chr1-4074,['Cdh20'],[1.0],Cdh20,1,4074
chr1-4075,['Cdh20'],[1.0],Cdh20,1,4075
chr1-4076,['Cdh20'],[0.81924],Cdh20,1,4076
chr1-4123,['Phlpp1'],[0.12528],Phlpp1,1,4123
chr1-4124,['Phlpp1'],[1.0],Phlpp1,1,4124
chr1-4125,['Phlpp1'],[1.0],Phlpp1,1,4125
chr1-4126,['Phlpp1'],[1.0],Phlpp1,1,4126
chr1-4127,['Phlpp1'],[1.0],Phlpp1,1,4127
chr1-4128,['Phlpp1'],[1.0],Phlpp1,1,4128
chr1-4129,['Phlpp1'],[1.0],Phlpp1,1,4129
chr1-4130,['Phlpp1'],[1.0],Phlpp1,1,4130
chr1-4131,['Phlpp1'],[1.0],Phlpp1,1,4131
chr1-4132,['Phlpp1'],[0.7698],Phlpp1,1,4132
chr1-4504,['Cntnap5a'],[0.61056],Cntnap5a,1,4504
chr1-4505,['Cntnap5a'],[1.0],Cntnap5a,1,4505
chr1-4506,['Cntnap5a'],[1.0],Cntnap5a,1,4506
chr1-4507,['Cntnap5a'],[1.0],Cntnap5a,1,4507
chr1-4508,['Cntnap5a'],[1.0],Cntnap5a,1,4508
chr1-4509,['Cntnap5a'],[1.0],Cntnap5a,1,4509
chr1-4510,['Cntnap5a'],[1.0],Cntnap5a,1,4510
chr1-4511,['Cntnap5a'],[1.0],Cntnap5a,1,4511
chr1-4512,['Cntnap5a'],[1.0],Cntnap5a,1,4512
chr1-4513,['Cntnap5a'],[1.0],Cntnap5a,1,4513
chr1-4514,['Cntnap5a'],[1.0],Cntnap5a,1,4514
chr1-4515,['Cntnap5a'],[1.0],Cntnap5a,1,4515
chr1-4516,['Cntnap5a'],[1.0],Cntnap5a,1,4516
chr1-4517,['Cntnap5a'],[1.0],Cntnap5a,1,4517
chr1-4518,['Cntnap5a'],[1.0],Cntnap5a,1,4518
chr1-4519,['Cntnap5a'],[1.0],Cntnap5a,1,4519
chr1-4520,['Cntnap5a'],[1.0],Cntnap5a,1,4520
chr1-4521,['Cntnap5a'],[1.0],Cntnap5a,1,4521
chr1-4522,['Cntnap5a'],[1.0],Cntnap5a,1,4522
chr1-4523,['Cntnap5a'],[1.0],Cntnap5a,1,4523
chr1-4524,['Cntnap5a'],[1.0],Cntnap5a,1,4524
chr1-4525,['Cntnap5a'],[1.0],Cntnap5a,1,4525
chr1-4526,['Cntnap5a'],[1.0],Cntnap5a,1,4526
chr1-4527,['Cntnap5a'],[1.0],Cntnap5a,1,4527
chr1-4528,['Cntnap5a'],[1.0],Cntnap5a,1,4528
chr1-4529,['Cntnap5a'],[1.0],Cntnap5a,1,4529
chr1-4530,['Cntnap5a'],[1.0],Cntnap5a,1,4530
chr1-4531,['Cntnap5a'],[1.0],Cntnap5a,1,4531
chr1-4532,['Cntnap5a'],[1.0],Cntnap5a,1,4532
chr1-4533,['Cntnap5a'],[1.0],Cntnap5a,1,4533
chr1-4534,['Cntnap5a'],[1.0],Cntnap5a,1,4534
chr1-4535,['Cntnap5a'],[1.0],Cntnap5a,1,4535
chr1-4536,['Cntnap5a'],[1.0],Cntnap5a,1,4536
chr1-4537,['Cntnap5a'],[1.0],Cntnap5a,1,4537
chr1-4538,['Cntnap5a'],[1.0],Cntnap5a,1,4538
chr1-4539,['Cntnap5a'],[1.0],Cntnap5a,1,4539
chr1-4540,['Cntnap5a'],[0.49288],Cntnap5a,1,4540
chr1-4612,['Clasp1'],[0.43772],Clasp1,1,4612
chr1-4613,['Clasp1'],[1.0],Clasp1,1,4613
chr1-4614,['Clasp1'],[1.0],Clasp1,1,4614
chr1-4615,['Clasp1'],[1.0],Clasp1,1,4615
chr1-4616,['Clasp1'],[1.0],Clasp1,1,4616
chr1-4617,['Clasp1'],[1.0],Clasp1,1,4617
chr1-4618,['Clasp1'],[1.0],Clasp1,1,4618
chr1-4619,['Clasp1'],[1.0],Clasp1,1,4619
chr1-4620,['Clasp1'],[1.0],Clasp1,1,4620
chr1-4621,['Clasp1'],[0.37848],Clasp1,1,4621
chr1-4630,['Gli2'],[0.6376],Gli2,1,4630
chr1-4631,['Gli2'],[1.0],Gli2,1,4631
chr1-4632,['Gli2'],[1.0],Gli2,1,4632
chr1-4633,['Gli2'],[1.0],Gli2,1,4633
chr1-4634,['Gli2'],[1.0],Gli2,1,4634
chr1-4635,['Gli2'],[1.0],Gli2,1,4635
chr1-4636,['Gli2'],[1.0],Gli2,1,4636
chr1-4637,['Gli2'],[1.0],Gli2,1,4637
chr1-4638,['Gli2'],[1.0],Gli2,1,4638
chr1-4639,['Gli2'],[0.14476],Gli2,1,4639
chr1-4810,['Dpp10'],[0.71452],Dpp10,1,4810
chr1-4811,['Dpp10'],[1.0],Dpp10,1,4811
chr1-4812,['Dpp10'],[1.0],Dpp10,1,4812
chr1-4813,['Dpp10'],[1.0],Dpp10,1,4813
chr1-4814,['Dpp10'],[1.0],Dpp10,1,4814
chr1-4815,['Dpp10'],[1.0],Dpp10,1,4815
chr1-4816,['Dpp10'],[1.0],Dpp10,1,4816
chr1-4817,['Dpp10'],[1.0],Dpp10,1,4817
chr1-4818,['Dpp10'],[1.0],Dpp10,1,4818
chr1-4819,['Dpp10'],[1.0],Dpp10,1,4819
chr1-4820,['Dpp10'],[1.0],Dpp10,1,4820
chr1-4821,['Dpp10'],[1.0],Dpp10,1,4821
chr1-4822,['Dpp10'],[1.0],Dpp10,1,4822
chr1-4823,['Dpp10'],[1.0],Dpp10,1,4823
chr1-4824,['Dpp10'],[1.0],Dpp10,1,4824
chr1-4825,['Dpp10'],[1.0],Dpp10,1,4825
chr1-4826,['Dpp10'],[1.0],Dpp10,1,4826
chr1-4827,['Dpp10'],[1.0],Dpp10,1,4827
chr1-4828,['Dpp10'],[1.0],Dpp10,1,4828
chr1-4829,['Dpp10'],[1.0],Dpp10,1,4829
chr1-4830,['Dpp10'],[1.0],Dpp10,1,4830
chr1-4831,['Dpp10'],[1.0],Dpp10,1,4831
chr1-4832,['Dpp10'],[1.0],Dpp10,1,4832
chr1-4833,['Dpp10'],[1.0],Dpp10,1,4833
chr1-4834,['Dpp10'],[1.0],Dpp10,1,4834
chr1-4835,['Dpp10'],[1.0],Dpp10,1,4835
chr1-4836,['Dpp10'],[1.0],Dpp10,1,4836
chr1-4837,['Dpp10'],[1.0],Dpp10,1,4837
chr1-4838,['Dpp10'],[0.82236],Dpp10,1,4838
chr1-4913,['Nckap5'],[0.4546],Nckap5,1,4913
chr1-4914,['Nckap5'],[1.0],Nckap5,1,4914
chr1-4915,['Nckap5'],[1.0],Nckap5,1,4915
chr1-4916,['Nckap5'],[1.0],Nckap5,1,4916
chr1-4917,['Nckap5'],[1.0],Nckap5,1,4917
chr1-4918,['Nckap5'],[1.0],Nckap5,1,4918
chr1-4919,['Nckap5'],[1.0],Nckap5,1,4919
chr1-4920,['Nckap5'],[1.0],Nckap5,1,4920
chr1-4921,['Nckap5'],[1.0],Nckap5,1,4921
chr1-4922,['Nckap5'],[1.0],Nckap5,1,4922
chr1-4923,['Nckap5'],[1.0],Nckap5,1,4923
chr1-4924,['Nckap5'],[1.0],Nckap5,1,4924
chr1-4925,['Nckap5'],[1.0],Nckap5,1,4925
chr1-4926,['Nckap5'],[1.0],Nckap5,1,4926
chr1-4927,['Nckap5'],[1.0],Nckap5,1,4927
chr1-4928,['Nckap5'],[1.0],Nckap5,1,4928
chr1-4929,['Nckap5'],[1.0],Nckap5,1,4929
chr1-4930,['Nckap5'],[1.0],Nckap5,1,4930
chr1-4931,['Nckap5'],[1.0],Nckap5,1,4931
chr1-4932,['Nckap5'],[1.0],Nckap5,1,4932
chr1-4933,['Nckap5'],[1.0],Nckap5,1,4933
chr1-4934,['Nckap5'],[1.0],Nckap5,1,4934
chr1-4935,['Nckap5'],[1.0],Nckap5,1,4935
chr1-4936,['Nckap5'],[1.0],Nckap5,1,4936
chr1-4937,['Nckap5'],[1.0],Nckap5,1,4937
chr1-4938,['Nckap5'],[1.0],Nckap5,1,4938
chr1-4939,['Nckap5'],[1.0],Nckap5,1,4939
chr1-4940,['Nckap5'],[1.0],Nckap5,1,4940
chr1-4941,['Nckap5'],[1.0],Nckap5,1,4941
chr1-4942,['Nckap5'],[1.0],Nckap5,1,4942
chr1-4943,['Nckap5'],[1.0],Nckap5,1,4943
chr1-4944,['Nckap5'],[1.0],Nckap5,1,4944
chr1-4945,['Nckap5'],[1.0],Nckap5,1,4945
chr1-4946,['Nckap5'],[1.0],Nckap5,1,4946
chr1-4947,['Nckap5'],[1.0],Nckap5,1,4947
chr1-4948,['Nckap5'],[1.0],Nckap5,1,4948
chr1-4949,['Nckap5'],[1.0],Nckap5,1,4949
chr1-4950,['Nckap5'],[0.22528],Nckap5,1,4950
chr1-4965,['Mgat5'],[0.8006],Mgat5,1,4965
chr1-4966,['Mgat5'],[1.0],Mgat5,1,4966
chr1-4967,['Mgat5'],[1.0],Mgat5,1,4967
chr1-4968,['Mgat5'],[1.0],Mgat5,1,4968
chr1-4969,['Mgat5'],[1.0],Mgat5,1,4969
chr1-4970,['Mgat5'],[1.0],Mgat5,1,4970
chr1-4971,['Mgat5'],[1.0],Mgat5,1,4971
chr1-4972,['Mgat5'],[1.0],Mgat5,1,4972
chr1-4973,['Mgat5'],[1.0],Mgat5,1,4973
chr1-4974,['Mgat5'],[1.0],Mgat5,1,4974
chr1-4975,['Mgat5'],[1.0],Mgat5,1,4975
chr1-4976,['Mgat5'],[0.31888],Mgat5,1,4976
chr1-5047,['Thsd7b'],[0.06788],Thsd7b,1,5047
chr1-5048,['Thsd7b'],[1.0],Thsd7b,1,5048
chr1-5049,['Thsd7b'],[1.0],Thsd7b,1,5049
chr1-5050,['Thsd7b'],[1.0],Thsd7b,1,5050
chr1-5051,['Thsd7b'],[1.0],Thsd7b,1,5051
chr1-5052,['Thsd7b'],[1.0],Thsd7b,1,5052
chr1-5053,['Thsd7b'],[1.0],Thsd7b,1,5053
chr1-5054,['Thsd7b'],[1.0],Thsd7b,1,5054
chr1-5055,['Thsd7b'],[1.0],Thsd7b,1,5055
chr1-5056,['Thsd7b'],[1.0],Thsd7b,1,5056
chr1-5057,['Thsd7b'],[1.0],Thsd7b,1,5057
chr1-5058,['Thsd7b'],[1.0],Thsd7b,1,5058
chr1-5059,['Thsd7b'],[1.0],Thsd7b,1,5059
chr1-5060,['Thsd7b'],[1.0],Thsd7b,1,5060
chr1-5061,['Thsd7b'],[1.0],Thsd7b,1,5061
chr1-5062,['Thsd7b'],[1.0],Thsd7b,1,5062
chr1-5063,['Thsd7b'],[1.0],Thsd7b,1,5063
chr1-5064,['Thsd7b'],[1.0],Thsd7b,1,5064
chr1-5065,['Thsd7b'],[1.0],Thsd7b,1,5065
chr1-5066,['Thsd7b'],[1.0],Thsd7b,1,5066
chr1-5067,['Thsd7b'],[1.0],Thsd7b,1,5067
chr1-5068,['Thsd7b'],[1.0],Thsd7b,1,5068
chr1-5069,['Thsd7b'],[1.0],Thsd7b,1,5069
chr1-5070,['Thsd7b'],[1.0],Thsd7b,1,5070
chr1-5071,['Thsd7b'],[1.0],Thsd7b,1,5071
chr1-5072,['Thsd7b'],[1.0],Thsd7b,1,5072
chr1-5073,['Thsd7b'],[1.0],Thsd7b,1,5073
chr1-5074,['Thsd7b'],[1.0],Thsd7b,1,5074
chr1-5075,['Thsd7b'],[1.0],Thsd7b,1,5075
chr1-5076,['Thsd7b'],[1.0],Thsd7b,1,5076
chr1-5077,['Thsd7b'],[1.0],Thsd7b,1,5077
chr1-5078,['Thsd7b'],[1.0],Thsd7b,1,5078
chr1-5079,['Thsd7b'],[1.0],Thsd7b,1,5079
chr1-5080,['Thsd7b'],[1.0],Thsd7b,1,5080
chr1-5081,['Thsd7b'],[1.0],Thsd7b,1,5081
chr1-5082,['Thsd7b'],[1.0],Thsd7b,1,5082
chr1-5083,['Thsd7b'],[1.0],Thsd7b,1,5083
chr1-5084,['Thsd7b'],[1.0],Thsd7b,1,5084
chr1-5085,['Thsd7b'],[0.77112],Thsd7b,1,5085
chr1-5128,['Srgap2'],[0.59],Srgap2,1,5128
chr1-5129,['Srgap2'],[1.0],Srgap2,1,5129
chr1-5130,['Srgap2'],[1.0],Srgap2,1,5130
chr1-5131,['Srgap2'],[1.0],Srgap2,1,5131
chr1-5132,['Srgap2'],[1.0],Srgap2,1,5132
