200kb name,genes,overlap_pct,gene,chrom_id,200kb bin
chr1-g633,"['Nckap5', 'Nckap5', 'Nckap5', 'Nckap5', 'Nckap5', 'Nckap5', 'Nckap5', 'Nckap5']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nckap5,1,633
chr1-g634,"['Nckap5', 'Nckap5']","[1.0, 0.22528]",Nckap5,1,634
chr1-g636,"['Mgat5', 'Mgat5', 'Mgat5', 'Mgat5', 'Mgat5', 'Mgat5', 'Mgat5', 'Mgat5']","[0.8006, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mgat5,1,636
chr1-g637,"['Mgat5', 'Mgat5', 'Mgat5', 'Mgat5']","[1.0, 1.0, 1.0, 0.31888]",Mgat5,1,637
chr1-g646,"['Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b']","[0.06788, 1.0, 1.0, 1.0, 1.0, 1.0]",Thsd7b,1,646
chr1-g647,"['Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thsd7b,1,647
chr1-g648,"['Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thsd7b,1,648
chr1-g649,"['Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thsd7b,1,649
chr1-g650,"['Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b', 'Thsd7b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thsd7b,1,650
chr1-g651,['Thsd7b'],[0.77112],Thsd7b,1,651
chr1-g656,"['Srgap2', 'Srgap2', 'Srgap2', 'Srgap2', 'Srgap2']","[0.59, 1.0, 1.0, 1.0, 1.0]",Srgap2,1,656
chr1-g657,"['Srgap2', 'Srgap2', 'Srgap2', 'Srgap2', 'Srgap2', 'Srgap2']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.09444]",Srgap2,1,657
chr1-g673,"['Ppp1r12b', 'Ppp1r12b']","[0.8134, 1.0]",Ppp1r12b,1,673
chr1-g674,"['Ppp1r12b', 'Ppp1r12b', 'Ppp1r12b', 'Ppp1r12b', 'Ppp1r12b', 'Ppp1r12b', 'Ppp1r12b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2376]",Ppp1r12b,1,674
chr1-g694,"['Dennd1b', 'Dennd1b']","[0.2912, 1.0]",Dennd1b,1,694
chr1-g695,"['Dennd1b', 'Dennd1b', 'Dennd1b', 'Dennd1b', 'Dennd1b', 'Dennd1b', 'Dennd1b', 'Dennd1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.04168]",Dennd1b,1,695
chr1-g701,"['Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2']","[0.17132, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnt2,1,701
chr1-g702,"['Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2', 'Kcnt2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnt2,1,702
chr1-g703,['Kcnt2'],[0.5618],Kcnt2,1,703
chr1-g732,"['Brinp3', 'Brinp3', 'Brinp3', 'Brinp3', 'Brinp3']","[0.09256, 1.0, 1.0, 1.0, 1.0]",Brinp3,1,732
chr1-g733,"['Brinp3', 'Brinp3', 'Brinp3', 'Brinp3', 'Brinp3', 'Brinp3', 'Brinp3', 'Brinp3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Brinp3,1,733
chr1-g734,"['Brinp3', 'Brinp3', 'Brinp3', 'Brinp3', 'Brinp3']","[1.0, 1.0, 1.0, 1.0, 0.09888]",Brinp3,1,734
chr1-g752,"['Hmcn1', 'Hmcn1']","[0.49996, 1.0]",Hmcn1,1,752
chr1-g753,"['Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Hmcn1,1,753
chr1-g754,"['Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1', 'Hmcn1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7374]",Hmcn1,1,754
chr1-g759,"['1700025G04Rik', '1700025G04Rik', '1700025G04Rik', '1700025G04Rik', '1700025G04Rik']","[0.61908, 1.0, 1.0, 1.0, 1.0]",1700025G04Rik,1,759
chr1-g760,"['1700025G04Rik', '1700025G04Rik', '1700025G04Rik', '1700025G04Rik']","[1.0, 1.0, 1.0, 0.6128]",1700025G04Rik,1,760
chr1-g762,"['Rgl1', 'Rgl1', 'Rgl1', 'Rgl1']","[0.32952, 1.0, 1.0, 1.0]",Rgl1,1,762
chr1-g763,"['Rgl1', 'Rgl1', 'Rgl1', 'Rgl1', 'Rgl1', 'Rgl1', 'Rgl1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6522]",Rgl1,1,763
chr1-g771,['Cacna1e'],[0.29928],Cacna1e,1,771
chr1-g772,"['Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cacna1e,1,772
chr1-g773,"['Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e', 'Cacna1e']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0368]",Cacna1e,1,773
chr1-g785,"['Rasal2', 'Rasal2', 'Rasal2']","[0.59272, 1.0, 1.0]",Rasal2,1,785
chr1-g786,"['Rasal2', 'Rasal2', 'Rasal2', 'Rasal2', 'Rasal2', 'Rasal2', 'Rasal2', 'Rasal2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Rasal2,1,786
chr1-g787,['Rasal2'],[0.5038],Rasal2,1,787
chr1-g791,"['Astn1', 'Astn1']","[0.50788, 1.0]",Astn1,1,791
chr1-g792,"['Astn1', 'Astn1', 'Astn1', 'Astn1', 'Astn1', 'Astn1', 'Astn1', 'Astn1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Astn1,1,792
chr1-g793,"['Astn1', 'Astn1', 'Astn1', 'Astn1', 'Pappa2', 'Pappa2', 'Pappa2', 'Pappa2']","[1.0, 1.0, 1.0, 0.67144, 0.53064, 1.0, 1.0, 1.0]","Astn1,Pappa2",1,793
chr1-g794,"['Pappa2', 'Pappa2', 'Pappa2', 'Pappa2', 'Pappa2', 'Pappa2', 'Pappa2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.327]",Pappa2,1,794
chr1-g797,"['Tnr', 'Tnr', 'Tnr', 'Tnr']","[0.04928, 1.0, 1.0, 1.0]",Tnr,1,797
chr1-g798,"['Tnr', 'Tnr', 'Tnr', 'Tnr', 'Tnr', 'Tnr', 'Tnr', 'Tnr']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tnr,1,798
chr1-g799,"['Tnr', 'Tnr', 'Tnr', 'Tnr', 'Tnr']","[1.0, 1.0, 1.0, 1.0, 0.99688]",Tnr,1,799
chr1-g801,"['Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l']","[0.73716, 1.0, 1.0, 1.0, 1.0, 1.0]",Rabgap1l,1,801
chr1-g802,"['Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Rabgap1l,1,802
chr1-g803,"['Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l', 'Rabgap1l']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.71752]",Rabgap1l,1,803
chr1-g809,['Dnm3'],[0.50796],Dnm3,1,809
chr1-g810,"['Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dnm3,1,810
chr1-g811,"['Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3', 'Dnm3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dnm3,1,811
chr1-g812,"['Dnm3', 'Dnm3', 'Dnm3', 'Dnm3']","[1.0, 1.0, 1.0, 0.12136]",Dnm3,1,812
chr1-g840,"['Pbx1', 'Pbx1']","[0.85896, 1.0]",Pbx1,1,840
chr1-g841,"['Pbx1', 'Pbx1', 'Pbx1', 'Pbx1', 'Pbx1', 'Pbx1', 'Pbx1', 'Pbx1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pbx1,1,841
chr1-g842,"['Pbx1', 'Pbx1']","[1.0, 0.28676]",Pbx1,1,842
chr1-g851,"['Nos1ap', 'Nos1ap', 'Nos1ap', 'Nos1ap']","[0.38136, 1.0, 1.0, 1.0]",Nos1ap,1,851
chr1-g852,"['Nos1ap', 'Nos1ap', 'Nos1ap', 'Nos1ap', 'Nos1ap', 'Nos1ap', 'Nos1ap', 'Nos1ap']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.59396]",Nos1ap,1,852
chr1-g872,"['Fmn2', 'Fmn2', 'Fmn2', 'Fmn2']","[0.92704, 1.0, 1.0, 1.0]",Fmn2,1,872
chr1-g873,"['Fmn2', 'Fmn2', 'Fmn2', 'Fmn2', 'Fmn2', 'Fmn2', 'Fmn2', 'Fmn2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fmn2,1,873
chr1-g874,['Fmn2'],[0.90916],Fmn2,1,874
chr1-g875,"['Rgs7', 'Rgs7', 'Rgs7', 'Rgs7', 'Rgs7', 'Rgs7']","[0.637, 1.0, 1.0, 1.0, 1.0, 1.0]",Rgs7,1,875
chr1-g876,"['Rgs7', 'Rgs7', 'Rgs7', 'Rgs7', 'Rgs7', 'Rgs7', 'Rgs7', 'Rgs7']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Rgs7,1,876
chr1-g877,"['Rgs7', 'Rgs7', 'Rgs7', 'Rgs7']","[1.0, 1.0, 1.0, 0.7018]",Rgs7,1,877
chr1-g879,"['Pld5', 'Pld5']","[0.5078, 1.0]",Pld5,1,879
chr1-g880,"['Pld5', 'Pld5', 'Pld5', 'Pld5', 'Pld5', 'Pld5', 'Pld5', 'Pld5']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pld5,1,880
chr1-g881,"['Pld5', 'Pld5', 'Pld5', 'Pld5']","[1.0, 1.0, 1.0, 0.01248]",Pld5,1,881
chr1-g884,"['Sdccag8', 'Sdccag8', 'Sdccag8', 'Sdccag8', 'Sdccag8', 'Sdccag8', 'Sdccag8', 'Sdccag8']","[0.41364, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sdccag8,1,884
chr1-g885,"['Sdccag8', 'Akt3', 'Akt3', 'Akt3', 'Akt3', 'Akt3', 'Akt3', 'Akt3', 'Akt3']","[0.81728, 0.197, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Akt3,1,885
chr1-g886,"['Akt3', 'Akt3']","[1.0, 0.95068]",Akt3,1,886
chr1-g892,"['Kif26b', 'Kif26b', 'Kif26b']","[0.83504, 1.0, 1.0]",Kif26b,1,892
chr1-g893,"['Kif26b', 'Kif26b', 'Kif26b', 'Kif26b', 'Kif26b', 'Kif26b', 'Kif26b', 'Kif26b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kif26b,1,893
chr1-g894,"['Kif26b', 'Kif26b', 'Kif26b', 'Kif26b', 'Kif26b', 'Kif26b', 'Smyd3', 'Smyd3']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.31428, 0.92164, 1.0]","Kif26b,Smyd3",1,894
chr1-g895,"['Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Smyd3,1,895
chr1-g896,"['Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Smyd3,1,896
chr1-g897,"['Smyd3', 'Smyd3', 'Smyd3', 'Smyd3', 'Smyd3']","[1.0, 1.0, 1.0, 1.0, 0.72164]",Smyd3,1,897
chr1-g899,"['Cdc42bpa', 'Cdc42bpa']","[0.56964, 1.0]",Cdc42bpa,1,899
chr1-g900,"['Cdc42bpa', 'Cdc42bpa', 'Cdc42bpa', 'Cdc42bpa', 'Cdc42bpa', 'Cdc42bpa', 'Cdc42bpa']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.62412]",Cdc42bpa,1,900
chr1-g927,"['Mir297c', 'Mir297c', 'Mir297c']","[0.5066, 1.0, 1.0]",Mir297c,1,927
chr1-g928,"['Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mir297c,1,928
chr1-g929,"['Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c', 'Mir297c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5518]",Mir297c,1,929
chr1-g938,"['Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg']","[0.6398, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Esrrg,1,938
chr1-g939,"['Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Esrrg,1,939
chr1-g940,"['Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg', 'Esrrg']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Esrrg,1,940
chr1-g941,"['Esrrg', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a']","[0.59536, 0.48652, 1.0, 1.0, 1.0, 1.0, 1.0]",Ush2a,1,941
chr1-g942,"['Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ush2a,1,942
chr1-g943,"['Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ush2a,1,943
chr1-g944,"['Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a', 'Ush2a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.60156]",Ush2a,1,944
chr1-g960,['Kcnh1'],[0.36896],Kcnh1,1,960
chr1-g961,"['Kcnh1', 'Kcnh1', 'Kcnh1', 'Kcnh1', 'Kcnh1', 'Kcnh1', 'Kcnh1', 'Kcnh1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnh1,1,961
chr1-g962,"['Kcnh1', 'Kcnh1', 'Kcnh1', 'Kcnh1', 'Kcnh1', 'Hhat', 'Hhat', 'Hhat', 'Hhat']","[1.0, 1.0, 1.0, 1.0, 0.40636, 0.48692, 1.0, 1.0, 1.0]","Hhat,Kcnh1",1,962
chr1-g963,"['Hhat', 'Hhat', 'Hhat', 'Hhat', 'Hhat', 'Hhat', 'Hhat']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.84876]",Hhat,1,963
chr2-g20,"['Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a']","[0.29272, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Frmd4a,2,20
chr2-g21,"['Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Frmd4a,2,21
chr2-g22,"['Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a', 'Frmd4a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Frmd4a,2,22
chr2-g23,['Frmd4a'],[0.56172],Frmd4a,2,23
chr2-g26,"['Camk1d', 'Camk1d', 'Camk1d', 'Camk1d', 'Camk1d']","[0.26176, 1.0, 1.0, 1.0, 1.0]",Camk1d,2,26
chr2-g27,"['Camk1d', 'Camk1d', 'Camk1d', 'Camk1d', 'Camk1d', 'Camk1d', 'Camk1d', 'Camk1d']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Camk1d,2,27
chr2-g28,"['Camk1d', 'Camk1d', 'Camk1d', 'Camk1d', 'Camk1d']","[1.0, 1.0, 1.0, 1.0, 0.59048]",Camk1d,2,28
chr2-g32,"['Celf2', 'Celf2', 'Celf2']","[0.41208, 1.0, 1.0]",Celf2,2,32
chr2-g33,"['Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Celf2,2,33
chr2-g34,"['Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Celf2,2,34
chr2-g35,"['Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Celf2,2,35
chr2-g36,"['Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2', 'Celf2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.84792]",Celf2,2,36
chr2-g51,"['Sfmbt2', 'Sfmbt2']","[0.182, 1.0]",Sfmbt2,2,51
chr2-g52,"['Sfmbt2', 'Sfmbt2', 'Sfmbt2', 'Sfmbt2', 'Sfmbt2', 'Sfmbt2', 'Sfmbt2', 'Sfmbt2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.81012]",Sfmbt2,2,52
chr2-g66,"['Cubn', 'Cubn', 'Cubn', 'Cubn', 'Cubn']","[0.94652, 1.0, 1.0, 1.0, 1.0]",Cubn,2,66
chr2-g67,"['Cubn', 'Cubn', 'Cubn', 'Cubn']","[1.0, 1.0, 1.0, 0.67504]",Cubn,2,67
chr2-g73,"['Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2']","[0.8278, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cacnb2,2,73
chr2-g74,"['Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2', 'Cacnb2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.51632]",Cacnb2,2,74
chr2-g77,"['Malrd1', 'Malrd1', 'Malrd1']","[0.94088, 1.0, 1.0]",Malrd1,2,77
chr2-g78,"['Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Malrd1,2,78
chr2-g79,"['Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Malrd1,2,79
chr2-g80,"['Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1', 'Malrd1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Malrd1,2,80
chr2-g81,"['Malrd1', 'Malrd1', 'Malrd1', 'Plxdc2', 'Plxdc2']","[1.0, 1.0, 0.22228, 0.74788, 1.0]","Malrd1,Plxdc2",2,81
chr2-g82,"['Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Plxdc2,2,82
chr2-g83,"['Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2', 'Plxdc2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.23356]",Plxdc2,2,83
chr2-g101,"['Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4']","[0.40352, 1.0, 1.0, 1.0, 1.0]",Etl4,2,101
chr2-g102,"['Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Etl4,2,102
chr2-g103,"['Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4', 'Etl4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Etl4,2,103
chr2-g104,['Etl4'],[0.4214],Etl4,2,104
chr2-g106,"['Gpr158', 'Gpr158']","[0.29736, 1.0]",Gpr158,2,106
chr2-g107,"['Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Gpr158,2,107
chr2-g108,"['Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158', 'Gpr158']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Gpr158,2,108
chr2-g109,"['Gpr158', 'Gpr158']","[1.0, 0.22168]",Gpr158,2,109
chr2-g165,"['Ralgps1', 'Ralgps1', 'Ralgps1']","[0.66328, 1.0, 1.0]",Ralgps1,2,165
chr2-g166,"['Ralgps1', 'Ralgps1', 'Ralgps1', 'Ralgps1', 'Ralgps1', 'Ralgps1', 'Ralgps1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.85976]",Ralgps1,2,166
chr2-g170,"['Pbx3', 'Pbx3']","[0.14176, 1.0]",Pbx3,2,170
chr2-g171,"['Pbx3', 'Pbx3', 'Pbx3', 'Pbx3', 'Pbx3', 'Pbx3', 'Pbx3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8818]",Pbx3,2,171
chr2-g172,"['Mapkap1', 'Mapkap1', 'Mapkap1', 'Mapkap1', 'Mapkap1', 'Mapkap1', 'Mapkap1', 'Mapkap1']","[0.726, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mapkap1,2,172
chr2-g173,['Mapkap1'],[0.99832],Mapkap1,2,173
chr2-g178,"['Ttll11', 'Ttll11']","[0.95044, 1.0]",Ttll11,2,178
chr2-g179,"['Ttll11', 'Ttll11', 'Ttll11', 'Ttll11', 'Ttll11', 'Ttll11', 'Ttll11', 'Ttll11']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1928]",Ttll11,2,179
chr2-g188,['Dennd1a'],[0.04044],Dennd1a,2,188
chr2-g189,"['Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dennd1a,2,189
chr2-g190,"['Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dennd1a,2,190
chr2-g191,"['Dennd1a', 'Dennd1a', 'Dennd1a', 'Dennd1a']","[1.0, 1.0, 1.0, 0.49536]",Dennd1a,2,191
chr2-g193,"['Nr6a1', 'Nr6a1', 'Nr6a1', 'Nr6a1']","[0.06508, 1.0, 1.0, 1.0]",Nr6a1,2,193
chr2-g194,"['Nr6a1', 'Nr6a1', 'Nr6a1', 'Nr6a1', 'Nr6a1', 'Nr6a1']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.05844]",Nr6a1,2,194
chr2-g202,['Lrp1b'],[0.12912],Lrp1b,2,202
chr2-g203,"['Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Lrp1b,2,203
chr2-g204,"['Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Lrp1b,2,204
chr2-g205,"['Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Lrp1b,2,205
chr2-g206,"['Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Lrp1b,2,206
chr2-g207,"['Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Lrp1b,2,207
chr2-g208,"['Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b', 'Lrp1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Lrp1b,2,208
