100kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id
chr1-g301,chr1,30100000,30200000,0.36418,Gm31465,1.0,17824,17824.0,17824.0,17824.0,17824.0,1
chr1-g302,chr1,30200000,30300000,0.37978,,,,,,,,1
chr1-g303,chr1,30300000,30400000,0.39227,,,,,,,,1
chr1-g304,chr1,30400000,30500000,0.37511,,,,,,,,1
chr1-g305,chr1,30500000,30600000,0.39484,,,,,,,,1
chr1-g306,chr1,30600000,30700000,0.39953,,,,,,,,1
chr1-g307,chr1,30700000,30800000,0.41693,,,,,,,,1
chr1-g308,chr1,30800000,30900000,0.40267,Phf3,1.0,60915,60915.0,60915.0,60915.0,60915.0,1
chr1-g309,chr1,30900000,31000000,0.40832,"LOC115487084, Ptp4a1, Gm13363",3.0,"1465, 9453, 8119",9453.0,1465.0,6345.666666666667,8119.0,1
chr1-g310,chr1,31000000,31100000,0.41002,Gm29669,1.0,77267,77267.0,77267.0,77267.0,77267.0,1
chr1-g311,chr1,31100000,31200000,0.39896,"4931428L18Rik, Lgsn",2.0,"81579, 28291",81579.0,28291.0,54935.0,54935.0,1
chr1-g312,chr1,31200000,31300000,0.40053,"4931428L18Rik, Lgsn, Pih1d3, Gm4850",4.0,"81579, 28291, 1449, 3215",81579.0,1449.0,28633.5,15753.0,1
chr1-g313,chr1,31300000,31400000,0.3833499999999999,,,,,,,,1
chr1-g314,chr1,31400000,31500000,0.378,,,,,,,,1
chr1-g315,chr1,31500000,31600000,0.38077,,,,,,,,1
chr1-g316,chr1,31600000,31700000,0.3681,,,,,,,,1
chr1-g317,chr1,31700000,31800000,0.3763499999999999,,,,,,,,1
chr1-g318,chr1,31800000,31900000,0.3719599999999999,,,,,,,,1
chr1-g319,chr1,31900000,32000000,0.38347,,,,,,,,1
chr1-g320,chr1,32000000,32100000,0.3716,,,,,,,,1
chr1-g321,chr1,32100000,32200000,0.3695199999999999,Khdrbs2,1.0,485848,485848.0,485848.0,485848.0,485848.0,1
chr1-g322,chr1,32200000,32300000,0.3769,Khdrbs2,1.0,485848,485848.0,485848.0,485848.0,485848.0,1
chr1-g323,chr1,32300000,32400000,0.37408,Khdrbs2,1.0,485848,485848.0,485848.0,485848.0,485848.0,1
chr1-g324,chr1,32400000,32500000,0.38417,Khdrbs2,1.0,485848,485848.0,485848.0,485848.0,485848.0,1
chr1-g325,chr1,32500000,32600000,0.37126,"Khdrbs2, Gm9839, Gm5415",3.0,"485848, 1437, 3748",485848.0,1437.0,163677.66666666666,3748.0,1
chr1-g326,chr1,32600000,32700000,0.37927,Khdrbs2,1.0,485848,485848.0,485848.0,485848.0,485848.0,1
chr1-g327,chr1,32700000,32800000,0.3917299999999999,,,,,,,,1
chr1-g328,chr1,32800000,32900000,0.3933999999999999,,,,,,,,1
chr1-g329,chr1,32900000,33000000,0.38838,,,,,,,,1
chr1-g330,chr1,33000000,33100000,0.39615,,,,,,,,1
chr1-g331,chr1,33100000,33200000,0.39559,,,,,,,,1
chr1-g332,chr1,33200000,33300000,0.40252,,,,,,,,1
chr1-g333,chr1,33300000,33400000,0.39976,,,,,,,,1
chr1-g334,chr1,33400000,33500000,0.4145399999999999,Prim2,1.0,215987,215987.0,215987.0,215987.0,215987.0,1
chr1-g335,chr1,33500000,33600000,0.42026,Prim2,1.0,215987,215987.0,215987.0,215987.0,215987.0,1
chr1-g336,chr1,33600000,33700000,0.4375599999999999,"Prim2, 1700001G17Rik",2.0,"215987, 889",215987.0,889.0,108438.0,108438.0,1
chr1-g337,chr1,33700000,33800000,0.43726,"Rab23, Gm32229, Bag2",3.0,"22146, 5666, 12267",22146.0,5666.0,13359.666666666666,12267.0,1
chr1-g338,chr1,33800000,33900000,0.4198099999999999,"Zfp451, Gm15455, Bend6",3.0,"12636, 3016, 55716",55716.0,3016.0,23789.33333333333,12636.0,1
chr1-g339,chr1,33900000,34000000,0.44144,"Bend6, Dst",2.0,"55716, 400438",400438.0,55716.0,228077.0,228077.0,1
chr1-g340,chr1,34000000,34100000,0.43732,Dst,1.0,400438,400438.0,400438.0,400438.0,400438.0,1
chr1-g341,chr1,34100000,34200000,0.44037,"Dst, Mir6896",2.0,"400438, 73",400438.0,73.0,200255.5,200255.5,1
chr1-g342,chr1,34200000,34300000,0.45265,Dst,1.0,400438,400438.0,400438.0,400438.0,400438.0,1
chr1-g343,chr1,34300000,34400000,0.42842,Dst,1.0,400438,400438.0,400438.0,400438.0,400438.0,1
chr1-g344,chr1,34400000,34500000,0.45661,"Imp4, Ccdc115, Mir5103, Ptpn18, Prss39",5.0,"5919, 3003, 79, 14034, 4651",14034.0,79.0,5537.2,4651.0,1
chr1-g345,chr1,34500000,34600000,0.46248,"Prss39, Cfc1, Prss40, Amer3",4.0,"4651, 8664, 8613, 11252",11252.0,4651.0,8295.0,8638.5,1
chr1-g346,chr1,34600000,34700000,0.46565,"AA619741, Arhgef4",2.0,"2676, 134557",134557.0,2676.0,68616.5,68616.5,1
chr1-g347,chr1,34700000,34800000,0.45644,Arhgef4,1.0,134557,134557.0,134557.0,134557.0,134557.0,1
chr1-g348,chr1,34800000,34900000,0.47001,"Arhgef4, Fam168b, Plekhb2",3.0,"134557, 29833, 29627",134557.0,29627.0,64672.333333333336,29833.0,1
chr1-g349,chr1,34900000,35000000,0.43844,,,,,,,,1
chr1-g350,chr1,35000000,35100000,0.4299699999999999,,,,,,,,1
chr1-g351,chr1,35100000,35200000,0.42496,,,,,,,,1
chr1-g352,chr1,35200000,35300000,0.4356799999999999,,,,,,,,1
chr1-g353,chr1,35300000,35400000,0.4365099999999999,,,,,,,,1
chr1-g354,chr1,35400000,35500000,0.43052,,,,,,,,1
chr1-g355,chr1,35500000,35600000,0.43381,,,,,,,,1
chr1-g356,chr1,35600000,35700000,0.4284,,,,,,,,1
chr1-g357,chr1,35700000,35800000,0.4452,,,,,,,,1
chr1-g358,chr1,35800000,35900000,0.46284,,,,,,,,1
chr1-g359,chr1,35900000,36000000,0.46137,,,,,,,,1
chr1-g360,chr1,36000000,36100000,0.47847,Hs6st1,1.0,38047,38047.0,38047.0,38047.0,38047.0,1
chr1-g361,chr1,36100000,36200000,0.46062,"Hs6st1, Mir6897, Uggt1",3.0,"38047, 62, 104275",104275.0,62.0,47461.333333333336,38047.0,1
chr1-g362,chr1,36200000,36300000,0.45631,"Uggt1, Neurl3",2.0,"104275, 8824",104275.0,8824.0,56549.5,56549.5,1
chr1-g363,chr1,36300000,36400000,0.47928,"Arid5a, Mir6898, Kansl3, Fer1l5",4.0,"16297, 77, 33452, 49921",49921.0,77.0,24936.75,24874.5,1
chr1-g364,chr1,36400000,36500000,0.48492,"Fer1l5, Lman2l, Cnnm4",3.0,"49921, 22086, 37180",49921.0,22086.0,36395.66666666666,37180.0,1
chr1-g365,chr1,36500000,36600000,0.51939,"Cnnm4, Cnnm3, Ankrd23, Ankrd39, Sema4c, Fam178b",6.0,"37180, 16370, 6364, 9082, 9743, 120488",120488.0,6364.0,33204.5,13056.5,1
chr1-g366,chr1,36600000,36700000,0.4787099999999999,"Fam178b, Cox5b, Actr1b",3.0,"120488, 1902, 10724",120488.0,1902.0,44371.333333333336,10724.0,1
chr1-g367,chr1,36700000,36800000,0.48975,"Actr1b, 4933424G06Rik, Zap70, Tmem131",4.0,"10724, 43423, 21023, 147339",147339.0,10724.0,55627.25,32223.0,1
chr1-g368,chr1,36800000,36900000,0.43118,Tmem131,1.0,147339,147339.0,147339.0,147339.0,147339.0,1
chr1-g369,chr1,36900000,37000000,0.43689,Tmem131,1.0,147339,147339.0,147339.0,147339.0,147339.0,1
chr1-g370,chr1,37000000,37100000,0.44702,Vwa3b,1.0,158295,158295.0,158295.0,158295.0,158295.0,1
chr1-g371,chr1,37100000,37200000,0.45029,Vwa3b,1.0,158295,158295.0,158295.0,158295.0,158295.0,1
chr1-g372,chr1,37200000,37300000,0.45769,"Cnga3, Inpp4a",2.0,"44180, 110903",110903.0,44180.0,77541.5,77541.5,1
chr1-g373,chr1,37300000,37400000,0.48134,Inpp4a,1.0,110903,110903.0,110903.0,110903.0,110903.0,1
chr1-g374,chr1,37400000,37500000,0.44858,"Inpp4a, Coa5, Unc50, Mgat4a, 4930594C11Rik",5.0,"110903, 13019, 8848, 101677, 2755",110903.0,2755.0,47440.4,13019.0,1
chr1-g375,chr1,37500000,37600000,0.44729,Mgat4a,1.0,101677,101677.0,101677.0,101677.0,101677.0,1
chr1-g376,chr1,37600000,37700000,0.47399,2010300C02Rik,1.0,108136,108136.0,108136.0,108136.0,108136.0,1
chr1-g377,chr1,37700000,37800000,0.42863,"2010300C02Rik, Tsga10",2.0,"108136, 104475",108136.0,104475.0,106305.5,106305.5,1
chr1-g378,chr1,37800000,37900000,0.41389,"Tsga10, Lipt1, Mrpl30, Mitd1",4.0,"104475, 4093, 7862, 11524",104475.0,4093.0,31988.5,9693.0,1
chr1-g379,chr1,37900000,38000000,0.4404499999999999,"Lyg2, Lyg1, Eif5b, Txndc9",4.0,"10571, 11022, 57570, 13342",57570.0,10571.0,23126.25,12182.0,1
chr1-g380,chr1,38000000,38100000,0.40159,"Eif5b, Rev1",2.0,"57570, 76881",76881.0,57570.0,67225.5,67225.5,1
chr1-g381,chr1,38100000,38200000,0.43404,"Rev1, Gm5099, Aff3",3.0,"76881, 27810, 451254",451254.0,27810.0,185315.0,76881.0,1
chr1-g382,chr1,38200000,38300000,0.4602,Aff3,1.0,451254,451254.0,451254.0,451254.0,451254.0,1
chr1-g383,chr1,38300000,38400000,0.4362,Aff3,1.0,451254,451254.0,451254.0,451254.0,451254.0,1
chr1-g384,chr1,38400000,38500000,0.43898,Aff3,1.0,451254,451254.0,451254.0,451254.0,451254.0,1
chr1-g385,chr1,38500000,38600000,0.4424399999999999,Aff3,1.0,451254,451254.0,451254.0,451254.0,451254.0,1
chr1-g386,chr1,38600000,38700000,0.44323,Aff3,1.0,451254,451254.0,451254.0,451254.0,451254.0,1
chr1-g387,chr1,38700000,38800000,0.4556199999999999,Lonrf2,1.0,43019,43019.0,43019.0,43019.0,43019.0,1
chr1-g388,chr1,38800000,38900000,0.45163,"Lonrf2, Chst10",2.0,"43019, 34288",43019.0,34288.0,38653.5,38653.5,1
chr1-g389,chr1,38900000,39000000,0.43304,"Nms, Pdcl3",2.0,"11128, 9423",11128.0,9423.0,10275.5,10275.5,1
chr1-g390,chr1,39000000,39100000,0.45537,,,,,,,,1
chr1-g391,chr1,39100000,39200000,0.45448,"Npas2, Mir6349",2.0,"168969, 97",168969.0,97.0,84533.0,84533.0,1
chr1-g392,chr1,39200000,39300000,0.45979,Npas2,1.0,168969,168969.0,168969.0,168969.0,168969.0,1
chr1-g393,chr1,39300000,39400000,0.46831,"Npas2, Rpl31, Tbc1d8",3.0,"168969, 4060, 107260",168969.0,4060.0,93429.66666666669,107260.0,1
chr1-g394,chr1,39400000,39500000,0.4666,Tbc1d8,1.0,107260,107260.0,107260.0,107260.0,107260.0,1
chr1-g395,chr1,39500000,39600000,0.4425699999999999,"Cnot11, Snord89, Rnf149",3.0,"11177, 94, 26052",26052.0,94.0,12441.0,11177.0,1
chr1-g396,chr1,39600000,39700000,0.4626,"Creg2, Rfx8",2.0,"32777, 55689",55689.0,32777.0,44233.0,44233.0,1
chr1-g397,chr1,39700000,39800000,0.4552,Rfx8,1.0,55689,55689.0,55689.0,55689.0,55689.0,1
chr1-g398,chr1,39800000,39900000,0.45148,"Gm3646, 1700066B17Rik",2.0,"1192, 4903",4903.0,1192.0,3047.5,3047.5,1
chr1-g399,chr1,39900000,40000000,0.45815,Map4k4,1.0,125398,125398.0,125398.0,125398.0,125398.0,1
chr1-g400,chr1,40000000,40100000,0.45977,"Map4k4, Il1r2, Gm16894",3.0,"125398, 39138, 9640",125398.0,9640.0,58058.66666666666,39138.0,1
chr1-g401,chr1,40100000,40200000,0.43787,Il1r2,1.0,39138,39138.0,39138.0,39138.0,39138.0,1
chr1-g402,chr1,40200000,40300000,0.43559,Il1r1,1.0,91098,91098.0,91098.0,91098.0,91098.0,1
chr1-g403,chr1,40300000,40400000,0.43524,"Il1r1, Il1rl2",2.0,"91098, 42965",91098.0,42965.0,67031.5,67031.5,1
chr1-g404,chr1,40400000,40500000,0.4188699999999999,"Il1rl1, Il18r1",2.0,"18842, 26027",26027.0,18842.0,22434.5,22434.5,1
chr1-g405,chr1,40500000,40600000,0.42127,"Il18rap, Slc9a4",2.0,"36344, 50505",50505.0,36344.0,43424.5,43424.5,1
chr1-g406,chr1,40600000,40700000,0.4283999999999999,"Slc9a4, Slc9a2",2.0,"50505, 87174",87174.0,50505.0,68839.5,68839.5,1
chr1-g407,chr1,40700000,40800000,0.43085,"Slc9a2, Mfsd9",2.0,"87174, 18618",87174.0,18618.0,52896.0,52896.0,1
chr1-g408,chr1,40800000,40900000,0.4333599999999999,Tmem182,1.0,49667,49667.0,49667.0,49667.0,49667.0,1
chr1-g409,chr1,40900000,41000000,0.41796,,,,,,,,1
chr1-g410,chr1,41000000,41100000,0.4135999999999999,,,,,,,,1
chr1-g411,chr1,41100000,41200000,0.4073099999999999,4930448I06Rik,1.0,13693,13693.0,13693.0,13693.0,13693.0,1
chr1-g412,chr1,41200000,41300000,0.39805,,,,,,,,1
chr1-g413,chr1,41300000,41400000,0.3951199999999999,,,,,,,,1
chr1-g414,chr1,41400000,41500000,0.38801,,,,,,,,1
chr1-g415,chr1,41500000,41600000,0.3746,,,,,,,,1
chr1-g416,chr1,41600000,41700000,0.3828,,,,,,,,1
chr1-g417,chr1,41700000,41800000,0.37966,,,,,,,,1
chr1-g418,chr1,41800000,41900000,0.38708,,,,,,,,1
chr1-g419,chr1,41900000,42000000,0.37687,,,,,,,,1
chr1-g420,chr1,42000000,42100000,0.39185,,,,,,,,1
chr1-g421,chr1,42100000,42200000,0.40076,,,,,,,,1
chr1-g422,chr1,42200000,42300000,0.40977,,,,,,,,1
chr1-g423,chr1,42300000,42400000,0.41586,,,,,,,,1
chr1-g424,chr1,42400000,42500000,0.4193,,,,,,,,1
chr1-g425,chr1,42500000,42600000,0.4221499999999999,,,,,,,,1
chr1-g426,chr1,42600000,42700000,0.4439999999999999,"Pantr1, Pou3f3",2.0,"46626, 4442",46626.0,4442.0,25534.0,25534.0,1
chr1-g427,chr1,42700000,42800000,0.43723,"Pou3f3, 2900092D14Rik, Pantr2, Dalir",4.0,"4442, 2841, 6392, 2175",6392.0,2175.0,3962.5,3641.5,1
chr1-g428,chr1,42800000,42900000,0.41457,Mrps9,1.0,54451,54451.0,54451.0,54451.0,54451.0,1
chr1-g429,chr1,42900000,43000000,0.4314,"Mrps9, Gpr45",2.0,"54451, 82578",82578.0,54451.0,68514.5,68514.5,1
chr1-g430,chr1,43000000,43100000,0.4472,"Gpr45, Tgfbrap1, AI597479",3.0,"82578, 51429, 17237",82578.0,17237.0,50414.66666666666,51429.0,1
chr1-g431,chr1,43100000,43200000,0.44234,"AI597479, Fhl2",2.0,"17237, 73691",73691.0,17237.0,45464.0,45464.0,1
chr1-g432,chr1,43200000,43300000,0.42738,,,,,,,,1
chr1-g433,chr1,43300000,43400000,0.42496,,,,,,,,1
chr1-g434,chr1,43400000,43500000,0.43619,Nck2,1.0,124768,124768.0,124768.0,124768.0,124768.0,1
chr1-g435,chr1,43500000,43600000,0.43595,Nck2,1.0,124768,124768.0,124768.0,124768.0,124768.0,1
chr1-g436,chr1,43600000,43700000,0.41432,,,,,,,,1
chr1-g437,chr1,43700000,43800000,0.43001,"Ecrg4, Uxs1",2.0,"11963, 80879",80879.0,11963.0,46421.0,46421.0,1
chr1-g438,chr1,43800000,43900000,0.4123,Uxs1,1.0,80879,80879.0,80879.0,80879.0,80879.0,1
chr1-g439,chr1,43900000,44000000,0.37859,Tpp2,1.0,69007,69007.0,69007.0,69007.0,69007.0,1
chr1-g440,chr1,44000000,44100000,0.39858,"Tpp2, Mettl21c, Tex30",3.0,"69007, 10599, 15829",69007.0,10599.0,31811.666666666668,15829.0,1
chr1-g441,chr1,44100000,44200000,0.40932,"Tex30, Bivm, Poglut2, Ercc5",4.0,"15829, 24990, 12228, 33517",33517.0,12228.0,21641.0,20409.5,1
chr1-g442,chr1,44200000,44300000,0.39854,Mettl21e,1.0,14862,14862.0,14862.0,14862.0,14862.0,1
chr1-g443,chr1,44300000,44400000,0.3956699999999999,,,,,,,,1
chr1-g444,chr1,44400000,44500000,0.38927,,,,,,,,1
chr1-g445,chr1,44500000,44600000,0.38293,Gulp1,1.0,245166,245166.0,245166.0,245166.0,245166.0,1
chr1-g446,chr1,44600000,44700000,0.39057,Gulp1,1.0,245166,245166.0,245166.0,245166.0,245166.0,1
chr1-g447,chr1,44700000,44800000,0.3649199999999999,"Gulp1, 4930521E06Rik",2.0,"245166, 5275",245166.0,5275.0,125220.5,125220.5,1
chr1-g448,chr1,44800000,44900000,0.3791699999999999,,,,,,,,1
chr1-g449,chr1,44900000,45000000,0.38134,,,,,,,,1
chr1-g450,chr1,45000000,45100000,0.38998,,,,,,,,1
chr1-g451,chr1,45100000,45200000,0.37942,,,,,,,,1
chr1-g452,chr1,45200000,45300000,0.3765199999999999,,,,,,,,1
chr1-g453,chr1,45300000,45400000,0.36772,"Col3a1, Col5a2",2.0,"38169, 128952",128952.0,38169.0,83560.5,83560.5,1
chr1-g454,chr1,45400000,45500000,0.36114,Col5a2,1.0,128952,128952.0,128952.0,128952.0,128952.0,1
chr1-g455,chr1,45500000,45600000,0.38834,Col5a2,1.0,128952,128952.0,128952.0,128952.0,128952.0,1
chr1-g456,chr1,45600000,45700000,0.39277,,,,,,,,1
chr1-g457,chr1,45700000,45800000,0.40547,Wdr75,1.0,28473,28473.0,28473.0,28473.0,28473.0,1
chr1-g458,chr1,45800000,45900000,0.39019,Wdr75,1.0,28473,28473.0,28473.0,28473.0,28473.0,1
chr1-g459,chr1,45900000,46000000,0.3946099999999999,Slc40a1,1.0,17525,17525.0,17525.0,17525.0,17525.0,1
chr1-g460,chr1,46000000,46100000,0.41164,"Stk-ps2, Dnah7b",2.0,"10023, 306694",306694.0,10023.0,158358.5,158358.5,1
chr1-g461,chr1,46100000,46200000,0.39218,Dnah7b,1.0,306694,306694.0,306694.0,306694.0,306694.0,1
chr1-g462,chr1,46200000,46300000,0.3948,Dnah7b,1.0,306694,306694.0,306694.0,306694.0,306694.0,1
chr1-g463,chr1,46300000,46400000,0.39897,Dnah7b,1.0,306694,306694.0,306694.0,306694.0,306694.0,1
chr1-g464,chr1,46400000,46500000,0.40091,Dnah7c,1.0,381960,381960.0,381960.0,381960.0,381960.0,1
chr1-g465,chr1,46500000,46600000,0.39962,Dnah7c,1.0,381960,381960.0,381960.0,381960.0,381960.0,1
chr1-g466,chr1,46600000,46700000,0.39121,Dnah7c,1.0,381960,381960.0,381960.0,381960.0,381960.0,1
chr1-g467,chr1,46700000,46800000,0.3968899999999999,Dnah7c,1.0,381960,381960.0,381960.0,381960.0,381960.0,1
chr1-g468,chr1,46800000,46900000,0.3954499999999999,"Dnah7c, Slc39a10",2.0,"381960, 118233",381960.0,118233.0,250096.5,250096.5,1
chr1-g469,chr1,46900000,47000000,0.4002,Slc39a10,1.0,118233,118233.0,118233.0,118233.0,118233.0,1
chr1-g470,chr1,47000000,47100000,0.39663,,,,,,,,1
chr1-g471,chr1,47100000,47200000,0.39075,,,,,,,,1
chr1-g472,chr1,47200000,47300000,0.3843499999999999,,,,,,,,1
chr1-g473,chr1,47300000,47400000,0.36958,,,,,,,,1
chr1-g474,chr1,47400000,47500000,0.36672,Mir6350,1.0,105,105.0,105.0,105.0,105.0,1
chr1-g475,chr1,47500000,47600000,0.37165,,,,,,,,1
chr1-g476,chr1,47600000,47700000,0.38219,,,,,,,,1
chr1-g477,chr1,47700000,47800000,0.37794,,,,,,,,1
chr1-g478,chr1,47800000,47900000,0.36347,,,,,,,,1
chr1-g479,chr1,47900000,48000000,0.36332,,,,,,,,1
chr1-g480,chr1,48000000,48100000,0.3682499999999999,,,,,,,,1
chr1-g481,chr1,48100000,48200000,0.37149,,,,,,,,1
chr1-g482,chr1,48200000,48300000,0.37137,,,,,,,,1
chr1-g483,chr1,48300000,48400000,0.38099,,,,,,,,1
chr1-g484,chr1,48400000,48500000,0.3735699999999999,,,,,,,,1
chr1-g485,chr1,48500000,48600000,0.36944,,,,,,,,1
chr1-g486,chr1,48600000,48700000,0.37055,,,,,,,,1
chr1-g487,chr1,48700000,48800000,0.36676,,,,,,,,1
chr1-g488,chr1,48800000,48900000,0.36803,,,,,,,,1
chr1-g489,chr1,48900000,49000000,0.35973,,,,,,,,1
chr1-g490,chr1,49000000,49100000,0.3539099999999999,,,,,,,,1
chr1-g491,chr1,49100000,49200000,0.35729,,,,,,,,1
chr1-g492,chr1,49200000,49300000,0.36085,C230029F24Rik,1.0,95816,95816.0,95816.0,95816.0,95816.0,1
chr1-g493,chr1,49300000,49400000,0.37359,C230029F24Rik,1.0,95816,95816.0,95816.0,95816.0,95816.0,1
chr1-g494,chr1,49400000,49500000,0.36083,,,,,,,,1
chr1-g495,chr1,49500000,49600000,0.3608099999999999,,,,,,,,1
chr1-g496,chr1,49600000,49700000,0.3594,,,,,,,,1
chr1-g497,chr1,49700000,49800000,0.37122,,,,,,,,1
chr1-g498,chr1,49800000,49900000,0.3627,,,,,,,,1
chr1-g499,chr1,49900000,50000000,0.36085,,,,,,,,1
chr1-g500,chr1,50000000,50100000,0.36721,,,,,,,,1
chr1-g501,chr1,50100000,50200000,0.36034,,,,,,,,1
chr1-g502,chr1,50200000,50300000,0.36187,,,,,,,,1
chr1-g503,chr1,50300000,50400000,0.36457,,,,,,,,1
chr1-g504,chr1,50400000,50500000,0.37395,,,,,,,,1
chr1-g505,chr1,50500000,50600000,0.36076,,,,,,,,1
chr1-g506,chr1,50600000,50700000,0.35254,,,,,,,,1
chr1-g507,chr1,50700000,50800000,0.3721799999999999,,,,,,,,1
chr1-g508,chr1,50800000,50900000,0.37038,,,,,,,,1
chr1-g509,chr1,50900000,51000000,0.37921,Tmeff2,1.0,259748,259748.0,259748.0,259748.0,259748.0,1
chr1-g510,chr1,51000000,51100000,0.37827,Tmeff2,1.0,259748,259748.0,259748.0,259748.0,259748.0,1
chr1-g511,chr1,51100000,51200000,0.3900899999999999,Tmeff2,1.0,259748,259748.0,259748.0,259748.0,259748.0,1
chr1-g512,chr1,51200000,51300000,0.40114,"9330175M20Rik, Cavin2",2.0,"115394, 13835",115394.0,13835.0,64614.5,64614.5,1
chr1-g513,chr1,51300000,51400000,0.4073699999999999,"9330175M20Rik, Cavin2",2.0,"115394, 13835",115394.0,13835.0,64614.5,64614.5,1
chr1-g514,chr1,51400000,51500000,0.40695,Nabp1,1.0,8912,8912.0,8912.0,8912.0,8912.0,1
chr1-g515,chr1,51500000,51600000,0.41203,Gm17767,1.0,87214,87214.0,87214.0,87214.0,87214.0,1
chr1-g516,chr1,51600000,51700000,0.42043,,,,,,,,1
chr1-g517,chr1,51700000,51800000,0.41722,Myo1b,1.0,166221,166221.0,166221.0,166221.0,166221.0,1
chr1-g518,chr1,51800000,51900000,0.432,Myo1b,1.0,166221,166221.0,166221.0,166221.0,166221.0,1
chr1-g519,chr1,51900000,52000000,0.43482,"Myo1b, Stat4",2.0,"166221, 120042",166221.0,120042.0,143131.5,143131.5,1
chr1-g520,chr1,52000000,52100000,0.40698,Stat4,1.0,120042,120042.0,120042.0,120042.0,120042.0,1
chr1-g521,chr1,52100000,52200000,0.42604,"Stat4, Stat1, Gls",3.0,"120042, 42428, 47952",120042.0,42428.0,70140.66666666667,47952.0,1
chr1-g522,chr1,52200000,52300000,0.39279,Gls,1.0,47952,47952.0,47952.0,47952.0,47952.0,1
chr1-g523,chr1,52300000,52400000,0.42429,,,,,,,,1
chr1-g524,chr1,52400000,52500000,0.4101,Nab1,1.0,44600,44600.0,44600.0,44600.0,44600.0,1
chr1-g525,chr1,52500000,52600000,0.41513,"Nab1, Gm28178",2.0,"44600, 10279",44600.0,10279.0,27439.5,27439.5,1
chr1-g526,chr1,52600000,52700000,0.41684,"Nemp2, Mfsd6",2.0,"21215, 71073",71073.0,21215.0,46144.0,46144.0,1
chr1-g527,chr1,52700000,52800000,0.4153,"Mfsd6, Inpp1",2.0,"71073, 28269",71073.0,28269.0,49671.0,49671.0,1
chr1-g528,chr1,52800000,52900000,0.4142,"Inpp1, Hibch",2.0,"28269, 75949",75949.0,28269.0,52109.0,52109.0,1
chr1-g529,chr1,52900000,53000000,0.40688,"Hibch, 1700019D03Rik",2.0,"75949, 70334",75949.0,70334.0,73141.5,73141.5,1
chr1-g530,chr1,53000000,53100000,0.3953,Mstn,1.0,6440,6440.0,6440.0,6440.0,6440.0,1
chr1-g531,chr1,53100000,53200000,0.3937699999999999,"1700019A02Rik, Pms1",2.0,"29041, 107840",107840.0,29041.0,68440.5,68440.5,1
chr1-g532,chr1,53200000,53300000,0.39936,"Pms1, Ormdl1",2.0,"107840, 13151",107840.0,13151.0,60495.5,60495.5,1
chr1-g533,chr1,53300000,53400000,0.40279,"Ormdl1, Osgepl1, Asnsd1, Asdurf, Dnah7a",5.0,"13151, 12719, 8136, 4424, 309783",309783.0,4424.0,69642.6,12719.0,1
chr1-g534,chr1,53400000,53500000,0.39733,Dnah7a,1.0,309783,309783.0,309783.0,309783.0,309783.0,1
chr1-g535,chr1,53500000,53600000,0.40021,Dnah7a,1.0,309783,309783.0,309783.0,309783.0,309783.0,1
chr1-g536,chr1,53600000,53700000,0.39896,Dnah7a,1.0,309783,309783.0,309783.0,309783.0,309783.0,1
chr1-g537,chr1,53700000,53800000,0.39892,"Dnah7a, Stk17b",2.0,"309783, 29704",309783.0,29704.0,169743.5,169743.5,1
chr1-g538,chr1,53800000,53900000,0.40237,Mir7681,1.0,72,72.0,72.0,72.0,72.0,1
chr1-g539,chr1,53900000,54000000,0.41788,Hecw2,1.0,264220,264220.0,264220.0,264220.0,264220.0,1
chr1-g540,chr1,54000000,54100000,0.41037,Hecw2,1.0,264220,264220.0,264220.0,264220.0,264220.0,1
chr1-g541,chr1,54100000,54200000,0.41394,Hecw2,1.0,264220,264220.0,264220.0,264220.0,264220.0,1
chr1-g542,chr1,54200000,54300000,0.40579,Ccdc150,1.0,118045,118045.0,118045.0,118045.0,118045.0,1
chr1-g543,chr1,54300000,54400000,0.40824,"Ccdc150, Gtf3c3",2.0,"118045, 43150",118045.0,43150.0,80597.5,80597.5,1
chr1-g544,chr1,54400000,54500000,0.39984,"Gtf3c3, Pgap1",2.0,"43150, 84685",84685.0,43150.0,63917.5,63917.5,1
chr1-g545,chr1,54500000,54600000,0.3957999999999999,Pgap1,1.0,84685,84685.0,84685.0,84685.0,84685.0,1
chr1-g546,chr1,54600000,54700000,0.41689,Ankrd44,1.0,281048,281048.0,281048.0,281048.0,281048.0,1
chr1-g547,chr1,54700000,54800000,0.4131599999999999,Ankrd44,1.0,281048,281048.0,281048.0,281048.0,281048.0,1
chr1-g548,chr1,54800000,54900000,0.43992,Ankrd44,1.0,281048,281048.0,281048.0,281048.0,281048.0,1
chr1-g549,chr1,54900000,55000000,0.43154,"Ankrd44, Sf3b1",2.0,"281048, 42309",281048.0,42309.0,161678.5,161678.5,1
chr1-g550,chr1,55000000,55100000,0.42524,"Sf3b1, Coq10b, Hspe1, Hspd1",4.0,"42309, 19933, 3170, 10411",42309.0,3170.0,18955.75,15172.0,1
chr1-g551,chr1,55100000,55200000,0.43481,"Mob4, Rftn2",2.0,"23655, 56623",56623.0,23655.0,40139.0,40139.0,1
chr1-g552,chr1,55200000,55300000,0.40837,"Rftn2, Mars2, Boll",3.0,"56623, 2882, 64019",64019.0,2882.0,41174.66666666666,56623.0,1
