200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass
chr1-g215,chr1,43000000,43200000,0.44477,"Gpr45, Tgfbrap1, AI597479, Fhl2",4.0,"82578, 51429, 17237, 73691",82578.0,17237.0,56233.75,62560.0,1,0,0,0,0
chr1-g216,chr1,43200000,43400000,0.42617,,,,,,,,1,0,0,0,0
chr1-g217,chr1,43400000,43600000,0.43607,Nck2,1.0,124768,124768.0,124768.0,124768.0,124768.0,1,0,0,0,0
chr1-g218,chr1,43600000,43800000,0.422165,"Ecrg4, Uxs1",2.0,"11963, 80879",80879.0,11963.0,46421.0,46421.0,1,0,0,0,0
chr1-g219,chr1,43800000,44000000,0.395445,"Uxs1, Tpp2",2.0,"80879, 69007",80879.0,69007.0,74943.0,74943.0,1,0,0,0,0
chr1-g220,chr1,44000000,44200000,0.4039499999999999,"Tpp2, Mettl21c, Tex30, Bivm, Poglut2, Ercc5",6.0,"69007, 10599, 15829, 24990, 12228, 33517",69007.0,10599.0,27695.0,20409.5,1,0,0,0,0
chr1-g221,chr1,44200000,44400000,0.397105,Mettl21e,1.0,14862,14862.0,14862.0,14862.0,14862.0,1,0,0,0,0
chr1-g222,chr1,44400000,44600000,0.3861,Gulp1,1.0,245166,245166.0,245166.0,245166.0,245166.0,1,0,0,0,0
chr1-g223,chr1,44600000,44800000,0.377745,"Gulp1, 4930521E06Rik",2.0,"245166, 5275",245166.0,5275.0,125220.5,125220.5,1,0,0,0,0
chr1-g224,chr1,44800000,45000000,0.380255,,,,,,,,1,0,0,0,0
chr1-g225,chr1,45000000,45200000,0.3847,,,,,,,,1,0,0,0,0
chr1-g226,chr1,45200000,45400000,0.3721199999999999,"Col3a1, Col5a2",2.0,"38169, 128952",128952.0,38169.0,83560.5,83560.5,1,0,0,0,0
chr1-g227,chr1,45400000,45600000,0.3747399999999999,Col5a2,1.0,128952,128952.0,128952.0,128952.0,128952.0,1,0,0,0,0
chr1-g228,chr1,45600000,45800000,0.39912,Wdr75,1.0,28473,28473.0,28473.0,28473.0,28473.0,1,0,0,0,0
chr1-g229,chr1,45800000,46000000,0.3924,"Wdr75, Slc40a1",2.0,"28473, 17525",28473.0,17525.0,22999.0,22999.0,1,0,0,0,0
chr1-g230,chr1,46000000,46200000,0.40191,"Stk-ps2, Dnah7b",2.0,"10023, 306694",306694.0,10023.0,158358.5,158358.5,1,0,0,0,0
chr1-g231,chr1,46200000,46400000,0.396885,Dnah7b,1.0,306694,306694.0,306694.0,306694.0,306694.0,1,0,0,0,0
chr1-g232,chr1,46400000,46600000,0.400265,Dnah7c,1.0,381960,381960.0,381960.0,381960.0,381960.0,1,0,0,0,0
chr1-g233,chr1,46600000,46800000,0.3940499999999999,Dnah7c,1.0,381960,381960.0,381960.0,381960.0,381960.0,1,0,0,0,0
chr1-g234,chr1,46800000,47000000,0.397825,"Dnah7c, Slc39a10",2.0,"381960, 118233",381960.0,118233.0,250096.5,250096.5,1,0,0,0,0
chr1-g235,chr1,47000000,47200000,0.39369,,,,,,,,1,0,0,0,0
chr1-g236,chr1,47200000,47400000,0.376965,,,,,,,,1,0,0,0,0
chr1-g237,chr1,47400000,47600000,0.369185,Mir6350,1.0,105,105.0,105.0,105.0,105.0,1,0,0,0,0
chr1-g238,chr1,47600000,47800000,0.380065,,,,,,,,1,0,0,0,0
chr1-g239,chr1,47800000,48000000,0.363395,,,,,,,,1,0,0,0,0
chr1-g240,chr1,48000000,48200000,0.36987,,,,,,,,1,0,0,0,0
chr1-g241,chr1,48200000,48400000,0.37618,,,,,,,,1,0,0,0,0
chr1-g242,chr1,48400000,48600000,0.3715049999999999,,,,,,,,1,0,0,0,0
chr1-g243,chr1,48600000,48800000,0.3686549999999999,,,,,,,,1,0,0,0,0
chr1-g244,chr1,48800000,49000000,0.36388,,,,,,,,1,0,0,0,0
chr1-g245,chr1,49000000,49200000,0.3555999999999999,,,,,,,,1,0,0,0,0
chr1-g246,chr1,49200000,49400000,0.36722,C230029F24Rik,1.0,95816,95816.0,95816.0,95816.0,95816.0,1,0,0,0,0
chr1-g247,chr1,49400000,49600000,0.36082,,,,,,,,1,0,0,0,0
chr1-g248,chr1,49600000,49800000,0.36531,,,,,,,,1,0,0,0,0
chr1-g249,chr1,49800000,50000000,0.3617749999999999,,,,,,,,1,0,0,0,0
chr1-g250,chr1,50000000,50200000,0.363775,,,,,,,,1,0,0,0,0
chr1-g251,chr1,50200000,50400000,0.36322,,,,,,,,1,0,0,0,0
chr1-g252,chr1,50400000,50600000,0.367355,,,,,,,,1,0,0,0,0
chr1-g253,chr1,50600000,50800000,0.3623599999999999,,,,,,,,1,0,0,0,0
chr1-g254,chr1,50800000,51000000,0.374795,Tmeff2,1.0,259748,259748.0,259748.0,259748.0,259748.0,1,0,0,0,0
chr1-g255,chr1,51000000,51200000,0.38418,Tmeff2,1.0,259748,259748.0,259748.0,259748.0,259748.0,1,0,0,0,0
chr1-g256,chr1,51200000,51400000,0.404255,"9330175M20Rik, Cavin2",2.0,"115394, 13835",115394.0,13835.0,64614.5,64614.5,1,0,0,0,0
chr1-g257,chr1,51400000,51600000,0.4094899999999999,"Nabp1, Gm17767",2.0,"8912, 87214",87214.0,8912.0,48063.0,48063.0,1,0,0,0,0
chr1-g258,chr1,51600000,51800000,0.418825,Myo1b,1.0,166221,166221.0,166221.0,166221.0,166221.0,1,0,0,0,0
chr1-g259,chr1,51800000,52000000,0.4334100000000001,"Myo1b, Stat4",2.0,"166221, 120042",166221.0,120042.0,143131.5,143131.5,1,0,0,0,0
chr1-g260,chr1,52000000,52200000,0.41651,"Stat4, Stat1, Gls",3.0,"120042, 42428, 47952",120042.0,42428.0,70140.66666666667,47952.0,1,0,0,0,0
chr1-g261,chr1,52200000,52400000,0.40854,Gls,1.0,47952,47952.0,47952.0,47952.0,47952.0,1,0,0,0,0
chr1-g262,chr1,52400000,52600000,0.4126149999999999,"Nab1, Gm28178",2.0,"44600, 10279",44600.0,10279.0,27439.5,27439.5,1,0,0,0,0
chr1-g263,chr1,52600000,52800000,0.4160699999999999,"Nemp2, Mfsd6, Inpp1",3.0,"21215, 71073, 28269",71073.0,21215.0,40185.66666666666,28269.0,1,0,0,0,0
chr1-g264,chr1,52800000,53000000,0.41054,"Inpp1, Hibch, 1700019D03Rik",3.0,"28269, 75949, 70334",75949.0,28269.0,58184.0,70334.0,1,0,0,0,0
chr1-g265,chr1,53000000,53200000,0.3945349999999999,"Mstn, 1700019A02Rik, Pms1",3.0,"6440, 29041, 107840",107840.0,6440.0,47773.66666666666,29041.0,1,0,0,0,0
chr1-g266,chr1,53200000,53400000,0.401075,"Pms1, Ormdl1, Osgepl1, Asnsd1, Asdurf, Dnah7a",6.0,"107840, 13151, 12719, 8136, 4424, 309783",309783.0,4424.0,76008.83333333333,12935.0,1,0,0,0,0
chr1-g267,chr1,53400000,53600000,0.3987699999999999,Dnah7a,1.0,309783,309783.0,309783.0,309783.0,309783.0,1,0,0,0,0
chr1-g268,chr1,53600000,53800000,0.39894,"Dnah7a, Stk17b",2.0,"309783, 29704",309783.0,29704.0,169743.5,169743.5,1,0,0,0,0
chr1-g269,chr1,53800000,54000000,0.4101249999999999,"Mir7681, Hecw2",2.0,"72, 264220",264220.0,72.0,132146.0,132146.0,1,0,0,0,0
chr1-g270,chr1,54000000,54200000,0.412155,Hecw2,1.0,264220,264220.0,264220.0,264220.0,264220.0,1,0,0,0,0
chr1-g271,chr1,54200000,54400000,0.407015,"Ccdc150, Gtf3c3",2.0,"118045, 43150",118045.0,43150.0,80597.5,80597.5,1,0,0,0,0
chr1-g272,chr1,54400000,54600000,0.39782,"Gtf3c3, Pgap1",2.0,"43150, 84685",84685.0,43150.0,63917.5,63917.5,1,0,0,0,0
chr1-g273,chr1,54600000,54800000,0.4150249999999999,Ankrd44,1.0,281048,281048.0,281048.0,281048.0,281048.0,1,0,0,0,0
chr1-g274,chr1,54800000,55000000,0.43573,"Ankrd44, Sf3b1",2.0,"281048, 42309",281048.0,42309.0,161678.5,161678.5,1,0,0,0,0
chr1-g275,chr1,55000000,55200000,0.430025,"Sf3b1, Coq10b, Hspe1, Hspd1, Mob4, Rftn2",6.0,"42309, 19933, 3170, 10411, 23655, 56623",56623.0,3170.0,26016.83333333333,21794.0,1,0,0,0,0
chr1-g276,chr1,55200000,55400000,0.401785,"Rftn2, Mars2, Boll",3.0,"56623, 2882, 64019",64019.0,2882.0,41174.66666666666,56623.0,1,0,0,0,0
chr1-g277,chr1,55400000,55600000,0.410835,Plcl1,1.0,348340,348340.0,348340.0,348340.0,348340.0,1,0,0,0,0
chr1-g278,chr1,55600000,55800000,0.413115,Plcl1,1.0,348340,348340.0,348340.0,348340.0,348340.0,1,0,0,0,0
chr1-g279,chr1,55800000,56000000,0.403945,9130227L01Rik,1.0,40858,40858.0,40858.0,40858.0,40858.0,1,0,0,0,0
chr1-g280,chr1,56000000,56200000,0.3837,1700003I22Rik,1.0,1226,1226.0,1226.0,1226.0,1226.0,1,0,0,0,0
chr1-g281,chr1,56200000,56400000,0.381165,,,,,,,,1,0,0,0,0
chr1-g282,chr1,56400000,56600000,0.379585,,,,,,,,1,0,0,0,0
chr1-g283,chr1,56600000,56800000,0.400325,"Hsfy2, Satb2",2.0,"1401, 186268",186268.0,1401.0,93834.5,93834.5,1,0,0,0,0
chr1-g284,chr1,56800000,57000000,0.41848,"Satb2, 9130024F11Rik",2.0,"186268, 3728",186268.0,3728.0,94998.0,94998.0,1,0,0,0,0
chr1-g285,chr1,57000000,57200000,0.41303,,,,,,,,1,0,0,0,0
chr1-g286,chr1,57200000,57400000,0.411425,"BC055402, 4930558J18Rik, 1700066M21Rik, Tyw5",4.0,"14352, 18323, 7803, 18431",18431.0,7803.0,14727.25,16337.5,1,0,0,0,0
chr1-g287,chr1,57400000,57600000,0.4184999999999999,"Tyw5, Maip1",2.0,"18431, 11687",18431.0,11687.0,15059.0,15059.0,1,0,0,0,0
chr1-g288,chr1,57600000,57800000,0.424635,Spats2l,1.0,173537,173537.0,173537.0,173537.0,173537.0,1,0,0,0,0
chr1-g289,chr1,57800000,58000000,0.43088,"Spats2l, Kctd18, Sgo2a",3.0,"173537, 14984, 30304",173537.0,14984.0,72941.66666666667,30304.0,1,0,0,0,0
chr1-g290,chr1,58000000,58200000,0.432685,"Sgo2a, Aox1, Aox3",3.0,"30304, 76442, 87317",87317.0,30304.0,64687.66666666666,76442.0,1,0,0,0,0
chr1-g291,chr1,58200000,58400000,0.44707,"Aox3, Aox4, Aox2, Bzw1",4.0,"87317, 58200, 100939, 14457",100939.0,14457.0,65228.25,72758.5,1,0,0,0,0
chr1-g292,chr1,58400000,58600000,0.40708,"Bzw1, Clk1, Nif3l1, Ppil3, Orc2, Fam126b, Ndufb3",7.0,"14457, 12101, 17126, 14494, 42339, 63528, 9568",63528.0,9568.0,24801.85714285714,14494.0,1,0,0,0,0
chr1-g293,chr1,58600000,58800000,0.433635,"Gm20257, Flacc1, Cflar, Casp8",4.0,"3191, 37869, 47392, 52130",52130.0,3191.0,35145.5,42630.5,1,0,0,0,0
chr1-g294,chr1,58800000,59000000,0.4249599999999999,"Casp8, Trak2, Stradb",3.0,"52130, 73033, 21600",73033.0,21600.0,48921.0,52130.0,1,0,0,0,0
chr1-g295,chr1,59000000,59200000,0.41645,"C2cd6, Tmem237, Mpp4, Als2",4.0,"44395, 19825, 42455, 45609",45609.0,19825.0,38071.0,43425.0,1,0,0,0,0
chr1-g296,chr1,59200000,59400000,0.43916,"Als2, Cdk15",2.0,"45609, 95591",95591.0,45609.0,70600.0,70600.0,1,0,0,0,0
chr1-g297,chr1,59400000,59600000,0.45981,"Fzd7, Gm973",2.0,"4809, 112123",112123.0,4809.0,58466.0,58466.0,1,0,0,0,0
chr1-g298,chr1,59600000,59800000,0.410545,"Gm973, Sumo1, Snord70, Nop58, Snord11, Bmpr2",6.0,"112123, 31401, 53, 26505, 63, 113803",113803.0,53.0,47324.66666666666,28953.0,1,0,0,0,0
chr1-g299,chr1,59800000,60000000,0.403825,"Bmpr2, Fam117b, Ica1l",3.0,"113803, 72343, 54055",113803.0,54055.0,80067.0,72343.0,1,0,0,0,0
chr1-g300,chr1,60000000,60200000,0.403305,"Ica1l, Carf, Wdr12, Nbeal1",4.0,"54055, 55707, 21633, 154107",154107.0,21633.0,71375.5,54881.0,1,0,0,0,0
chr1-g301,chr1,60200000,60400000,0.3853649999999999,"Nbeal1, Cyp20a1",2.0,"154107, 44761",154107.0,44761.0,99434.0,99434.0,1,0,0,0,0
chr1-g302,chr1,60400000,60600000,0.393095,"Abi2, Raph1",2.0,"71545, 83581",83581.0,71545.0,77563.0,77563.0,1,0,0,0,0
chr1-g303,chr1,60600000,60800000,0.414085,Cd28,1.0,26972,26972.0,26972.0,26972.0,26972.0,1,0,0,0,0
chr1-g304,chr1,60800000,61000000,0.417345,"Ctla4, Icos",2.0,"6808, 22408",22408.0,6808.0,14608.0,14608.0,1,0,0,0,0
chr1-g305,chr1,61000000,61200000,0.40896,Icos,1.0,22408,22408.0,22408.0,22408.0,22408.0,1,0,0,1,0
chr1-g306,chr1,61200000,61400000,0.41442,9530026F06Rik,1.0,17473,17473.0,17473.0,17473.0,17473.0,1,0,0,0,0
chr1-g307,chr1,61400000,61600000,0.410875,,,,,,,,1,0,0,0,0
chr1-g308,chr1,61600000,61800000,0.39473,Pard3b,1.0,1003461,1003461.0,1003461.0,1003461.0,1003461.0,1,0,0,0,0
chr1-g309,chr1,61800000,62000000,0.38261,Pard3b,1.0,1003461,1003461.0,1003461.0,1003461.0,1003461.0,1,0,0,0,0
chr1-g310,chr1,62000000,62200000,0.387195,"Pard3b, Pard3bos2",2.0,"1003461, 5001",1003461.0,5001.0,504231.0,504231.0,1,0,0,0,0
chr1-g311,chr1,62200000,62400000,0.39466,Pard3b,1.0,1003461,1003461.0,1003461.0,1003461.0,1003461.0,1,0,0,0,0
chr1-g312,chr1,62400000,62600000,0.405275,Pard3b,1.0,1003461,1003461.0,1003461.0,1003461.0,1003461.0,1,0,0,0,0
chr1-g313,chr1,62600000,62800000,0.45342,"Pard3b, Nrp2, 4930487H11Rik",3.0,"1003461, 115376, 3815",1003461.0,3815.0,374217.3333333333,115376.0,1,0,0,0,0
chr1-g314,chr1,62800000,63000000,0.4386949999999999,Nrp2,1.0,115376,115376.0,115376.0,115376.0,115376.0,1,0,0,0,0
chr1-g315,chr1,63000000,63200000,0.42548,"Ino80d, Ino80dos, Ndufs1, Snora41, Eef1b2, Gpr1",6.0,"66467, 43825, 33231, 113, 3656, 31711",66467.0,113.0,29833.83333333333,32471.0,1,0,0,0,0
chr1-g316,chr1,63200000,63400000,0.4148399999999999,"Gpr1, Zdbf2",2.0,"31711, 114218",114218.0,31711.0,72964.5,72964.5,1,0,0,0,0
chr1-g317,chr1,63400000,63600000,0.414695,Adam23,1.0,150211,150211.0,150211.0,150211.0,150211.0,1,0,0,0,0
chr1-g318,chr1,63600000,63800000,0.41267,"Gm39653, Dytn, Mdh1b, Fastkd2, 4933402D24Rik",5.0,"4854, 64077, 31492, 22761, 14359",64077.0,4854.0,27508.6,22761.0,1,0,0,0,0
chr1-g319,chr1,63800000,64000000,0.414575,Gm13749,1.0,4273,4273.0,4273.0,4273.0,4273.0,1,0,0,0,0
chr1-g320,chr1,64000000,64200000,0.43138,"Mir6899, Klf7",2.0,"64, 85719",85719.0,64.0,42891.5,42891.5,1,0,0,0,0
chr1-g321,chr1,64200000,64400000,0.420415,,,,,,,,1,0,0,0,0
chr1-g322,chr1,64400000,64600000,0.409005,Creb1,1.0,71745,71745.0,71745.0,71745.0,71745.0,1,0,0,0,0
chr1-g323,chr1,64600000,64800000,0.435245,"Creb1, Mettl21a, Ccnyl1, 2810408I11Rik, Fzd5, Plekhm3",6.0,"71745, 11292, 34298, 10791, 7193, 167704",167704.0,7193.0,50503.833333333336,22795.0,1,0,0,0,0
chr1-g324,chr1,64800000,65000000,0.42754,Plekhm3,1.0,167704,167704.0,167704.0,167704.0,167704.0,1,0,0,0,0
chr1-g325,chr1,65000000,65200000,0.4241199999999999,"Akr1cl, Cryge, Crygc, Crygd, Crygb, Cryga, D630023F18Rik, Idh1, Pikfyve",9.0,"19682, 2607, 2008, 1603, 2069, 2975, 15902, 27864, 92012",92012.0,1603.0,18524.666666666668,2975.0,1,0,0,0,0
chr1-g326,chr1,65200000,65400000,0.397165,"Pikfyve, Pth2r",2.0,"92012, 77988",92012.0,77988.0,85000.0,85000.0,1,0,0,0,0
chr1-g327,chr1,65400000,65600000,0.394615,,,,,,,,1,0,0,0,0
chr1-g328,chr1,65600000,65800000,0.381005,,,,,,,,1,0,0,0,0
chr1-g329,chr1,65800000,66000000,0.3838,Crygf,1.0,1790,1790.0,1790.0,1790.0,1790.0,1,0,0,0,0
chr1-g330,chr1,66000000,66200000,0.387175,Map2,1.0,267255,267255.0,267255.0,267255.0,267255.0,1,0,0,0,0
chr1-g331,chr1,66200000,66400000,0.3809599999999999,Map2,1.0,267255,267255.0,267255.0,267255.0,267255.0,1,0,0,0,0
chr1-g332,chr1,66400000,66600000,0.39337,"Map2, Unc80",2.0,"267255, 231217",267255.0,231217.0,249236.0,249236.0,1,0,0,0,0
chr1-g333,chr1,66600000,66800000,0.38341,"Unc80, Rpe, Kansl1l",3.0,"231217, 18975, 98348",231217.0,18975.0,116180.0,98348.0,1,0,0,0,0
chr1-g334,chr1,66800000,67000000,0.404505,"Kansl1l, Acadl, Myl1",3.0,"98348, 32471, 20761",98348.0,20761.0,50526.66666666666,32471.0,1,0,0,0,0
chr1-g335,chr1,67000000,67200000,0.40168,"Lancl1, Cps1",2.0,"38356, 108241",108241.0,38356.0,73298.5,73298.5,1,0,0,0,0
chr1-g336,chr1,67200000,67400000,0.384295,Cps1,1.0,108241,108241.0,108241.0,108241.0,108241.0,1,0,0,0,0
chr1-g337,chr1,67400000,67600000,0.38225,,,,,,,,1,0,0,0,0
chr1-g338,chr1,67600000,67800000,0.38015,,,,,,,,1,0,0,0,0
chr1-g339,chr1,67800000,68000000,0.38689,,,,,,,,1,0,0,0,0
chr1-g340,chr1,68000000,68200000,0.368585,Erbb4,1.0,1075873,1075873.0,1075873.0,1075873.0,1075873.0,1,0,0,0,0
chr1-g341,chr1,68200000,68400000,0.358245,Erbb4,1.0,1075873,1075873.0,1075873.0,1075873.0,1075873.0,1,0,0,0,0
chr1-g342,chr1,68400000,68600000,0.36232,Erbb4,1.0,1075873,1075873.0,1075873.0,1075873.0,1075873.0,1,0,0,0,0
chr1-g343,chr1,68600000,68800000,0.36027,Erbb4,1.0,1075873,1075873.0,1075873.0,1075873.0,1075873.0,1,0,0,0,0
chr1-g344,chr1,68800000,69000000,0.3519049999999999,Erbb4,1.0,1075873,1075873.0,1075873.0,1075873.0,1075873.0,1,0,0,0,0
chr1-g345,chr1,69000000,69200000,0.374545,Erbb4,1.0,1075873,1075873.0,1075873.0,1075873.0,1075873.0,1,0,0,0,0
chr1-g346,chr1,69200000,69400000,0.396115,,,,,,,,1,0,0,0,0
chr1-g347,chr1,69400000,69600000,0.39414,Ikzf2,1.0,154751,154751.0,154751.0,154751.0,154751.0,1,0,0,0,0
chr1-g348,chr1,69600000,69800000,0.39342,Ikzf2,1.0,154751,154751.0,154751.0,154751.0,154751.0,1,0,0,0,0
chr1-g349,chr1,69800000,70000000,0.38404,Spag16,1.0,99281,99281.0,99281.0,99281.0,99281.0,1,0,0,0,0
chr1-g350,chr1,70000000,70200000,0.3755300000000001,,,,,,,,1,0,0,0,0
chr1-g351,chr1,70200000,70400000,0.380555,,,,,,,,1,0,0,0,0
chr1-g352,chr1,70400000,70600000,0.37709,,,,,,,,1,0,0,0,0
chr1-g353,chr1,70600000,70800000,0.38016,Vwc2l,1.0,159667,159667.0,159667.0,159667.0,159667.0,1,0,0,0,0
chr1-g354,chr1,70800000,71000000,0.397975,Vwc2l,1.0,159667,159667.0,159667.0,159667.0,159667.0,1,0,0,0,0
chr1-g355,chr1,71000000,71200000,0.39875,Bard1,1.0,75438,75438.0,75438.0,75438.0,75438.0,1,0,0,0,0
chr1-g356,chr1,71200000,71400000,0.397205,Abca12,1.0,171821,171821.0,171821.0,171821.0,171821.0,1,0,0,0,0
chr1-g357,chr1,71400000,71600000,0.4133149999999999,"Abca12, Atic, Fn1",3.0,"171821, 22248, 67762",171821.0,22248.0,87277.0,67762.0,1,0,0,0,0
chr1-g358,chr1,71600000,71800000,0.421945,"Fn1, Apol7d",2.0,"67762, 9509",67762.0,9509.0,38635.5,38635.5,1,0,0,0,0
chr1-g359,chr1,71800000,72000000,0.420825,"Gm8883, 4933417E11Rik",2.0,"3093, 46198",46198.0,3093.0,24645.5,24645.5,1,0,0,0,0
chr1-g360,chr1,72000000,72200000,0.4354099999999999,"4933417E11Rik, Mreg",2.0,"46198, 53082",53082.0,46198.0,49640.0,49640.0,1,0,0,0,0
chr1-g361,chr1,72200000,72400000,0.446365,"Mreg, D230017M19Rik, Pecr, Tmem169, Xrcc5",5.0,"53082, 30877, 25149, 18623, 87533",87533.0,18623.0,43052.8,30877.0,1,0,0,0,0
chr1-g362,chr1,72400000,72600000,0.44965,"March4, Smarcal1",2.0,"110048, 53540",110048.0,53540.0,81794.0,81794.0,1,0,0,0,0
chr1-g363,chr1,72600000,72800000,0.43339,"Smarcal1, Ankar, Rpl37a",3.0,"53540, 57600, 2554",57600.0,2554.0,37898.0,53540.0,1,0,0,0,0
chr1-g364,chr1,72800000,73000000,0.45772,"Igfbp2, Igfbp5",2.0,"27992, 16801",27992.0,16801.0,22396.5,22396.5,1,0,0,0,0
chr1-g365,chr1,73000000,73200000,0.436465,"1700027A15Rik, Tnp1",2.0,"923, 825",923.0,825.0,874.0,874.0,1,0,0,0,0
chr1-g366,chr1,73200000,73400000,0.4235050000000001,"D530049I02Rik, Pinc",2.0,"31812, 16185",31812.0,16185.0,23998.5,23998.5,1,0,0,0,0
chr1-g367,chr1,73400000,73600000,0.418705,"D530049I02Rik, Pinc",2.0,"31812, 16185",31812.0,16185.0,23998.5,23998.5,1,0,0,0,0
chr1-g368,chr1,73600000,73800000,0.42361,6030407O03Rik,1.0,246086,246086.0,246086.0,246086.0,246086.0,1,0,0,0,0
chr1-g369,chr1,73800000,74000000,0.483085,"6030407O03Rik, Mir6351, Tns1",3.0,"246086, 99, 214317",246086.0,99.0,153500.66666666666,214317.0,1,0,0,0,0
chr1-g370,chr1,74000000,74200000,0.494215,"Tns1, Rufy4, Cxcr2, Cxcr1",4.0,"214317, 22690, 7253, 2846",214317.0,2846.0,61776.5,14971.5,1,0,0,0,0
chr1-g371,chr1,74200000,74400000,0.48077,"Mir1928, Arpc2, Pnkd, Gpbar1, Aamp, Tmbim1, Catip, Slc11a1, Mir26b, Ctdsp1",10.0,"67, 31693, 68659, 990, 4899, 16090, 7214, 10849, 85, 5677",68659.0,67.0,14622.3,6445.5,1,0,0,0,0
chr1-g372,chr1,74400000,74600000,0.43254,"Vil1, Usp37, Cnot9, Plcd4, Zfp142, Bcs1l, Rnf25",7.0,"26177, 108777, 24783, 23089, 21603, 4155, 7650",108777.0,4155.0,30890.571428571428,23089.0,1,0,0,0,0
chr1-g373,chr1,74600000,74800000,0.464715,"Rnf25, Stk36, Ttll4, Cyp27a1, Prkag3, Wnt6, Wnt10a",7.0,"7650, 35439, 40131, 24363, 10034, 13428, 12157",40131.0,7650.0,20457.42857142857,13428.0,1,0,0,0,0
chr1-g374,chr1,74800000,75000000,0.480075,"Wnt10a, Gm16582, Cdk5r2, Cryba2, Fev, Mir375, Cfap65, Ihh, Nhej1",9.0,"12157, 29059, 2704, 3210, 3900, 64, 33520, 6358, 79294",79294.0,64.0,18918.444444444445,6358.0,1,0,0,0,0
chr1-g375,chr1,75000000,75200000,0.3538971428571429,"Nhej1, Retreg2, Cnppd1, Slc23a3, Zfand2b, Abcb6, Ankzf1, Atg9a, Glb1l",9.0,"79294, 4752, 6950, 8349, 2892, 8752, 7226, 11150, 12544",79294.0,2892.0,15767.666666666666,8349.0,1,0,0,0,0
chr1-g376,chr1,75200000,75400000,0.486245,"Glb1l, Stk16, Tuba4a, A630095N17Rik, Dnajb2, Ptprn, Resp18, Dnpep, Des, Gm15179, Speg",11.0,"12544, 4778, 4323, 11999, 9270, 17168, 6219, 9073, 8288, 6806, 57010",57010.0,4323.0,13407.09090909091,9073.0,1,0,0,0,0
chr1-g377,chr1,75400000,75600000,0.515065,"Speg, Gmppa, Asic4, Chpf, Tmem198, Obsl1, Stk11ip, Inha, Slc4a3",9.0,"57010, 7244, 23831, 4903, 6162, 20628, 15807, 2758, 13166",57010.0,2758.0,16834.333333333332,13166.0,1,0,1,0,0
chr1-g378,chr1,75600000,75800000,0.444115,,,,,,,,1,0,0,0,0
chr1-g379,chr1,75800000,76000000,0.425365,,,,,,,,1,0,0,0,0
chr1-g380,chr1,76000000,76200000,0.4206749999999999,,,,,,,,1,0,0,0,0
chr1-g381,chr1,76200000,76400000,0.403595,,,,,,,,1,0,0,0,0
chr1-g382,chr1,76400000,76600000,0.39795,"Gm17751, Mir6343",2.0,"12896, 84",12896.0,84.0,6490.0,6490.0,1,0,0,0,0
chr1-g383,chr1,76600000,76800000,0.394745,,,,,,,,1,0,0,0,0
chr1-g384,chr1,76800000,77000000,0.394545,,,,,,,,1,0,0,0,0
chr1-g385,chr1,77000000,77200000,0.40752,,,,,,,,1,0,0,0,0
chr1-g386,chr1,77200000,77400000,0.416465,Epha4,1.0,147904,147904.0,147904.0,147904.0,147904.0,1,0,0,0,0
chr1-g387,chr1,77400000,77600000,0.42094,"Epha4, Mir6352",2.0,"147904, 116",147904.0,116.0,74010.0,74010.0,1,0,0,0,0
chr1-g388,chr1,77600000,77800000,0.406835,,,,,,,,1,0,0,0,0
chr1-g389,chr1,77800000,78000000,0.407475,,,,,,,,1,0,0,0,0
chr1-g390,chr1,78000000,78200000,0.419485,Pax3,1.0,95870,95870.0,95870.0,95870.0,95870.0,1,0,0,0,0
chr1-g391,chr1,78200000,78400000,0.4377999999999999,Sgpp2,1.0,109941,109941.0,109941.0,109941.0,109941.0,1,0,0,0,0
chr1-g392,chr1,78400000,78600000,0.4344949999999999,"Sgpp2, Farsb, Mogat1",3.0,"109941, 64153, 27114",109941.0,27114.0,67069.33333333333,64153.0,1,0,0,0,0
chr1-g393,chr1,78600000,78800000,0.421915,"Utp14b, Acsl3, Gm29536",3.0,"9162, 49919, 432889",432889.0,9162.0,163990.0,49919.0,1,0,0,0,0
chr1-g394,chr1,78800000,79000000,0.4142549999999999,"Gm29536, Kcne4",2.0,"432889, 3122",432889.0,3122.0,218005.5,218005.5,1,0,0,0,0
chr1-g395,chr1,79000000,79200000,0.393205,Gm29536,1.0,432889,432889.0,432889.0,432889.0,432889.0,1,0,0,0,0
chr1-g396,chr1,79200000,79400000,0.394415,Gm29536,1.0,432889,432889.0,432889.0,432889.0,432889.0,1,0,0,0,0
chr1-g397,chr1,79400000,79600000,0.4063049999999999,Scg2,1.0,5659,5659.0,5659.0,5659.0,5659.0,1,0,0,0,0
chr1-g398,chr1,79600000,79800000,0.43379,"Ap1s3, Wdfy1, Mrpl44, Serpine2",4.0,"65097, 35367, 5428, 64345",65097.0,5428.0,42559.25,49856.0,1,0,0,0,0
chr1-g399,chr1,79800000,80000000,0.432,Serpine2,1.0,64345,64345.0,64345.0,64345.0,64345.0,1,0,0,0,0
chr1-g400,chr1,80000000,80200000,0.41773,Fam124b,1.0,15246,15246.0,15246.0,15246.0,15246.0,1,0,0,0,0
