200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2M
chr2-g320,chr2,64000000,64200000,0.387005,Fign,1.0,126531,126531.0,126531.0,126531.0,126531.0,2,0,0,0,0,-2.43958528707114
chr2-g324,chr2,64800000,65000000,0.39527,Grb14,1.0,110285,110285.0,110285.0,110285.0,110285.0,2,0,0,1,0,-4.326318926096278
chr2-g325,chr2,65000000,65200000,0.401735,"Grb14, Cobll1",2.0,"110285, 150453",150453.0,110285.0,130369.0,130369.0,2,0,0,0,0,-1.246183258524447
chr2-g326,chr2,65200000,65400000,0.410795,"Cobll1, Slc38a11, Mir6337",3.0,"150453, 47394, 105",150453.0,105.0,65984.0,47394.0,2,0,0,0,0,2.403652946453498
chr2-g327,chr2,65400000,65600000,0.39739,Scn3a,1.0,110375,110375.0,110375.0,110375.0,110375.0,2,0,0,0,0,-3.3806797549191145
chr2-g329,chr2,65800000,66000000,0.39841,Csrnp3,1.0,185780,185780.0,185780.0,185780.0,185780.0,2,0,0,0,0,-3.111523324373852
chr2-g330,chr2,66000000,66200000,0.4095999999999999,"Csrnp3, Galnt3, Ttc21b",3.0,"185780, 42028, 72291",185780.0,42028.0,100033.0,72291.0,2,0,0,1,0,-3.111523324373852
chr2-g332,chr2,66400000,66600000,0.38266,"Scn1a, Gm13629, Scn9a",3.0,"170056, 106593, 154882",170056.0,106593.0,143843.66666666666,154882.0,2,0,0,0,0,-4.603646658661507
chr2-g333,chr2,66600000,66800000,0.37616,"Scn9a, Scn7a",2.0,"154882, 111485",154882.0,111485.0,133183.5,133183.5,2,0,0,0,0,-4.897746584068495
chr2-g352,chr2,70400000,70600000,0.4408299999999999,"Myo3b, Sp5, Gad1os, Erich2, Gad1",5.0,"390070, 2804, 73418, 32066, 22993",390070.0,2804.0,104270.2,32066.0,2,0,0,0,0,-5.386183064591999
chr2-g353,chr2,70600000,70800000,0.418475,"Gorasp2, Tlk1",2.0,"30217, 113073",113073.0,30217.0,71645.0,71645.0,2,0,0,0,0,-5.346769973494583
chr2-g359,chr2,71800000,72000000,0.4411,"Mir5098, Itga6, Pdk1, Rapgef4",4.0,"479430, 71489, 28955, 276260",479430.0,28955.0,214033.5,173874.5,2,0,0,0,0,3.179356141948803
chr2-g360,chr2,72000000,72200000,0.43789,Rapgef4,1.0,276260,276260.0,276260.0,276260.0,276260.0,2,0,0,0,0,3.1363462064730694
chr2-g361,chr2,72200000,72400000,0.43193,"Rapgef4, Map3k20",2.0,"276260, 104139",276260.0,104139.0,190199.5,190199.5,2,0,0,0,0,3.179356141948803
chr2-g396,chr2,79200000,79400000,0.39533,"Itga4, Cerkl",2.0,"77689, 96498",96498.0,77689.0,87093.5,87093.5,2,0,0,0,1,3.991405328963728
chr2-g397,chr2,79400000,79600000,0.401565,"Cerkl, Neurod1",2.0,"96498, 3998",96498.0,3998.0,50248.0,50248.0,2,0,1,0,0,3.80008148342216
chr2-g452,chr2,90400000,90600000,0.4455,"Olfr1274, Ptprj",2.0,"1035, 147759",147759.0,1035.0,74397.0,74397.0,2,0,0,0,0,2.126201782906444
chr2-g454,chr2,90800000,91000000,0.43582,"Agbl2, Mtch2, C1qtnf4, Ndufs3, Kbtbd4, Ptpmt1, Celf1",7.0,"51711, 19656, 4741, 10095, 5560, 7338, 79101",79101.0,4741.0,25457.42857142857,10095.0,2,0,0,0,0,2.038070359919717
chr2-g462,chr2,92400000,92600000,0.48073,"Mapk8ip1, D930015M05Rik, Cry2, Slc35c1, Mir7221, Mir7222, Chst1",7.0,"17588, 23417, 30423, 7754, 72, 75, 15546",30423.0,72.0,13553.57142857143,15546.0,2,0,0,0,0,-3.783586530825979
chr2-g463,chr2,92600000,92800000,0.4827249999999999,Chst1,1.0,15546,15546.0,15546.0,15546.0,15546.0,2,0,0,0,0,-3.783586530825979
chr2-g509,chr2,101800000,102000000,0.447725,"Prr5l, Commd9, Ldlrad3",3.0,"168743, 15378, 236260",236260.0,15378.0,140127.0,168743.0,2,0,0,0,0,2.87887283238904
chr2-g510,chr2,102000000,102200000,0.468245,Ldlrad3,1.0,236260,236260.0,236260.0,236260.0,236260.0,2,0,0,0,0,2.694141569981163
chr2-g517,chr2,103400000,103600000,0.440425,"Elf5, Cat, Abtb2",3.0,"26921, 31250, 152114",152114.0,26921.0,70095.0,31250.0,2,0,0,0,0,-3.8804042871438487
chr2-g518,chr2,103600000,103800000,0.4549999999999999,"Abtb2, Nat10, Caprin1",3.0,"152114, 40013, 30534",152114.0,30534.0,74220.33333333333,40013.0,2,0,0,0,0,-3.8804042871438487
chr2-g520,chr2,104000000,104200000,0.44462,"4931422A03Rik, Fbxo3, Cd59b, Cd59a, A930018P22Rik, D430041D05Rik",6.0,"35867, 27329, 13755, 19610, 1978, 267536",267536.0,1978.0,61012.5,23469.5,2,0,0,0,0,-3.817070783311587
chr2-g528,chr2,105600000,105800000,0.421205,"Pax6os1, Pax6, Paupar, Elp4",4.0,"134251, 29515, 3482, 207245",207245.0,3482.0,93623.25,81883.0,2,0,0,0,0,4.100051195286702
chr2-g553,chr2,110600000,110800000,0.373465,"Slc5a12, Ano3, Muc15",3.0,"52047, 262274, 18044",262274.0,18044.0,110788.33333333331,52047.0,2,0,0,0,0,2.78027674933508
chr2-g554,chr2,110800000,111000000,0.37026,Ano3,1.0,262274,262274.0,262274.0,262274.0,262274.0,2,0,0,0,0,2.78027674933508
chr2-g563,chr2,112600000,112800000,0.422595,"Aven, Ryr3",2.0,"138290, 585702",585702.0,138290.0,361996.0,361996.0,2,0,0,0,0,2.405775959178861
chr2-g564,chr2,112800000,113000000,0.405455,Ryr3,1.0,585702,585702.0,585702.0,585702.0,585702.0,2,0,0,0,0,2.405775959178861
chr2-g565,chr2,113000000,113200000,0.404995,Ryr3,1.0,585702,585702.0,585702.0,585702.0,585702.0,2,0,0,0,0,2.405775959178861
chr2-g566,chr2,113200000,113400000,0.41754,"Ryr3, Tmco5b, Fmn1",3.0,"585702, 11459, 389032",585702.0,11459.0,328731.0,389032.0,2,0,0,0,0,2.405775959178861
chr2-g600,chr2,120000000,120200000,0.485405,"Mapkbp1, Mir7665, Pla2g4b, Jmjd7, Gm28042, Sptbn5, Ehd4, Pla2g4e",8.0,"54705, 63, 9600, 5122, 15550, 47421, 65089, 78924",78924.0,63.0,34559.25,31485.5,2,0,0,0,0,-2.176096727612974
chr2-g601,chr2,120200000,120400000,0.45282,"Pla2g4e, Pla2g4d, Pla2g4f, Vps39, Tmem87a",5.0,"78924, 23201, 14200, 36677, 48808",78924.0,14200.0,40362.0,36677.0,2,0,0,0,0,-2.176096727612974
chr2-g611,chr2,122200000,122400000,0.4735499999999999,"Terb2, Sord, Duoxa2, Duox2, Duox1, Duoxa1, Shf",7.0,"20122, 30499, 3986, 18981, 32301, 10182, 20256",32301.0,3986.0,19475.28571428572,20122.0,2,0,0,0,0,2.0527997638264552
chr2-g628,chr2,125600000,125800000,0.443475,"Cep152, Shc4, Eid1, Secisbp2l",4.0,"62026, 96702, 2543, 45885",96702.0,2543.0,51789.0,53955.5,2,0,0,0,0,-4.948541119106504
chr2-g649,chr2,129800000,130000000,0.43681,"Stk35os1, Stk35",2.0,"3091, 31769",31769.0,3091.0,17430.0,17430.0,2,0,0,0,0,2.726324156441059
chr2-g655,chr2,131000000,131200000,0.4797949999999999,"Atrn, Mir6973b, Gfra4, Adam33, Siglec1, Hspa12b, 1700037H04Rik, Spef1, Cdc25b, Cenpb",10.0,"123832, 80, 3457, 12993, 17546, 18572, 13767, 4550, 11564, 2779",123832.0,80.0,20914.0,12278.5,2,0,0,0,0,-3.911844357179557
chr2-g663,chr2,132600000,132800000,0.44046,"AU019990, Shld1, Chgb",3.0,"54869, 60458, 13437",60458.0,13437.0,42921.333333333336,54869.0,2,0,0,0,0,2.9115959318483053
chr2-g673,chr2,134600000,134800000,0.395095,"Tmx4, Plcb1",2.0,"49620, 689095",689095.0,49620.0,369357.5,369357.5,2,0,0,0,0,-3.657433891635008
chr2-g674,chr2,134800000,135000000,0.397185,Plcb1,1.0,689095,689095.0,689095.0,689095.0,689095.0,2,0,0,0,0,-3.657433891635008
chr2-g675,chr2,135000000,135200000,0.3952799999999999,"Plcb1, 4930545L23Rik",2.0,"689095, 46044",689095.0,46044.0,367569.5,367569.5,2,0,0,0,0,-3.657433891635008
chr2-g676,chr2,135200000,135400000,0.4076700000000001,"Plcb1, 4930545L23Rik",2.0,"689095, 46044",689095.0,46044.0,367569.5,367569.5,2,0,0,0,0,-3.657433891635008
chr2-g677,chr2,135400000,135600000,0.40627,"Plcb1, 9630028H03Rik",2.0,"689095, 2691",689095.0,2691.0,345893.0,345893.0,2,0,0,1,0,-3.657433891635008
chr2-g717,chr2,143400000,143600000,0.404505,"Pcsk2, Pcsk2os1",2.0,"270150, 12362",270150.0,12362.0,141256.0,141256.0,2,0,0,0,0,3.821415482160736
chr2-g718,chr2,143600000,143800000,0.423145,"Pcsk2, Pcsk2os2",2.0,"270150, 41604",270150.0,41604.0,155877.0,155877.0,2,0,0,0,0,3.821415482160736
chr2-g719,chr2,143800000,144000000,0.452985,"Pcsk2, Bfsp1, Dstn, Rrbp1",4.0,"270150, 36646, 27994, 25400",270150.0,25400.0,90047.5,32320.0,2,0,0,0,0,3.821415482160736
chr2-g725,chr2,145000000,145200000,0.4176350000000001,Slc24a3,1.0,474391,474391.0,474391.0,474391.0,474391.0,2,0,0,0,0,-6.222307420419493
chr2-g726,chr2,145200000,145400000,0.41863,Slc24a3,1.0,474391,474391.0,474391.0,474391.0,474391.0,2,0,0,0,0,-6.222307420419493
chr2-g727,chr2,145400000,145600000,0.42708,"Slc24a3, Gm14092",2.0,"474391, 5528",474391.0,5528.0,239959.5,239959.5,2,0,0,0,0,-6.222307420419493
chr2-g728,chr2,145600000,145800000,0.447505,"Slc24a3, BC039771, Rin2",3.0,"474391, 52478, 101501",474391.0,52478.0,209456.66666666663,101501.0,2,0,0,0,0,-6.222307420419493
chr2-g749,chr2,149800000,150000000,0.418565,Syndig1,1.0,173610,173610.0,173610.0,173610.0,173610.0,2,0,0,0,0,-2.559203803935329
chr2-g750,chr2,150000000,150200000,0.40776,"Syndig1, Zfp120, Gm14139",3.0,"173610, 22272, 11525",173610.0,11525.0,69135.66666666667,22272.0,2,0,0,0,0,-2.559203803935329
chr2-g761,chr2,152200000,152400000,0.4601,"Csnk2a1, Tbc1d20, Rbck1, Gm14164, Trib3, Nrsn2, Sox12",7.0,"55012, 20167, 16306, 29654, 6636, 7851, 4435",55012.0,4435.0,20008.714285714286,16306.0,2,0,0,0,0,-4.9156229352843415
chr2-g764,chr2,152800000,153000000,0.47251,"Bcl2l1, Tpx2, Mir5622, Mylk2, Foxs1, Dusp15, Ttll9",7.0,"51065, 47358, 60, 11714, 1311, 10588, 40720",51065.0,60.0,23259.42857142857,11714.0,2,0,0,0,0,-3.169716008773583
chr2-g778,chr2,155600000,155800000,0.471035,"Myh7b, Mir499, Trpc4ap, Edem2, Procr, Mmp24",6.0,"23065, 79, 58108, 27803, 4262, 43025",58108.0,79.0,26057.0,25434.0,2,0,0,0,0,2.5732606147363164
chr2-g779,chr2,155800000,156000000,0.4762,"Mmp24, BC029722, Eif6, Fam83c, Uqcc1, Gdf5, Cep250",7.0,"43025, 1472, 7089, 5670, 83425, 4343, 42343",83425.0,1472.0,26766.714285714286,7089.0,2,0,0,0,0,2.5732606147363164
chr2-g782,chr2,156400000,156600000,0.494865,"Epb41l1, Aar2",2.0,"122306, 21397",122306.0,21397.0,71851.5,71851.5,2,0,0,0,0,2.7738928382871944
chr2-g785,chr2,157000000,157200000,0.46909,"Dsn1, Soga1, Tldc2, Samhd1, Rbl1",5.0,"12014, 68824, 9939, 37563, 58641",68824.0,9939.0,37396.2,37563.0,2,0,0,0,0,3.569758319536368
chr2-g787,chr2,157400000,157600000,0.498145,"Src, Nnat, Blcap",3.0,"47546, 2448, 10000",47546.0,2448.0,19998.0,10000.0,2,0,0,0,0,-2.2814149653880142
chr2-g789,chr2,157800000,158000000,0.487935,"Ctnnbl1, Vstm2l, Tti1",3.0,"154503, 30067, 46632",154503.0,30067.0,77067.33333333333,46632.0,2,0,0,0,0,-3.7350978871549696
chr2-g791,chr2,158200000,158400000,0.48721,"D630003M21Rik, Mir7685, Bpi, Lbp, Snhg17, Snhg11",6.0,"46692, 62, 26291, 26360, 7823, 10762",46692.0,62.0,19665.0,18526.5,2,0,0,0,0,-2.639058742245471
chr2-g793,chr2,158600000,158800000,0.4913349999999999,"Gm14204, Slc32a1, Actr5, Mir3474, Ppp1r16b, Fam83d, Dhx35",7.0,"15252, 4990, 14299, 58, 99200, 18539, 63414",99200.0,58.0,30821.714285714286,15252.0,2,0,0,0,0,-4.66621959989152
chr2-g807,chr2,161400000,161600000,0.43167,Ptprt,1.0,1139160,1139160.0,1139160.0,1139160.0,1139160.0,2,0,0,0,0,-3.191256255899373
chr2-g808,chr2,161600000,161800000,0.41127,Ptprt,1.0,1139160,1139160.0,1139160.0,1139160.0,1139160.0,2,0,0,0,0,-3.191256255899373
chr2-g809,chr2,161800000,162000000,0.40621,Ptprt,1.0,1139160,1139160.0,1139160.0,1139160.0,1139160.0,2,0,0,0,0,-3.191256255899373
chr2-g810,chr2,162000000,162200000,0.416245,Ptprt,1.0,1139160,1139160.0,1139160.0,1139160.0,1139160.0,2,0,0,0,0,-3.191256255899373
chr2-g811,chr2,162200000,162400000,0.427525,"Ptprt, Ptprtos",2.0,"1139160, 3134",1139160.0,3134.0,571147.0,571147.0,2,0,0,0,0,-3.191256255899373
chr2-g812,chr2,162400000,162600000,0.43754,Ptprt,1.0,1139160,1139160.0,1139160.0,1139160.0,1139160.0,2,0,0,1,0,-3.191256255899373
chr2-g813,chr2,162600000,162800000,0.4521649999999999,"Ptprt, 9430021M05Rik",2.0,"1139160, 14042",1139160.0,14042.0,576601.0,576601.0,2,0,0,0,0,-3.191256255899373
chr2-g821,chr2,164200000,164400000,0.431445,"Wfdc15a, Wfdc15b, Svs2, Svs3b, Svs3a, Svs4, Svs6, Svs5, Mir7678, Slpi, Matn4",11.0,"1246, 7210, 2413, 2281, 2233, 2352, 1700, 1630, 71, 2438, 15768",15768.0,71.0,3576.5454545454545,2281.0,2,0,0,0,0,-6.945623132835064
chr2-g822,chr2,164400000,164600000,0.48602,"Matn4, Rbpjl, Sdc4, Sys1, Trp53tg5, Dbndd2, Pigt, Wfdc2, Gm14317, Spint3, Eppin, Wfdc6a, Wfdc8",13.0,"15768, 12255, 18942, 4540, 3421, 6869, 10777, 5791, 9201, 3762, 5229, 5929, 17169",18942.0,3421.0,9204.076923076924,6869.0,2,0,0,0,0,-6.945623132835064
chr2-g825,chr2,165000000,165200000,0.50126,"Ncoa5, Cd40, 1700025C18Rik, Cdh22",4.0,"34423, 16019, 12058, 123231",123231.0,12058.0,46432.75,25221.0,2,0,0,0,0,4.314937592196389
chr2-g826,chr2,165200000,165400000,0.51067,"Cdh22, Slc35c2, Elmo2, Zfp663, Zfp334, Ocstamp",6.0,"123231, 11317, 38449, 10823, 10824, 4945",123231.0,4945.0,33264.833333333336,11070.5,2,0,0,0,0,4.314937592196389
chr2-g827,chr2,165400000,165600000,0.4988200000000001,"Ocstamp, Slc13a3, Trp53rka, Slc2a10, Eya2",5.0,"4945, 67903, 3203, 16021, 176700",176700.0,3203.0,53754.4,16021.0,2,0,0,0,0,3.4459486666812027
chr2-g828,chr2,165600000,165800000,0.49354,Eya2,1.0,176700,176700.0,176700.0,176700.0,176700.0,2,0,0,0,0,3.4459486666812027
chr2-g830,chr2,166000000,166200000,0.490495,"Ncoa3, Sulf2",2.0,"80606, 81785",81785.0,80606.0,81195.5,81195.5,2,0,0,0,0,-2.572937110847973
chr2-g838,chr2,167600000,167800000,0.527475,"Ube2v1, Tmem189, A530013C23Rik, Cebpb",4.0,"24367, 18320, 6237, 1518",24367.0,1518.0,12610.5,12278.5,2,0,0,0,0,-4.399418817122816
chr2-g842,chr2,168400000,168600000,0.513995,Nfatc2,1.0,125248,125248.0,125248.0,125248.0,125248.0,2,0,0,0,0,5.100062722560051
chr2-g843,chr2,168600000,168800000,0.501865,"Nfatc2, Mir7004, Atp9a, Sall4",4.0,"125248, 64, 107699, 18870",125248.0,64.0,62970.25,63284.5,2,0,0,0,0,2.42366877455904
chr2-g853,chr2,170600000,170800000,0.452885,"4930470P17Rik, Dok5",2.0,"22600, 147969",147969.0,22600.0,85284.5,85284.5,2,0,0,0,0,2.261482284105371
chr2-g854,chr2,170800000,171000000,0.446005,Dok5,1.0,147969,147969.0,147969.0,147969.0,147969.0,2,0,0,0,0,2.261482284105371
chr2-g861,chr2,172200000,172400000,0.4774649999999999,"Mc3r, Fam210b, Cstf1, Aurka, Cass4",5.0,"2623, 10173, 10084, 14381, 39964",39964.0,2623.0,15445.0,10173.0,2,0,0,0,0,2.409586798437515
chr2-g862,chr2,172400000,172600000,0.494475,"Cass4, Rtf2, Fam209, Gcnt7, Tfap2c",5.0,"39964, 29322, 1763, 8284, 9029",39964.0,1763.0,17672.4,9029.0,2,0,0,0,0,2.409586798437515
chr2-g866,chr2,173200000,173400000,0.5076600000000001,"Zbp1, Pmepa1",2.0,"12311, 52069",52069.0,12311.0,32190.0,32190.0,2,0,0,0,0,-2.729078802299545
chr2-g906,chr2,181200000,181400000,0.47214,"Ptk6, Fndc11, Srms, Helz2, Gmeb2, Rtel1, Stmn3, Zgpat, Arfrp1, Slc2a4rg-ps, Lime1",11.0,"7666, 2836, 7609, 14413, 36516, 36893, 8042, 15863, 7715, 3347, 2394",36893.0,2394.0,13026.727272727272,7715.0,2,0,0,0,0,3.340847981999469
chr2-g907,chr2,181400000,181600000,0.45832,"Zbtb46, Tpd52l2, Abhd16b, Dnajc5, Uckl1, Uckl1os, Mir7006, Zfp512b, Samd10",9.0,"48880, 20821, 1775, 32396, 12821, 2619, 69, 10359, 4013",48880.0,69.0,14861.444444444443,10359.0,2,0,0,0,0,3.340847981999469
chr3-g42,chr3,8400000,8600000,0.411175,"Gm6194, Stmn2",2.0,"1712, 52078",52078.0,1712.0,26895.0,26895.0,3,0,0,0,1,2.041237034919796
chr3-g67,chr3,13400000,13600000,0.3668,"Ralyl, 4930539N22Rik",2.0,"710633, 55727",710633.0,55727.0,383180.0,383180.0,3,0,0,0,1,2.5784869638463834
chr3-g68,chr3,13600000,13800000,0.364775,"Ralyl, 4930539N22Rik",2.0,"710633, 55727",710633.0,55727.0,383180.0,383180.0,3,0,0,0,0,2.5784869638463834
chr3-g69,chr3,13800000,14000000,0.37183,Ralyl,1.0,710633,710633.0,710633.0,710633.0,710633.0,3,0,0,0,1,2.5784869638463834
chr3-g70,chr3,14000000,14200000,0.3695449999999999,Ralyl,1.0,710633,710633.0,710633.0,710633.0,710633.0,3,0,0,0,1,2.5784869638463834
chr3-g74,chr3,14800000,15000000,0.39587,"Car1, Car3, Car2, A930001A20Rik",4.0,"42152, 8836, 14483, 31527",42152.0,8836.0,24249.5,23005.0,3,0,0,0,0,-2.121154075396813
chr3-g90,chr3,18000000,18200000,0.391635,"Bhlhe22, Cyp7b1",2.0,"3190, 171389",171389.0,3190.0,87289.5,87289.5,3,0,0,0,0,-5.294577084761918
chr3-g91,chr3,18200000,18400000,0.3861399999999999,Cyp7b1,1.0,171389,171389.0,171389.0,171389.0,171389.0,3,0,0,0,0,-5.046803150041164
chr3-g127,chr3,25400000,25600000,0.37874,Nlgn1,1.0,910102,910102.0,910102.0,910102.0,910102.0,3,0,0,0,0,-2.580142640666028
chr3-g128,chr3,25600000,25800000,0.3781899999999999,Nlgn1,1.0,910102,910102.0,910102.0,910102.0,910102.0,3,0,1,0,0,-2.580142640666028
chr3-g129,chr3,25800000,26000000,0.36549,Nlgn1,1.0,910102,910102.0,910102.0,910102.0,910102.0,3,0,0,0,0,-2.580142640666028
chr3-g130,chr3,26000000,26200000,0.373235,Nlgn1,1.0,910102,910102.0,910102.0,910102.0,910102.0,3,0,0,0,0,-2.580142640666028
chr3-g131,chr3,26200000,26400000,0.38264,Nlgn1,1.0,910102,910102.0,910102.0,910102.0,910102.0,3,0,0,0,0,-2.580142640666028
chr3-g183,chr3,36600000,36800000,0.424635,"Bbs7, Trpc3",2.0,"40247, 69686",69686.0,40247.0,54966.5,54966.5,3,0,0,0,0,-2.183724217671805
chr3-g258,chr3,51600000,51800000,0.4647749999999999,"Mgst2, Maml3",2.0,"21496, 417394",417394.0,21496.0,219445.0,219445.0,3,0,0,0,0,3.641519598090506
chr3-g259,chr3,51800000,52000000,0.4541649999999999,Maml3,1.0,417394,417394.0,417394.0,417394.0,417394.0,3,0,0,0,0,3.641519598090506
chr3-g260,chr3,52000000,52200000,0.453715,Maml3,1.0,417394,417394.0,417394.0,417394.0,417394.0,3,0,1,0,0,3.641519598090506
chr3-g265,chr3,53000000,53200000,0.426265,"Cog6, Lhfp",2.0,"35101, 220133",220133.0,35101.0,127617.0,127617.0,3,0,1,0,0,2.716311764622087
chr3-g266,chr3,53200000,53400000,0.432525,Lhfp,1.0,220133,220133.0,220133.0,220133.0,220133.0,3,0,1,0,0,2.716311764622087
chr3-g311,chr3,62200000,62400000,0.400605,Arhgef26,1.0,123445,123445.0,123445.0,123445.0,123445.0,3,0,0,0,0,-6.132986766810393
chr3-g312,chr3,62400000,62600000,0.389315,"Arhgef26, Dhx36, Gpr149",3.0,"123445, 38347, 76011",123445.0,38347.0,79267.66666666667,76011.0,3,0,0,0,0,-6.132986766810393
chr3-g318,chr3,63600000,63800000,0.409925,Plch1,1.0,203229,203229.0,203229.0,203229.0,203229.0,3,0,0,0,0,-6.869419323727101
chr3-g319,chr3,63800000,64000000,0.4015,"Plch1, E130311K13Rik, Slc33a1, Gmps",4.0,"203229, 14782, 22410, 42936",203229.0,14782.0,70839.25,32673.0,3,0,0,0,0,-6.869419323727101
chr3-g325,chr3,65000000,65200000,0.40421,"Kcnab1, A330015K06Rik",2.0,"429014, 169627",429014.0,169627.0,299320.5,299320.5,3,0,0,0,0,3.744683581510925
chr3-g326,chr3,65200000,65400000,0.4171750000000001,"Kcnab1, A330015K06Rik, A730090N16Rik, Ssr3",4.0,"429014, 169627, 25410, 12897",429014.0,12897.0,159237.0,97518.5,3,0,0,0,1,3.744683581510925
chr3-g380,chr3,76000000,76200000,0.37509,Fstl5,1.0,635445,635445.0,635445.0,635445.0,635445.0,3,0,0,0,0,5.0165963537928695
chr3-g381,chr3,76200000,76400000,0.355335,Fstl5,1.0,635445,635445.0,635445.0,635445.0,635445.0,3,0,0,0,0,5.0165963537928695
chr3-g382,chr3,76400000,76600000,0.361225,Fstl5,1.0,635445,635445.0,635445.0,635445.0,635445.0,3,0,0,0,0,5.0165963537928695
chr3-g383,chr3,76600000,76800000,0.36659,Fstl5,1.0,635445,635445.0,635445.0,635445.0,635445.0,3,0,0,0,0,5.0165963537928695
chr3-g435,chr3,87000000,87200000,0.457435,Kirrel,1.0,96156,96156.0,96156.0,96156.0,96156.0,3,0,0,0,0,-5.704629699627041
chr3-g439,chr3,87800000,88000000,0.489595,"Insrr, Sh2d2a, Prcc, Mrpl24, Hdgf, Rrnad1, Crabp2, Isg20l2, Nes, Bcan",10.0,"19151, 8968, 26660, 3890, 9283, 7595, 4680, 10373, 9359, 7843",26660.0,3890.0,10780.2,9125.5,3,0,0,0,1,-5.425623739818524
chr3-g440,chr3,88000000,88200000,0.4899599999999999,"Bcan, Hapln2, Gpatch4, Naxe, Ttc24, Iqgap3, Mef2d, 1700113A16Rik",8.0,"7843, 5762, 12889, 1973, 8895, 38998, 29720, 6226",38998.0,1973.0,14038.25,8369.0,3,0,0,0,0,-5.425623739818524
chr3-g442,chr3,88400000,88600000,0.4958499999999999,"Pmf1, Slc25a44, Mir7011, Sema4a, Lmna, Mex3a, Rab25, Mir1905, Lamtor2, Ubqln4, Ssr2",11.0,"16260, 14648, 73, 25221, 20148, 9449, 6251, 82, 3133, 16010, 8813",25221.0,73.0,10917.09090909091,9449.0,3,0,0,0,0,-3.628776779430373
chr3-g446,chr3,89200000,89400000,0.5195299999999998,"Thbs3, Gba, Mtx1, Krtcap2, Muc1, Trim46, Mir92b, Dpm3, Slc50a1, Efna1, Efna3, Efna4, Adam15, Dcst2, Dcst1, Gm15417, Zbtb7b",17.0,"11662, 5946, 4827, 3292, 4326, 11721, 83, 619, 2325, 9222, 7929, 4636, 10389, 12324, 15035, 4490, 15735",15735.0,83.0,7327.117647058823,5946.0,3,0,0,0,0,-2.139517508773433
chr3-g473,chr3,94600000,94800000,0.459435,"Tuft1, BC021767, Selenbp2, Cgn",4.0,"46120, 6564, 10834, 26413",46120.0,6564.0,22482.75,18623.5,3,1,0,0,0,-3.18025149305591
chr3-g479,chr3,95800000,96000000,0.457875,"Rprd2, Prpf3, C920021L13Rik, Mrps21, Aph1a, BC028528, Ciart, Car14, Anp32e, Gm9054, Plekho1, Vps45",12.0,"46701, 25762, 17572, 8881, 4672, 8044, 3724, 6918, 18131, 1458, 7004, 58624",58624.0,1458.0,17290.916666666668,8462.5,3,1,0,0,0,-2.0593429715987805
chr3-g487,chr3,97400000,97600000,0.423,"Olfr1402, Chd1l",2.0,"963, 49443",49443.0,963.0,25203.0,25203.0,3,0,0,0,0,-2.093542507976012
chr3-g488,chr3,97600000,97800000,0.4440849999999999,"Chd1l, Fmo5, Prkab2, Mir7225, Pde4dip",5.0,"49443, 26484, 14856, 54, 198879",198879.0,54.0,57943.2,26484.0,3,0,0,0,0,-2.093542507976012
chr3-g506,chr3,101200000,101400000,0.463425,"Cd2, Igsf3",2.0,"12032, 85936",85936.0,12032.0,48984.0,48984.0,3,0,0,0,0,-3.0386561698237253
chr3-g507,chr3,101400000,101600000,0.481035,"Igsf3, Atp1a1",2.0,"85936, 28489",85936.0,28489.0,57212.5,57212.5,3,0,0,0,0,-3.0386561698237253
chr3-g519,chr3,103800000,104000000,0.408105,"Gm15471, Ap4b1, Dclre1b, Bcl2l15, Ptpn22, Rsbn1, Phtf1, Phtf1os",8.0,"5312, 12509, 8783, 5953, 51976, 52517, 39234, 3781",52517.0,3781.0,22508.125,10646.0,3,0,0,0,0,5.33762897616951
chr3-g534,chr3,106800000,107000000,0.40042,Olfr266,1.0,951,951.0,951.0,951.0,951.0,3,0,0,0,0,-3.8836876516835175
chr3-g535,chr3,107000000,107200000,0.43745,"Kcna3, AI504432, Kcna2, Kcna10",4.0,"1968, 14819, 13439, 12579",14819.0,1968.0,10701.25,13009.0,3,0,0,0,0,-2.5236753701693453
chr3-g542,chr3,108400000,108600000,0.4647450000000001,"Celsr2, Sars, 5330417C22Rik, 1700013F07Rik, Taf13, Tmem167b, Scarna2, Wdr47",8.0,"24732, 20396, 80863, 7114, 10370, 6042, 61, 53987",80863.0,61.0,25445.625,15383.0,3,0,0,0,0,-2.311097485021957
chr3-g544,chr3,108800000,109000000,0.4379649999999999,"Stxbp3, Fndc7, Prpf38b, Henmt1, Fam102b",5.0,"47323, 36331, 8925, 20693, 56611",56611.0,8925.0,33976.6,36331.0,3,0,0,0,0,3.7423586259925448
chr3-g545,chr3,109000000,109200000,0.42044,"Fam102b, Slc25a54, Slc25a24",3.0,"56611, 36084, 45261",56611.0,36084.0,45985.333333333336,45261.0,3,0,0,0,0,3.7423586259925448
chr3-g546,chr3,109200000,109400000,0.4200049999999999,Vav3,1.0,345012,345012.0,345012.0,345012.0,345012.0,3,0,0,0,0,-6.129142565777964
chr3-g547,chr3,109400000,109600000,0.403925,Vav3,1.0,345012,345012.0,345012.0,345012.0,345012.0,3,0,0,0,0,-6.129142565777964
