200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass,log2FC_B2M
chr2-g104,chr2,20800000,21000000,0.41762,"Etl4, Arhgap21, Gm13375",3.0,"520623, 119803, 1475",520623.0,1475.0,213967.0,119803.0,2,0,0,0,0,-6.296629285331307
chr2-g106,chr2,21200000,21400000,0.417705,"Enkur, Thnsl1, Gpr158",3.0,"24635, 9286, 462976",462976.0,9286.0,165632.33333333334,24635.0,2,0,0,0,0,-3.066961447258271
chr2-g107,chr2,21400000,21600000,0.385915,Gpr158,1.0,462976,462976.0,462976.0,462976.0,462976.0,2,0,0,0,0,-3.066961447258271
chr2-g108,chr2,21600000,21800000,0.39394,Gpr158,1.0,462976,462976.0,462976.0,462976.0,462976.0,2,0,0,0,0,-3.066961447258271
chr2-g109,chr2,21800000,22000000,0.4057849999999999,Gpr158,1.0,462976,462976.0,462976.0,462976.0,462976.0,2,0,0,0,0,-3.066961447258271
chr2-g113,chr2,22600000,22800000,0.41306,"Gad2, Mir3967, Apbb1ip",3.0,"71551, 68, 101327",101327.0,68.0,57648.66666666666,71551.0,2,0,0,0,0,-7.243982673822414
chr2-g123,chr2,24600000,24800000,0.46413,"Cacna1b, Ehmt1",2.0,"159264, 128841",159264.0,128841.0,144052.5,144052.5,2,0,0,0,0,-4.547060658706929
chr2-g124,chr2,24800000,25000000,0.4431549999999999,"Ehmt1, Zmynd19, Arrdc1, Dph7, Mrpl41, Pnpla7",6.0,"128841, 11094, 9927, 9765, 2629, 78040",128841.0,2629.0,40049.333333333336,10510.5,2,0,0,0,0,4.905387959320142
chr2-g125,chr2,25000000,25200000,0.488145,"Pnpla7, Nsmf, Mir7664, Entpd8, Noxa1, Nrarp, Tor4a, Nelfb",8.0,"78040, 8503, 63, 5397, 9536, 2575, 4094, 11778",78040.0,63.0,14998.25,6950.0,2,0,0,0,0,4.905387959320142
chr2-g126,chr2,25200000,25400000,0.5081,"Nelfb, Fam166a, Stpg3, Tubb4b, Rnf208, Slc34a3, Cysrt1, Rnf224, Ndor1, Tprn, Anapc2, Tmem203, Ssna1, Grin1os, Tmem210, Lrrc26, Grin1, Man1b1, AA543186, Sapcd2, Dpp7, Uap1l1, Entpd2",23.0,"11778, 3537, 2072, 2545, 1333, 5338, 1079, 2312, 10602, 7289, 13451, 914, 1380, 7709, 1043, 1283, 28007, 19471, 5122, 6179, 4043, 4174, 5450",28007.0,914.0,6352.652173913043,4174.0,2,0,0,0,0,-4.796203153527016
chr2-g129,chr2,25800000,26000000,0.4915799999999999,"Glt6d1, Lcn9, Sohlh1, Kcnt1, Camsap1, Ubac1",6.0,"21870, 2385, 4252, 54479, 56445, 24803",56445.0,2385.0,27372.33333333333,23336.5,2,0,0,0,0,-4.594711099252011
chr2-g132,chr2,26400000,26600000,0.514225,"Inpp5e, Sec16a, 0610009E02Rik, Mir6996, Notch1, Gm35978, Mir126a, Egfl7, Mir126b, Agpat2",10.0,"12971, 35786, 12072, 61, 45921, 1420, 73, 6047, 58, 11361",45921.0,58.0,12577.0,8704.0,2,0,0,0,0,5.746151395819976
chr2-g161,chr2,32200000,32400000,0.515605,"Prrc2b, Pomt1, Uck1, Golga2, Swi5, Mir199b, Gm23363, Dnm1, Ciz1, Ptges2, Lcn2, 1110008P14Rik",12.0,"83390, 18367, 5104, 19588, 9265, 110, 79, 44859, 15304, 6851, 3103, 2815",83390.0,79.0,17402.916666666668,8058.0,2,0,0,0,0,-4.758935916018594
chr2-g162,chr2,32400000,32600000,0.48936,"Ptges2, Slc25a25, Naif1, Fam102a, Dpm2, St6galnac4, Pip5kl1, St6galnac6",8.0,"6851, 36984, 5020, 34392, 2714, 12619, 8066, 21101",36984.0,2714.0,15968.375,10342.5,2,0,0,0,0,-3.093055076832054
chr2-g163,chr2,32600000,32800000,0.51672,"St6galnac6, Ak1, Eng, Mir1954, Mir8093, Fpgs, Sh2d3c, Mir2861, Mir3960, Cdk9, 6330409D20Rik, Tor2a, Ttc16, Snord14a, Ptrh1, Cfap157, Stxbp1",17.0,"21101, 13301, 36075, 86, 137, 11567, 33953, 82, 73, 7003, 8396, 5011, 13457, 22, 1773, 6993, 59631",59631.0,22.0,12862.411764705885,7003.0,2,0,0,0,0,-4.847286530902756
chr2-g164,chr2,32800000,33000000,0.502635,"Stxbp1, Fam129b, Lrsam1, Snora65, Rpl12, Slc2a8, Garnl3",7.0,"59631, 49120, 36041, 118, 2334, 9103, 145212",145212.0,118.0,43079.857142857145,36041.0,2,0,0,0,0,-4.847286530902756
chr2-g177,chr2,35400000,35600000,0.484445,"Ggta1, Gm13446, Dab2ip",3.0,"61271, 9169, 172537",172537.0,9169.0,80992.33333333333,61271.0,2,0,0,0,0,-4.328782880114817
chr2-g178,chr2,35600000,35800000,0.507485,"Dab2ip, Ttll11",2.0,"172537, 228581",228581.0,172537.0,200559.0,200559.0,2,0,0,0,0,-3.695411785879775
chr2-g179,chr2,35800000,36000000,0.4663549999999999,"Ttll11, 9030204H09Rik",2.0,"228581, 4196",228581.0,4196.0,116388.5,116388.5,2,0,0,0,0,-3.029475360010745
chr2-g202,chr2,40400000,40600000,0.3701149999999999,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g203,chr2,40600000,40800000,0.3542099999999999,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g204,chr2,40800000,41000000,0.361045,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g205,chr2,41000000,41200000,0.360855,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g206,chr2,41200000,41400000,0.371435,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g207,chr2,41400000,41600000,0.367135,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g208,chr2,41600000,41800000,0.372295,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g209,chr2,41800000,42000000,0.359935,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g210,chr2,42000000,42200000,0.36539,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g211,chr2,42200000,42400000,0.36415,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g212,chr2,42400000,42600000,0.360395,"Lrp1b, Mir6336",2.0,"2056826, 130",2056826.0,130.0,1028478.0,1028478.0,2,0,0,0,0,-6.117965086545938
chr2-g213,chr2,42600000,42800000,0.364245,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-6.117965086545938
chr2-g224,chr2,44800000,45000000,0.383465,"Gtdc1, Zeb2",2.0,"363306, 133931",363306.0,133931.0,248618.5,248618.5,2,0,0,0,0,8.567921103075037
chr2-g225,chr2,45000000,45200000,0.409335,"Zeb2, Mir5129, Zeb2os",3.0,"133931, 78, 2947",133931.0,78.0,45652.0,2947.0,2,0,0,0,0,8.567921103075037
chr2-g248,chr2,49600000,49800000,0.454725,"Kif5c, Lypd6b",2.0,"155493, 161161",161161.0,155493.0,158327.0,158327.0,2,0,0,0,0,-3.424419840098454
chr2-g260,chr2,52000000,52200000,0.4143799999999999,"Tnfaip6, Rif1, Neb",3.0,"18569, 53932, 202152",202152.0,18569.0,91551.0,53932.0,2,0,0,0,0,4.366786817720911
chr2-g272,chr2,54400000,54600000,0.3743049999999999,Galnt13,1.0,681358,681358.0,681358.0,681358.0,681358.0,2,0,0,0,0,-4.566273472322109
chr2-g273,chr2,54600000,54800000,0.36849,Galnt13,1.0,681358,681358.0,681358.0,681358.0,681358.0,2,0,0,0,0,-4.566273472322109
chr2-g274,chr2,54800000,55000000,0.36511,Galnt13,1.0,681358,681358.0,681358.0,681358.0,681358.0,2,0,0,0,0,-4.566273472322109
chr2-g275,chr2,55000000,55200000,0.36518,Galnt13,1.0,681358,681358.0,681358.0,681358.0,681358.0,2,0,0,0,0,-4.566273472322109
chr2-g303,chr2,60600000,60800000,0.430705,"Itgb6, Rbms1",2.0,"124312, 211252",211252.0,124312.0,167782.0,167782.0,2,0,0,0,0,-5.107356208374108
chr2-g304,chr2,60800000,61000000,0.41818,"Rbms1, Gm13582",2.0,"211252, 10776",211252.0,10776.0,111014.0,111014.0,2,0,0,0,0,-5.107356208374108
chr2-g310,chr2,62000000,62200000,0.372965,Slc4a10,1.0,280229,280229.0,280229.0,280229.0,280229.0,2,0,0,0,0,-6.602952220756379
chr2-g311,chr2,62200000,62400000,0.379885,"Slc4a10, Dpp4",2.0,"280229, 79009",280229.0,79009.0,179619.0,179619.0,2,0,0,0,0,-6.602952220756379
chr2-g313,chr2,62600000,62800000,0.379105,"Ifih1, Gca, Kcnh7",3.0,"50463, 29783, 481342",481342.0,29783.0,187196.0,50463.0,2,0,0,0,0,3.952530812371106
chr2-g325,chr2,65000000,65200000,0.401735,"Grb14, Cobll1",2.0,"110285, 150453",150453.0,110285.0,130369.0,130369.0,2,0,0,0,0,4.661340375057583
chr2-g326,chr2,65200000,65400000,0.410795,"Cobll1, Slc38a11, Mir6337",3.0,"150453, 47394, 105",150453.0,105.0,65984.0,47394.0,2,0,0,0,0,4.661340375057583
chr2-g329,chr2,65800000,66000000,0.39841,Csrnp3,1.0,185780,185780.0,185780.0,185780.0,185780.0,2,0,0,0,0,-4.643338853670569
chr2-g330,chr2,66000000,66200000,0.4095999999999999,"Csrnp3, Galnt3, Ttc21b",3.0,"185780, 42028, 72291",185780.0,42028.0,100033.0,72291.0,2,0,0,0,0,-4.643338853670569
chr2-g331,chr2,66200000,66400000,0.3889649999999999,"Ttc21b, Scn1a",2.0,"72291, 170056",170056.0,72291.0,121173.5,121173.5,2,0,0,0,0,-6.326645276904677
chr2-g332,chr2,66400000,66600000,0.38266,"Scn1a, Gm13629, Scn9a",3.0,"170056, 106593, 154882",170056.0,106593.0,143843.66666666666,154882.0,2,0,0,0,0,-6.926305264420234
chr2-g333,chr2,66600000,66800000,0.37616,"Scn9a, Scn7a",2.0,"154882, 111485",154882.0,111485.0,133183.5,133183.5,2,0,0,0,0,-7.090445232933852
chr2-g344,chr2,68800000,69000000,0.42105,Cers6,1.0,252843,252843.0,252843.0,252843.0,252843.0,2,0,0,0,0,-4.867150651598469
chr2-g345,chr2,69000000,69200000,0.420995,"Cers6, Nostrin, Spc25",3.0,"252843, 53530, 12319",252843.0,12319.0,106230.66666666669,53530.0,2,0,0,0,0,-4.867150651598469
chr2-g352,chr2,70400000,70600000,0.4408299999999999,"Myo3b, Sp5, Gad1os, Erich2, Gad1",5.0,"390070, 2804, 73418, 32066, 22993",390070.0,2804.0,104270.2,32066.0,2,0,0,0,0,-6.309716166574229
chr2-g358,chr2,71600000,71800000,0.45069,"Mir5098, Platr26, Itga6",3.0,"479430, 11550, 71489",479430.0,11550.0,187489.66666666663,71489.0,2,0,0,0,0,3.355787340400104
chr2-g359,chr2,71800000,72000000,0.4411,"Mir5098, Itga6, Pdk1, Rapgef4",4.0,"479430, 71489, 28955, 276260",479430.0,28955.0,214033.5,173874.5,2,0,0,0,0,3.355787340400104
chr2-g367,chr2,73400000,73600000,0.4571249999999999,"Wipf1, Chrna1, Chn1os3, Chrna1os",4.0,"99878, 17058, 19487, 4349",99878.0,4349.0,35193.0,18272.5,2,0,0,0,0,4.669613266549638
chr2-g378,chr2,75600000,75800000,0.4380949999999999,"Gm6793, Hnrnpa3, Nfe2l2",3.0,"6467, 10149, 29151",29151.0,6467.0,15255.666666666666,10149.0,2,0,0,0,0,3.638042786030408
chr2-g382,chr2,76400000,76600000,0.426515,Osbpl6,1.0,194140,194140.0,194140.0,194140.0,194140.0,2,0,1,0,0,-5.087592866985506
chr2-g383,chr2,76600000,76800000,0.4306949999999999,"Osbpl6, Prkra, Pjvk, Fkbp7, Plekha3, Ttn",6.0,"194140, 18130, 8282, 10065, 22021, 278564",278564.0,8282.0,88533.66666666667,20075.5,2,0,1,0,0,-5.087592866985506
chr2-g387,chr2,77400000,77600000,0.41735,"Zfp385b, Gm13944",2.0,"406190, 18295",406190.0,18295.0,212242.5,212242.5,2,0,0,0,0,-5.566250890214027
chr2-g388,chr2,77600000,77800000,0.40973,Zfp385b,1.0,406190,406190.0,406190.0,406190.0,406190.0,2,0,0,0,0,-5.389576822314527
chr2-g389,chr2,77800000,78000000,0.413245,"Zfp385b, Cwc22",2.0,"406190, 50704",406190.0,50704.0,228447.0,228447.0,2,0,0,0,0,-5.389576822314527
chr2-g410,chr2,82000000,82200000,0.35279,Zfp804a,1.0,206221,206221.0,206221.0,206221.0,206221.0,2,0,0,0,0,-4.767523948961944
chr2-g411,chr2,82200000,82400000,0.3611999999999999,"Zfp804a, A130030D18Rik",2.0,"206221, 16843",206221.0,16843.0,111532.0,111532.0,2,0,0,0,0,-4.767523948961944
chr2-g418,chr2,83600000,83800000,0.4112699999999999,"Zc3h15, Itgav",2.0,"20039, 82521",82521.0,20039.0,51280.0,51280.0,2,0,0,0,0,3.411496628033862
chr2-g419,chr2,83800000,84000000,0.414375,"Itgav, Fam171b, Zswim2",3.0,"82521, 70923, 26148",82521.0,26148.0,59864.0,70923.0,2,0,0,0,0,0.8167142764418827
chr2-g423,chr2,84600000,84800000,0.436835,"Ctnnd1, Btbd18, Selenoh, Tmx2, Med19, Zdhhc5, Clp1, Ypel4, Mir130a, Serping1, Ube2l6",11.0,"58197, 9703, 1494, 7518, 9814, 27245, 4166, 3674, 64, 10070, 11176",58197.0,64.0,13011.0,9703.0,2,0,0,0,0,-3.801069093792739
chr2-g454,chr2,90800000,91000000,0.43582,"Agbl2, Mtch2, C1qtnf4, Ndufs3, Kbtbd4, Ptpmt1, Celf1",7.0,"51711, 19656, 4741, 10095, 5560, 7338, 79101",79101.0,4741.0,25457.42857142857,10095.0,2,0,0,0,0,-7.328801086454434
chr2-g455,chr2,91000000,91200000,0.481,"Celf1, Rapsn, Psmc3, Slc39a13, Spi1, Mybpc3, Madd, Nr1h3",8.0,"79101, 10103, 5423, 8535, 19082, 18373, 45688, 11056",79101.0,5423.0,24670.125,14714.5,2,0,0,0,0,-3.150655033979403
chr2-g464,chr2,92800000,93000000,0.483755,"Syt13, Prdm11",2.0,"40951, 71260",71260.0,40951.0,56105.5,56105.5,2,0,0,0,0,-5.382163256548742
chr2-g481,chr2,96200000,96400000,0.372235,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g482,chr2,96400000,96600000,0.3661549999999999,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g483,chr2,96600000,96800000,0.3667649999999999,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g484,chr2,96800000,97000000,0.357835,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g485,chr2,97000000,97200000,0.363855,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g486,chr2,97200000,97400000,0.3661999999999999,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g487,chr2,97400000,97600000,0.370205,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g488,chr2,97600000,97800000,0.3686399999999999,Lrrc4c,1.0,1313496,1313496.0,1313496.0,1313496.0,1313496.0,2,0,0,0,0,-5.29446854056784
chr2-g513,chr2,102600000,102800000,0.434985,"Pamr1, Slc1a2, Gm13872",3.0,"93020, 119418, 3110",119418.0,3110.0,71849.33333333333,93020.0,2,0,0,0,0,5.425470922001153
chr2-g520,chr2,104000000,104200000,0.44462,"4931422A03Rik, Fbxo3, Cd59b, Cd59a, A930018P22Rik, D430041D05Rik",6.0,"35867, 27329, 13755, 19610, 1978, 267536",267536.0,1978.0,61012.5,23469.5,2,0,0,0,0,-3.4390699117769508
chr2-g521,chr2,104200000,104400000,0.45034,D430041D05Rik,1.0,267536,267536.0,267536.0,267536.0,267536.0,2,0,0,0,0,-3.4390699117769508
chr2-g522,chr2,104400000,104600000,0.4244699999999999,"D430041D05Rik, Mir1902, Hipk3, Gm13884, Platr14, Cstf3",6.0,"267536, 80, 68008, 1062, 8772, 74942",267536.0,80.0,70066.66666666667,38390.0,2,0,0,0,0,-3.4390699117769508
chr2-g533,chr2,106600000,106800000,0.4209199999999999,"BB218582, Mpped2",2.0,"7446, 175180",175180.0,7446.0,91313.0,91313.0,2,0,0,0,0,-6.249067393110397
chr2-g534,chr2,106800000,107000000,0.42806,"Mpped2, Arl14ep",2.0,"175180, 11869",175180.0,11869.0,93524.5,93524.5,2,0,0,0,0,-6.249067393110397
chr2-g553,chr2,110600000,110800000,0.373465,"Slc5a12, Ano3, Muc15",3.0,"52047, 262274, 18044",262274.0,18044.0,110788.33333333331,52047.0,2,0,0,0,0,-4.862707297235237
chr2-g554,chr2,110800000,111000000,0.37026,Ano3,1.0,262274,262274.0,262274.0,262274.0,262274.0,2,0,0,0,0,-4.862707297235237
chr2-g566,chr2,113200000,113400000,0.41754,"Ryr3, Tmco5b, Fmn1",3.0,"585702, 11459, 389032",585702.0,11459.0,328731.0,389032.0,2,0,0,0,0,-4.395927007322524
chr2-g567,chr2,113400000,113600000,0.412935,Fmn1,1.0,389032,389032.0,389032.0,389032.0,389032.0,2,0,0,0,0,-4.395927007322524
chr2-g568,chr2,113600000,113800000,0.416295,"Fmn1, 4930533B01Rik, Grem1, Scg5",4.0,"389032, 17498, 9974, 52779",389032.0,9974.0,117320.75,35138.5,2,0,0,0,0,-4.7849139966135175
chr2-g569,chr2,113800000,114000000,0.4138299999999999,"Scg5, Arhgap11a",2.0,"52779, 17170",52779.0,17170.0,34974.5,34974.5,2,0,0,0,0,-4.955553496843505
chr2-g586,chr2,117200000,117400000,0.43501,"Fam98b, Rasgrp1",2.0,"21802, 62894",62894.0,21802.0,42348.0,42348.0,2,0,0,0,0,5.523715437737541
chr2-g593,chr2,118600000,118800000,0.4908300000000001,"Bub1b, Pak6, Ankrd63, Plcb2, Inafm2, Phgr1, Ccdc9b, Disp2",8.0,"43382, 34444, 4861, 20922, 3053, 5392, 8517, 15457",43382.0,3053.0,17003.5,11987.0,2,0,0,0,0,-3.3524676534721283
chr2-g597,chr2,119400000,119600000,0.420425,"Ino80, Exd1, Chp1, Oip5os1",4.0,"104645, 28224, 39316, 6449",104645.0,6449.0,44658.5,33770.0,2,0,0,0,0,4.36214020801843
chr2-g600,chr2,120000000,120200000,0.485405,"Mapkbp1, Mir7665, Pla2g4b, Jmjd7, Gm28042, Sptbn5, Ehd4, Pla2g4e",8.0,"54705, 63, 9600, 5122, 15550, 47421, 65089, 78924",78924.0,63.0,34559.25,31485.5,2,0,0,0,0,-7.561603874625593
chr2-g601,chr2,120200000,120400000,0.45282,"Pla2g4e, Pla2g4d, Pla2g4f, Vps39, Tmem87a",5.0,"78924, 23201, 14200, 36677, 48808",78924.0,14200.0,40362.0,36677.0,2,0,0,0,0,-7.561603874625593
chr2-g607,chr2,121400000,121600000,0.44914,"Catsper2, Pdia3, Serf2, Ell3, Hypk, Mfap1b, Serinc4, Mfap1a, Wdr76, Frmd5",10.0,"19438, 24785, 4223, 3575, 1353, 12358, 5588, 13976, 38137, 261529",261529.0,1353.0,38496.2,13167.0,2,0,0,0,0,-6.72067219757573
chr2-g608,chr2,121600000,121800000,0.4288799999999999,Frmd5,1.0,261529,261529.0,261529.0,261529.0,261529.0,2,0,0,0,0,-6.72067219757573
chr2-g609,chr2,121800000,122000000,0.4101,"Frmd5, Casc4, Ctdspl2, Mageb3",4.0,"261529, 69238, 59326, 2322",261529.0,2322.0,98103.75,64282.0,2,0,0,0,0,-6.72067219757573
chr2-g611,chr2,122200000,122400000,0.4735499999999999,"Terb2, Sord, Duoxa2, Duox2, Duox1, Duoxa1, Shf",7.0,"20122, 30499, 3986, 18981, 32301, 10182, 20256",32301.0,3986.0,19475.28571428572,20122.0,2,0,0,0,0,-3.183370299204185
chr2-g612,chr2,122400000,122600000,0.41849,"Slc28a2, Bambi-ps1, Slc28a2b, Gatm",4.0,"20317, 1215, 43100, 16805",43100.0,1215.0,20359.25,18561.0,2,0,0,0,0,3.715550981307215
chr2-g613,chr2,122600000,122800000,0.426935,"Gatm, Mir147, AA467197, Spata5l1, Slc30a4, Bloc1s6, Bloc1s6os, Sqor",8.0,"16805, 79, 3190, 2080, 21431, 10983, 5425, 44193",44193.0,79.0,13023.25,8204.0,2,0,0,0,0,3.715550981307215
chr2-g620,chr2,124000000,124200000,0.388965,"Sema6d, 4930517E11Rik",2.0,"577821, 6321",577821.0,6321.0,292071.0,292071.0,2,0,0,0,0,3.626312522494543
chr2-g621,chr2,124200000,124400000,0.401445,"Sema6d, 4930583P06Rik",2.0,"577821, 4680",577821.0,4680.0,291250.5,291250.5,2,0,0,0,0,3.626312522494543
chr2-g622,chr2,124400000,124600000,0.4130199999999999,Sema6d,1.0,577821,577821.0,577821.0,577821.0,577821.0,2,0,0,0,0,3.626312522494543
chr2-g623,chr2,124600000,124800000,0.4299,Sema6d,1.0,577821,577821.0,577821.0,577821.0,577821.0,2,0,0,0,0,3.626312522494543
chr2-g628,chr2,125600000,125800000,0.443475,"Cep152, Shc4, Eid1, Secisbp2l",4.0,"62026, 96702, 2543, 45885",96702.0,2543.0,51789.0,53955.5,2,0,0,0,0,-5.321842532657183
chr2-g638,chr2,127600000,127800000,0.460545,"Mrps5, Mal, Mall, Nphp1, Mtln",5.0,"16561, 23470, 25508, 48160, 1112",48160.0,1112.0,22962.2,23470.0,2,0,1,0,0,5.631093149871576
chr2-g643,chr2,128600000,128800000,0.42997,"Anapc1, Mertk",2.0,"77313, 104093",104093.0,77313.0,90703.0,90703.0,2,0,0,0,0,7.33373628605592
chr2-g644,chr2,128800000,129000000,0.428305,"Mertk, Tmem87b, Fbln7, Zc3h8, Zc3h6",5.0,"104093, 35959, 33103, 17753, 51162",104093.0,17753.0,48414.0,35959.0,2,0,0,0,0,7.33373628605592
chr2-g651,chr2,130200000,130400000,0.45717,"Tmc2, Nop56, Snord110, Ebf4, Snord57, Idh3b, Cpxm1",7.0,"69252, 4902, 59, 74543, 63, 5143, 6855",74543.0,59.0,22973.85714285714,5143.0,2,0,1,0,0,-4.975732611369232
chr2-g659,chr2,131800000,132000000,0.4512500000000001,"5330413P13Rik, Erv3, Prnp, Prn, Prnd, Rassf2",6.0,"27651, 6070, 28509, 46204, 5271, 37475",46204.0,5271.0,25196.666666666668,28080.0,2,0,1,0,0,4.868378603075032
chr2-g660,chr2,132000000,132200000,0.45537,"Rassf2, Slc23a2",2.0,"37475, 92825",92825.0,37475.0,65150.0,65150.0,2,0,0,0,0,4.868378603075032
chr2-g680,chr2,136000000,136200000,0.4021599999999999,"Plcb4, Lamp5, Pak7",3.0,"355047, 12170, 306880",355047.0,12170.0,224699.0,306880.0,2,0,0,0,0,-4.865956391036496
chr2-g681,chr2,136200000,136400000,0.38567,Pak7,1.0,306880,306880.0,306880.0,306880.0,306880.0,2,0,0,0,0,-4.865956391036496
chr2-g683,chr2,136600000,136800000,0.4052249999999999,Snap25,1.0,68979,68979.0,68979.0,68979.0,68979.0,2,0,0,0,0,-3.5034429204904
chr2-g722,chr2,144400000,144600000,0.4363149999999999,"Kat14, Gm38402, Zfp133-ps, Dzank1, Polr3f, Rbbp9, Sec23b, Dtd1, Smim26",9.0,"38644, 1557, 8515, 56860, 14035, 8595, 34525, 168795, 1302",168795.0,1302.0,36980.88888888889,14035.0,2,0,0,0,0,-3.298140149000693
chr2-g735,chr2,147000000,147200000,0.411865,"Xrn2, Nkx2-4, 6430503K07Rik, Nkx2-2os, Nkx2-2",5.0,"64999, 1470, 1059, 147599, 8857",147599.0,1059.0,44796.8,8857.0,2,0,0,0,0,5.943819017833034
chr2-g736,chr2,147200000,147400000,0.4354349999999999,"Nkx2-2os, Pax1, AI646519",3.0,"147599, 10055, 1251",147599.0,1251.0,52968.333333333336,10055.0,2,0,0,0,0,5.943819017833034
chr2-g753,chr2,150600000,150800000,0.45427,"Apmap, Acss1, E130215H24Rik, Vsx1, Entpd6, Pygb",6.0,"25487, 50130, 1439, 8436, 22594, 44953",50130.0,1439.0,25506.5,24040.5,2,0,0,0,0,5.831170902034079
chr2-g757,chr2,151400000,151600000,0.4420199999999999,"LOC100125594, 4921509C19Rik, Nsfl1c, Fkbp1a, Sdcbp2, Snph",6.0,"51800, 5610, 17129, 19209, 17383, 42045",51800.0,5610.0,25529.33333333333,18296.0,2,0,0,0,0,-4.430132484616208
chr2-g758,chr2,151600000,151800000,0.4493199999999999,"Snph, Rad21l, Tmem74b, Psmf1, 4930556L07Rik",5.0,"42045, 23130, 5303, 25249, 3888",42045.0,3888.0,19923.0,23130.0,2,0,0,0,0,-4.430132484616208
chr2-g764,chr2,152800000,153000000,0.47251,"Bcl2l1, Tpx2, Mir5622, Mylk2, Foxs1, Dusp15, Ttll9",7.0,"51065, 47358, 60, 11714, 1311, 10588, 40720",51065.0,60.0,23259.42857142857,11714.0,2,0,0,0,0,-6.134879994606873
chr2-g773,chr2,154600000,154800000,0.470985,"Pxmp4, Zfp341, Chmp4b, Raly",4.0,"16630, 33450, 37758, 76152",76152.0,16630.0,40997.5,35604.0,2,0,0,0,0,-3.7040294574562154
chr2-g777,chr2,155400000,155600000,0.43093,"Ncoa6, Ggt7, Acss2, Acss2os, Gss",5.0,"50128, 24467, 44701, 9891, 29630",50128.0,9891.0,31763.4,29630.0,2,0,0,0,0,-5.236949828350924
chr2-g778,chr2,155600000,155800000,0.471035,"Myh7b, Mir499, Trpc4ap, Edem2, Procr, Mmp24",6.0,"23065, 79, 58108, 27803, 4262, 43025",58108.0,79.0,26057.0,25434.0,2,0,0,0,0,-6.023005895298837
chr2-g779,chr2,155800000,156000000,0.4762,"Mmp24, BC029722, Eif6, Fam83c, Uqcc1, Gdf5, Cep250",7.0,"43025, 1472, 7089, 5670, 83425, 4343, 42343",83425.0,1472.0,26766.714285714286,7089.0,2,0,0,0,0,-6.023005895298837
chr2-g791,chr2,158200000,158400000,0.48721,"D630003M21Rik, Mir7685, Bpi, Lbp, Snhg17, Snhg11",6.0,"46692, 62, 26291, 26360, 7823, 10762",46692.0,62.0,19665.0,18526.5,2,0,0,0,0,-8.360831311907686
chr2-g793,chr2,158600000,158800000,0.4913349999999999,"Gm14204, Slc32a1, Actr5, Mir3474, Ppp1r16b, Fam83d, Dhx35",7.0,"15252, 4990, 14299, 58, 99200, 18539, 63414",99200.0,58.0,30821.714285714286,15252.0,2,0,0,0,0,-6.022288757217298
chr2-g807,chr2,161400000,161600000,0.43167,Ptprt,1.0,1139160,1139160.0,1139160.0,1139160.0,1139160.0,2,0,0,0,0,-3.698462111751822
chr2-g808,chr2,161600000,161800000,0.41127,Ptprt,1.0,1139160,1139160.0,1139160.0,1139160.0,1139160.0,2,0,0,0,0,-3.698462111751822
