200kb name,chrom,start,end,H4K20me3_cat5
chr1-g682,chr1,136400000,136600000,0
chr1-g683,chr1,136600000,136800000,0
chr1-g684,chr1,136800000,137000000,0
chr1-g685,chr1,137000000,137200000,0
chr1-g686,chr1,137200000,137400000,0
chr1-g687,chr1,137400000,137600000,0
chr1-g688,chr1,137600000,137800000,0
chr1-g689,chr1,137800000,138000000,0
chr1-g690,chr1,138000000,138200000,0
chr1-g691,chr1,138200000,138400000,0
chr1-g692,chr1,138400000,138600000,0
chr1-g693,chr1,138600000,138800000,0
chr1-g694,chr1,138800000,139000000,0
chr1-g695,chr1,139000000,139200000,0
chr1-g696,chr1,139200000,139400000,0
chr1-g697,chr1,139400000,139600000,0
chr1-g698,chr1,139600000,139800000,0
chr1-g699,chr1,139800000,140000000,0
chr1-g700,chr1,140000000,140200000,0
chr1-g701,chr1,140200000,140400000,0
chr1-g702,chr1,140400000,140600000,0
chr1-g703,chr1,140600000,140800000,0
chr1-g704,chr1,140800000,141000000,0
chr1-g705,chr1,141000000,141200000,0
chr1-g706,chr1,141200000,141400000,0
chr1-g707,chr1,141400000,141600000,0
chr1-g708,chr1,141600000,141800000,0
chr1-g709,chr1,141800000,142000000,0
chr1-g710,chr1,142000000,142200000,0
chr1-g711,chr1,142200000,142400000,0
chr1-g712,chr1,142400000,142600000,0
chr1-g713,chr1,142600000,142800000,0
chr1-g714,chr1,142800000,143000000,0
chr1-g715,chr1,143000000,143200000,0
chr1-g716,chr1,143200000,143400000,0
chr1-g717,chr1,143450000,143600000,0
chr1-g718,chr1,143600000,143800000,0
chr1-g719,chr1,143800000,144000000,0
chr1-g720,chr1,144000000,144200000,0
chr1-g721,chr1,144200000,144400000,0
chr1-g722,chr1,144400000,144600000,0
chr1-g723,chr1,144600000,144800000,0
chr1-g724,chr1,144800000,145000000,0
chr1-g725,chr1,145000000,145200000,0
chr1-g726,chr1,145200000,145400000,0
chr1-g727,chr1,145400000,145600000,0
chr1-g728,chr1,145600000,145800000,0
chr1-g729,chr1,145800000,146000000,0
chr1-g730,chr1,146000000,146200000,0
chr1-g731,chr1,146200000,146400000,0
chr1-g732,chr1,146400000,146600000,0
chr1-g733,chr1,146600000,146800000,0
chr1-g734,chr1,146800000,147000000,0
chr1-g735,chr1,147000000,147200000,0
chr1-g736,chr1,147200000,147400000,0
chr1-g737,chr1,147400000,147600000,0
chr1-g738,chr1,147600000,147800000,0
chr1-g739,chr1,147800000,148000000,0
chr1-g740,chr1,148000000,148200000,0
chr1-g741,chr1,148200000,148400000,0
chr1-g742,chr1,148400000,148600000,0
chr1-g743,chr1,148600000,148800000,0
chr1-g744,chr1,148800000,149000000,0
chr1-g745,chr1,149000000,149200000,0
chr1-g746,chr1,149200000,149400000,0
chr1-g747,chr1,149400000,149600000,0
chr1-g748,chr1,149600000,149800000,0
chr1-g749,chr1,149800000,150000000,0
chr1-g750,chr1,150000000,150200000,0
chr1-g751,chr1,150200000,150400000,0
chr1-g752,chr1,150400000,150600000,0
chr1-g753,chr1,150600000,150800000,0
chr1-g754,chr1,150800000,151000000,0
chr1-g755,chr1,151000000,151200000,0
chr1-g756,chr1,151200000,151400000,0
chr1-g757,chr1,151400000,151600000,0
chr1-g758,chr1,151600000,151800000,0
chr1-g759,chr1,151800000,152000000,0
chr1-g760,chr1,152000000,152200000,0
chr1-g761,chr1,152200000,152400000,0
chr1-g762,chr1,152400000,152600000,0
chr1-g763,chr1,152600000,152800000,0
chr1-g764,chr1,152800000,153000000,0
chr1-g765,chr1,153000000,153200000,0
chr1-g766,chr1,153200000,153400000,0
chr1-g767,chr1,153400000,153600000,0
chr1-g768,chr1,153600000,153800000,0
chr1-g769,chr1,153800000,154000000,0
chr1-g770,chr1,154000000,154200000,0
chr1-g771,chr1,154200000,154400000,0
chr1-g772,chr1,154400000,154600000,0
chr1-g773,chr1,154600000,154800000,0
chr1-g774,chr1,154800000,155000000,0
chr1-g775,chr1,155000000,155200000,0
chr1-g776,chr1,155200000,155400000,0
chr1-g777,chr1,155400000,155600000,0
chr1-g778,chr1,155600000,155800000,0
chr1-g779,chr1,155800000,156000000,0
chr1-g780,chr1,156000000,156200000,0
chr1-g781,chr1,156200000,156400000,0
chr1-g782,chr1,156400000,156600000,0
chr1-g783,chr1,156600000,156800000,0
chr1-g784,chr1,156800000,157000000,0
chr1-g785,chr1,157000000,157200000,0
chr1-g786,chr1,157200000,157400000,0
chr1-g787,chr1,157400000,157600000,0
chr1-g788,chr1,157600000,157800000,0
chr1-g789,chr1,157800000,158000000,0
chr1-g790,chr1,158000000,158200000,0
chr1-g791,chr1,158200000,158400000,0
chr1-g792,chr1,158400000,158600000,0
chr1-g793,chr1,158600000,158800000,0
chr1-g794,chr1,158800000,159000000,0
chr1-g795,chr1,159000000,159200000,0
chr1-g796,chr1,159200000,159400000,0
chr1-g797,chr1,159400000,159600000,0
chr1-g798,chr1,159600000,159800000,0
chr1-g799,chr1,159800000,160000000,0
chr1-g800,chr1,160000000,160200000,0
chr1-g801,chr1,160200000,160400000,0
chr1-g802,chr1,160400000,160600000,0
chr1-g803,chr1,160600000,160800000,0
chr1-g804,chr1,160800000,161000000,0
chr1-g805,chr1,161000000,161200000,0
chr1-g806,chr1,161200000,161400000,0
chr1-g807,chr1,161400000,161600000,0
chr1-g808,chr1,161600000,161800000,0
chr1-g809,chr1,161800000,162000000,0
chr1-g810,chr1,162000000,162200000,0
chr1-g811,chr1,162200000,162400000,0
chr1-g812,chr1,162400000,162600000,0
chr1-g813,chr1,162600000,162800000,0
chr1-g814,chr1,162800000,163000000,0
chr1-g815,chr1,163000000,163200000,0
chr1-g816,chr1,163200000,163400000,0
chr1-g817,chr1,163400000,163600000,0
chr1-g818,chr1,163600000,163800000,0
chr1-g819,chr1,163800000,164000000,0
chr1-g820,chr1,164000000,164200000,0
chr1-g821,chr1,164200000,164400000,0
chr1-g822,chr1,164400000,164600000,0
chr1-g823,chr1,164600000,164800000,0
chr1-g824,chr1,164800000,165000000,0
chr1-g825,chr1,165000000,165200000,0
chr1-g826,chr1,165200000,165400000,0
chr1-g827,chr1,165400000,165600000,0
chr1-g828,chr1,165600000,165800000,0
chr1-g829,chr1,165800000,166000000,0
chr1-g830,chr1,166000000,166200000,0
chr1-g831,chr1,166200000,166400000,0
chr1-g832,chr1,166400000,166600000,0
chr1-g833,chr1,166600000,166800000,0
chr1-g834,chr1,166800000,167000000,0
chr1-g835,chr1,167000000,167200000,0
chr1-g836,chr1,167200000,167400000,0
chr1-g837,chr1,167400000,167600000,0
chr1-g838,chr1,167600000,167800000,0
chr1-g839,chr1,167800000,168000000,0
chr1-g840,chr1,168000000,168200000,0
chr1-g841,chr1,168200000,168400000,0
chr1-g842,chr1,168400000,168600000,0
chr1-g843,chr1,168600000,168800000,0
chr1-g844,chr1,168800000,169000000,0
chr1-g845,chr1,169000000,169200000,0
chr1-g846,chr1,169200000,169400000,0
chr1-g847,chr1,169400000,169600000,0
chr1-g848,chr1,169600000,169800000,0
chr1-g849,chr1,169800000,170000000,0
chr1-g850,chr1,170000000,170200000,0
chr1-g851,chr1,170200000,170400000,0
chr1-g852,chr1,170400000,170600000,0
chr1-g853,chr1,170600000,170800000,0
chr1-g854,chr1,170800000,171000000,0
chr1-g855,chr1,171000000,171200000,0
chr1-g856,chr1,171200000,171400000,0
chr1-g857,chr1,171400000,171600000,0
chr1-g858,chr1,171600000,171800000,0
chr1-g859,chr1,171800000,172000000,0
chr1-g860,chr1,172000000,172200000,0
chr1-g861,chr1,172200000,172400000,0
chr1-g862,chr1,172400000,172600000,0
chr1-g863,chr1,172600000,172800000,0
chr1-g864,chr1,172800000,173000000,0
chr1-g865,chr1,173000000,173200000,0
chr1-g866,chr1,173200000,173400000,0
chr1-g867,chr1,173400000,173600000,0
chr1-g868,chr1,173600000,173800000,0
chr1-g869,chr1,173800000,174000000,0
chr1-g870,chr1,174000000,174200000,0
chr1-g871,chr1,174200000,174400000,0
chr1-g872,chr1,174400000,174600000,0
chr1-g873,chr1,174600000,174800000,0
chr1-g874,chr1,174800000,175000000,0
chr1-g875,chr1,175000000,175200000,0
chr1-g876,chr1,175200000,175400000,0
chr1-g877,chr1,175400000,175600000,0
chr1-g878,chr1,175600000,175800000,0
chr1-g879,chr1,175800000,176000000,0
chr1-g880,chr1,176000000,176200000,0
chr1-g881,chr1,176200000,176400000,0
chr1-g882,chr1,176400000,176600000,0
chr1-g883,chr1,176600000,176800000,0
chr1-g884,chr1,176800000,177000000,0
chr1-g885,chr1,177000000,177200000,0
chr1-g886,chr1,177200000,177400000,0
chr1-g887,chr1,177400000,177600000,0
chr1-g888,chr1,177600000,177800000,0
chr1-g889,chr1,177800000,178000000,0
chr1-g890,chr1,178000000,178200000,0
chr1-g891,chr1,178200000,178400000,0
chr1-g892,chr1,178400000,178600000,0
chr1-g893,chr1,178600000,178800000,0
chr1-g894,chr1,178800000,179000000,0
chr1-g895,chr1,179000000,179200000,0
chr1-g896,chr1,179200000,179400000,0
chr1-g897,chr1,179400000,179600000,0
chr1-g898,chr1,179600000,179800000,0
chr1-g899,chr1,179800000,180000000,0
chr1-g900,chr1,180000000,180200000,0
chr1-g901,chr1,180200000,180400000,0
chr1-g902,chr1,180400000,180600000,0
chr1-g903,chr1,180600000,180800000,0
chr1-g904,chr1,180800000,181000000,0
chr1-g905,chr1,181000000,181200000,0
chr1-g906,chr1,181200000,181400000,0
chr1-g907,chr1,181400000,181600000,0
chr1-g908,chr1,181600000,181800000,0
chr1-g909,chr1,181800000,182000000,0
chr1-g910,chr1,182000000,182200000,0
chr1-g911,chr1,182200000,182400000,0
chr1-g912,chr1,182400000,182600000,0
chr1-g913,chr1,182600000,182800000,0
chr1-g914,chr1,182800000,183000000,0
chr1-g915,chr1,183025000,183200000,0
chr1-g916,chr1,183200000,183400000,0
chr1-g917,chr1,183400000,183600000,0
chr1-g918,chr1,183600000,183800000,0
chr1-g919,chr1,183800000,184000000,0
chr1-g920,chr1,184000000,184200000,0
chr1-g921,chr1,184200000,184400000,0
chr1-g922,chr1,184400000,184600000,0
chr1-g923,chr1,184600000,184800000,0
chr1-g924,chr1,184800000,185000000,0
chr1-g925,chr1,185000000,185200000,0
chr1-g926,chr1,185200000,185400000,0
chr1-g927,chr1,185400000,185600000,0
chr1-g928,chr1,185600000,185800000,0
chr1-g929,chr1,185800000,186000000,0
chr1-g930,chr1,186000000,186200000,0
chr1-g931,chr1,186200000,186400000,0
chr1-g932,chr1,186400000,186600000,0
chr1-g933,chr1,186600000,186800000,0
chr1-g934,chr1,186800000,187000000,0
chr1-g935,chr1,187000000,187200000,0
chr1-g936,chr1,187200000,187400000,0
chr1-g937,chr1,187400000,187600000,0
chr1-g938,chr1,187600000,187800000,0
chr1-g939,chr1,187800000,188000000,0
chr1-g940,chr1,188000000,188200000,0
chr1-g941,chr1,188200000,188400000,0
chr1-g942,chr1,188400000,188600000,0
chr1-g943,chr1,188600000,188800000,0
chr1-g944,chr1,188800000,189000000,0
chr1-g945,chr1,189000000,189200000,0
chr1-g946,chr1,189200000,189400000,0
chr1-g947,chr1,189400000,189600000,0
chr1-g948,chr1,189600000,189800000,0
chr1-g949,chr1,189800000,190000000,0
chr1-g950,chr1,190000000,190200000,0
chr1-g951,chr1,190200000,190400000,0
chr1-g952,chr1,190400000,190600000,0
chr1-g953,chr1,190600000,190800000,0
chr1-g954,chr1,190800000,191000000,0
chr1-g955,chr1,191000000,191200000,0
chr1-g956,chr1,191200000,191400000,0
chr1-g957,chr1,191400000,191600000,0
chr1-g958,chr1,191600000,191800000,0
chr1-g959,chr1,191800000,192000000,0
chr1-g960,chr1,192000000,192200000,0
chr1-g961,chr1,192200000,192400000,0
chr1-g962,chr1,192400000,192600000,0
chr1-g963,chr1,192600000,192800000,0
chr1-g964,chr1,192800000,193000000,0
chr1-g965,chr1,193000000,193200000,0
chr1-g966,chr1,193200000,193400000,0
chr1-g967,chr1,193400000,193600000,0
chr1-g968,chr1,193600000,193800000,0
chr1-g969,chr1,193800000,194000000,0
chr1-g970,chr1,194000000,194200000,0
chr1-g971,chr1,194200000,194400000,0
chr1-g972,chr1,194400000,194600000,0
chr1-g973,chr1,194600000,194800000,0
chr1-g974,chr1,194800000,195000000,0
chr1-g975,chr1,195000000,195200000,0
chr1-g976,chr1,195200000,195375000,0
chr10-g15,chr10,3100000,3200000,0
chr10-g16,chr10,3200000,3400000,0
chr10-g17,chr10,3400000,3600000,0
chr10-g18,chr10,3600000,3800000,0
chr10-g19,chr10,3800000,4000000,0
chr10-g20,chr10,4000000,4200000,0
chr10-g21,chr10,4200000,4400000,0
chr10-g22,chr10,4400000,4600000,0
chr10-g23,chr10,4600000,4800000,0
chr10-g24,chr10,4800000,5000000,0
chr10-g25,chr10,5000000,5200000,0
chr10-g26,chr10,5200000,5400000,0
chr10-g27,chr10,5400000,5600000,0
chr10-g28,chr10,5600000,5800000,0
chr10-g29,chr10,5800000,6000000,0
chr10-g30,chr10,6000000,6200000,0
chr10-g31,chr10,6200000,6400000,0
chr10-g32,chr10,6400000,6600000,0
chr10-g33,chr10,6600000,6800000,0
chr10-g34,chr10,6800000,7000000,0
chr10-g35,chr10,7000000,7200000,0
chr10-g36,chr10,7200000,7400000,0
chr10-g37,chr10,7400000,7600000,0
chr10-g38,chr10,7600000,7800000,0
chr10-g39,chr10,7800000,8000000,0
chr10-g40,chr10,8000000,8200000,0
chr10-g41,chr10,8200000,8400000,0
chr10-g42,chr10,8400000,8600000,0
chr10-g43,chr10,8600000,8800000,0
chr10-g44,chr10,8800000,9000000,0
chr10-g45,chr10,9000000,9200000,0
chr10-g46,chr10,9200000,9400000,0
chr10-g47,chr10,9400000,9600000,0
chr10-g48,chr10,9600000,9800000,0
chr10-g49,chr10,9800000,10000000,0
chr10-g50,chr10,10000000,10200000,0
chr10-g51,chr10,10200000,10400000,0
chr10-g52,chr10,10400000,10600000,0
chr10-g53,chr10,10600000,10800000,0
chr10-g54,chr10,10800000,11000000,0
chr10-g55,chr10,11000000,11200000,0
chr10-g56,chr10,11200000,11400000,0
chr10-g57,chr10,11400000,11600000,0
chr10-g58,chr10,11600000,11800000,0
chr10-g59,chr10,11800000,12000000,0
chr10-g60,chr10,12000000,12200000,0
chr10-g61,chr10,12200000,12400000,0
chr10-g62,chr10,12400000,12600000,0
chr10-g63,chr10,12600000,12800000,0
chr10-g64,chr10,12800000,13000000,0
chr10-g65,chr10,13000000,13200000,0
chr10-g66,chr10,13200000,13400000,0
chr10-g67,chr10,13400000,13600000,0
chr10-g68,chr10,13600000,13800000,0
chr10-g69,chr10,13800000,14000000,0
chr10-g70,chr10,14000000,14200000,0
chr10-g71,chr10,14200000,14400000,0
chr10-g72,chr10,14400000,14600000,0
chr10-g73,chr10,14600000,14800000,0
chr10-g74,chr10,14800000,15000000,0
chr10-g75,chr10,15000000,15200000,0
chr10-g76,chr10,15200000,15400000,0
chr10-g77,chr10,15400000,15600000,0
chr10-g78,chr10,15600000,15800000,0
chr10-g79,chr10,15800000,16000000,0
chr10-g80,chr10,16000000,16200000,0
chr10-g81,chr10,16200000,16400000,0
chr10-g82,chr10,16400000,16600000,0
chr10-g83,chr10,16600000,16800000,0
chr10-g84,chr10,16800000,17000000,0
chr10-g85,chr10,17000000,17200000,0
chr10-g86,chr10,17200000,17400000,0
chr10-g87,chr10,17400000,17600000,0
chr10-g88,chr10,17600000,17800000,0
chr10-g89,chr10,17800000,18000000,0
chr10-g90,chr10,18000000,18200000,0
chr10-g91,chr10,18200000,18400000,0
chr10-g92,chr10,18400000,18600000,0
chr10-g93,chr10,18600000,18800000,0
chr10-g94,chr10,18800000,19000000,0
chr10-g95,chr10,19000000,19200000,0
chr10-g96,chr10,19200000,19400000,0
chr10-g97,chr10,19400000,19600000,0
chr10-g98,chr10,19600000,19800000,0
chr10-g99,chr10,19800000,20000000,0
chr10-g100,chr10,20000000,20200000,0
chr10-g101,chr10,20200000,20400000,0
chr10-g102,chr10,20400000,20600000,0
chr10-g103,chr10,20600000,20800000,0
chr10-g104,chr10,20800000,21000000,0
chr10-g105,chr10,21000000,21200000,0
chr10-g106,chr10,21200000,21400000,0
chr10-g107,chr10,21400000,21600000,0
chr10-g108,chr10,21600000,21800000,0
chr10-g109,chr10,21800000,22000000,0
chr10-g110,chr10,22000000,22200000,0
chr10-g111,chr10,22200000,22400000,0
chr10-g112,chr10,22400000,22600000,0
chr10-g113,chr10,22600000,22800000,0
chr10-g114,chr10,22800000,23000000,0
chr10-g115,chr10,23000000,23200000,0
chr10-g116,chr10,23200000,23400000,0
chr10-g117,chr10,23400000,23600000,0
chr10-g118,chr10,23600000,23800000,0
chr10-g119,chr10,23800000,24000000,0
chr10-g120,chr10,24000000,24200000,0
chr10-g121,chr10,24200000,24400000,0
chr10-g122,chr10,24400000,24600000,0
chr10-g123,chr10,24600000,24800000,0
chr10-g124,chr10,24800000,25000000,0
chr10-g125,chr10,25000000,25200000,0
chr10-g126,chr10,25200000,25400000,0
chr10-g127,chr10,25400000,25600000,0
chr10-g128,chr10,25600000,25800000,0
chr10-g129,chr10,25800000,26000000,0
chr10-g130,chr10,26000000,26200000,0
chr10-g131,chr10,26200000,26400000,0
chr10-g132,chr10,26400000,26600000,0
chr10-g133,chr10,26600000,26800000,0
chr10-g134,chr10,26800000,27000000,0
chr10-g135,chr10,27000000,27200000,0
chr10-g136,chr10,27200000,27400000,0
chr10-g137,chr10,27400000,27600000,0
chr10-g138,chr10,27600000,27800000,0
chr10-g139,chr10,27800000,28000000,0
chr10-g140,chr10,28000000,28200000,0
chr10-g141,chr10,28200000,28400000,0
chr10-g142,chr10,28400000,28600000,0
chr10-g143,chr10,28600000,28800000,0
chr10-g144,chr10,28800000,29000000,0
chr10-g145,chr10,29000000,29200000,0
chr10-g146,chr10,29200000,29400000,0
chr10-g147,chr10,29400000,29600000,0
chr10-g148,chr10,29600000,29800000,0
chr10-g149,chr10,29800000,30000000,0
chr10-g150,chr10,30000000,30200000,0
chr10-g151,chr10,30200000,30400000,0
chr10-g152,chr10,30400000,30600000,0
chr10-g153,chr10,30600000,30800000,0
chr10-g154,chr10,30800000,31000000,0
chr10-g155,chr10,31000000,31200000,0
chr10-g156,chr10,31200000,31400000,0
chr10-g157,chr10,31400000,31600000,0
chr10-g158,chr10,31600000,31800000,0
chr10-g159,chr10,31800000,32000000,0
chr10-g160,chr10,32000000,32200000,0
chr10-g161,chr10,32200000,32400000,0
chr10-g162,chr10,32400000,32600000,0
chr10-g163,chr10,32600000,32800000,0
chr10-g164,chr10,32800000,33000000,0
chr10-g165,chr10,33000000,33200000,0
chr10-g166,chr10,33200000,33400000,0
chr10-g167,chr10,33400000,33600000,0
chr10-g168,chr10,33600000,33800000,0
chr10-g169,chr10,33800000,34000000,0
chr10-g170,chr10,34000000,34200000,0
chr10-g171,chr10,34200000,34400000,0
chr10-g172,chr10,34400000,34600000,0
chr10-g173,chr10,34600000,34800000,0
chr10-g174,chr10,34800000,35000000,0
chr10-g175,chr10,35000000,35200000,0
chr10-g176,chr10,35200000,35400000,0
chr10-g177,chr10,35400000,35600000,0
chr10-g178,chr10,35600000,35800000,0
chr10-g179,chr10,35800000,36000000,0
chr10-g180,chr10,36000000,36200000,0
chr10-g181,chr10,36200000,36400000,0
chr10-g182,chr10,36400000,36600000,0
chr10-g183,chr10,36600000,36800000,0
chr10-g184,chr10,36800000,37000000,0
chr10-g185,chr10,37000000,37200000,0
chr10-g186,chr10,37200000,37400000,0
chr10-g187,chr10,37400000,37600000,0
chr10-g188,chr10,37600000,37800000,0
chr10-g189,chr10,37800000,38000000,0
chr10-g190,chr10,38000000,38200000,0
chr10-g191,chr10,38200000,38400000,0
chr10-g192,chr10,38400000,38600000,0
chr10-g193,chr10,38600000,38800000,0
chr10-g194,chr10,38800000,39000000,0
chr10-g195,chr10,39000000,39200000,0
chr10-g196,chr10,39200000,39400000,0
chr10-g197,chr10,39400000,39600000,0
chr10-g198,chr10,39600000,39800000,0
chr10-g199,chr10,39800000,40000000,0
chr10-g200,chr10,40000000,40200000,0
chr10-g201,chr10,40200000,40400000,0
chr10-g202,chr10,40400000,40600000,0
chr10-g203,chr10,40600000,40800000,0
chr10-g204,chr10,40800000,41000000,0
chr10-g205,chr10,41000000,41200000,0
chr10-g206,chr10,41200000,41400000,0
chr10-g207,chr10,41400000,41600000,0
chr10-g208,chr10,41600000,41800000,0
chr10-g209,chr10,41800000,42000000,0
chr10-g210,chr10,42000000,42200000,0
chr10-g211,chr10,42200000,42400000,0
chr10-g212,chr10,42400000,42600000,0
chr10-g213,chr10,42600000,42800000,0
chr10-g214,chr10,42800000,43000000,0
chr10-g215,chr10,43000000,43200000,0
chr10-g216,chr10,43200000,43400000,0
chr10-g217,chr10,43400000,43600000,0
chr10-g218,chr10,43600000,43800000,0
chr10-g219,chr10,43800000,44000000,0
chr10-g220,chr10,44000000,44200000,0
chr10-g221,chr10,44200000,44400000,0
chr10-g222,chr10,44400000,44600000,0
chr10-g223,chr10,44600000,44800000,0
chr10-g224,chr10,44800000,45000000,0
chr10-g225,chr10,45000000,45200000,0
chr10-g226,chr10,45200000,45400000,0
chr10-g227,chr10,45400000,45600000,0
chr10-g228,chr10,45600000,45800000,0
chr10-g229,chr10,45800000,46000000,0
chr10-g230,chr10,46000000,46200000,0
chr10-g231,chr10,46200000,46400000,0
chr10-g232,chr10,46400000,46600000,0
chr10-g233,chr10,46600000,46800000,0
chr10-g234,chr10,46800000,47000000,0
chr10-g235,chr10,47000000,47200000,0
chr10-g236,chr10,47200000,47400000,0
chr10-g237,chr10,47400000,47600000,0
chr10-g238,chr10,47600000,47800000,0
chr10-g239,chr10,47800000,48000000,0
chr10-g240,chr10,48000000,48200000,0
chr10-g241,chr10,48200000,48400000,0
chr10-g242,chr10,48400000,48600000,0
chr10-g243,chr10,48600000,48800000,0
chr10-g244,chr10,48800000,49000000,0
chr10-g245,chr10,49000000,49200000,0
chr10-g246,chr10,49200000,49400000,0
chr10-g247,chr10,49400000,49600000,0
chr10-g248,chr10,49600000,49800000,0
chr10-g249,chr10,49800000,50000000,0
chr10-g250,chr10,50000000,50200000,0
chr10-g251,chr10,50200000,50400000,0
chr10-g252,chr10,50400000,50600000,0
chr10-g253,chr10,50600000,50800000,0
chr10-g254,chr10,50800000,51000000,0
chr10-g255,chr10,51000000,51200000,0
chr10-g256,chr10,51200000,51400000,0
chr10-g257,chr10,51400000,51600000,0
chr10-g258,chr10,51600000,51800000,0
chr10-g259,chr10,51800000,52000000,0
chr10-g260,chr10,52000000,52200000,0
chr10-g261,chr10,52200000,52400000,0
chr10-g262,chr10,52400000,52600000,0
chr10-g263,chr10,52600000,52800000,0
chr10-g264,chr10,52800000,53000000,0
chr10-g265,chr10,53000000,53200000,0
chr10-g266,chr10,53200000,53400000,0
chr10-g267,chr10,53400000,53600000,0
chr10-g268,chr10,53600000,53800000,0
chr10-g269,chr10,53800000,54000000,0
chr10-g270,chr10,54000000,54200000,0
chr10-g271,chr10,54200000,54400000,0
chr10-g272,chr10,54400000,54600000,0
chr10-g273,chr10,54600000,54800000,0
chr10-g274,chr10,54800000,55000000,0
chr10-g275,chr10,55000000,55200000,0
chr10-g276,chr10,55200000,55400000,0
chr10-g277,chr10,55400000,55600000,0
chr10-g278,chr10,55600000,55800000,0
chr10-g279,chr10,55800000,56000000,0
chr10-g280,chr10,56000000,56200000,0
chr10-g281,chr10,56200000,56400000,0
chr10-g282,chr10,56400000,56600000,0
chr10-g283,chr10,56600000,56800000,0
chr10-g284,chr10,56800000,57000000,0
chr10-g285,chr10,57000000,57200000,0
chr10-g286,chr10,57200000,57400000,0
chr10-g287,chr10,57400000,57600000,0
chr10-g288,chr10,57600000,57800000,0
chr10-g289,chr10,57800000,57875000,0
chr10-g291,chr10,58200000,58400000,0
chr10-g292,chr10,58400000,58600000,0
chr10-g293,chr10,58600000,58800000,0
chr10-g294,chr10,58800000,59000000,0
chr10-g295,chr10,59000000,59200000,0
chr10-g296,chr10,59200000,59400000,0
chr10-g297,chr10,59400000,59600000,0
chr10-g298,chr10,59600000,59800000,0
chr10-g299,chr10,59800000,60000000,0
chr10-g300,chr10,60000000,60200000,0
chr10-g301,chr10,60200000,60400000,0
chr10-g302,chr10,60400000,60600000,0
chr10-g303,chr10,60600000,60800000,0
chr10-g304,chr10,60800000,61000000,0
chr10-g305,chr10,61000000,61200000,0
chr10-g306,chr10,61200000,61400000,0
