200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Purkinje_pol_ass,Purkinje_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass,log2FC_B2P
chr2-g203,chr2,40600000,40800000,0.3542099999999999,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g204,chr2,40800000,41000000,0.361045,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g205,chr2,41000000,41200000,0.360855,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g206,chr2,41200000,41400000,0.371435,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g207,chr2,41400000,41600000,0.367135,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g208,chr2,41600000,41800000,0.372295,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g209,chr2,41800000,42000000,0.359935,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g210,chr2,42000000,42200000,0.36539,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g211,chr2,42200000,42400000,0.36415,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g212,chr2,42400000,42600000,0.360395,"Lrp1b, Mir6336",2.0,"2056826, 130",2056826.0,130.0,1028478.0,1028478.0,2,0,0,0,0,-4.943877626936445
chr2-g213,chr2,42600000,42800000,0.364245,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,-4.943877626936445
chr2-g224,chr2,44800000,45000000,0.383465,"Gtdc1, Zeb2",2.0,"363306, 133931",363306.0,133931.0,248618.5,248618.5,2,0,0,0,0,12.965212463059654
chr2-g225,chr2,45000000,45200000,0.409335,"Zeb2, Mir5129, Zeb2os",3.0,"133931, 78, 2947",133931.0,78.0,45652.0,2947.0,2,0,0,0,0,12.965212463059654
chr2-g260,chr2,52000000,52200000,0.4143799999999999,"Tnfaip6, Rif1, Neb",3.0,"18569, 53932, 202152",202152.0,18569.0,91551.0,53932.0,2,0,0,0,0,7.824775880549326
chr2-g303,chr2,60600000,60800000,0.430705,"Itgb6, Rbms1",2.0,"124312, 211252",211252.0,124312.0,167782.0,167782.0,2,0,0,0,0,-4.948208511211111
chr2-g304,chr2,60800000,61000000,0.41818,"Rbms1, Gm13582",2.0,"211252, 10776",211252.0,10776.0,111014.0,111014.0,2,0,0,0,0,-4.948208511211111
chr2-g310,chr2,62000000,62200000,0.372965,Slc4a10,1.0,280229,280229.0,280229.0,280229.0,280229.0,2,0,0,0,0,-5.787015695387011
chr2-g311,chr2,62200000,62400000,0.379885,"Slc4a10, Dpp4",2.0,"280229, 79009",280229.0,79009.0,179619.0,179619.0,2,0,0,0,0,-5.787015695387011
chr2-g325,chr2,65000000,65200000,0.401735,"Grb14, Cobll1",2.0,"110285, 150453",150453.0,110285.0,130369.0,130369.0,2,0,0,0,0,6.106639941963036
chr2-g326,chr2,65200000,65400000,0.410795,"Cobll1, Slc38a11, Mir6337",3.0,"150453, 47394, 105",150453.0,105.0,65984.0,47394.0,2,0,0,0,0,6.106639941963036
chr2-g331,chr2,66200000,66400000,0.3889649999999999,"Ttc21b, Scn1a",2.0,"72291, 170056",170056.0,72291.0,121173.5,121173.5,2,0,0,0,0,-4.48151277164516
chr2-g332,chr2,66400000,66600000,0.38266,"Scn1a, Gm13629, Scn9a",3.0,"170056, 106593, 154882",170056.0,106593.0,143843.66666666666,154882.0,2,0,0,0,0,-4.96867362230828
chr2-g333,chr2,66600000,66800000,0.37616,"Scn9a, Scn7a",2.0,"154882, 111485",154882.0,111485.0,133183.5,133183.5,2,0,0,0,0,-4.988930857716014
chr2-g378,chr2,75600000,75800000,0.4380949999999999,"Gm6793, Hnrnpa3, Nfe2l2",3.0,"6467, 10149, 29151",29151.0,6467.0,15255.666666666666,10149.0,2,0,0,0,0,4.000817824604573
chr2-g382,chr2,76400000,76600000,0.426515,Osbpl6,1.0,194140,194140.0,194140.0,194140.0,194140.0,2,0,1,0,0,-4.584762862027258
chr2-g383,chr2,76600000,76800000,0.4306949999999999,"Osbpl6, Prkra, Pjvk, Fkbp7, Plekha3, Ttn",6.0,"194140, 18130, 8282, 10065, 22021, 278564",278564.0,8282.0,88533.66666666667,20075.5,2,0,0,0,0,-3.1033609343788977
chr2-g387,chr2,77400000,77600000,0.41735,"Zfp385b, Gm13944",2.0,"406190, 18295",406190.0,18295.0,212242.5,212242.5,2,0,0,0,0,-5.469436593682111
chr2-g388,chr2,77600000,77800000,0.40973,Zfp385b,1.0,406190,406190.0,406190.0,406190.0,406190.0,2,0,1,0,0,-5.163371326461215
chr2-g389,chr2,77800000,78000000,0.413245,"Zfp385b, Cwc22",2.0,"406190, 50704",406190.0,50704.0,228447.0,228447.0,2,0,1,0,0,-5.163371326461215
chr2-g418,chr2,83600000,83800000,0.4112699999999999,"Zc3h15, Itgav",2.0,"20039, 82521",82521.0,20039.0,51280.0,51280.0,2,0,0,0,0,5.73000103359994
chr2-g419,chr2,83800000,84000000,0.414375,"Itgav, Fam171b, Zswim2",3.0,"82521, 70923, 26148",82521.0,26148.0,59864.0,70923.0,2,0,0,0,0,5.73000103359994
chr2-g421,chr2,84200000,84400000,0.37864,Calcrl,1.0,94640,94640.0,94640.0,94640.0,94640.0,2,0,0,0,0,6.099416989663517
chr2-g422,chr2,84400000,84600000,0.4113699999999999,"Calcrl, Tfpi, Gm13710",3.0,"94640, 43916, 6126",94640.0,6126.0,48227.333333333336,43916.0,2,0,0,0,0,6.099416989663517
chr2-g454,chr2,90800000,91000000,0.43582,"Agbl2, Mtch2, C1qtnf4, Ndufs3, Kbtbd4, Ptpmt1, Celf1",7.0,"51711, 19656, 4741, 10095, 5560, 7338, 79101",79101.0,4741.0,25457.42857142857,10095.0,2,0,0,0,0,-4.830944123356314
chr2-g513,chr2,102600000,102800000,0.434985,"Pamr1, Slc1a2, Gm13872",3.0,"93020, 119418, 3110",119418.0,3110.0,71849.33333333333,93020.0,2,0,0,0,0,8.22352973401085
chr2-g517,chr2,103400000,103600000,0.440425,"Elf5, Cat, Abtb2",3.0,"26921, 31250, 152114",152114.0,26921.0,70095.0,31250.0,2,0,0,0,0,4.638459956024068
chr2-g518,chr2,103600000,103800000,0.4549999999999999,"Abtb2, Nat10, Caprin1",3.0,"152114, 40013, 30534",152114.0,30534.0,74220.33333333333,40013.0,2,0,0,0,0,4.638459956024068
chr2-g528,chr2,105600000,105800000,0.421205,"Pax6os1, Pax6, Paupar, Elp4",4.0,"134251, 29515, 3482, 207245",207245.0,3482.0,93623.25,81883.0,2,0,0,0,0,6.155488521573567
chr2-g533,chr2,106600000,106800000,0.4209199999999999,"BB218582, Mpped2",2.0,"7446, 175180",175180.0,7446.0,91313.0,91313.0,2,0,0,0,0,-5.4081503498912
chr2-g534,chr2,106800000,107000000,0.42806,"Mpped2, Arl14ep",2.0,"175180, 11869",175180.0,11869.0,93524.5,93524.5,2,0,0,0,0,-5.4081503498912
chr2-g585,chr2,117000000,117200000,0.4078199999999999,"Spred1, Mir674",2.0,"51783, 100",51783.0,100.0,25941.5,25941.5,2,0,0,0,0,5.737086194313449
chr2-g607,chr2,121400000,121600000,0.44914,"Catsper2, Pdia3, Serf2, Ell3, Hypk, Mfap1b, Serinc4, Mfap1a, Wdr76, Frmd5",10.0,"19438, 24785, 4223, 3575, 1353, 12358, 5588, 13976, 38137, 261529",261529.0,1353.0,38496.2,13167.0,2,0,0,0,0,-7.538665531818873
chr2-g608,chr2,121600000,121800000,0.4288799999999999,Frmd5,1.0,261529,261529.0,261529.0,261529.0,261529.0,2,0,0,0,0,-7.538665531818873
chr2-g609,chr2,121800000,122000000,0.4101,"Frmd5, Casc4, Ctdspl2, Mageb3",4.0,"261529, 69238, 59326, 2322",261529.0,2322.0,98103.75,64282.0,2,0,0,0,0,-7.538665531818873
chr2-g612,chr2,122400000,122600000,0.41849,"Slc28a2, Bambi-ps1, Slc28a2b, Gatm",4.0,"20317, 1215, 43100, 16805",43100.0,1215.0,20359.25,18561.0,2,0,0,0,0,5.87171630444228
chr2-g613,chr2,122600000,122800000,0.426935,"Gatm, Mir147, AA467197, Spata5l1, Slc30a4, Bloc1s6, Bloc1s6os, Sqor",8.0,"16805, 79, 3190, 2080, 21431, 10983, 5425, 44193",44193.0,79.0,13023.25,8204.0,2,0,0,0,0,5.87171630444228
chr2-g620,chr2,124000000,124200000,0.388965,"Sema6d, 4930517E11Rik",2.0,"577821, 6321",577821.0,6321.0,292071.0,292071.0,2,0,0,0,0,6.489675160609013
chr2-g621,chr2,124200000,124400000,0.401445,"Sema6d, 4930583P06Rik",2.0,"577821, 4680",577821.0,4680.0,291250.5,291250.5,2,0,0,0,0,6.489675160609013
chr2-g622,chr2,124400000,124600000,0.4130199999999999,Sema6d,1.0,577821,577821.0,577821.0,577821.0,577821.0,2,0,0,0,0,6.489675160609013
chr2-g623,chr2,124600000,124800000,0.4299,Sema6d,1.0,577821,577821.0,577821.0,577821.0,577821.0,2,0,0,0,0,6.489675160609013
chr2-g637,chr2,127400000,127600000,0.492825,"Gpat2, Fahd2a, Kcnip3, Prom2, Mrps5, Zfp661",6.0,"10894, 8351, 65597, 14465, 16561, 11562",65597.0,8351.0,21238.33333333333,13013.5,2,0,0,0,0,6.237057989142193
chr2-g638,chr2,127600000,127800000,0.460545,"Mrps5, Mal, Mall, Nphp1, Mtln",5.0,"16561, 23470, 25508, 48160, 1112",48160.0,1112.0,22962.2,23470.0,2,0,1,0,0,4.259966428283269
chr2-g643,chr2,128600000,128800000,0.42997,"Anapc1, Mertk",2.0,"77313, 104093",104093.0,77313.0,90703.0,90703.0,2,0,0,0,0,8.587156831716024
chr2-g644,chr2,128800000,129000000,0.428305,"Mertk, Tmem87b, Fbln7, Zc3h8, Zc3h6",5.0,"104093, 35959, 33103, 17753, 51162",104093.0,17753.0,48414.0,35959.0,2,0,0,0,0,8.587156831716024
chr2-g647,chr2,129400000,129600000,0.442205,"F830045P16Rik, Sirpa",2.0,"78244, 36767",78244.0,36767.0,57505.5,57505.5,2,0,0,0,0,5.135544916716585
chr2-g648,chr2,129600000,129800000,0.44417,"Sirpa, Pdyn, Stk35os1",3.0,"36767, 13390, 3091",36767.0,3091.0,17749.333333333332,13390.0,2,0,0,0,0,5.135544916716585
chr2-g651,chr2,130200000,130400000,0.45717,"Tmc2, Nop56, Snord110, Ebf4, Snord57, Idh3b, Cpxm1",7.0,"69252, 4902, 59, 74543, 63, 5143, 6855",74543.0,59.0,22973.85714285714,5143.0,2,0,1,0,0,5.327428523058849
chr2-g659,chr2,131800000,132000000,0.4512500000000001,"5330413P13Rik, Erv3, Prnp, Prn, Prnd, Rassf2",6.0,"27651, 6070, 28509, 46204, 5271, 37475",46204.0,5271.0,25196.666666666668,28080.0,2,0,1,0,0,7.088821340915751
chr2-g660,chr2,132000000,132200000,0.45537,"Rassf2, Slc23a2",2.0,"37475, 92825",92825.0,37475.0,65150.0,65150.0,2,0,0,0,0,7.088821340915751
chr2-g673,chr2,134600000,134800000,0.395095,"Tmx4, Plcb1",2.0,"49620, 689095",689095.0,49620.0,369357.5,369357.5,2,0,0,0,0,4.606935152438789
chr2-g674,chr2,134800000,135000000,0.397185,Plcb1,1.0,689095,689095.0,689095.0,689095.0,689095.0,2,0,0,0,0,4.606935152438789
chr2-g675,chr2,135000000,135200000,0.3952799999999999,"Plcb1, 4930545L23Rik",2.0,"689095, 46044",689095.0,46044.0,367569.5,367569.5,2,0,0,0,0,4.606935152438789
chr2-g676,chr2,135200000,135400000,0.4076700000000001,"Plcb1, 4930545L23Rik",2.0,"689095, 46044",689095.0,46044.0,367569.5,367569.5,2,0,0,1,0,4.606935152438789
chr2-g677,chr2,135400000,135600000,0.40627,"Plcb1, 9630028H03Rik",2.0,"689095, 2691",689095.0,2691.0,345893.0,345893.0,2,0,0,1,0,4.606935152438789
chr2-g725,chr2,145000000,145200000,0.4176350000000001,Slc24a3,1.0,474391,474391.0,474391.0,474391.0,474391.0,2,0,0,0,0,6.500929465839157
chr2-g726,chr2,145200000,145400000,0.41863,Slc24a3,1.0,474391,474391.0,474391.0,474391.0,474391.0,2,0,0,0,0,6.500929465839157
chr2-g727,chr2,145400000,145600000,0.42708,"Slc24a3, Gm14092",2.0,"474391, 5528",474391.0,5528.0,239959.5,239959.5,2,0,0,0,0,6.500929465839157
chr2-g728,chr2,145600000,145800000,0.447505,"Slc24a3, BC039771, Rin2",3.0,"474391, 52478, 101501",474391.0,52478.0,209456.66666666663,101501.0,2,0,0,0,0,6.500929465839157
chr2-g735,chr2,147000000,147200000,0.411865,"Xrn2, Nkx2-4, 6430503K07Rik, Nkx2-2os, Nkx2-2",5.0,"64999, 1470, 1059, 147599, 8857",147599.0,1059.0,44796.8,8857.0,2,0,0,0,0,6.320901156123185
chr2-g736,chr2,147200000,147400000,0.4354349999999999,"Nkx2-2os, Pax1, AI646519",3.0,"147599, 10055, 1251",147599.0,1251.0,52968.333333333336,10055.0,2,0,0,0,0,6.320901156123185
chr2-g753,chr2,150600000,150800000,0.45427,"Apmap, Acss1, E130215H24Rik, Vsx1, Entpd6, Pygb",6.0,"25487, 50130, 1439, 8436, 22594, 44953",50130.0,1439.0,25506.5,24040.5,2,0,0,0,0,5.831170902034079
chr2-g771,chr2,154200000,154400000,0.456005,"Bpifb1, Bpifb5, Bpifb9a, Bpifb9b, Cdk5rap1, Snta1",6.0,"29526, 17161, 13365, 13399, 37334, 31771",37334.0,13365.0,23759.33333333333,23343.5,2,0,0,0,0,4.751795346885603
chr2-g772,chr2,154400000,154600000,0.449085,"Snta1, Cbfa2t2, 1700003F12Rik, Necab3, Actl10, E2f1, Pxmp4",7.0,"31771, 102873, 1145, 14449, 1501, 10493, 16630",102873.0,1145.0,25551.714285714286,14449.0,2,0,0,0,0,4.751795346885603
chr2-g778,chr2,155600000,155800000,0.471035,"Myh7b, Mir499, Trpc4ap, Edem2, Procr, Mmp24",6.0,"23065, 79, 58108, 27803, 4262, 43025",58108.0,79.0,26057.0,25434.0,2,0,0,0,0,-5.974406228538638
chr2-g779,chr2,155800000,156000000,0.4762,"Mmp24, BC029722, Eif6, Fam83c, Uqcc1, Gdf5, Cep250",7.0,"43025, 1472, 7089, 5670, 83425, 4343, 42343",83425.0,1472.0,26766.714285714286,7089.0,2,0,0,0,0,-5.974406228538638
chr2-g782,chr2,156400000,156600000,0.494865,"Epb41l1, Aar2",2.0,"122306, 21397",122306.0,21397.0,71851.5,71851.5,2,0,0,0,0,5.112942607028336
chr2-g791,chr2,158200000,158400000,0.48721,"D630003M21Rik, Mir7685, Bpi, Lbp, Snhg17, Snhg11",6.0,"46692, 62, 26291, 26360, 7823, 10762",46692.0,62.0,19665.0,18526.5,2,0,0,0,0,-8.210224145194818
chr2-g793,chr2,158600000,158800000,0.4913349999999999,"Gm14204, Slc32a1, Actr5, Mir3474, Ppp1r16b, Fam83d, Dhx35",7.0,"15252, 4990, 14299, 58, 99200, 18539, 63414",99200.0,58.0,30821.714285714286,15252.0,2,0,0,0,0,-6.102986269958669
chr2-g819,chr2,163800000,164000000,0.483135,"Ccn5, Kcnk15, Rims4, Ywhab",4.0,"12314, 5125, 54803, 23391",54803.0,5125.0,23908.25,17852.5,2,0,0,0,0,-6.018236068117524
chr2-g821,chr2,164200000,164400000,0.431445,"Wfdc15a, Wfdc15b, Svs2, Svs3b, Svs3a, Svs4, Svs6, Svs5, Mir7678, Slpi, Matn4",11.0,"1246, 7210, 2413, 2281, 2233, 2352, 1700, 1630, 71, 2438, 15768",15768.0,71.0,3576.5454545454545,2281.0,2,0,0,0,0,4.275896188708296
chr2-g822,chr2,164400000,164600000,0.48602,"Matn4, Rbpjl, Sdc4, Sys1, Trp53tg5, Dbndd2, Pigt, Wfdc2, Gm14317, Spint3, Eppin, Wfdc6a, Wfdc8",13.0,"15768, 12255, 18942, 4540, 3421, 6869, 10777, 5791, 9201, 3762, 5229, 5929, 17169",18942.0,3421.0,9204.076923076924,6869.0,2,0,0,0,0,7.791667731055339
chr2-g824,chr2,164800000,165000000,0.510045,"Acot8, Zswim1, Zswim3, Ctsa, Neurl2, Spata25, Pltp, Pcif1, Zfp335, Mmp9, Slc12a5",11.0,"12114, 4182, 17014, 7260, 2867, 1153, 18191, 12070, 19859, 7632, 31744",31744.0,1153.0,12189.636363636364,12070.0,2,0,0,0,0,0.118325520852184
chr2-g825,chr2,165000000,165200000,0.50126,"Ncoa5, Cd40, 1700025C18Rik, Cdh22",4.0,"34423, 16019, 12058, 123231",123231.0,12058.0,46432.75,25221.0,2,0,0,0,0,9.142189341594126
chr2-g826,chr2,165200000,165400000,0.51067,"Cdh22, Slc35c2, Elmo2, Zfp663, Zfp334, Ocstamp",6.0,"123231, 11317, 38449, 10823, 10824, 4945",123231.0,4945.0,33264.833333333336,11070.5,2,0,0,0,0,6.401949557051278
chr2-g832,chr2,166400000,166600000,0.505655,"5031425F14Rik, Gm29679, Prex1",3.0,"11320, 2619, 147488",147488.0,2619.0,53809.0,11320.0,2,0,0,0,0,6.869622660415935
chr2-g833,chr2,166600000,166800000,0.50652,"Prex1, Trp53rkb",2.0,"147488, 5726",147488.0,5726.0,76607.0,76607.0,2,0,0,0,0,6.869622660415935
chr2-g861,chr2,172200000,172400000,0.4774649999999999,"Mc3r, Fam210b, Cstf1, Aurka, Cass4",5.0,"2623, 10173, 10084, 14381, 39964",39964.0,2623.0,15445.0,10173.0,2,0,0,0,0,-5.610769388497001
chr2-g862,chr2,172400000,172600000,0.494475,"Cass4, Rtf2, Fam209, Gcnt7, Tfap2c",5.0,"39964, 29322, 1763, 8284, 9029",39964.0,1763.0,17672.4,9029.0,2,0,0,0,0,-5.610769388497001
chr2-g870,chr2,174000000,174200000,0.45841,"Stx16, Npepl1, Gm10714",3.0,"22721, 12352, 58881",58881.0,12352.0,31318.0,22721.0,2,0,0,0,0,4.952535014694074
chr2-g872,chr2,174400000,174600000,0.468595,"Nelfcd, Ctsz, Tubb1, Prelid3b, Atp5e",5.0,"11699, 11546, 7786, 7851, 3027",11699.0,3027.0,8381.8,7851.0,2,0,0,0,0,5.072646075067514
chr2-g897,chr2,179400000,179600000,0.485955,"4930591A17Rik, Cdh4",2.0,"1945, 456945",456945.0,1945.0,229445.0,229445.0,2,0,0,0,0,6.604965520988623
chr2-g898,chr2,179600000,179800000,0.492525,Cdh4,1.0,456945,456945.0,456945.0,456945.0,456945.0,2,0,0,0,0,6.604965520988623
chr2-g899,chr2,179800000,180000000,0.4943849999999999,"Cdh4, Taf4, 4921531C22Rik",3.0,"456945, 64501, 2161",456945.0,2161.0,174535.66666666666,64501.0,2,0,0,0,0,6.604965520988623
chr2-g902,chr2,180400000,180600000,0.49583,"Mir1a-1hg, Slco4a1, Ntsr1, Mrgbp, Ogfr, Col9a3",6.0,"16199, 13876, 45004, 5071, 6431, 23964",45004.0,5071.0,18424.166666666668,15037.5,2,0,0,0,0,8.631843250553363
chr2-g903,chr2,180600000,180800000,0.47355,"Col9a3, Tcfl5, Dido1, Gid8, Slc17a9, Bhlhe23",6.0,"23964, 20735, 44064, 9054, 16940, 2520",44064.0,2520.0,19546.166666666668,18837.5,2,0,0,0,0,8.631843250553363
chr2-g907,chr2,181400000,181600000,0.45832,"Zbtb46, Tpd52l2, Abhd16b, Dnajc5, Uckl1, Uckl1os, Mir7006, Zfp512b, Samd10",9.0,"48880, 20821, 1775, 32396, 12821, 2619, 69, 10359, 4013",48880.0,69.0,14861.444444444443,10359.0,2,0,0,0,1,-5.355419939986083
chr3-g90,chr3,18000000,18200000,0.391635,"Bhlhe22, Cyp7b1",2.0,"3190, 171389",171389.0,3190.0,87289.5,87289.5,3,0,0,0,0,7.449327243579783
chr3-g91,chr3,18200000,18400000,0.3861399999999999,Cyp7b1,1.0,171389,171389.0,171389.0,171389.0,171389.0,3,0,0,0,0,7.449327243579783
chr3-g139,chr3,27800000,28000000,0.4380799999999999,"Tmem212, Pld1",2.0,"30304, 194683",194683.0,30304.0,112493.5,112493.5,3,0,0,0,1,4.201779420904526
chr3-g140,chr3,28000000,28200000,0.43256,Pld1,1.0,194683,194683.0,194683.0,194683.0,194683.0,3,0,0,0,0,4.201779420904526
chr3-g162,chr3,32400000,32600000,0.4301900000000001,"Pik3ca, Kcnmb3, Zfp639, Mfn1, Gnb4",5.0,"32336, 19649, 10242, 49744, 38004",49744.0,10242.0,29995.0,32336.0,3,0,0,0,0,8.637325832521718
chr3-g163,chr3,32600000,32800000,0.4407000000000001,"Gnb4, Actl6a, Ndufb5, Mrpl47",4.0,"38004, 18426, 14497, 9259",38004.0,9259.0,20046.5,16461.5,3,0,0,0,0,8.637325832521718
chr3-g173,chr3,34600000,34800000,0.45226,"Sox2ot, Sox2, Mir1897, Gm3143, Gm38509",5.0,"117613, 2466, 79, 17023, 10272",117613.0,79.0,29490.6,10272.0,3,0,0,0,0,6.77087999511983
chr3-g183,chr3,36600000,36800000,0.424635,"Bbs7, Trpc3",2.0,"40247, 69686",69686.0,40247.0,54966.5,54966.5,3,0,0,0,0,-6.801032975057858
chr3-g261,chr3,52200000,52400000,0.444145,Foxo1,1.0,81773,81773.0,81773.0,81773.0,81773.0,3,0,0,0,0,10.775147132883598
chr3-g275,chr3,55000000,55200000,0.437995,"Ccna1, 4931419H13Rik, Spg20, Ccdc169, Sohlh2",5.0,"9587, 28761, 25225, 32899, 27914",32899.0,9587.0,24877.2,27914.0,3,0,0,0,1,3.976307364734248
chr3-g311,chr3,62200000,62400000,0.400605,Arhgef26,1.0,123445,123445.0,123445.0,123445.0,123445.0,3,0,0,1,0,6.784100773970323
chr3-g312,chr3,62400000,62600000,0.389315,"Arhgef26, Dhx36, Gpr149",3.0,"123445, 38347, 76011",123445.0,38347.0,79267.66666666667,76011.0,3,0,0,1,0,6.784100773970323
chr3-g325,chr3,65000000,65200000,0.40421,"Kcnab1, A330015K06Rik",2.0,"429014, 169627",429014.0,169627.0,299320.5,299320.5,3,0,0,0,0,-5.652026957176719
chr3-g326,chr3,65200000,65400000,0.4171750000000001,"Kcnab1, A330015K06Rik, A730090N16Rik, Ssr3",4.0,"429014, 169627, 25410, 12897",429014.0,12897.0,159237.0,97518.5,3,0,0,0,1,-5.652026957176719
chr3-g327,chr3,65400000,65600000,0.414635,"Tiparp, 4931440P22Rik",2.0,"27072, 1930",27072.0,1930.0,14501.0,14501.0,3,0,0,0,1,4.371052240556807
chr3-g395,chr3,79000000,79200000,0.4156100000000001,Rapgef2,1.0,83365,83365.0,83365.0,83365.0,83365.0,3,0,0,0,0,5.570630966741148
chr3-g409,chr3,81800000,82000000,0.387905,"A830029E22Rik, Ctso, Tdo2, Asic5",4.0,"3137, 24125, 17315, 24312",24312.0,3137.0,17222.25,20720.0,3,0,0,0,0,5.090301746501218
chr3-g441,chr3,88200000,88400000,0.4885049999999999,"Mir3093, Mir9-1, Mir9b-1, Rhbg, Cct3, Tsacc, Glmp, Smg5, Tmem79, Paqr6, Bglap3, Bglap, Bglap2, Pmf1",14.0,"87, 89, 58, 11811, 24632, 14245, 3609, 26078, 5781, 3953, 4126, 972, 966, 16260",26078.0,58.0,8047.642857142857,4039.5,3,0,0,0,0,5.762164503043231
chr3-g442,chr3,88400000,88600000,0.4958499999999999,"Pmf1, Slc25a44, Mir7011, Sema4a, Lmna, Mex3a, Rab25, Mir1905, Lamtor2, Ubqln4, Ssr2",11.0,"16260, 14648, 73, 25221, 20148, 9449, 6251, 82, 3133, 16010, 8813",25221.0,73.0,10917.09090909091,9449.0,3,0,0,0,0,3.68377991506176
chr3-g447,chr3,89400000,89600000,0.495035,"Shc1, Lenep, Flad1, Cks1b, Pygo2, Pbxip1, Pmvk, Kcnn3",8.0,"8409, 755, 9209, 2820, 4917, 14249, 9439, 152331",152331.0,755.0,25266.125,8809.0,3,0,0,0,0,4.369253685032398
chr3-g452,chr3,90400000,90600000,0.45702,"Ints3, Npr1, Ilf2, Snapin, Chtop, S100a13, S100a1, S100a14, S100a16, S100a3, S100a2",11.0,"42257, 15275, 12179, 2988, 10960, 10147, 3297, 1987, 2006, 18048, 1262",42257.0,1262.0,10946.0,10147.0,3,0,0,0,0,4.895169986864138
chr3-g482,chr3,96400000,96600000,0.4642800000000001,"Terc, BC107364, Hjv, Txnip, Gm15441, Ankrd34a, Polr3gl",7.0,"397, 18519, 4032, 3901, 11034, 3143, 16310",18519.0,397.0,8190.857142857143,4032.0,3,0,0,0,0,3.748641457247834
chr3-g490,chr3,98000000,98200000,0.455415,"Notch2, Adam30",2.0,"136830, 3536",136830.0,3536.0,70183.0,70183.0,3,1,0,0,0,6.268401548219655
chr3-g491,chr3,98200000,98400000,0.454135,"Reg4, Hmgcs2, Phgdh, Zfp697",4.0,"14593, 30308, 26799, 49469",49469.0,14593.0,30292.25,28553.5,3,0,0,0,0,5.6978708651084
chr3-g510,chr3,102000000,102200000,0.457565,"Nhlh2, Casq2, Vangl1",3.0,"5348, 60098, 48794",60098.0,5348.0,38080.0,48794.0,3,0,0,0,0,-1.0850658434240057
chr3-g511,chr3,102200000,102400000,0.440985,"Vangl1, A230001M10Rik",2.0,"48794, 26367",48794.0,26367.0,37580.5,37580.5,3,0,0,0,0,4.299247705763014
chr3-g513,chr3,102600000,102800000,0.4463299999999999,"Tspan2os, Tspan2, Tshb",3.0,"15187, 37096, 5317",37096.0,5317.0,19200.0,15187.0,3,0,0,0,0,-7.086937808471928
chr3-g514,chr3,102800000,103000000,0.387045,"Sycp1, Nr1h5, Sike1",3.0,"117602, 24476, 8175",117602.0,8175.0,50084.333333333336,24476.0,3,0,0,0,0,-7.2714577369386335
chr3-g537,chr3,107400000,107600000,0.4832349999999999,"Kcnc4, Slc6a17, Ubl4b, Alx3",4.0,"20598, 50471, 1376, 10845",50471.0,1376.0,20822.5,15721.5,3,0,0,0,0,-4.7939761001846986
chr3-g546,chr3,109200000,109400000,0.4200049999999999,Vav3,1.0,345012,345012.0,345012.0,345012.0,345012.0,3,0,0,0,0,-5.235700171176124
chr3-g547,chr3,109400000,109600000,0.403925,Vav3,1.0,345012,345012.0,345012.0,345012.0,345012.0,3,0,0,0,0,-5.235700171176124
chr3-g548,chr3,109600000,109800000,0.399535,"Vav3, Ntng1",2.0,"345012, 363423",363423.0,345012.0,354217.5,354217.5,3,0,0,0,0,-5.235700171176124
chr3-g578,chr3,115600000,115800000,0.422295,S1pr1,1.0,4623,4623.0,4623.0,4623.0,4623.0,3,0,0,0,0,10.600681942025528
chr3-g581,chr3,116200000,116400000,0.43228,"Gpr88, Cdc14a",2.0,"3831, 151480",151480.0,3831.0,77655.5,77655.5,3,0,0,0,0,7.65090453373726
chr3-g582,chr3,116400000,116600000,0.43372,"Cdc14a, Rtca, Dbt, Lrrc39, Sass6, Trmt13",6.0,"151480, 19212, 36912, 10140, 36029, 33860",151480.0,10140.0,47938.833333333336,34944.5,3,0,0,0,0,7.65090453373726
chr3-g592,chr3,118400000,118600000,0.38283,"Mir137, Dpyd",2.0,"73, 870745",870745.0,73.0,435409.0,435409.0,3,0,0,0,0,3.970120514669612
