200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Bergmann_pol_ass,Bergmann_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2B
chr1-g692,chr1,138400000,138600000,0.39966,Nek7,1.0,135921,135921.0,135921.0,135921.0,135921.0,1,0,0,0,0,-4.245684932481881
chr1-g693,chr1,138600000,138800000,0.4067099999999999,"Nek7, Gm5833",2.0,"135921, 41981",135921.0,41981.0,88951.0,88951.0,1,0,0,0,0,-4.245684932481881
chr1-g762,chr1,152400000,152600000,0.441195,"Colgalt2, Rgl1",2.0,"110829, 249543",249543.0,110829.0,180186.0,180186.0,1,0,0,0,0,-4.0172934897825465
chr1-g763,chr1,152600000,152800000,0.447955,"Rgl1, Apobec4, Arpc5",3.0,"249543, 6994, 9039",249543.0,6994.0,88525.33333333333,9039.0,1,0,0,0,0,-4.0172934897825465
chr1-g764,chr1,152800000,153000000,0.4267249999999999,"Ncf2, Smg7, Nmnat2",3.0,"36838, 65652, 164161",164161.0,36838.0,88883.66666666667,65652.0,1,0,0,0,0,4.653871989645654
chr1-g765,chr1,153000000,153200000,0.460745,"Nmnat2, Lamc2",2.0,"164161, 63692",164161.0,63692.0,113926.5,113926.5,1,0,0,0,0,4.653871989645654
chr1-g768,chr1,153600000,153800000,0.4593649999999999,"Rgs8, C230024C17Rik, Rgs16, Rnasel, Rgsl1",5.0,"31993, 16590, 5116, 14796, 64755",64755.0,5116.0,26650.0,16590.0,1,0,0,0,0,3.0694636826740243
chr1-g769,chr1,153800000,154000000,0.443,"Rgsl1, Teddm2, Teddm1b, Mir8114, Glul, Teddm1a",6.0,"64755, 1654, 2527, 111, 9795, 1415",64755.0,111.0,13376.166666666666,2090.5,1,0,1,0,0,-3.963952694485896
chr1-g771,chr1,154200000,154400000,0.413285,"Zfp648, 4930452N14Rik, 4930532M18Rik, Cacna1e",4.0,"5652, 15386, 14728, 333402",333402.0,5652.0,92292.0,15057.0,1,0,0,0,0,6.696824966112687
chr1-g772,chr1,154400000,154600000,0.4235399999999999,Cacna1e,1.0,333402,333402.0,333402.0,333402.0,333402.0,1,0,0,0,0,6.696824966112687
chr1-g773,chr1,154600000,154800000,0.437905,Cacna1e,1.0,333402,333402.0,333402.0,333402.0,333402.0,1,0,0,0,0,6.696824966112687
chr1-g782,chr1,156400000,156600000,0.43621,"Axdnd1, Soat1, Abl2",3.0,"90501, 46221, 90833",90833.0,46221.0,75851.66666666667,90501.0,1,1,0,0,0,-4.286717906208081
chr1-g791,chr1,158200000,158400000,0.4245299999999999,"Brinp2, Astn1",2.0,"110992, 329483",329483.0,110992.0,220237.5,220237.5,1,0,0,0,0,4.00183066440903
chr1-g792,chr1,158400000,158600000,0.41438,"Astn1, Mir488",2.0,"329483, 109",329483.0,109.0,164796.0,164796.0,1,0,0,0,0,3.467171652695514
chr1-g793,chr1,158600000,158800000,0.4110149999999999,"Astn1, Pappa2",2.0,"329483, 246441",329483.0,246441.0,287962.0,287962.0,1,0,0,0,0,3.467171652695514
chr1-g801,chr1,160200000,160400000,0.3991299999999999,"Mrps14, Cacybp, Rabgap1l, Mir1927",4.0,"5855, 10526, 536367, 109",536367.0,109.0,138214.25,8190.5,1,0,0,0,0,2.644876373703804
chr1-g802,chr1,160400000,160600000,0.37883,"Rabgap1l, Gpr52",2.0,"536367, 4988",536367.0,4988.0,270677.5,270677.5,1,0,0,0,0,2.644876373703804
chr1-g803,chr1,160600000,160800000,0.3831,Rabgap1l,1.0,536367,536367.0,536367.0,536367.0,536367.0,1,0,0,0,0,2.644876373703804
chr1-g806,chr1,161200000,161400000,0.420795,"Prdx6, Tnfsf4",2.0,"11099, 22769",22769.0,11099.0,16934.0,16934.0,1,0,0,0,0,-2.9042804056683544
chr1-g809,chr1,161800000,162000000,0.399395,"Suco, 4930558K02Rik, Pigc, Dnm3",4.0,"60571, 37548, 4248, 490733",490733.0,4248.0,148275.0,49059.5,1,0,0,0,0,2.5717140390592306
chr1-g810,chr1,162000000,162200000,0.4134549999999999,"Dnm3, 2810442N19Rik",2.0,"490733, 11517",490733.0,11517.0,251125.0,251125.0,1,0,0,0,0,2.5717140390592306
chr1-g811,chr1,162200000,162400000,0.41238,"Dnm3, Mir214, Mir199a-2, Dnm3os",4.0,"490733, 110, 110, 7928",490733.0,110.0,124720.25,4019.0,1,0,0,0,0,2.5717140390592306
chr1-g812,chr1,162400000,162600000,0.421015,"Dnm3, Eef1aknmt, Vamp4",3.0,"490733, 14674, 28566",490733.0,14674.0,177991.0,28566.0,1,0,0,0,0,2.5717140390592306
chr1-g816,chr1,163200000,163400000,0.40625,"Prrx1, Gorab",2.0,"68532, 18767",68532.0,18767.0,43649.5,43649.5,1,0,0,0,0,-6.10853413485691
chr1-g822,chr1,164400000,164600000,0.43629,"Atp1b1, Gm26685",2.0,"21257, 11576",21257.0,11576.0,16416.5,16416.5,1,0,0,0,0,3.2264853672052296
chr1-g835,chr1,167000000,167200000,0.45486,Fam78b,1.0,89886,89886.0,89886.0,89886.0,89886.0,1,0,0,0,0,4.434356138079929
chr1-g836,chr1,167200000,167400000,0.46642,"Uck2, Mir6347, Tmco1, Aldh9a1, Mgst3",5.0,"59044, 101, 25309, 18540, 21876",59044.0,101.0,24974.0,21876.0,1,0,0,0,0,2.813274736054777
chr1-g851,chr1,170200000,170400000,0.436345,"Uhmk1, Sh2d1b2, Gm6345, Sh2d1b1, Gm7694, Spata46, Nos1ap",7.0,"21986, 18717, 1691, 9452, 8140, 3307, 274383",274383.0,1691.0,48239.42857142857,9452.0,1,0,1,0,0,-2.6723515798399524
chr1-g852,chr1,170400000,170600000,0.44942,Nos1ap,1.0,274383,274383.0,274383.0,274383.0,274383.0,1,0,1,0,0,-2.6723515798399524
chr1-g861,chr1,172200000,172400000,0.4802299999999999,"Pea15a, Casq1, Atp1a4, Atp1a2, Igsf8, Kcnj9, Kcnj10, Pigm",8.0,"10077, 10002, 34917, 26356, 7477, 8815, 32876, 7569",34917.0,7477.0,17261.125,10039.5,1,0,1,0,0,-3.388800614078928
chr1-g866,chr1,173200000,173400000,0.409115,"Olfr1404, Olfr218, Fcer1a, Olfr418, Mptx2, Ackr1, Cadm3",7.0,"1034, 942, 5959, 991, 3296, 1618, 33442",33442.0,942.0,6754.571428571428,1618.0,1,0,0,0,0,7.3033482210529
chr1-g867,chr1,173400000,173600000,0.39855,"Aim2, Ifi206, Ifi214, Ifi213",4.0,"45433, 22833, 14647, 25317",45433.0,14647.0,27057.5,24075.0,1,0,0,0,0,6.106427794999767
chr1-g872,chr1,174400000,174600000,0.40603,"Olfr220, Olfr414, Fmn2",3.0,"978, 955, 320905",320905.0,955.0,107612.66666666669,978.0,1,0,0,0,0,-2.0131863984266167
chr1-g873,chr1,174600000,174800000,0.3920849999999999,Fmn2,1.0,320905,320905.0,320905.0,320905.0,320905.0,1,0,0,0,0,-2.0131863984266167
chr1-g874,chr1,174800000,175000000,0.4044349999999999,"Fmn2, Grem2",2.0,"320905, 88035",320905.0,88035.0,204470.0,204470.0,1,0,0,0,0,-2.0131863984266167
chr1-g875,chr1,175000000,175200000,0.3973599999999999,Rgs7,1.0,433470,433470.0,433470.0,433470.0,433470.0,1,0,0,0,0,6.875671778867767
chr1-g876,chr1,175200000,175400000,0.4037799999999999,Rgs7,1.0,433470,433470.0,433470.0,433470.0,433470.0,1,0,0,0,0,6.875671778867767
chr1-g877,chr1,175400000,175600000,0.41625,Rgs7,1.0,433470,433470.0,433470.0,433470.0,433470.0,1,0,0,0,0,6.875671778867767
chr1-g879,chr1,175800000,176000000,0.429105,"Wdr64, Exo1, Becn2, Pld5",4.0,"117141, 30619, 1897, 313007",313007.0,1897.0,115666.0,73880.0,1,0,0,0,0,6.7199530242107794
chr1-g880,chr1,176000000,176200000,0.412105,Pld5,1.0,313007,313007.0,313007.0,313007.0,313007.0,1,0,0,1,0,6.7199530242107794
chr1-g881,chr1,176200000,176400000,0.4117499999999999,Pld5,1.0,313007,313007.0,313007.0,313007.0,313007.0,1,0,0,0,0,6.7199530242107794
chr1-g887,chr1,177400000,177600000,0.438895,"Zbtb18, Mir12179",2.0,"8416, 78",8416.0,78.0,4247.0,4247.0,1,0,0,0,0,5.787557448832255
chr1-g892,chr1,178400000,178600000,0.440365,"Efcab2, Kif26b",2.0,"78496, 403733",403733.0,78496.0,241114.5,241114.5,1,0,0,0,0,5.473468062828967
chr1-g893,chr1,178600000,178800000,0.447335,Kif26b,1.0,403733,403733.0,403733.0,403733.0,403733.0,1,0,0,0,0,5.473468062828967
chr1-g894,chr1,178800000,179000000,0.45863,"Kif26b, Smyd3",2.0,"403733, 566082",566082.0,403733.0,484907.5,484907.5,1,0,0,0,0,3.265946635321944
chr1-g895,chr1,179000000,179200000,0.44871,Smyd3,1.0,566082,566082.0,566082.0,566082.0,566082.0,1,0,0,0,0,2.416421641733688
chr1-g896,chr1,179200000,179400000,0.43167,Smyd3,1.0,566082,566082.0,566082.0,566082.0,566082.0,1,0,0,0,0,2.416421641733688
chr1-g897,chr1,179400000,179600000,0.43613,"Smyd3, Cnst, Tfb2m",3.0,"566082, 80945, 18223",566082.0,18223.0,221750.0,80945.0,1,0,0,0,0,2.416421641733688
chr1-g901,chr1,180200000,180400000,0.4783449999999999,"Psen2, Itpkb, Gm5069",3.0,"29297, 93184, 3581",93184.0,3581.0,42020.66666666666,29297.0,1,0,0,0,0,-2.834709264536477
chr1-g902,chr1,180400000,180600000,0.488375,"Itpkb, Stum, Parp1, Mir6904",4.0,"93184, 51132, 32109, 67",93184.0,67.0,44123.0,41620.5,1,0,1,0,0,-2.834709264536477
chr1-g903,chr1,180600000,180800000,0.45345,"Parp1, Lin9, Mixl1, Acbd3",4.0,"32109, 49538, 3987, 28162",49538.0,3987.0,28449.0,30135.5,1,0,0,0,0,2.074681382730592
chr1-g909,chr1,181800000,182000000,0.4331,"Lbr, Enah",2.0,"27087, 123595",123595.0,27087.0,75341.0,75341.0,1,0,0,0,0,-2.0936513290513514
chr1-g910,chr1,182000000,182200000,0.45241,"Enah, Srp9, Vmn1r1",3.0,"123595, 7679, 921",123595.0,921.0,44065.0,7679.0,1,0,0,0,0,-2.0936513290513514
chr1-g913,chr1,182600000,182800000,0.466225,"Capn8, Ccdc185, Susd4",3.0,"41520, 2055, 132374",132374.0,2055.0,58649.66666666666,41520.0,1,0,1,0,0,5.8656720629968335
chr1-g914,chr1,182800000,183000000,0.44964,"Susd4, Tlr5",2.0,"132374, 21257",132374.0,21257.0,76815.5,76815.5,1,0,1,0,0,5.8656720629968335
chr1-g915,chr1,183025000,183200000,0.4203542857142857,Disp1,1.0,135266,135266.0,135266.0,135266.0,135266.0,1,0,0,0,0,-4.269776631045657
chr1-g916,chr1,183200000,183400000,0.434705,"Disp1, Aida, Brox, Mia3, Taf1a",5.0,"135266, 27442, 20942, 43330, 21222",135266.0,20942.0,49640.4,27442.0,1,0,1,0,0,-4.269776631045657
chr1-g924,chr1,184800000,185000000,0.46071,"Marc1, Mir1981, Marc2, C130074G19Rik, Mark1",5.0,"24534, 82, 33386, 11111, 103126",103126.0,82.0,34447.8,24534.0,1,0,0,0,0,-2.1144394770897463
chr1-g927,chr1,185400000,185600000,0.44422,"Eprs, 9630028B13Rik, Gm2061, Slc30a10, 5033404E19Rik, Mir297c",6.0,"65317, 12463, 8453, 13914, 709, 451460",451460.0,709.0,92052.66666666669,13188.5,1,0,0,0,0,-5.522510923111894
chr1-g960,chr1,192000000,192200000,0.3604971428571429,"Traf5, Rcor3, Gm10516, Kcnh1",4.0,"95397, 39495, 14128, 319383",319383.0,14128.0,117100.75,67446.0,1,0,0,0,0,6.638086899579188
chr1-g961,chr1,192200000,192400000,0.45494,Kcnh1,1.0,319383,319383.0,319383.0,319383.0,319383.0,1,0,0,0,0,6.638086899579188
chr1-g962,chr1,192400000,192600000,0.461495,"Kcnh1, Hhat",2.0,"319383, 258392",319383.0,258392.0,288887.5,288887.5,1,0,1,0,0,6.638086899579188
chr1-g966,chr1,193200000,193400000,0.46882,"Traf3ip3, Hsd11b1, G0s2, Lamb3, Camk1g",5.0,"26043, 42405, 1029, 41636, 23937",42405.0,1029.0,27010.0,26043.0,1,0,0,0,0,-2.746272849481284
chr1-g975,chr1,195000000,195200000,0.387795,"A330023F24Rik, Mir29b-2, Mir29c, Cd46, Cr1l, Cr2",6.0,"20510, 81, 88, 51011, 32860, 39908",51011.0,81.0,24076.33333333333,26685.0,1,0,0,0,0,-4.89707937094798
chr2-g15,chr2,3050000,3200000,0.4334066666666666,Fam171a1,1.0,113578,113578.0,113578.0,113578.0,113578.0,2,0,0,0,0,-2.0669601462736398
chr2-g16,chr2,3200000,3400000,0.4244699999999999,"Fam171a1, Nmt2, Acbd7, Rpp38, Olah",5.0,"113578, 44666, 4830, 3680, 24582",113578.0,3680.0,38267.2,24582.0,2,0,0,0,0,-2.0669601462736398
chr2-g18,chr2,3600000,3800000,0.437205,Fam107b,1.0,68677,68677.0,68677.0,68677.0,68677.0,2,0,0,0,0,4.063784045887453
chr2-g20,chr2,4000000,4200000,0.4284,"Frmd4a, 1700080N15Rik",2.0,"596361, 9077",596361.0,9077.0,302719.0,302719.0,2,0,0,0,0,-4.101947877648698
chr2-g21,chr2,4200000,4400000,0.4385399999999999,Frmd4a,1.0,596361,596361.0,596361.0,596361.0,596361.0,2,0,0,0,0,-4.101947877648698
chr2-g22,chr2,4400000,4600000,0.458405,Frmd4a,1.0,596361,596361.0,596361.0,596361.0,596361.0,2,0,0,0,0,-4.101947877648698
chr2-g23,chr2,4600000,4800000,0.43185,"Frmd4a, Prpf18, Bend7",3.0,"596361, 30078, 84316",596361.0,30078.0,236918.3333333333,84316.0,2,0,0,0,0,-4.101947877648698
chr2-g29,chr2,5800000,6000000,0.42376,"Cdc123, Nudt5, Gm13199, Sec61a2, Dhtkd1, Upf2",6.0,"50884, 23703, 855, 24456, 44733, 105235",105235.0,855.0,41644.333333333336,34594.5,2,0,0,0,0,-2.650883191874256
chr2-g31,chr2,6200000,6400000,0.440765,"A230108P19Rik, Echdc3, Usp6nl",3.0,"128361, 24530, 121064",128361.0,24530.0,91318.33333333331,121064.0,2,0,0,0,0,-2.5662369340411315
chr2-g32,chr2,6400000,6600000,0.445425,"Usp6nl, Celf2",2.0,"121064, 856500",856500.0,121064.0,488782.0,488782.0,2,0,0,0,0,-2.5662369340411315
chr2-g50,chr2,10000000,10200000,0.431685,"Taf3, Atp5c1, Kin, Itih2, Itih5",5.0,"134058, 24480, 12090, 36093, 102987",134058.0,12090.0,61941.6,36093.0,2,0,0,0,0,-4.429520408008364
chr2-g51,chr2,10200000,10400000,0.44177,"Itih5, Sfmbt2",2.0,"102987, 224803",224803.0,102987.0,163895.0,163895.0,2,0,0,0,0,-3.5663815635406166
chr2-g52,chr2,10400000,10600000,0.420935,"Sfmbt2, Mir297a-4, Mir466b-1, Mir297a-3, Mir669e, Mir669b, Mir466m, Mir669l, Mir669a-3, Mir297a-2, Mir466b-4, Mir466b-5, Mir466b-7, Mir466b-6, Mir669d-2, Mir467c, Mir669f, Mir669d, Mir467a-4, Mir466c-2, Mir467a-7, Mir467a-10, Mir669a-2, Mir467a-5, Mir466c-1, Mir467a-9, Mir467a-1, Mir467a-8, Mir467a-2, Mir466b-2, Mir467a-6, Mir467a-3, Gm25285, Mir466b-8, Mir669k, Mir669a-1, Mir466e, Mir669j, Mir669g, Mir467b, Mir466n, Mir466l, Mir466g, Mir297b, Mir669h, Mir466, Mir467d, Mir669m-2, Mir669i, Mir466b-3, Mir669m-1, Mir669o",52.0,"224803, 87, 82, 39519, 119, 97, 84, 98, 109, 90, 90, 88, 88, 90, 86, 97, 121, 121, 83, 90, 82, 83, 95, 83, 84, 83, 73, 82, 83, 82, 83, 83, 90, 86, 127, 97, 84, 121, 123, 73, 94, 121, 80, 109, 125, 73, 85, 98, 127, 81, 98, 96",224803.0,73.0,5173.576923076923,90.0,2,0,0,0,0,-2.968824627672159
chr2-g57,chr2,11400000,11600000,0.4556949999999999,"Pfkfb3, Rbm17",2.0,"82499, 17761",82499.0,17761.0,50130.0,50130.0,2,0,0,0,0,-2.0576467380617425
chr2-g67,chr2,13400000,13600000,0.39806,"Cubn, Trdmt1, Vim",3.0,"215539, 34504, 8516",215539.0,8516.0,86186.33333333333,34504.0,2,0,0,0,0,-3.288640196444536
chr2-g70,chr2,14000000,14200000,0.401755,"Hacd1, Stam, Stamos, Tmem236",4.0,"29205, 74231, 3602, 47470",74231.0,3602.0,38627.0,38337.5,2,0,0,0,0,2.362424520706377
chr2-g71,chr2,14200000,14400000,0.406015,"Tmem236, Mrc1, Mir511, Slc39a12",4.0,"47470, 102610, 79, 106580",106580.0,79.0,64184.75,75040.0,2,0,0,0,0,-5.349175355634275
chr2-g72,chr2,14400000,14600000,0.38787,Slc39a12,1.0,106580,106580.0,106580.0,106580.0,106580.0,2,0,0,0,0,-5.349175355634275
chr2-g81,chr2,16200000,16400000,0.3903999999999999,"Malrd1, Plxdc2",2.0,"729079, 399536",729079.0,399536.0,564307.5,564307.5,2,0,0,0,0,3.8855657796346743
chr2-g82,chr2,16400000,16600000,0.38048,Plxdc2,1.0,399536,399536.0,399536.0,399536.0,399536.0,2,0,0,0,0,3.8855657796346743
chr2-g83,chr2,16600000,16800000,0.379955,Plxdc2,1.0,399536,399536.0,399536.0,399536.0,399536.0,2,0,0,0,0,3.8855657796346743
chr2-g88,chr2,17600000,17800000,0.42356,Nebl,1.0,6379,6379.0,6379.0,6379.0,6379.0,2,0,0,0,0,-3.2465497194749213
chr2-g106,chr2,21200000,21400000,0.417705,"Enkur, Thnsl1, Gpr158",3.0,"24635, 9286, 462976",462976.0,9286.0,165632.33333333334,24635.0,2,0,0,0,0,3.476853011493444
chr2-g107,chr2,21400000,21600000,0.385915,Gpr158,1.0,462976,462976.0,462976.0,462976.0,462976.0,2,0,0,0,0,3.476853011493444
chr2-g108,chr2,21600000,21800000,0.39394,Gpr158,1.0,462976,462976.0,462976.0,462976.0,462976.0,2,0,0,0,0,3.476853011493444
chr2-g109,chr2,21800000,22000000,0.4057849999999999,Gpr158,1.0,462976,462976.0,462976.0,462976.0,462976.0,2,0,0,0,0,3.476853011493444
chr2-g120,chr2,24000000,24200000,0.398465,"Hnmt, Tbpl2, Il1f8, Il1f9",4.0,"46467, 25230, 6932, 7092",46467.0,6932.0,21430.25,16161.0,2,0,0,0,0,-4.931710866312304
chr2-g123,chr2,24600000,24800000,0.46413,"Cacna1b, Ehmt1",2.0,"159264, 128841",159264.0,128841.0,144052.5,144052.5,2,0,0,0,0,4.471176184443412
chr2-g124,chr2,24800000,25000000,0.4431549999999999,"Ehmt1, Zmynd19, Arrdc1, Dph7, Mrpl41, Pnpla7",6.0,"128841, 11094, 9927, 9765, 2629, 78040",128841.0,2629.0,40049.333333333336,10510.5,2,0,0,0,0,-5.118312562420658
chr2-g125,chr2,25000000,25200000,0.488145,"Pnpla7, Nsmf, Mir7664, Entpd8, Noxa1, Nrarp, Tor4a, Nelfb",8.0,"78040, 8503, 63, 5397, 9536, 2575, 4094, 11778",78040.0,63.0,14998.25,6950.0,2,0,0,0,0,-4.553991943146202
chr2-g126,chr2,25200000,25400000,0.5081,"Nelfb, Fam166a, Stpg3, Tubb4b, Rnf208, Slc34a3, Cysrt1, Rnf224, Ndor1, Tprn, Anapc2, Tmem203, Ssna1, Grin1os, Tmem210, Lrrc26, Grin1, Man1b1, AA543186, Sapcd2, Dpp7, Uap1l1, Entpd2",23.0,"11778, 3537, 2072, 2545, 1333, 5338, 1079, 2312, 10602, 7289, 13451, 914, 1380, 7709, 1043, 1283, 28007, 19471, 5122, 6179, 4043, 4174, 5450",28007.0,914.0,6352.652173913043,4174.0,2,0,0,0,0,4.696664645651267
chr2-g129,chr2,25800000,26000000,0.4915799999999999,"Glt6d1, Lcn9, Sohlh1, Kcnt1, Camsap1, Ubac1",6.0,"21870, 2385, 4252, 54479, 56445, 24803",56445.0,2385.0,27372.33333333333,23336.5,2,1,0,0,0,4.996025518072846
chr2-g132,chr2,26400000,26600000,0.514225,"Inpp5e, Sec16a, 0610009E02Rik, Mir6996, Notch1, Gm35978, Mir126a, Egfl7, Mir126b, Agpat2",10.0,"12971, 35786, 12072, 61, 45921, 1420, 73, 6047, 58, 11361",45921.0,58.0,12577.0,8704.0,2,0,0,0,0,-5.605104904999934
chr2-g136,chr2,27200000,27400000,0.5116850000000001,"Sardh, Vav2",2.0,"58911, 165505",165505.0,58911.0,112208.0,112208.0,2,1,0,0,0,-4.403384361076417
chr2-g137,chr2,27400000,27600000,0.49615,"Vav2, Brd3os, Brd3, Mir7578, Wdr5",5.0,"165505, 1786, 30093, 82, 21392",165505.0,82.0,43771.6,21392.0,2,1,0,0,0,-4.403384361076417
chr2-g140,chr2,28000000,28200000,0.494335,"Col5a1, Fcnb, Olfm1",3.0,"153086, 8400, 37644",153086.0,8400.0,66376.66666666667,37644.0,2,0,0,0,0,4.503724958389157
chr2-g141,chr2,28200000,28400000,0.496385,Olfm1,1.0,37644,37644.0,37644.0,37644.0,37644.0,2,0,0,0,0,4.503724958389157
chr2-g160,chr2,32000000,32200000,0.492975,"Nup214, Mir7674, Fam78a, Plpp7, Prrc2b",5.0,"79526, 63, 34615, 15288, 83390",83390.0,63.0,42576.4,34615.0,2,0,0,0,0,3.0798680089049597
chr2-g161,chr2,32200000,32400000,0.515605,"Prrc2b, Pomt1, Uck1, Golga2, Swi5, Mir199b, Gm23363, Dnm1, Ciz1, Ptges2, Lcn2, 1110008P14Rik",12.0,"83390, 18367, 5104, 19588, 9265, 110, 79, 44859, 15304, 6851, 3103, 2815",83390.0,79.0,17402.916666666668,8058.0,2,0,0,0,0,4.948735642949633
chr2-g162,chr2,32400000,32600000,0.48936,"Ptges2, Slc25a25, Naif1, Fam102a, Dpm2, St6galnac4, Pip5kl1, St6galnac6",8.0,"6851, 36984, 5020, 34392, 2714, 12619, 8066, 21101",36984.0,2714.0,15968.375,10342.5,2,0,0,0,0,2.71339625119646
chr2-g163,chr2,32600000,32800000,0.51672,"St6galnac6, Ak1, Eng, Mir1954, Mir8093, Fpgs, Sh2d3c, Mir2861, Mir3960, Cdk9, 6330409D20Rik, Tor2a, Ttc16, Snord14a, Ptrh1, Cfap157, Stxbp1",17.0,"21101, 13301, 36075, 86, 137, 11567, 33953, 82, 73, 7003, 8396, 5011, 13457, 22, 1773, 6993, 59631",59631.0,22.0,12862.411764705885,7003.0,2,0,0,0,0,4.596070772136202
chr2-g164,chr2,32800000,33000000,0.502635,"Stxbp1, Fam129b, Lrsam1, Snora65, Rpl12, Slc2a8, Garnl3",7.0,"59631, 49120, 36041, 118, 2334, 9103, 145212",145212.0,118.0,43079.857142857145,36041.0,2,0,0,0,0,4.635287842280727
chr2-g165,chr2,33000000,33200000,0.4715350000000001,"Garnl3, Ralgps1",2.0,"145212, 238076",238076.0,145212.0,191644.0,191644.0,2,0,0,0,0,3.757801658738479
chr2-g166,chr2,33200000,33400000,0.4817599999999999,"Ralgps1, Angptl2",2.0,"238076, 31754",238076.0,31754.0,134915.0,134915.0,2,0,0,0,0,3.707572207380596
chr2-g177,chr2,35400000,35600000,0.484445,"Ggta1, Gm13446, Dab2ip",3.0,"61271, 9169, 172537",172537.0,9169.0,80992.33333333333,61271.0,2,0,0,0,0,5.332922628209715
chr2-g178,chr2,35600000,35800000,0.507485,"Dab2ip, Ttll11",2.0,"172537, 228581",228581.0,172537.0,200559.0,200559.0,2,0,0,0,0,4.54062402505081
chr2-g179,chr2,35800000,36000000,0.4663549999999999,"Ttll11, 9030204H09Rik",2.0,"228581, 4196",228581.0,4196.0,116388.5,116388.5,2,0,0,0,0,3.5666642662163865
chr2-g195,chr2,39000000,39200000,0.412225,"Wdr38, Arpc5l, Rpl35, Golga1, Scai, Gm16523, Ppp6c",7.0,"3276, 7734, 3551, 49386, 124516, 4750, 29680",124516.0,3276.0,31841.85714285714,7734.0,2,0,0,0,0,2.13085762604062
chr2-g202,chr2,40400000,40600000,0.3701149999999999,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g203,chr2,40600000,40800000,0.3542099999999999,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g204,chr2,40800000,41000000,0.361045,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g205,chr2,41000000,41200000,0.360855,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g206,chr2,41200000,41400000,0.371435,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g207,chr2,41400000,41600000,0.367135,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g208,chr2,41600000,41800000,0.372295,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g209,chr2,41800000,42000000,0.359935,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g210,chr2,42000000,42200000,0.36539,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g211,chr2,42200000,42400000,0.36415,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g212,chr2,42400000,42600000,0.360395,"Lrp1b, Mir6336",2.0,"2056826, 130",2056826.0,130.0,1028478.0,1028478.0,2,0,0,0,0,4.81365015094205
chr2-g213,chr2,42600000,42800000,0.364245,Lrp1b,1.0,2056826,2056826.0,2056826.0,2056826.0,2056826.0,2,0,0,0,0,4.81365015094205
chr2-g224,chr2,44800000,45000000,0.383465,"Gtdc1, Zeb2",2.0,"363306, 133931",363306.0,133931.0,248618.5,248618.5,2,0,0,0,0,-8.825732705336774
chr2-g225,chr2,45000000,45200000,0.409335,"Zeb2, Mir5129, Zeb2os",3.0,"133931, 78, 2947",133931.0,78.0,45652.0,2947.0,2,0,0,0,0,-8.825732705336774
chr2-g244,chr2,48800000,49000000,0.3686699999999999,"Acvr2a, Orc4, Mbd5",3.0,"89156, 47409, 367562",367562.0,47409.0,168042.33333333334,89156.0,2,0,0,0,0,2.132637104455265
chr2-g248,chr2,49600000,49800000,0.454725,"Kif5c, Lypd6b",2.0,"155493, 161161",161161.0,155493.0,158327.0,158327.0,2,0,0,1,0,3.5229595823446296
chr2-g260,chr2,52000000,52200000,0.4143799999999999,"Tnfaip6, Rif1, Neb",3.0,"18569, 53932, 202152",202152.0,18569.0,91551.0,53932.0,2,0,0,0,0,1.7442488653750672
chr2-g262,chr2,52400000,52600000,0.429015,"Arl5a, Cacnb4",2.0,"26924, 248290",248290.0,26924.0,137607.0,137607.0,2,0,0,0,0,4.406934625974105
chr2-g263,chr2,52600000,52800000,0.42828,"Cacnb4, Stam2",2.0,"248290, 49944",248290.0,49944.0,149117.0,149117.0,2,0,0,0,0,4.406934625974105
chr2-g272,chr2,54400000,54600000,0.3743049999999999,Galnt13,1.0,681358,681358.0,681358.0,681358.0,681358.0,2,0,0,0,0,6.5116884550718765
chr2-g273,chr2,54600000,54800000,0.36849,Galnt13,1.0,681358,681358.0,681358.0,681358.0,681358.0,2,0,0,0,0,6.5116884550718765
chr2-g274,chr2,54800000,55000000,0.36511,Galnt13,1.0,681358,681358.0,681358.0,681358.0,681358.0,2,0,0,0,0,6.5116884550718765
