200kb name,category,Bergmann_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_B2P
chr14-g82,Bergmann,2.119226236438075,0.06351850338391055,Rarb,chr14,14,82,5.060216879296919
chr14-g83,Bergmann,2.119226236438075,0.06351850338391055,Rarb,chr14,14,83,5.060216879296919
chr14-g84,Bergmann,2.119226236438075,0.06351850338391055,Rarb,chr14,14,84,5.060216879296919
chr14-g85,Bergmann,2.119226236438075,0.06351850338391055,Rarb,chr14,14,85,5.060216879296919
chr14-g88,Bergmann,7.982832017787146,0.03991233796314229,Thrb,chr14,14,88,7.643922051911
chr14-g89,Bergmann,7.982832017787146,0.03991233796314229,Thrb,chr14,14,89,7.643922051911
chr14-g90,Bergmann,7.982832017787146,0.03991233796314229,Thrb,chr14,14,90,7.643922051911
chr14-g103,Bergmann,12.18860513616079,0.014929806576915625,Camk2g,chr14,14,103,9.673121843301525
chr14-g104,Bergmann,6.175609918123866,0.03553207400995655,Vcl,chr14,14,104,7.4413159161988744
chr14-g105,Bergmann,6.175609918123866,0.03553207400995655,Vcl,chr14,14,105,7.4413159161988744
chr14-g116,Purkinje,0.8470863370410857,62.09643764850221,Kcnma1,chr14,14,116,-6.195857676055117
chr14-g117,Purkinje,0.8470863370410857,62.09643764850221,Kcnma1,chr14,14,117,-6.195857676055117
chr14-g118,Purkinje,0.8470863370410857,62.09643764850221,Kcnma1,chr14,14,118,-6.195857676055117
chr14-g119,Purkinje,0.8470863370410857,62.09643764850221,Kcnma1,chr14,14,119,-6.195857676055117
chr14-g120,Purkinje,0.8470863370410857,62.09643764850221,Kcnma1,chr14,14,120,-6.195857676055117
chr14-g127,Bergmann,3.787130487516177,0.2067236283356288,Zmiz1,chr14,14,127,4.1953299287517165
chr14-g128,"Bergmann,Bergmann",7.448646600424864,0.2336565525870813,"Zmiz1,Zcchc24",chr14,14,128,4.994516914131498
chr14-g154,Bergmann,3.1085180946267026,0.011613690141094712,Itih3,chr14,14,154,8.064256718714967
chr14-g164,Bergmann,1.4366878913794352,0.05,Vstm4,chr14,14,164,4.84467477709659
chr14-g171,Bergmann,10.926763624460872,0.5123052699477825,Glud1,chr14,14,171,4.414718612702688
chr14-g174,Bergmann,7.959176158271703,0.242921469490194,Grid1,chr14,14,174,5.034057200768611
chr14-g175,Bergmann,7.959176158271703,0.242921469490194,Grid1,chr14,14,175,5.034057200768611
chr14-g176,Bergmann,7.959176158271703,0.242921469490194,Grid1,chr14,14,176,5.034057200768611
chr14-g177,Bergmann,7.959176158271703,0.242921469490194,Grid1,chr14,14,177,5.034057200768611
chr14-g191,Purkinje,0.29898073280011433,15.576111246985812,Nrg3,chr14,14,191,-5.703138767035477
chr14-g192,Purkinje,0.29898073280011433,15.576111246985812,Nrg3,chr14,14,192,-5.703138767035477
chr14-g193,Purkinje,0.29898073280011433,15.576111246985812,Nrg3,chr14,14,193,-5.703138767035477
chr14-g194,"Purkinje,Purkinje",0.29898073280011433,17.69815145418664,"Nrg3,Nrg3os",chr14,14,194,-5.8874023546859435
chr14-g195,Purkinje,0.29898073280011433,15.576111246985812,Nrg3,chr14,14,195,-5.703138767035477
chr14-g196,Purkinje,0.29898073280011433,15.576111246985812,Nrg3,chr14,14,196,-5.703138767035477
chr14-g197,Purkinje,0.29898073280011433,15.576111246985812,Nrg3,chr14,14,197,-5.703138767035477
chr14-g240,Bergmann,0.5883442517908289,0.008057472257772513,Peli2,chr14,14,240,6.190189425102659
chr14-g241,Bergmann,0.5883442517908289,0.008057472257772513,Peli2,chr14,14,241,6.190189425102659
chr14-g259,Bergmann,7.13558939885621,0.2358430650128909,Ndrg2,chr14,14,259,4.919133517042888
chr14-g271,Bergmann,0.47737933700459845,0.017495198254612515,Abhd4,chr14,14,271,4.770105203509127
chr14-g274,Bergmann,3.5697193510820067,0.013035403083150727,Cmtm5,chr14,14,274,8.097231649933649
chr14-g275,Bergmann,1.137652922917451,0.056985691172534776,Zfhx2,chr14,14,275,4.319316963592458
chr14-g285,Bergmann,2.6094813597960522,0.008485401248778526,Gjb6,chr14,14,285,8.264564499076478
chr14-g301,Bergmann,1.7959911888097875,0.06935581863537547,Amer2,chr14,14,301,4.694619538833718
chr14-g304,Bergmann,0.9077680348030227,0.05,Tnfrsf19,chr14,14,304,4.182323687611462
chr14-g305,"Bergmann,Purkinje",0.9469338401075291,1.6025750219562576,"Tnfrsf19,Sacs",chr14,14,305,-0.7590563590153844
chr14-g306,Purkinje,0.039165805304506376,1.6025750219562576,Sacs,chr14,14,306,-5.3546534631001785
chr14-g322,Purkinje,0.2880690616257884,11.081131299613086,Mir124a.1hg,chr14,14,322,-5.265546642334966
chr14-g326,Bergmann,0.6732130639137296,0.0045500018343722,Zfp395,chr14,14,326,7.209052235724267
chr14-g329,Bergmann,2.568700667595658,0.06982520682937016,Clu,chr14,14,329,5.201147029670398
chr14-g333,Bergmann,6.47917331198205,0.08748563471269426,Adra1a,chr14,14,333,6.210619795417069
chr14-g352,Bergmann,1.1889408790666072,0.00758495401220845,Bmp1,chr14,14,352,7.292320829091291
chr14-g392,Purkinje,0.18131835335274574,27.104575062164976,Dgkh,chr14,14,392,-7.2238676141881175
chr14-g393,Purkinje,0.18131835335274574,27.104575062164976,Dgkh,chr14,14,393,-7.2238676141881175
chr14-g397,Bergmann,2.796255209457005,0.10047534199068664,Elf1,chr14,14,397,4.798582645986602
chr14-g433,Bergmann,2.381662024259892,0.04412890163553326,Diaph3,chr14,14,433,5.754101049024582
chr14-g434,Bergmann,2.381662024259892,0.04412890163553326,Diaph3,chr14,14,434,5.754101049024582
chr14-g435,Bergmann,2.381662024259892,0.04412890163553326,Diaph3,chr14,14,435,5.754101049024582
chr14-g519,Bergmann,7.473377199630593,0.026783598165511638,Ednrb,chr14,14,519,8.124266741859843
chr14-g529,Bergmann,3.2942885176059913,0.06500338311990304,Spry2,chr14,14,529,5.663308297699575
chr14-g593,Bergmann,1.7143755429185337,0.023445865623297778,Cldn10,chr14,14,593,6.192205819267262
chr14-g594,Bergmann,1.7143755429185337,0.023445865623297778,Cldn10,chr14,14,594,6.192205819267262
chr14-g602,Bergmann,1.3367077184019096,0.03603953664402239,Rap2a,chr14,14,602,5.212959770419838
chr14-g610,Bergmann,15.428562674457563,0.7552923297548828,Clybl,chr14,14,610,4.352424720503834
chr14-g611,"Bergmann,Bergmann",21.09456969850833,0.7552923297548828,"Clybl,Gm5089",chr14,14,611,4.803692712640448
chr14-g612,"Bergmann,Bergmann,Bergmann,Bergmann",24.24426164680676,0.7823570921783791,"Clybl,Gm5089,Zic5,Zic2",chr14,14,612,4.953672258375158
chr15-g35,Bergmann,3.8866365391000284,0.05029214270568571,Lifr,chr15,15,35,6.272045368354452
chr15-g43,Bergmann,108.10688416733193,0.20696573999238066,Slc1a3,chr15,15,43,9.028850708999014
chr15-g44,Bergmann,2.0691727657886068,0.05150441199784406,Ranbp3l,chr15,15,44,5.328214275483939
chr15-g45,"Bergmann,Bergmann",3.9185415803544243,0.1033465463237837,"Ranbp3l,Nadk2",chr15,15,45,5.244754723675467
chr15-g52,Bergmann,0.8922306444795076,0.019479808411287824,Rai14,chr15,15,52,5.517365306304611
chr15-g53,Bergmann,0.8922306444795076,0.019479808411287824,Rai14,chr15,15,53,5.517365306304611
chr15-g105,Purkinje,0.5702099069754255,13.64155688833967,Cdh12,chr15,15,105,-4.580371390680694
chr15-g106,Purkinje,0.5702099069754255,13.64155688833967,Cdh12,chr15,15,106,-4.580371390680694
chr15-g107,Purkinje,0.5702099069754255,13.64155688833967,Cdh12,chr15,15,107,-4.580371390680694
chr15-g115,Purkinje,2.0072352132459272,141.21552836056352,Cdh18,chr15,15,115,-6.136545243419398
chr15-g116,Purkinje,2.0072352132459272,141.21552836056352,Cdh18,chr15,15,116,-6.136545243419398
chr15-g117,Purkinje,2.0072352132459272,141.21552836056352,Cdh18,chr15,15,117,-6.136545243419398
chr15-g156,Purkinje,0.05,1.7910814211392907,Ankrd33b,chr15,15,156,-5.162759017473038
chr15-g165,Bergmann,4.280802132578349,0.21592618636344724,Cpq,chr15,15,165,4.309271031405612
chr15-g166,Bergmann,4.280802132578349,0.21592618636344724,Cpq,chr15,15,166,4.309271031405612
chr15-g167,Bergmann,4.280802132578349,0.21592618636344724,Cpq,chr15,15,167,4.309271031405612
chr15-g172,Purkinje,0.05,1.7286203372236801,Nipal2,chr15,15,172,-5.111549134630459
chr15-g173,Purkinje,0.05,1.7286203372236801,Nipal2,chr15,15,173,-5.111549134630459
chr15-g253,Bergmann,23.37240998332176,1.3848358617137984,Trps1,chr15,15,253,4.077019605968701
chr15-g254,Bergmann,23.37240998332176,1.3848358617137984,Trps1,chr15,15,254,4.077019605968701
chr15-g288,Bergmann,5.022867239983066,0.15901398638401307,Zhx2,chr15,15,288,4.981285572217397
chr15-g289,Bergmann,5.022867239983066,0.15901398638401307,Zhx2,chr15,15,289,4.981285572217397
chr15-g357,Purkinje,0.21709789324778336,5.952145028223923,Fam135b,chr15,15,357,-4.776992048166109
chr15-g358,Purkinje,0.21709789324778336,5.952145028223923,Fam135b,chr15,15,358,-4.776992048166109
chr15-g367,Bergmann,2.950015648201132,0.019479808411287824,Dennd3,chr15,15,367,7.2425993087395515
chr15-g380,Bergmann,1.91765941985076,0.060041690758113976,Nrbp2,chr15,15,380,4.997238103914811
chr15-g394,Bergmann,1.931810974156411,0.015169908024416876,Cdc42ep1,chr15,15,394,6.99259778602348
chr15-g411,Bergmann,5.9742817734605325,0.05517501400338913,Cyp2d22,chr15,15,411,6.75860638222485
chr15-g420,Purkinje,0.07833161060901275,1.9705941166479197,Pnpla3,chr15,15,420,-4.652892222263497
chr15-g423,"Bergmann,Bergmann",5.313677348488379,0.06093785382856964,"Prr5,Phf21b",chr15,15,423,6.446228127840906
chr15-g424,Bergmann,1.9190581248435907,0.06093785382856964,Phf21b,chr15,15,424,4.976915908011135
chr15-g444,Bergmann,3.1321903920933902,0.031396198095170226,Mlc1,chr15,15,444,6.640438232807719
chr15-g490,Bergmann,4.289962211493915,0.18300131206273687,Asb8,chr15,15,490,4.551039042340052
chr15-g498,Bergmann,3.7545904840999293,0.01213495584658065,Gpd1,chr15,15,498,8.27334289109617
chr15-g501,Bergmann,1.2600883055883574,0.06067177514208425,Mettl7a1,chr15,15,501,4.376355506975
chr16-g54,Bergmann,0.5975975333191273,0.029108888395707216,Litaf,chr16,16,54,4.359642540900078
chr16-g59,Bergmann,8.174272231564252,0.05,Shisa9,chr16,16,59,7.3530183857854166
chr16-g60,Bergmann,8.174272231564252,0.05,Shisa9,chr16,16,60,7.3530183857854166
chr16-g61,Bergmann,8.174272231564252,0.05,Shisa9,chr16,16,61,7.3530183857854166
chr16-g70,Bergmann,0.7754504491982533,0.0045500018343722,Nde1,chr16,16,70,7.413023659718561
chr16-g82,Bergmann,3.747457792306735,0.24316906597696913,Fgd4,chr16,16,82,3.945880611714857
chr16-g112,Purkinje,0.44613250396277027,13.642223466867563,Dgkg,chr16,16,112,-4.934462727142229
chr16-g113,Purkinje,0.44613250396277027,13.642223466867563,Dgkg,chr16,16,113,-4.934462727142229
chr16-g116,Bergmann,2.3033939880149927,0.1066428672269534,St6gal1,chr16,16,116,4.432901820674779
chr16-g150,Bergmann,1.5824566762470298,0.038438351117089584,Hes1,chr16,16,150,5.3634757421302375
chr16-g152,Bergmann,0.7937927835151637,0.035981222714850325,Fam43a,chr16,16,152,4.463446328412772
chr16-g153,Bergmann,0.7937927835151637,0.035981222714850325,Fam43a,chr16,16,153,4.463446328412772
chr16-g158,Bergmann,3.9635240894193453,0.17640530365489213,Dlg1,chr16,16,158,4.489817903274241
chr16-g159,Bergmann,3.9635240894193453,0.17640530365489213,Dlg1,chr16,16,159,4.489817903274241
chr16-g169,Bergmann,1.8667467652784344,0.016542873506551037,Itgb5,chr16,16,169,6.818172567670933
chr16-g170,Purkinje,0.5051754740605092,23.074615934489028,Kalrn,chr16,16,170,-5.513378225980676
chr16-g171,Purkinje,0.5051754740605092,23.074615934489028,Kalrn,chr16,16,171,-5.513378225980676
chr16-g172,Purkinje,0.5051754740605092,23.074615934489028,Kalrn,chr16,16,172,-5.513378225980676
chr16-g188,Bergmann,0.43946649209364225,0.03182725713774575,Fstl1,chr16,16,188,3.787418432233082
chr16-g189,Bergmann,0.43946649209364225,0.03182725713774575,Fstl1,chr16,16,189,3.787418432233082
chr16-g194,Bergmann,7.085224932671507,0.019479808411287824,Igsf11,chr16,16,194,8.506690356255438
chr16-g195,Bergmann,7.085224932671507,0.019479808411287824,Igsf11,chr16,16,195,8.506690356255438
chr16-g214,Bergmann,53.13135970570789,2.6024132322805196,Zbtb20,chr16,16,214,4.351641665686643
chr16-g215,Bergmann,53.13135970570789,2.6024132322805196,Zbtb20,chr16,16,215,4.351641665686643
chr16-g216,Bergmann,53.13135970570789,2.6024132322805196,Zbtb20,chr16,16,216,4.351641665686643
chr16-g217,Bergmann,53.13135970570789,2.6024132322805196,Zbtb20,chr16,16,217,4.351641665686643
chr16-g218,Bergmann,53.13135970570789,2.6024132322805196,Zbtb20,chr16,16,218,4.351641665686643
chr16-g228,Bergmann,2.8028284916572486,0.13947007729939614,Tagln3,chr16,16,228,4.32885593048227
chr16-g260,Bergmann,0.5611485268747776,0.02997448515311421,Cblb,chr16,16,260,4.226575800268634
chr16-g261,"Bergmann,Bergmann",9.218480571261,0.26149278407772436,"Cblb,Alcam",chr16,16,261,5.139685938379921
chr16-g262,Bergmann,8.657332044386223,0.23151829892461018,Alcam,chr16,16,262,5.22472436188312
chr16-g282,Bergmann,12.596261864413364,0.07535841107949676,Abi3bp,chr16,16,282,7.38501139356169
chr16-g283,Bergmann,12.596261864413364,0.07535841107949676,Abi3bp,chr16,16,283,7.38501139356169
chr16-g298,Purkinje,0.3516258128214965,10.04721198394494,Epha6,chr16,16,298,-4.836610428592709
chr16-g299,Purkinje,0.3516258128214965,10.04721198394494,Epha6,chr16,16,299,-4.836610428592709
chr16-g300,Purkinje,0.3516258128214965,10.04721198394494,Epha6,chr16,16,300,-4.836610428592709
chr16-g301,Purkinje,0.3516258128214965,10.04721198394494,Epha6,chr16,16,301,-4.836610428592709
chr16-g302,Purkinje,0.3516258128214965,10.04721198394494,Epha6,chr16,16,302,-4.836610428592709
chr16-g303,Purkinje,0.3516258128214965,10.04721198394494,Epha6,chr16,16,303,-4.836610428592709
chr16-g423,Bergmann,2.4075254776358346,0.05,Jam2,chr16,16,423,5.5894791603556335
chr16-g424,Bergmann,2.4075254776358346,0.05,Jam2,chr16,16,424,5.5894791603556335
chr16-g439,Purkinje,0.22597404750262912,6.721773959190382,Grik1,chr16,16,439,-4.894613030586877
chr16-g440,Purkinje,0.22597404750262912,6.721773959190382,Grik1,chr16,16,440,-4.894613030586877
chr16-g441,Purkinje,0.22597404750262912,6.721773959190382,Grik1,chr16,16,441,-4.894613030586877
chr16-g482,Purkinje,0.32358439192836486,5.5864342109605705,Dscam,chr16,16,482,-4.109713786573278
chr16-g483,Purkinje,0.32358439192836486,5.5864342109605705,Dscam,chr16,16,483,-4.109713786573278
chr16-g484,Purkinje,0.32358439192836486,5.5864342109605705,Dscam,chr16,16,484,-4.109713786573278
chr16-g485,Purkinje,0.32358439192836486,5.5864342109605705,Dscam,chr16,16,485,-4.109713786573278
chr17-g27,Purkinje,0.958275973152973,23.974927922722976,Zdhhc14,chr17,17,27,-4.644941471339387
chr17-g28,Purkinje,0.958275973152973,23.974927922722976,Zdhhc14,chr17,17,28,-4.644941471339387
chr17-g42,Purkinje,0.6893104188821438,14.381040416655717,Pde10a,chr17,17,42,-4.382870421413051
chr17-g43,Purkinje,0.6893104188821438,14.381040416655717,Pde10a,chr17,17,43,-4.382870421413051
chr17-g44,Purkinje,0.6893104188821438,14.381040416655717,Pde10a,chr17,17,44,-4.382870421413051
chr17-g51,Bergmann,58.676243815403836,0.3656419695721026,Qk,chr17,17,51,7.326201031887736
chr17-g63,Purkinje,0.39819200787299863,7.950714925216867,Airn,chr17,17,63,-4.319548422736616
chr17-g64,Purkinje,0.39819200787299863,7.950714925216867,Airn,chr17,17,64,-4.319548422736616
chr17-g127,Bergmann,3.240242768834993,0.05,Sox8,chr17,17,127,6.018030003143381
chr17-g128,"Bergmann,Bergmann",6.734341953910031,0.12295210896132906,"Ccdc78,Metrn",chr17,17,128,5.775368593275324
chr17-g132,Bergmann,0.5735980304492175,0.016163691975466913,Dusp1,chr17,17,132,5.149211401109413
chr17-g141,Bergmann,2.971551899699822,0.08127960801886365,Fkbp5,chr17,17,141,5.19217932381425
chr17-g142,Bergmann,2.971551899699822,0.08127960801886365,Fkbp5,chr17,17,142,5.19217932381425
chr17-g145,Bergmann,5.004556495764019,0.008485401248778526,Trp53cor1,chr17,17,145,9.20404362559197
chr17-g167,Bergmann,1.390276332829422,0.07564909424278699,Adamts10,chr17,17,167,4.199905043898016
chr17-g175,Bergmann,0.4046953709496234,0.05,Clic1,chr17,17,175,3.016836347039912
chr17-g211,Purkinje,1.9001664632166433,29.776246066500313,Ptchd4,chr17,17,211,-3.969964166931256
chr17-g212,Purkinje,1.9001664632166433,29.776246066500313,Ptchd4,chr17,17,212,-3.969964166931256
chr17-g217,Bergmann,22.74288833187876,0.01346646212572625,Pla2g7,chr17,17,217,10.721828892399383
chr17-g218,Bergmann,22.74288833187876,0.01346646212572625,Pla2g7,chr17,17,218,10.721828892399383
chr17-g237,Bergmann,3.87042362326875,0.09409661724546095,Ccnd3,chr17,17,237,5.362204810484402
chr17-g238,Bergmann,0.5999774395021145,0.0045500018343722,Tfeb,chr17,17,238,7.042897315998989
chr17-g239,Purkinje,0.30447062164549155,7.301844344649918,Foxp4,chr17,17,239,-4.583885980398219
chr17-g247,Bergmann,1.7973725116445274,0.08286334357158502,Daam2,chr17,17,247,4.43901159827097
chr17-g279,Bergmann,0.458349369700995,0.014929806576915625,Shd,chr17,17,279,4.9401803096942665
chr17-g288,Purkinje,0.3214625890539847,14.988590178484277,Cntnap5c,chr17,17,288,-5.543070029676118
chr17-g289,Purkinje,0.3214625890539847,14.988590178484277,Cntnap5c,chr17,17,289,-5.543070029676118
chr17-g290,Purkinje,0.3214625890539847,14.988590178484277,Cntnap5c,chr17,17,290,-5.543070029676118
chr17-g291,Purkinje,0.3214625890539847,14.988590178484277,Cntnap5c,chr17,17,291,-5.543070029676118
chr17-g292,Purkinje,0.3214625890539847,14.988590178484277,Cntnap5c,chr17,17,292,-5.543070029676118
chr17-g364,Bergmann,0.9433898189893989,0.0040287361288862625,Lbh,chr17,17,364,7.871382905209795
chr17-g375,Bergmann,1.0371094633219475,0.016542873506551037,Ltbp1,chr17,17,375,5.970214510214668
chr17-g376,Bergmann,1.0371094633219475,0.016542873506551037,Ltbp1,chr17,17,376,5.970214510214668
chr17-g394,Bergmann,1.3589954713904122,0.05,Prkd3,chr17,17,394,4.764468743477229
chr17-g395,Bergmann,1.3589954713904122,0.05,Prkd3,chr17,17,395,4.764468743477229
chr17-g401,Purkinje,0.5966603265586169,21.830072513236523,Arhgef33,chr17,17,401,-5.1932632606595615
chr17-g433,Bergmann,0.3639888898087106,0.0040287361288862625,Epas1,chr17,17,433,6.497423288830572
chr17-g434,Bergmann,0.3639888898087106,0.0040287361288862625,Epas1,chr17,17,434,6.497423288830572
chr18-g34,Bergmann,1.5450558516737747,0.03452448698748641,Mkx,chr18,18,34,5.483895203229276
chr18-g35,Bergmann,1.5450558516737747,0.03452448698748641,Mkx,chr18,18,35,5.483895203229276
chr18-g48,Bergmann,7.232003622081919,0.06514181631590411,Colec12,chr18,18,48,6.79466764386681
chr18-g49,Bergmann,7.232003622081919,0.06514181631590411,Colec12,chr18,18,49,6.79466764386681
chr18-g51,Bergmann,23.629631307116576,0.21375910875499476,Greb1l,chr18,18,51,6.788467411127432
chr18-g52,Bergmann,23.629631307116576,0.21375910875499476,Greb1l,chr18,18,52,6.788467411127432
chr18-g59,"Bergmann,Bergmann",22.563440295024535,0.09555987021209537,"Gm6277,Cables1",chr18,18,59,7.883366445556333
chr18-g68,Bergmann,9.597799515388058,0.03150333788107029,Zfp521,chr18,18,68,8.251055172320365
chr18-g69,Bergmann,9.597799515388058,0.03150333788107029,Zfp521,chr18,18,69,8.251055172320365
chr18-g76,Bergmann,3.042829892675726,0.03858807359553575,Aqp4,chr18,18,76,6.301114849945201
chr18-g77,Bergmann,3.042829892675726,0.03858807359553575,Aqp4,chr18,18,77,6.301114849945201
chr18-g116,Bergmann,36.098574591818796,0.6331385854756675,Dtna,chr18,18,116,5.833276740304503
chr18-g117,Bergmann,36.098574591818796,0.6331385854756675,Dtna,chr18,18,117,5.833276740304503
chr18-g118,Bergmann,36.098574591818796,0.6331385854756675,Dtna,chr18,18,118,5.833276740304503
chr18-g171,Bergmann,1.603529698760808,0.011613690141094712,Reep5,chr18,18,171,7.109280815904296
chr18-g174,Purkinje,0.05580928351124038,3.3051833182505965,Reep2,chr18,18,174,-5.888081356222865
chr18-g190,Bergmann,0.3545526536255815,0.05,Pcdh1,chr18,18,190,2.8259998939914377
chr18-g191,Bergmann,0.3545526536255815,0.05,Pcdh1,chr18,18,191,2.8259998939914377
chr18-g194,Bergmann,3.40484683889137,0.01346646212572625,Fgf1,chr18,18,194,7.982075212895529
chr18-g216,Bergmann,28.283898042440697,0.01213495584658065,Stk32a,chr18,18,216,11.186596389271092
chr18-g222,Bergmann,31.06988953727831,0.27725993740078503,Mcc,chr18,18,222,6.808134132423176
chr18-g223,Bergmann,31.06988953727831,0.27725993740078503,Mcc,chr18,18,223,6.808134132423176
chr18-g224,Bergmann,31.06988953727831,0.27725993740078503,Mcc,chr18,18,224,6.808134132423176
chr18-g226,Bergmann,21.85620126495656,1.2477478134732598,Kcnn2,chr18,18,226,4.130644393193368
chr18-g227,Bergmann,21.85620126495656,1.2477478134732598,Kcnn2,chr18,18,227,4.130644393193368
chr18-g228,Bergmann,21.85620126495656,1.2477478134732598,Kcnn2,chr18,18,228,4.130644393193368
chr18-g249,Bergmann,1.329202237236218,0.008485401248778526,Tnfaip8,chr18,18,249,7.291362029032446
chr18-g250,Bergmann,1.329202237236218,0.008485401248778526,Tnfaip8,chr18,18,250,7.291362029032446
chr18-g263,Bergmann,5.212497301499381,0.09489180287260895,Sncaip,chr18,18,263,5.779547454498194
chr18-g264,Bergmann,5.212497301499381,0.09489180287260895,Sncaip,chr18,18,264,5.779547454498194
chr18-g282,Bergmann,2.821548987304021,0.05,Gramd3,chr18,18,282,5.81841549253876
chr18-g285,Bergmann,4.893807780026268,0.02256646579447065,Megf10,chr18,18,285,7.760633134645798
chr18-g286,Bergmann,4.893807780026268,0.02256646579447065,Megf10,chr18,18,286,7.760633134645798
chr18-g304,Purkinje,0.1336724443808615,3.501994356781575,Camk2a,chr18,18,304,-4.711402759050819
chr18-g305,Bergmann,0.9874154608753413,0.008578737963258462,Pdgfrb,chr18,18,305,6.846747999299298
chr18-g324,Bergmann,4.48937715398007,0.11141478936195362,Nedd4l,chr18,18,324,5.332502646656786
chr18-g325,Bergmann,4.48937715398007,0.11141478936195362,Nedd4l,chr18,18,325,5.332502646656786
chr18-g326,Bergmann,4.48937715398007,0.11141478936195362,Nedd4l,chr18,18,326,5.332502646656786
chr18-g338,Purkinje,0.3385857074801684,5.6003790705567456,Cep76,chr18,18,338,-4.04793150158946
chr18-g346,Bergmann,24.217376543646022,0.15563707163257737,Tcf4,chr18,18,346,7.281713035982241
chr18-g347,Bergmann,24.217376543646022,0.15563707163257737,Tcf4,chr18,18,347,7.281713035982241
chr18-g348,Bergmann,24.217376543646022,0.15563707163257737,Tcf4,chr18,18,348,7.281713035982241
chr18-g369,"Bergmann,Bergmann",20.38476238495254,1.0019981918894707,"Mro,Mapk4",chr18,18,369,4.346539329847141
chr18-g370,"Bergmann,Bergmann",22.736583922185766,1.2225500580081525,"Mapk4,Gm9925",chr18,18,370,4.21705006807232
chr18-g377,Bergmann,4.437544281966142,0.19571619337481533,Ctif,chr18,18,377,4.502926482882278
chr18-g378,Bergmann,4.437544281966142,0.19571619337481533,Ctif,chr18,18,378,4.502926482882278
chr19-g16,Bergmann,0.9605715893788106,0.03873015776993759,Cpt1a,chr19,19,16,4.632363855515117
chr19-g23,Purkinje,0.25106364862629826,6.721785036271051,Sptbn2,chr19,19,23,-4.74271934398591
chr19-g29,Bergmann,4.783380911533532,0.055731790371243074,Neat1,chr19,19,29,6.423386370356068
chr19-g35,Bergmann,0.8124770489270402,0.008578737963258462,Flrt1,chr19,19,35,6.565417824397059
chr19-g37,"Bergmann,Bergmann",9.315809978802331,0.09608903801232532,"Rtn3,Atl3",chr19,19,37,6.599165546466734
chr19-g44,Bergmann,0.468541771066372,0.0045500018343722,Eml3,chr19,19,44,6.6861667344566795
chr19-g45,Bergmann,4.191774682273701,0.10775914696715738,Asrgl1,chr19,19,45,5.281678930171715
chr19-g50,Bergmann,0.7405935365845361,0.016070355260986977,Fads1,chr19,19,50,5.52620823110004
chr19-g51,"Purkinje,Purkinje",0.31959397026055564,13.794963347264284,"Dagla,Syt7",chr19,19,51,-5.431757623904824
chr19-g52,Purkinje,0.24109739611769337,7.9837145283134365,Syt7,chr19,19,52,-5.0493721606624495
chr19-g94,Bergmann,15.948334308597314,0.0629972376784246,Rorb,chr19,19,94,7.9839014668863415
chr19-g95,Bergmann,15.948334308597314,0.0629972376784246,Rorb,chr19,19,95,7.9839014668863415
chr19-g102,Bergmann,1.3748150216718646,0.05,Aldh1a1,chr19,19,102,4.781165615147152
chr19-g103,Bergmann,1.3748150216718646,0.05,Aldh1a1,chr19,19,103,4.781165615147152
chr19-g110,Bergmann,115.87745488983447,0.3132947140949276,Trpm3,chr19,19,110,8.53086375887523
chr19-g111,Bergmann,115.87745488983447,0.3132947140949276,Trpm3,chr19,19,111,8.53086375887523
chr19-g112,Bergmann,115.87745488983447,0.3132947140949276,Trpm3,chr19,19,112,8.53086375887523
chr19-g113,Bergmann,115.87745488983447,0.3132947140949276,Trpm3,chr19,19,113,8.53086375887523
chr19-g114,Bergmann,115.87745488983447,0.3132947140949276,Trpm3,chr19,19,114,8.53086375887523
chr19-g116,Bergmann,1.523917205454035,0.008057472257772513,Mamdc2,chr19,19,116,7.563241491851755
chr19-g117,Bergmann,1.523917205454035,0.008057472257772513,Mamdc2,chr19,19,117,7.563241491851755
chr19-g120,Bergmann,4.771876829881305,0.11439022329947036,Tjp2,chr19,19,120,5.382521146865842
chr19-g121,Bergmann,4.771876829881305,0.11439022329947036,Tjp2,chr19,19,121,5.382521146865842
chr19-g138,Bergmann,9.171259841949066,0.3829623523788504,Rfx3,chr19,19,138,4.581845450059255
chr19-g139,Bergmann,9.171259841949066,0.3829623523788504,Rfx3,chr19,19,139,4.581845450059255
chr19-g140,Bergmann,9.171259841949066,0.3829623523788504,Rfx3,chr19,19,140,4.581845450059255
chr19-g141,Bergmann,0.4362751110664256,0.01346646212572625,Glis3,chr19,19,141,5.017795387603246
chr19-g142,Bergmann,0.4362751110664256,0.01346646212572625,Glis3,chr19,19,142,5.017795387603246
chr19-g143,Bergmann,0.4362751110664256,0.01346646212572625,Glis3,chr19,19,143,5.017795387603246
chr19-g150,Bergmann,2.925187517045057,0.02406046804326365,Gldc,chr19,19,150,6.925720593132182
chr19-g182,Bergmann,0.8436760383312293,0.008578737963258462,Hectd2,chr19,19,182,6.619779891785802
chr19-g183,Bergmann,0.8436760383312293,0.008578737963258462,Hectd2,chr19,19,183,6.619779891785802
chr19-g191,Bergmann,2.302871273671854,0.05,Lgi1,chr19,19,191,5.525361864235378
chr19-g192,Bergmann,31.889562955713437,0.31230146558488214,Plce1,chr19,19,192,6.674001175733009
chr19-g193,Bergmann,31.889562955713437,0.31230146558488214,Plce1,chr19,19,193,6.674001175733009
