200kb name,category,Bergmann_mean,MLI1_mean,gene,chrom,chrom_id,group,log2FC_B2M
chr10-g426,MLI1,0.1990720444107495,16.707974590956926,Btbd11,chr10,10,426,-6.391102406049903
chr10-g427,MLI1,0.1990720444107495,16.707974590956926,Btbd11,chr10,10,427,-6.391102406049903
chr10-g428,MLI1,0.1990720444107495,16.707974590956926,Btbd11,chr10,10,428,-6.391102406049903
chr10-g431,MLI1,0.37016194312204787,9.203373825900723,Syn3,chr10,10,431,-4.635934347199221
chr10-g432,MLI1,0.37016194312204787,9.203373825900723,Syn3,chr10,10,432,-4.635934347199221
chr10-g433,MLI1,0.06396368498150712,1.1724318127709301,Nt5dc3,chr10,10,433,-4.196107153908729
chr10-g434,MLI1,0.06396368498150712,1.1724318127709301,Nt5dc3,chr10,10,434,-4.196107153908729
chr10-g442,Bergmann,42.55007844044735,0.17901830637418548,Mybpc1,chr10,10,442,7.8929108565523425
chr10-g443,Bergmann,42.55007844044735,0.17901830637418548,Mybpc1,chr10,10,443,7.8929108565523425
chr10-g449,MLI1,1.2594225813115059,89.66278577982729,Anks1b,chr10,10,449,-6.153674978753753
chr10-g450,MLI1,1.2594225813115059,89.66278577982729,Anks1b,chr10,10,450,-6.153674978753753
chr10-g451,MLI1,1.2594225813115059,89.66278577982729,Anks1b,chr10,10,451,-6.153674978753753
chr10-g452,MLI1,1.2594225813115059,89.66278577982729,Anks1b,chr10,10,452,-6.153674978753753
chr10-g453,MLI1,1.2594225813115059,89.66278577982729,Anks1b,chr10,10,453,-6.153674978753753
chr10-g454,MLI1,1.2594225813115059,89.66278577982729,Anks1b,chr10,10,454,-6.153674978753753
chr10-g468,MLI1,0.06396368498150712,2.7961780244766974,Ntn4,chr10,10,468,-5.450059349953944
chr10-g470,Bergmann,2.5268516194638746,0.05,Fgd6,chr10,10,470,5.659269044429764
chr10-g471,Bergmann,7.666682613644296,0.49397337588241214,Tmcc3,chr10,10,471,3.956097265382677
chr10-g472,Bergmann,7.666682613644296,0.49397337588241214,Tmcc3,chr10,10,472,3.956097265382677
chr10-g473,MLI1,0.3468393550090475,3.7607086280440956,Plxnc1,chr10,10,473,-3.43866502164854
chr10-g474,MLI1,0.3468393550090475,3.7607086280440956,Plxnc1,chr10,10,474,-3.43866502164854
chr10-g477,MLI1,0.04302474532395475,17.4587108015756,Socs2,chr10,10,477,-8.664564662501785
chr10-g500,Bergmann,6.210336432938727,0.07791329204352763,Kitl,chr10,10,500,6.316658141822347
chr10-g516,MLI1,0.15404371158935298,2.847875108031018,Slc6a15,chr10,10,516,-4.208474184471244
chr10-g517,MLI1,0.15404371158935298,2.847875108031018,Slc6a15,chr10,10,517,-4.208474184471244
chr10-g532,MLI1,0.4526124551234393,19.01771575912906,Ppfia2,chr10,10,532,-5.3929238768705225
chr10-g533,MLI1,0.4526124551234393,19.01771575912906,Ppfia2,chr10,10,533,-5.3929238768705225
chr10-g534,MLI1,0.4526124551234393,19.01771575912906,Ppfia2,chr10,10,534,-5.3929238768705225
chr10-g536,MLI1,0.2606858934529675,9.835583320484105,Lin7a,chr10,10,536,-5.237626195924648
chr10-g537,MLI1,0.2606858934529675,9.835583320484105,Lin7a,chr10,10,537,-5.237626195924648
chr10-g548,Bergmann,25.915270817257973,1.0030751173243537,Nav3,chr10,10,548,4.691300915847102
chr10-g549,Bergmann,25.915270817257973,1.0030751173243537,Nav3,chr10,10,549,4.691300915847102
chr10-g550,Bergmann,25.915270817257973,1.0030751173243537,Nav3,chr10,10,550,4.691300915847102
chr10-g571,MLI1,0.1379679058316799,2.2933237614893365,Trhde,chr10,10,571,-4.055035432068629
chr10-g572,MLI1,0.1379679058316799,2.2933237614893365,Trhde,chr10,10,572,-4.055035432068629
chr10-g573,MLI1,0.1379679058316799,2.2933237614893365,Trhde,chr10,10,573,-4.055035432068629
chr10-g574,MLI1,0.1379679058316799,2.2933237614893365,Trhde,chr10,10,574,-4.055035432068629
chr10-g577,MLI1,0.05,0.6207921950601228,Lgr5,chr10,10,577,-3.634110419285931
chr10-g584,MLI1,0.17018070266994875,1.0336037420776776,Rab3ip,chr10,10,584,-2.602543838672223
chr10-g590,MLI1,0.061853095936128255,0.9286880192843732,Mdm1,chr10,10,590,-3.9082763098680235
chr10-g591,MLI1,0.04362623028917425,1.025915181629534,Iltifb,chr10,10,591,-4.555571832795357
chr10-g606,MLI1,0.05,3.751384985243196,Tbc1d30,chr10,10,606,-6.229351421816483
chr10-g608,Bergmann,17.62788829916166,0.24352760161865739,Srgap1,chr10,10,608,6.17763055193611
chr10-g609,Bergmann,17.62788829916166,0.24352760161865739,Srgap1,chr10,10,609,6.17763055193611
chr10-g610,Bergmann,17.62788829916166,0.24352760161865739,Srgap1,chr10,10,610,6.17763055193611
chr10-g626,MLI1,0.05,0.6912007775282578,Slc16a7,chr10,10,626,-3.789104840382647
chr10-g629,Bergmann,1.2057258957376917,0.10912448370295813,Lrig3,chr10,10,629,3.465855235550072
chr10-g630,Bergmann,1.2057258957376917,0.10912448370295813,Lrig3,chr10,10,630,3.465855235550072
chr10-g640,MLI1,0.020938939657552374,1.2012656405479238,Gls2,chr10,10,640,-5.842223018451114
chr10-g641,MLI1,0.020938939657552374,1.2012656405479238,Gls2,chr10,10,641,-5.842223018451114
chr10-g644,Bergmann,1.1776421590898767,0.064079930715068,Rdh5,chr10,10,644,4.199884827210368
chr11-g17,MLI1,0.06396368498150712,1.4035837543991703,Pla2g3,chr11,11,17,-4.455718288802693
chr11-g18,MLI1,0.115280615200058,2.176574887507588,Osbp2,chr11,11,18,-4.238837813761797
chr11-g19,"MLI1,Bergmann",0.949246544709291,2.1941584922595827,"Osbp2,Tcn2",chr11,11,19,-1.2088129932480205
chr11-g24,MLI1,0.10118386477448425,2.0018649595209634,Nipsnap1,chr11,11,24,-4.306293502121433
chr11-g25,"Bergmann,Bergmann",10.413100180834713,0.15332941774081374,"Emid1,Kremen1",chr11,11,25,6.085621321876576
chr11-g26,Bergmann,1.5040262787901615,0.15332941774081374,Kremen1,chr11,11,26,3.2941233506806413
chr11-g32,MLI1,0.6525357335896266,5.87313977166774,Purb,chr11,11,32,-3.1700031596015164
chr11-g35,MLI1,0.2933479791290746,3.1450341642400863,Adcy1,chr11,11,35,-3.422390730617621
chr11-g42,Bergmann,6.718268029337704,0.08168966419655538,Tns3,chr11,11,42,6.361791991082591
chr11-g43,Bergmann,6.718268029337704,0.08168966419655538,Tns3,chr11,11,43,6.361791991082591
chr11-g59,MLI1,0.05,3.007949086437015,Grb10,chr11,11,59,-5.910708242565654
chr11-g60,MLI1,0.05,3.007949086437015,Grb10,chr11,11,60,-5.910708242565654
chr11-g83,Bergmann,6.036513397363838,0.19270958739789423,Egfr,chr11,11,83,4.9692152570316885
chr11-g84,Bergmann,6.036513397363838,0.19270958739789423,Egfr,chr11,11,84,4.9692152570316885
chr11-g161,Bergmann,2.054589203434898,0.021359976905022626,Sh3pxd2b,chr11,11,161,6.5877960715181265
chr11-g162,Bergmann,2.054589203434898,0.021359976905022626,Sh3pxd2b,chr11,11,162,6.5877960715181265
chr11-g168,Bergmann,2.4819839721268036,0.10273885176619599,Kcnip1,chr11,11,168,4.59444003892887
chr11-g169,Bergmann,2.4819839721268036,0.10273885176619599,Kcnip1,chr11,11,169,4.59444003892887
chr11-g179,Bergmann,3.5391141837609412,0.07089959967947225,Wwc1,chr11,11,179,5.641467016900582
chr11-g180,MLI1,0.3438163986502272,21.11230193039926,Tenm2,chr11,11,180,-5.940301720741578
chr11-g181,MLI1,0.3438163986502272,21.11230193039926,Tenm2,chr11,11,181,-5.940301720741578
chr11-g182,MLI1,0.3438163986502272,21.11230193039926,Tenm2,chr11,11,182,-5.940301720741578
chr11-g183,MLI1,0.3438163986502272,21.11230193039926,Tenm2,chr11,11,183,-5.940301720741578
chr11-g184,MLI1,0.3438163986502272,21.11230193039926,Tenm2,chr11,11,184,-5.940301720741578
chr11-g209,MLI1,0.022687290631621875,8.693941955012317,Gabrg2,chr11,11,209,-8.581982323948397
chr11-g210,"MLI1,MLI1",0.2982365002926143,19.096300345954045,"Gabrg2,Gabra1",chr11,11,210,-6.000692516491742
chr11-g212,MLI1,0.022687290631621875,14.48009901713509,Gabrb2,chr11,11,212,-9.31797142314636
chr11-g213,MLI1,0.022687290631621875,14.48009901713509,Gabrb2,chr11,11,213,-9.31797142314636
chr11-g229,MLI1,0.09886784135135387,2.6430057475446214,Lsm11,chr11,11,229,-4.740534418833669
chr11-g230,"MLI1,MLI1",0.14185877415914988,9.251397035979675,"Adam19,Cyfip2",chr11,11,230,-6.027143949585473
chr11-g231,"MLI1,MLI1",0.19766805767039025,11.605952925890975,"Cyfip2,Fndc9",chr11,11,231,-5.875641415744048
chr11-g253,MLI1,0.05,7.589059507046151,Adamts2,chr11,11,253,-7.245849202057459
chr11-g254,MLI1,0.05,7.589059507046151,Adamts2,chr11,11,254,-7.245849202057459
chr11-g256,Bergmann,7.6920649803974595,0.1610380226782701,Col23a1,chr11,11,256,5.577897681894886
chr11-g257,Bergmann,7.6920649803974595,0.1610380226782701,Col23a1,chr11,11,257,5.577897681894886
chr11-g263,MLI1,0.06571203595557662,9.974827371257451,Fstl4,chr11,11,263,-7.245990421584324
chr11-g264,MLI1,0.06571203595557662,9.974827371257451,Fstl4,chr11,11,264,-7.245990421584324
chr11-g265,MLI1,0.06571203595557662,9.974827371257451,Fstl4,chr11,11,265,-7.245990421584324
chr11-g267,Bergmann,4.37089569772923,0.054496670029553745,Sept8,chr11,11,267,6.325617063425469
chr11-g269,Bergmann,3.045485991344825,0.05515294903302262,Slc22a4,chr11,11,269,5.787090629179841
chr11-g270,Bergmann,3.045485991344825,0.05515294903302262,Slc22a4,chr11,11,270,5.787090629179841
chr11-g276,Bergmann,5.941517353205492,0.26975639250088423,Sparc,chr11,11,276,4.461102362381731
chr11-g277,Bergmann,5.941517353205492,0.26975639250088423,Sparc,chr11,11,277,4.461102362381731
chr11-g285,Bergmann,162.7637957849815,0.23782129448448414,Gria1,chr11,11,285,9.418686215834652
chr11-g286,Bergmann,162.7637957849815,0.23782129448448414,Gria1,chr11,11,286,9.418686215834652
chr11-g302,MLI1,0.09883402883519513,0.7512006252780503,Drg2,chr11,11,302,-2.9261185074204157
chr11-g309,MLI1,0.1921303018384316,8.577062862485406,Specc1,chr11,11,309,-5.480326717673006
chr11-g310,MLI1,0.1921303018384316,8.577062862485406,Specc1,chr11,11,310,-5.480326717673006
chr11-g311,MLI1,0.1921303018384316,8.577062862485406,Specc1,chr11,11,311,-5.480326717673006
chr11-g315,Bergmann,1.838168669744794,0.05,Pmp22,chr11,11,315,5.200197248804662
chr11-g325,MLI1,0.21686053056201013,3.4952657629036525,Arhgap44,chr11,11,325,-4.010562749189265
chr11-g331,MLI1,0.2706926168054743,25.436109951055876,Shisa6,chr11,11,331,-6.554078701680966
chr11-g332,MLI1,0.2706926168054743,25.436109951055876,Shisa6,chr11,11,332,-6.554078701680966
chr11-g337,Bergmann,2.455717611181004,0.1727487011121435,Gas7,chr11,11,337,3.8293979030825236
chr11-g338,Bergmann,2.455717611181004,0.1727487011121435,Gas7,chr11,11,338,3.8293979030825236
chr11-g341,MLI1,0.12148939115879549,18.744687971545098,Ntn1,chr11,11,341,-7.26950766156405
chr11-g344,MLI1,0.04302474532395475,1.4294818663625992,Arhgef15,chr11,11,344,-5.054181856050141
chr11-g346,MLI1,0.05,1.0900652547241416,Kcnab3,chr11,11,346,-4.446342596723527
chr11-g351,MLI1,0.04369197111335463,4.890405176259298,Slc16a11,chr11,11,351,-6.806441996225767
chr11-g360,MLI1,0.05,5.388279493576028,Pitpnm3,chr11,11,360,-6.751752781162368
chr11-g362,MLI1,0.05,1.0364754328427843,Spns2,chr11,11,362,-4.373614016123957
chr11-g371,MLI1,0.14249407164052813,5.3134744951047495,Rap1gap2,chr11,11,371,-5.220681748339971
chr11-g372,MLI1,0.14249407164052813,5.3134744951047495,Rap1gap2,chr11,11,372,-5.220681748339971
chr11-g373,MLI1,0.14249407164052813,5.3134744951047495,Rap1gap2,chr11,11,373,-5.220681748339971
chr11-g382,Bergmann,4.464108696129734,0.5293999557230198,Abr,chr11,11,382,3.0759421763454746
chr11-g387,"MLI1,MLI1",0.020938939657552374,6.24916459567123,"Coro6,Ankrd13b",chr11,11,387,-8.221331142853803
chr11-g389,MLI1,0.022687290631621875,2.8080067211300577,Sez6,chr11,11,389,-6.951518249256932
chr11-g390,"Bergmann,Bergmann",8.152138932156186,0.4225459079928432,"Tlcd1,Rab34",chr11,11,390,4.269998640416937
chr11-g392,MLI1,0.04369197111335463,0.7333885755438372,Sarm1,chr11,11,392,-4.069137694553209
chr11-g400,Bergmann,0.8070325040564014,0.05,Adap2,chr11,11,400,4.012626780685987
chr11-g411,MLI1,0.05,1.38501500315389,Tmem132e,chr11,11,411,-4.79182969921849
chr11-g412,MLI1,0.05,1.38501500315389,Tmem132e,chr11,11,412,-4.79182969921849
chr11-g422,"MLI1,MLI1",0.22858403313233974,3.9110959932250733,"Lhx1,Lhx1os",chr11,11,422,-4.096776407535583
chr11-g424,MLI1,0.05,1.6765462675844158,Myo19,chr11,11,424,-5.067420392569333
chr11-g434,MLI1,0.05517587023799925,3.7051822869450226,Ypel2,chr11,11,434,-6.069363232544093
chr11-g439,MLI1,0.3256853440711519,3.1403545665272397,Dynll2,chr11,11,439,-3.2693767533607603
chr11-g445,MLI1,0.26626600433696523,2.098490748956987,Dgke,chr11,11,445,-2.978411954710493
chr11-g453,Bergmann,3.0996550371774876,0.2686227661343549,Tom1l1,chr11,11,453,3.528454180501392
chr11-g465,Bergmann,30.086212902559485,1.7511227494586799,Car10,chr11,11,465,4.102750397229474
chr11-g466,Bergmann,30.086212902559485,1.7511227494586799,Car10,chr11,11,466,4.102750397229474
chr11-g467,Bergmann,30.086212902559485,1.7511227494586799,Car10,chr11,11,467,4.102750397229474
chr11-g468,Bergmann,30.086212902559485,1.7511227494586799,Car10,chr11,11,468,4.102750397229474
chr11-g487,MLI1,0.06631352092079625,2.6712382806198964,Srcin1,chr11,11,487,-5.332061806201553
chr11-g489,MLI1,0.23477780092469702,2.4093210912158605,B230217C12Rik,chr11,11,489,-3.3592587668857687
chr11-g490,MLI1,0.05,7.3838112155222015,Stac2,chr11,11,490,-7.206293762455065
chr11-g491,MLI1,0.020938939657552374,1.3243527065550635,Neurod2,chr11,11,491,-5.982955200602531
chr11-g501,MLI1,0.20085046562851738,2.19969827731246,Jup,chr11,11,501,-3.4531119382737363
chr11-g503,MLI1,0.12648400670703525,1.4322679946271777,Zfp385c,chr11,11,503,-3.501274583783089
chr11-g505,MLI1,0.045374581263243875,1.0803612356649743,Cntnap1,chr11,11,505,-4.573485641124073
chr11-g506,Bergmann,3.6046880070254512,0.14733972548696125,Ramp2,chr11,11,506,4.612656031796909
chr11-g508,Bergmann,4.123206221917728,0.019329460525564,Etv4,chr11,11,508,7.7368214358141385
chr11-g509,MLI1,0.10698843030546187,2.9968916863357937,Mpp3,chr11,11,509,-4.8079402453121745
chr11-g510,MLI1,0.10698843030546187,2.9968916863357937,Mpp3,chr11,11,510,-4.8079402453121745
chr11-g515,MLI1,0.05,0.5810084514217269,Fmnl1,chr11,11,515,-3.53855914940525
chr11-g536,Bergmann,15.99175335156622,0.828933821577702,Pitpnc1,chr11,11,536,4.269927387862361
chr11-g537,Bergmann,15.99175335156622,0.828933821577702,Pitpnc1,chr11,11,537,4.269927387862361
chr11-g538,Bergmann,4.745921802941501,0.3381516864371399,Cacng4,chr11,11,538,3.8109458759657833
chr11-g542,Bergmann,2.275388527128895,0.15405045904370726,Cep112,chr11,11,542,3.8846380229231126
chr11-g543,Bergmann,2.275388527128895,0.15405045904370726,Cep112,chr11,11,543,3.8846380229231126
chr11-g544,Bergmann,2.275388527128895,0.15405045904370726,Cep112,chr11,11,544,3.8846380229231126
chr11-g547,Bergmann,2.125378360340223,0.05,Wipi1,chr11,11,547,5.40964778790085
chr11-g548,"Bergmann,Bergmann",10.940207496941689,0.04529578629416625,"Wipi1,Fam20a",chr11,11,548,7.916047538133953
chr11-g551,"MLI1,Bergmann",31.067799047284826,5.0734048027807335,"Abca5,Map2k6",chr11,11,551,2.614393857842468
chr11-g552,Bergmann,30.674763804887615,0.7080899156355439,Map2k6,chr11,11,552,5.436975854778339
chr11-g563,Bergmann,3.5783757567354066,0.07585664693457637,Sox9,chr11,11,563,5.559885477011277
chr11-g568,Bergmann,2.2522579410396593,0.04354993052059712,Cdc42ep4,chr11,11,568,5.692557834916928
chr11-g573,Bergmann,4.767101355427398,0.05331599492747738,Btbd17,chr11,11,573,6.482400079356148
chr11-g576,"MLI1,MLI1,MLI1",0.2845135844629395,3.6823525595552806,"Fads6,Hid1,Cdr2l",chr11,11,576,-3.694058318682416
chr11-g583,MLI1,0.09852631775906501,1.9320736444584226,Cygb,chr11,11,583,-4.293497135817463
chr11-g584,MLI1,0.05517587023799925,2.5399025844276437,Mgat5b,chr11,11,584,-5.52459187564359
chr11-g585,MLI1,0.4725810134167196,4.922746438377932,Sec14l1,chr11,11,585,-3.3808298575579236
chr11-g599,MLI1,0.40005416103592834,6.599020375709507,Baiap2,chr11,11,599,-4.04398463581586
chr11-g600,MLI1,0.40005416103592834,6.599020375709507,Baiap2,chr11,11,600,-4.04398463581586
chr12-g25,Bergmann,12.837757554360294,1.2318489517025433,Klhl29,chr12,12,25,3.381495950628802
chr12-g26,Bergmann,12.837757554360294,1.2318489517025433,Klhl29,chr12,12,26,3.381495950628802
chr12-g56,MLI1,0.22621601775457886,5.860690340466265,Vsnl1,chr12,12,56,-4.695297620650113
chr12-g57,MLI1,0.22621601775457886,5.860690340466265,Vsnl1,chr12,12,57,-4.695297620650113
chr12-g83,"Bergmann,Bergmann",6.429832422926251,0.15826033626642527,"Ntsr2,Greb1",chr12,12,83,5.344409505056813
chr12-g84,Bergmann,3.0255777331661733,0.09538094522026414,Greb1,chr12,12,84,4.987365760818086
chr12-g147,MLI1,1.0994259535172393,31.369740910959987,Myt1l,chr12,12,147,-4.834551266843921
chr12-g148,MLI1,1.0994259535172393,31.369740910959987,Myt1l,chr12,12,148,-4.834551266843921
chr12-g149,MLI1,1.0994259535172393,31.369740910959987,Myt1l,chr12,12,149,-4.834551266843921
chr12-g156,MLI1,0.08839932658719862,2.855086912222892,Lamb1,chr12,12,156,-5.013355473950622
chr12-g158,MLI1,0.1855845577886634,3.90312428217889,Gpr22,chr12,12,158,-4.394480825303176
chr12-g180,"MLI1,MLI1",0.2557505530984081,8.20124618121313,"Tspan13,Bzw2",chr12,12,180,-5.003033879097364
chr12-g186,Bergmann,3.3205337450271495,0.2807605622458815,Agmo,chr12,12,186,3.5640029569508416
chr12-g187,Bergmann,3.3205337450271495,0.2807605622458815,Agmo,chr12,12,187,3.5640029569508416
chr12-g200,MLI1,0.25122438728955987,3.611712581041255,Arl4a,chr12,12,200,-3.845634664230207
chr12-g207,MLI1,0.05,1.7890074192631258,Lrrn3,chr12,12,207,-5.161087465347012
chr12-g221,Bergmann,27.145220946944924,2.0532145002604776,Nrcam,chr12,12,221,3.7247419672021413
chr12-g222,Bergmann,27.145220946944924,2.0532145002604776,Nrcam,chr12,12,222,3.7247419672021413
chr12-g223,Bergmann,27.145220946944924,2.0532145002604776,Nrcam,chr12,12,223,3.7247419672021413
chr12-g251,Bergmann,3.1384617855470522,0.0389435816570175,Prkd1,chr12,12,251,6.332528256889748
chr12-g252,Bergmann,3.1384617855470522,0.0389435816570175,Prkd1,chr12,12,252,6.332528256889748
chr12-g253,Bergmann,3.1384617855470522,0.0389435816570175,Prkd1,chr12,12,253,6.332528256889748
chr12-g307,MLI1,0.022687290631621875,8.430799109107953,Lrfn5,chr12,12,307,-8.5376412432161
chr12-g308,MLI1,0.022687290631621875,8.430799109107953,Lrfn5,chr12,12,308,-8.5376412432161
chr12-g309,MLI1,0.022687290631621875,8.430799109107953,Lrfn5,chr12,12,309,-8.5376412432161
chr12-g348,MLI1,0.045374581263243875,5.213599382301787,Cdkl1,chr12,12,348,-6.84425158957342
chr12-g362,Bergmann,1.163099989577705,0.07089959967947225,Lrrc9,chr12,12,362,4.036053836173548
chr12-g376,Bergmann,3.1834637730290787,0.08709986104119424,Rhoj,chr12,12,376,5.1917831194486
chr12-g377,Bergmann,3.1834637730290787,0.08709986104119424,Rhoj,chr12,12,377,5.1917831194486
chr12-g394,MLI1,0.0849026246390595,2.353210712598804,Tmem229b,chr12,12,394,-4.792677545530836
chr12-g395,MLI1,0.0849026246390595,2.353210712598804,Tmem229b,chr12,12,395,-4.792677545530836
chr12-g400,Bergmann,1.6929584382578133,0.04271995381004525,Zfp36l1,chr12,12,400,5.308492658464052
chr12-g403,MLI1,0.09943551380041463,1.2562195509068506,Plekhd1,chr12,12,403,-3.6591836092208623
chr12-g405,MLI1,0.06281681897265713,6.917622746196006,Slc8a3,chr12,12,405,-6.782981640857887
chr12-g406,MLI1,0.06281681897265713,6.917622746196006,Slc8a3,chr12,12,406,-6.782981640857887
chr12-g408,"MLI1,MLI1",0.05,1.8012450792371786,"Ttc9,Map3k9",chr12,12,408,-5.17092258404113
chr12-g413,MLI1,0.18310324020101348,1.7196644110370813,Rgs6,chr12,12,413,-3.2313978269799875
chr12-g414,MLI1,0.18310324020101348,1.7196644110370813,Rgs6,chr12,12,414,-3.2313978269799875
chr12-g415,MLI1,0.18310324020101348,1.7196644110370813,Rgs6,chr12,12,415,-3.2313978269799875
chr12-g416,MLI1,1.2824200164764137,11.180495612350994,Dpf3,chr12,12,416,-3.124043387814981
chr12-g417,MLI1,1.2824200164764137,11.180495612350994,Dpf3,chr12,12,417,-3.124043387814981
chr12-g435,MLI1,0.039165805304506376,1.7119515942295829,Tmem63c,chr12,12,435,-5.44990347706933
chr12-g458,Bergmann,2.7478807255182676,0.07330173445651025,Ston2,chr12,12,458,5.228328238050756
chr12-g478,MLI1,0.04369197111335463,4.971380176259108,Flrt2,chr12,12,478,-6.830134431675005
chr12-g493,MLI1,2.2539756899018557,43.78198344120166,Eml5,chr12,12,493,-4.279793453332062
chr12-g494,MLI1,2.2539756899018557,43.78198344120166,Eml5,chr12,12,494,-4.279793453332062
chr12-g504,MLI1,0.09852631775906501,2.1017396359996576,Ccdc88c,chr12,12,504,-4.4149310086503375
chr12-g505,MLI1,0.09852631775906501,2.1017396359996576,Ccdc88c,chr12,12,505,-4.4149310086503375
chr12-g512,Bergmann,2.5431701259836106,0.15631964273273236,Itpk1,chr12,12,512,4.024056994423933
chr12-g513,Bergmann,2.5431701259836106,0.15631964273273236,Itpk1,chr12,12,513,4.024056994423933
chr12-g517,"Bergmann,MLI1",0.7864665857659512,1.163798806611131,"Ifi27,Ppp4r4",chr12,12,517,-0.5653842948730143
chr12-g518,MLI1,0.11749741591351925,1.144469346085567,Ppp4r4,chr12,12,518,-3.2839778882234985
chr12-g523,Bergmann,5.115156684317132,0.09337655757029811,Clmn,chr12,12,523,5.775574219146881
chr12-g524,Bergmann,5.115156684317132,0.09337655757029811,Clmn,chr12,12,524,5.775574219146881
chr12-g547,MLI1,0.6666231282505214,200.558961309928,Meg3,chr12,12,547,-8.232939342178883
chr12-g548,MLI1,0.05,4.837948330827006,Mirg,chr12,12,548,-6.596323456338788
chr12-g555,Bergmann,2.5940999223550243,0.20942309908013562,Traf3,chr12,12,555,3.6307415685137268
chr12-g556,Bergmann,2.5940999223550243,0.20942309908013562,Traf3,chr12,12,556,3.6307415685137268
chr12-g565,Bergmann,0.7037057912978472,0.04271995381004525,Crip2,chr12,12,565,4.0419903937744985
chr12-g589,MLI1,0.18675371520294362,8.494191750816789,Dnah11,chr12,12,589,-5.507267828144007
chr12-g590,MLI1,0.18675371520294362,8.494191750816789,Dnah11,chr12,12,590,-5.507267828144007
chr12-g595,Bergmann,1.5172040426492006,0.05,Itgb8,chr12,12,595,4.923343215754338
chr12-g596,Bergmann,1.5172040426492006,0.05,Itgb8,chr12,12,596,4.923343215754338
chr13-g32,MLI1,0.08556985042845938,4.5952524658457445,Pfkp,chr13,13,32,-5.746897747140157
chr13-g33,MLI1,0.08556985042845938,4.5952524658457445,Pfkp,chr13,13,33,-5.746897747140157
chr13-g41,MLI1,2.13711803783673,134.20013589339598,Adarb2,chr13,13,41,-5.972575728720862
chr13-g42,MLI1,2.13711803783673,134.20013589339598,Adarb2,chr13,13,42,-5.972575728720862
chr13-g43,MLI1,2.13711803783673,134.20013589339598,Adarb2,chr13,13,43,-5.972575728720862
chr13-g57,MLI1,0.19592159090445774,3.017458221846761,Ryr2,chr13,13,57,-3.944985497301134
chr13-g58,MLI1,0.19592159090445774,3.017458221846761,Ryr2,chr13,13,58,-3.944985497301134
chr13-g59,MLI1,0.19592159090445774,3.017458221846761,Ryr2,chr13,13,59,-3.944985497301134
chr13-g60,MLI1,0.19592159090445774,3.017458221846761,Ryr2,chr13,13,60,-3.944985497301134
chr13-g62,MLI1,0.08900081155241812,1.2934394238702214,Ero1lb,chr13,13,62,-3.861250187776164
chr13-g63,MLI1,0.08900081155241812,1.2934394238702214,Ero1lb,chr13,13,63,-3.861250187776164
chr13-g71,MLI1,0.22531803554223037,19.2683562869827,Hecw1,chr13,13,71,-6.418126897154616
chr13-g72,MLI1,0.22531803554223037,19.2683562869827,Hecw1,chr13,13,72,-6.418126897154616
chr13-g77,Bergmann,6.634642432362133,0.04354993052059712,Gli3,chr13,13,77,7.251204487655763
chr13-g78,Bergmann,6.634642432362133,0.04354993052059712,Gli3,chr13,13,78,7.251204487655763
chr13-g100,MLI1,0.5171630414688949,10.605043483930782,Elmo1,chr13,13,100,-4.3579875480501835
chr13-g101,MLI1,0.5171630414688949,10.605043483930782,Elmo1,chr13,13,101,-4.3579875480501835
chr13-g102,MLI1,0.5171630414688949,10.605043483930782,Elmo1,chr13,13,102,-4.3579875480501835
chr13-g103,MLI1,0.5171630414688949,10.605043483930782,Elmo1,chr13,13,103,-4.3579875480501835
chr13-g174,Bergmann,1.8493780053619489,0.14850210238761774,Eci2,chr13,13,174,3.638484874958115
chr13-g203,"MLI1,MLI1",0.07786316086962113,10.877863932293364,"Tfap2a,Gm26688",chr13,13,203,-7.1262386571320615
chr13-g206,Bergmann,3.0147872106397475,0.2801150417949599,Nedd9,chr13,13,206,3.4279648162278415
chr13-g207,Bergmann,3.0147872106397475,0.2801150417949599,Nedd9,chr13,13,207,3.4279648162278415
chr13-g213,MLI1,1.0992989041186543,10.585506582373618,Phactr1,chr13,13,213,-3.267434693183499
chr13-g214,MLI1,1.0992989041186543,10.585506582373618,Phactr1,chr13,13,214,-3.267434693183499
chr13-g215,MLI1,1.0992989041186543,10.585506582373618,Phactr1,chr13,13,215,-3.267434693183499
chr13-g218,Bergmann,2.6900789543209416,0.221287357446447,Rnf182,chr13,13,218,3.6036555819868537
chr13-g235,Bergmann,0.5972171158093463,0.05,Tpmt,chr13,13,235,3.578255512658357
chr13-g240,Bergmann,9.795392767509476,0.035077386658224,A330033J07Rik,chr13,13,240,8.125418263552156
chr13-g241,"Bergmann,Bergmann",16.454376080149558,0.14494669672420638,"A330033J07Rik,Id4",chr13,13,241,6.8268050575710095
chr13-g266,MLI1,0.04187787931510475,2.509660198564328,Gm2762,chr13,13,266,-5.905159843615857
chr13-g267,MLI1,0.04187787931510475,2.509660198564328,Gm2762,chr13,13,267,-5.905159843615857
chr13-g273,MLI1,0.24424560886407326,3.9728252491194604,Sncb,chr13,13,273,-4.0237608053965905
chr13-g283,MLI1,0.05,7.617570264642834,Trpc7,chr13,13,283,-7.251258997312644
chr13-g284,MLI1,0.05,7.617570264642834,Trpc7,chr13,13,284,-7.251258997312644
chr13-g287,MLI1,0.04362623028917425,20.525742631741675,Spock1,chr13,13,287,-8.878022888174124
