200kb name,category,Granule_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_G2P
chr2-g94,Granule,1.292446439615432,0.28468017992126665,Pip4k2a,chr2,2,94,2.1826905369354157
chr2-g96,Purkinje,0.08420262294723242,0.5001020443651829,Msrb2,chr2,2,96,-2.570285422981409
chr2-g101,Purkinje,0.8319132822915515,26.082044585448656,Etl4,chr2,2,101,-4.970480006124698
chr2-g102,Purkinje,0.8319132822915515,26.082044585448656,Etl4,chr2,2,102,-4.970480006124698
chr2-g103,Purkinje,0.8319132822915515,26.082044585448656,Etl4,chr2,2,103,-4.970480006124698
chr2-g104,"Purkinje,Granule",14.865009788661565,27.059971810011486,"Etl4,Arhgap21",chr2,2,104,-0.8642399231079972
chr2-g106,Granule,31.73639415416782,0.862038259387867,Gpr158,chr2,2,106,5.202242509109816
chr2-g107,Granule,31.73639415416782,0.862038259387867,Gpr158,chr2,2,107,5.202242509109816
chr2-g108,Granule,31.73639415416782,0.862038259387867,Gpr158,chr2,2,108,5.202242509109816
chr2-g109,Granule,31.73639415416782,0.862038259387867,Gpr158,chr2,2,109,5.202242509109816
chr2-g113,Purkinje,0.1257233985842401,1.3235185216643264,Gad2,chr2,2,113,-3.3960533022683115
chr2-g114,"Granule,Granule",6.662351250674955,0.9755656368930152,"Pdss1,Abi1",chr2,2,114,2.771720570421381
chr2-g115,Granule,4.1262924649242585,0.3643414711376715,Abi1,chr2,2,115,3.501482956552369
chr2-g117,Granule,1.370386552562315,0.28594548505573236,Spopl,chr2,2,117,2.260770868252058
chr2-g123,Granule,3.808793290597086,0.09510605546666022,Cacna1b,chr2,2,123,5.323652981019643
chr2-g124,Granule,0.5286799456919198,0.0741786338408091,Arrdc1,chr2,2,124,2.833318999437265
chr2-g126,"Granule,Granule,Granule",1.4967813134961696,0.23243751596482057,"Tprn,Anapc2,AA543186",chr2,2,126,2.6869486054972658
chr2-g127,"Granule,Granule,Granule",9.325031904624602,1.1042291158568,"Npdc1,Abca2,Ptgds",chr2,2,127,3.07806911427662
chr2-g129,"Granule,Granule",8.171312099757822,0.5622010676331372,"Kcnt1,Camsap1",chr2,2,129,3.8614096576498596
chr2-g131,Granule,2.9420530673470413,0.18073706699599387,Gpsm1,chr2,2,131,4.024858948431222
chr2-g137,Granule,1.4281576509063074,0.2943783238211855,Brd3,chr2,2,137,2.2784118944337655
chr2-g139,Purkinje,0.04370934827964822,1.1259376532146812,Col5a1,chr2,2,139,-4.687041265505187
chr2-g140,"Purkinje,Granule",5.155255199624756,1.5693023148575247,"Col5a1,Olfm1",chr2,2,140,1.715920542869284
chr2-g141,Granule,5.111545851345108,0.4433646616428435,Olfm1,chr2,2,141,3.5271939719985905
chr2-g142,Granule,1.1574896198954319,0.23583985316433306,Ralgds,chr2,2,142,2.2951198193556297
chr2-g145,Granule,0.9817283708538903,0.129456030105002,Ntng2,chr2,2,145,2.922861740197024
chr2-g146,Granule,0.9817283708538903,0.129456030105002,Ntng2,chr2,2,146,2.922861740197024
chr2-g149,"Granule,Granule",12.44550564658728,1.4473195731731574,"Odf2,Gle1",chr2,2,149,3.104169432334157
chr2-g150,Granule,1.6224704601647564,0.3790884469161712,Zer1,chr2,2,150,2.097585816968903
chr2-g151,Granule,0.26203373766365273,0.05313869864136724,Dolk,chr2,2,151,2.3019177732306817
chr2-g154,Granule,0.4268114798679986,0.07097509789633123,Tor1b,chr2,2,154,2.5882141416003854
chr2-g155,Granule,32.659554703858184,0.15114367543226057,Fnbp1,chr2,2,155,7.755440699377135
chr2-g158,Granule,0.48454091993508025,0.07169684010219725,Exosc2,chr2,2,158,2.756637066251731
chr2-g159,Granule,0.28033880196509675,0.04858869680699504,Lamc3,chr2,2,159,2.528478799314228
chr2-g160,Granule,4.3300244913723285,0.40018223957643073,Prrc2b,chr2,2,160,3.4356461393487487
chr2-g161,"Granule,Granule",11.800463912925501,1.6897741721033677,"Prrc2b,Dnm1",chr2,2,161,2.803941220321448
chr2-g162,"Granule,Granule,Granule",3.9451176832734047,0.7738381080320987,"Fam102a,St6galnac4,St6galnac6",chr2,2,162,2.3499646547660937
chr2-g163,"Granule,Granule,Granule,Granule,Granule",13.836782607323013,1.4156043574293906,"St6galnac6,Ak1,Sh2d3c,Cdk9,Stxbp1",chr2,2,163,3.2890185070342848
chr2-g164,"Granule,Granule,Purkinje",17.47468814459949,46.075724039277844,"Stxbp1,Slc2a8,Garnl3",chr2,2,164,-1.398740127391451
chr2-g165,Purkinje,6.068831237387017,45.02366602194255,Garnl3,chr2,2,165,-2.8911929243627807
chr2-g174,Granule,1.030541409405405,0.24556274383645493,Psmd5,chr2,2,174,2.069238876330398
chr2-g176,Granule,0.11868492268174723,0.016070355260986977,Gsn,chr2,2,176,2.8846629441117684
chr2-g177,Granule,8.699930953462289,0.04057268375221106,Dab2ip,chr2,2,177,7.744351405583572
chr2-g178,Granule,8.699930953462289,0.04057268375221106,Dab2ip,chr2,2,178,7.744351405583572
chr2-g195,"Granule,Granule",8.968343475830363,2.268532990618139,"Scai,Ppp6c",chr2,2,195,1.983081891998111
chr2-g196,Granule,2.7901360287360975,0.6877843724087838,Ppp6c,chr2,2,196,2.0203072191710736
chr2-g224,Granule,0.07100295061677259,0.0040287361288862625,Zeb2,chr2,2,224,4.139479757722881
chr2-g225,Granule,0.07100295061677259,0.0040287361288862625,Zeb2,chr2,2,225,4.139479757722881
chr2-g247,Granule,2.4838174028528615,0.43274901058666165,Epc2,chr2,2,247,2.5209566919206754
chr2-g260,"Granule,Granule",14.467678246752277,1.0401489253919383,"Rif1,Neb",chr2,2,260,3.7979714097140596
chr2-g261,"Granule,Granule",6.581004139695354,0.3952707948278228,"Neb,Arl5a",chr2,2,261,4.05739446084266
chr2-g262,Granule,2.8211838655648087,0.3466820980208277,Arl5a,chr2,2,262,3.0246154483792584
chr2-g272,Granule,79.19819900749559,9.86947478370346,Galnt13,chr2,2,272,3.0044224062912064
chr2-g273,Granule,79.19819900749559,9.86947478370346,Galnt13,chr2,2,273,3.0044224062912064
chr2-g274,Granule,79.19819900749559,9.86947478370346,Galnt13,chr2,2,274,3.0044224062912064
chr2-g275,Granule,79.19819900749559,9.86947478370346,Galnt13,chr2,2,275,3.0044224062912064
chr2-g277,Granule,26.721056654156325,3.690829044221609,Kcnj3,chr2,2,277,2.8559602387466567
chr2-g285,Granule,1.0365412611958187,0.0040287361288862625,Nr4a2,chr2,2,285,8.007234515022622
chr2-g286,Granule,2.141223038941446,0.18082547387923265,Gpd2,chr2,2,286,3.5657652432613958
chr2-g291,Granule,1.9050028225035929,0.18582290160530385,Acvr1c,chr2,2,291,3.357792913588011
chr2-g292,Granule,4.17091408987937,0.326564175967746,Acvr1,chr2,2,292,3.6749251554177964
chr2-g294,Purkinje,0.23087210729792765,2.1676780814252914,Ccdc148,chr2,2,294,-3.2309847299047205
chr2-g295,Purkinje,0.23087210729792765,2.1676780814252914,Ccdc148,chr2,2,295,-3.2309847299047205
chr2-g299,Granule,13.943619279060824,3.03849296814872,Baz2b,chr2,2,299,2.198177225084179
chr2-g300,Granule,13.943619279060824,3.03849296814872,Baz2b,chr2,2,300,2.198177225084179
chr2-g303,Purkinje,0.43019545922193136,12.559653871506965,Rbms1,chr2,2,303,-4.867660598687786
chr2-g304,Purkinje,0.43019545922193136,12.559653871506965,Rbms1,chr2,2,304,-4.867660598687786
chr2-g313,Purkinje,0.49348150388091094,5.488519667366368,Kcnh7,chr2,2,313,-3.4753491687759555
chr2-g314,Purkinje,0.49348150388091094,5.488519667366368,Kcnh7,chr2,2,314,-3.4753491687759555
chr2-g315,Purkinje,0.49348150388091094,5.488519667366368,Kcnh7,chr2,2,315,-3.4753491687759555
chr2-g324,Purkinje,0.03547978810795279,0.8837443318524443,Grb14,chr2,2,324,-4.638559758085605
chr2-g325,"Purkinje,Granule",0.3000504235367486,0.9021051268644638,"Grb14,Cobll1",chr2,2,325,-1.5880906015139715
chr2-g326,Granule,0.26457063542879583,0.0183607950120195,Cobll1,chr2,2,326,3.8489525133589506
chr2-g332,"Purkinje,Purkinje",0.6422025208592566,3.714289676281355,"Gm13629,Scn9a",chr2,2,332,-2.5319861017456455
chr2-g333,Purkinje,0.22857991616540152,1.5877709025161226,Scn9a,chr2,2,333,-2.7962322088506566
chr2-g341,Granule,5.85574505253343,1.3012197568191413,Stk39,chr2,2,341,2.1699881103833016
chr2-g342,Granule,5.85574505253343,1.3012197568191413,Stk39,chr2,2,342,2.1699881103833016
chr2-g344,Granule,12.410939998228812,1.2294400210688636,Cers6,chr2,2,344,3.33553912952402
chr2-g345,Granule,12.410939998228812,1.2294400210688636,Cers6,chr2,2,345,3.33553912952402
chr2-g349,"Granule,Granule",2.5821393259035115,0.5530972673141804,"Klhl23,Mettl5",chr2,2,349,2.222961727764985
chr2-g352,"Purkinje,Purkinje",0.43524971932853374,3.8257576559548925,"Gad1os,Gad1",chr2,2,352,-3.1358302158580034
chr2-g358,Purkinje,0.08779187953030658,0.9195771571576854,Itga6,chr2,2,358,-3.3888112227594647
chr2-g359,"Purkinje,Granule,Granule",30.3173657102915,1.1694403364450405,"Itga6,Pdk1,Rapgef4",chr2,2,359,4.69625423855373
chr2-g360,Granule,29.853565968560236,0.21616282985428725,Rapgef4,chr2,2,360,7.109640992886809
chr2-g361,Granule,29.853565968560236,0.21616282985428725,Rapgef4,chr2,2,361,7.109640992886809
chr2-g364,Granule,2.3347342710613876,0.4423087090387832,Sp3,chr2,2,364,2.400132803997203
chr2-g366,"Granule,Granule",1.5591996274177686,0.2401344317948319,"Cir1,Gpr155",chr2,2,366,2.6988914659076713
chr2-g367,Purkinje,0.018658230896957024,0.2811774815410407,Wipf1,chr2,2,367,-3.9135969520680898
chr2-g368,Purkinje,0.1743171175368376,4.166615044114955,Chn1,chr2,2,368,-4.57908966395797
chr2-g379,Granule,2.216640260519396,0.4800168580274525,Agps,chr2,2,379,2.207217674825619
chr2-g383,Granule,0.26281886416252154,0.04784573488724139,Fkbp7,chr2,2,383,2.4576066012923614
chr2-g387,Granule,48.25256759801501,11.66205064806361,Zfp385b,chr2,2,387,2.048784219100844
chr2-g388,Granule,48.25256759801501,11.66205064806361,Zfp385b,chr2,2,388,2.048784219100844
chr2-g389,"Granule,Granule",49.37081758129884,11.920110975604384,"Zfp385b,Cwc22",chr2,2,389,2.0502608690457373
chr2-g394,Granule,4.7705414284664265,0.551871351897498,Ube2e3,chr2,2,394,3.1117491118645964
chr2-g396,"Granule,Granule",4.18420637172199,0.12393518299154929,"Itga4,Cerkl",chr2,2,396,5.07729630318964
chr2-g397,Granule,3.366999208213759,0.07432500218132534,Cerkl,chr2,2,397,5.50147197120118
chr2-g418,Granule,0.581317764652761,0.11325679299097137,Itgav,chr2,2,418,2.3597294131805358
chr2-g419,"Granule,Granule",3.861524080081496,0.4672831297386953,"Itgav,Fam171b",chr2,2,419,3.046801510083149
chr2-g423,"Granule,Granule,Granule",2.732287919637435,0.17661371529978734,"Med19,Ypel4,Serping1",chr2,2,423,3.9514402302742835
chr2-g452,Granule,22.66067143881005,4.2568889363569955,Ptprj,chr2,2,452,2.412319253712568
chr2-g454,Granule,8.87335005456147,0.8953315111653962,Mtch2,chr2,2,454,3.308985016188249
chr2-g455,"Granule,Granule,Granule",2.6660008756471525,0.5831411809479833,"Psmc3,Slc39a13,Nr1h3",chr2,2,455,2.192760140877634
chr2-g456,Granule,0.7156005811178818,0.06994942121154302,Pacsin3,chr2,2,456,3.3547705338223657
chr2-g458,Granule,15.247852004862137,3.6545622684834917,Ambra1,chr2,2,458,2.06083550133443
chr2-g459,"Granule,Purkinje",18.245222737297677,23.32219700826824,"Ambra1,Dgkz",chr2,2,459,-0.35418493693734204
chr2-g460,Granule,16.769537454914637,2.8263497979728838,Phf21a,chr2,2,460,2.568830962046807
chr2-g461,Granule,16.769537454914637,2.8263497979728838,Phf21a,chr2,2,461,2.568830962046807
chr2-g464,Granule,1.4216281774154975,0.05,Syt13,chr2,2,464,4.82947227662175
chr2-g468,Granule,2.4897125572123726,0.5599085332471125,Ext2,chr2,2,468,2.1527161169691382
chr2-g469,Granule,2.4897125572123726,0.5599085332471125,Ext2,chr2,2,469,2.1527161169691382
chr2-g470,Granule,2.4275630111245965,0.4338945536087805,Hsd17b12,chr2,2,470,2.484092361310255
chr2-g481,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,481,3.8200561832512667
chr2-g482,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,482,3.8200561832512667
chr2-g483,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,483,3.8200561832512667
chr2-g484,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,484,3.8200561832512667
chr2-g485,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,485,3.8200561832512667
chr2-g486,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,486,3.8200561832512667
chr2-g487,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,487,3.8200561832512667
chr2-g488,Granule,69.11579022111222,4.893569734781322,Lrrc4c,chr2,2,488,3.8200561832512667
chr2-g508,Granule,0.11580002952967197,0.029890270951434875,Prr5l,chr2,2,508,1.9538877411910978
chr2-g509,Granule,0.11580002952967197,0.029890270951434875,Prr5l,chr2,2,509,1.9538877411910978
chr2-g513,Granule,0.9048397767082523,0.0700118802583299,Slc1a2,chr2,2,513,3.691990693841409
chr2-g520,Granule,2.4959303670840423,0.4717034432317111,Fbxo3,chr2,2,520,2.4036256485466736
chr2-g523,Granule,1.9363699566028938,0.46936571543176153,Qser1,chr2,2,523,2.0445702456788104
chr2-g524,Granule,1.9363699566028938,0.46936571543176153,Qser1,chr2,2,524,2.0445702456788104
chr2-g528,"Granule,Granule",12.922093341936497,1.6171447534365013,"Pax6,Elp4",chr2,2,528,2.998319073565458
chr2-g529,"Granule,Granule,Granule",16.478441404709926,3.0492607185733864,"Elp4,Immp1l,Dnajc24",chr2,2,529,2.434048378878504
chr2-g530,Granule,2.6849273333938375,0.42925708298683346,Dnajc24,chr2,2,530,2.6449691978814545
chr2-g548,Granule,1.5034675721074273,0.008578737963258462,Bdnf,chr2,2,548,7.453312610464302
chr2-g549,Granule,1.4233437955043804,0.3252167413572008,Lin7c,chr2,2,549,2.129810742748228
chr2-g553,Granule,8.3705141598352,0.6406930904424653,Ano3,chr2,2,553,3.707610906265648
chr2-g554,Granule,8.3705141598352,0.6406930904424653,Ano3,chr2,2,554,3.707610906265648
chr2-g562,Granule,1.3465480313332274,0.31483980287943164,Aven,chr2,2,562,2.0965758448463876
chr2-g563,"Granule,Granule",4.257462505964346,0.5578228247777839,"Aven,Ryr3",chr2,2,563,2.932114952309154
chr2-g564,Granule,2.9109144746311184,0.2429830218983522,Ryr3,chr2,2,564,3.58254503621374
chr2-g565,Granule,2.9109144746311184,0.2429830218983522,Ryr3,chr2,2,565,3.58254503621374
chr2-g566,"Granule,Granule",3.993775912584756,0.3134471000915556,"Ryr3,Fmn1",chr2,2,566,3.671459499031856
chr2-g567,Granule,1.0828614379536377,0.07046407819320337,Fmn1,chr2,2,567,3.941816863518488
chr2-g568,Granule,1.0828614379536377,0.07046407819320337,Fmn1,chr2,2,568,3.941816863518488
chr2-g585,Granule,5.229515463802177,0.1759565471262325,Spred1,chr2,2,585,4.893386179909602
chr2-g586,Purkinje,0.020091026133132,1.192632810462163,Rasgrp1,chr2,2,586,-5.891454871655953
chr2-g591,Granule,1.3773420301945354,0.11253256782899196,Eif2ak4,chr2,2,591,3.6134723685089547
chr2-g592,Granule,1.3773420301945354,0.11253256782899196,Eif2ak4,chr2,2,592,3.6134723685089547
chr2-g593,Granule,1.3493796220943262,0.21129521302265328,Disp2,chr2,2,593,2.6749642920643026
chr2-g597,Purkinje,0.042396583431572224,0.3858292441200124,Exd1,chr2,2,597,-3.1859425836688007
chr2-g598,"Purkinje,Granule",1.6257397342666269,3.3672078741625824,"Itpka,Tyro3",chr2,2,598,-1.050456474605927
chr2-g599,"Granule,Granule",4.8650409674979525,0.8040471656503213,"Tyro3,Mga",chr2,2,599,2.5970999157650874
chr2-g603,"Granule,Granule",2.312675822309685,0.43257130065998073,"Lrrc57,Stard9",chr2,2,603,2.418553194733245
chr2-g604,"Granule,Granule",6.716010173680306,1.0795563084657576,"Ubr1,Tmem62",chr2,2,604,2.637165921024372
chr2-g605,"Granule,Granule,Granule",3.867248184286739,0.5543839342301933,"Tmem62,Ccndbp1,Adal",chr2,2,605,2.802349999090785
chr2-g607,"Granule,Purkinje",7.38352114893856,29.418414206516662,"Mfap1b,Frmd5",chr2,2,607,-1.9943385839626695
chr2-g608,Purkinje,6.167345726906137,29.17020894334909,Frmd5,chr2,2,608,-2.2417740923677116
chr2-g609,Purkinje,6.167345726906137,29.17020894334909,Frmd5,chr2,2,609,-2.2417740923677116
chr2-g610,Granule,0.14822098071014791,0.01919864415330314,B2m,chr2,2,610,2.948673342232896
chr2-g611,Granule,4.539580259186078,0.016163691975466913,Shf,chr2,2,611,8.133658334230876
chr2-g620,Granule,2.6414863098741477,0.27508317985596636,Sema6d,chr2,2,620,3.2634100998867335
chr2-g621,Granule,2.6414863098741477,0.27508317985596636,Sema6d,chr2,2,621,3.2634100998867335
chr2-g622,Granule,2.6414863098741477,0.27508317985596636,Sema6d,chr2,2,622,3.2634100998867335
chr2-g623,Granule,2.6414863098741477,0.27508317985596636,Sema6d,chr2,2,623,3.2634100998867335
chr2-g625,"Granule,Granule",12.217935615389596,2.6518680000732386,"Slc24a5,Myef2",chr2,2,625,2.2039196725443033
chr2-g628,Purkinje,0.13024436657390118,1.4403827720128286,Shc4,chr2,2,628,-3.4671593706522748
chr2-g633,Granule,1.6910446632234604,0.3579738579339252,Gabpb1,chr2,2,633,2.239988624647232
chr2-g635,Granule,0.6157297845969159,0.13746587454120185,Blvra,chr2,2,635,2.1632238387882468
chr2-g636,"Granule,Granule",2.0922124270829645,0.38574378554168787,"Snrnp200,Tmem127",chr2,2,636,2.4393145193203023
chr2-g637,Granule,5.762900978269064,0.05,Kcnip3,chr2,2,637,6.848723325545935
chr2-g638,Granule,0.1824774165226638,0.05,Nphp1,chr2,2,638,1.867717926530743
chr2-g645,"Purkinje,Purkinje",0.7880319118696848,5.508670738394298,"Polr1b,Slc20a1",chr2,2,645,-2.8053782745489104
chr2-g646,Purkinje,0.5393063176834113,4.088010247573065,Slc20a1,chr2,2,646,-2.9222219732829475
chr2-g647,Granule,3.4255463935013073,0.18701165362135466,Sirpa,chr2,2,647,4.195134044733812
chr2-g648,Granule,3.4255463935013073,0.18701165362135466,Sirpa,chr2,2,648,4.195134044733812
chr2-g649,Granule,0.7500133391570323,0.08602290652409945,Stk35,chr2,2,649,3.124123471795481
chr2-g650,Granule,1.703059417516925,0.28092062349296576,Snrpb,chr2,2,650,2.5998943222303157
chr2-g651,Granule,0.3223938417010429,0.01346646212572625,Ebf4,chr2,2,651,4.581381401510138
chr2-g653,Granule,0.922666213634437,0.148976028306948,Lzts3,chr2,2,653,2.630728623085285
chr2-g655,Granule,0.41407580052970655,0.05,Cdc25b,chr2,2,655,3.0498948910054398
chr2-g656,Granule,2.796408756790365,0.6824743792027639,Pank2,chr2,2,656,2.034728465922688
chr2-g661,Granule,2.628182819054045,0.5322483553977707,Cds2,chr2,2,661,2.3038941424845496
chr2-g662,Granule,4.226908169285766,1.0194731969865392,Gpcpd1,chr2,2,662,2.051778923876234
chr2-g663,Granule,9.499765211953227,0.25617116908800663,Chgb,chr2,2,663,5.212711836375802
chr2-g664,Granule,2.1307229606914566,0.49730330221790486,Trmt6,chr2,2,664,2.0991451081308776
chr2-g678,Granule,30.587965920888486,5.262127883765767,Plcb4,chr2,2,678,2.5392459564520693
chr2-g679,Granule,30.587965920888486,5.262127883765767,Plcb4,chr2,2,679,2.5392459564520693
chr2-g680,"Granule,Granule",40.97839267042492,5.921168111814502,"Plcb4,Pak7",chr2,2,680,2.790909677464273
chr2-g681,Granule,10.39042674953643,0.6590402280487351,Pak7,chr2,2,681,3.978744568224516
chr2-g683,Granule,49.023512334951334,5.808472571871286,Snap25,chr2,2,683,3.0772431115958048
chr2-g691,Granule,4.652525022278723,0.7011932410478225,Btbd3,chr2,2,691,2.730129914599142
chr2-g717,"Granule,Granule",18.449492610842405,0.3467640013646639,"Pcsk2,Pcsk2os1",chr2,2,717,5.733483194561269
chr2-g718,Granule,17.55707372601774,0.3467640013646639,Pcsk2,chr2,2,718,5.66195446196952
chr2-g719,"Granule,Granule",19.080560948364592,0.6289308887813014,"Pcsk2,Dstn",chr2,2,719,4.923058282817617
chr2-g722,Granule,0.46765324679637416,0.06566969074521546,Rbbp9,chr2,2,722,2.8321396374935097
chr2-g725,Granule,0.7139079632354892,0.10330989606494886,Slc24a3,chr2,2,725,2.7887596377831243
chr2-g726,Granule,0.7139079632354892,0.10330989606494886,Slc24a3,chr2,2,726,2.7887596377831243
chr2-g727,Granule,0.7139079632354892,0.10330989606494886,Slc24a3,chr2,2,727,2.7887596377831243
chr2-g728,Granule,0.7139079632354892,0.10330989606494886,Slc24a3,chr2,2,728,2.7887596377831243
chr2-g729,Granule,0.5500493127595661,0.13772234283782642,Crnkl1,chr2,2,729,1.9977983358799902
chr2-g734,Granule,1.7603165457097227,0.12077495380155041,Kiz,chr2,2,734,3.8654416761658723
chr2-g743,Granule,2.7843053520078027,0.4026512995320855,Napb,chr2,2,743,2.7897145440745628
chr2-g749,Purkinje,3.0696586798816035,27.899625421741685,Syndig1,chr2,2,749,-3.1840955985475805
chr2-g750,Purkinje,3.0696586798816035,27.899625421741685,Syndig1,chr2,2,750,-3.1840955985475805
chr2-g754,Purkinje,0.2657028543965811,1.4096209664655128,Ninl,chr2,2,754,-2.407421656304214
chr2-g755,Purkinje,0.2657028543965811,1.4096209664655128,Ninl,chr2,2,755,-2.407421656304214
chr2-g757,Granule,0.468469243610033,0.061244746052916764,Nsfl1c,chr2,2,757,2.9352963424270495
chr2-g762,Granule,0.5147152984048422,0.11489948956832102,Zcchc3,chr2,2,762,2.163402274124334
chr2-g765,Granule,1.4654755577346876,0.1156217865650944,Xkr7,chr2,2,765,3.6638837309206242
chr2-g767,Granule,2.2166721683314687,0.5048510064397664,Nol4l,chr2,2,767,2.1344658384775586
chr2-g772,Granule,1.1405809594461527,0.0045500018343722,Necab3,chr2,2,772,7.969686011771441
chr2-g773,Granule,1.2811136865482275,0.24631142959101027,Zfp341,chr2,2,773,2.3788430268125786
chr2-g778,"Granule,Granule",20.033929482973218,3.4820592166541977,"Trpc4ap,Mmp24",chr2,2,778,2.524432778035385
chr2-g779,"Granule,Granule",18.143494451373222,2.8071209462392677,"Mmp24,Cep250",chr2,2,779,2.692289217278924
