200kb name,category,Granule_mean,Bergmann_mean,gene,chrom,chrom_id,group,log2FC_G2B
chr2-g206,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,206,4.81365015094205
chr2-g207,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,207,4.81365015094205
chr2-g208,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,208,4.81365015094205
chr2-g209,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,209,4.81365015094205
chr2-g210,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,210,4.81365015094205
chr2-g211,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,211,4.81365015094205
chr2-g212,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,212,4.81365015094205
chr2-g213,Granule,31.992993696362777,1.137631991404965,Lrp1b,chr2,2,213,4.81365015094205
chr2-g224,Bergmann,0.07100295061677259,32.21711703536196,Zeb2,chr2,2,224,-8.825732705336774
chr2-g225,Bergmann,0.07100295061677259,32.21711703536196,Zeb2,chr2,2,225,-8.825732705336774
chr2-g244,Granule,1.694151800015169,0.38633547007684155,Acvr2a,chr2,2,244,2.132637104455265
chr2-g248,Granule,10.467169947988959,0.9105688048767326,Kif5c,chr2,2,248,3.5229595823446296
chr2-g260,"Bergmann,Granule",10.762094687926545,3.212370140317102,"Tnfaip6,Rif1",chr2,2,260,1.7442488653750672
chr2-g262,Granule,43.01793520944348,2.0278230241453485,Cacnb4,chr2,2,262,4.406934625974105
chr2-g263,Granule,43.01793520944348,2.0278230241453485,Cacnb4,chr2,2,263,4.406934625974105
chr2-g272,Granule,79.19819900749559,0.8679640913757157,Galnt13,chr2,2,272,6.5116884550718765
chr2-g273,Granule,79.19819900749559,0.8679640913757157,Galnt13,chr2,2,273,6.5116884550718765
chr2-g274,Granule,79.19819900749559,0.8679640913757157,Galnt13,chr2,2,274,6.5116884550718765
chr2-g275,Granule,79.19819900749559,0.8679640913757157,Galnt13,chr2,2,275,6.5116884550718765
chr2-g291,Granule,1.9050028225035929,0.039165805304506376,Acvr1c,chr2,2,291,5.6040547024977005
chr2-g294,Bergmann,0.23087210729792765,1.4536860028691392,Ccdc148,chr2,2,294,-2.654549889583656
chr2-g295,Bergmann,0.23087210729792765,1.4536860028691392,Ccdc148,chr2,2,295,-2.654549889583656
chr2-g298,Granule,5.564398941639871,0.9457487178708749,Tanc1,chr2,2,298,2.556697037581557
chr2-g299,Granule,5.564398941639871,0.9457487178708749,Tanc1,chr2,2,299,2.556697037581557
chr2-g310,Granule,6.243527827019125,0.14296252137991977,Slc4a10,chr2,2,310,5.448652547062439
chr2-g311,Granule,6.243527827019125,0.14296252137991977,Slc4a10,chr2,2,311,5.448652547062439
chr2-g313,Bergmann,0.03906723918597563,0.8254444489487321,Gca,chr2,2,313,-4.401139915925872
chr2-g325,Bergmann,0.26457063542879583,1.2652410596933015,Cobll1,chr2,2,325,-2.2576874286040858
chr2-g326,Bergmann,0.26457063542879583,1.2652410596933015,Cobll1,chr2,2,326,-2.2576874286040858
chr2-g330,Granule,1.2419470436928255,0.34452333158591725,Ttc21b,chr2,2,330,1.849930066109254
chr2-g331,"Granule,Granule",8.488767245626377,0.5268166218041929,"Ttc21b,Scn1a",chr2,2,331,4.010182287685887
chr2-g332,Granule,7.246820201933551,0.18229329021827564,Scn1a,chr2,2,332,5.313014735315864
chr2-g341,Granule,5.85574505253343,1.1323675397836674,Stk39,chr2,2,341,2.370510443975084
chr2-g342,Granule,5.85574505253343,1.1323675397836674,Stk39,chr2,2,342,2.370510443975084
chr2-g344,Granule,12.410939998228812,0.1397162568057495,Cers6,chr2,2,344,6.47296868182157
chr2-g345,Granule,12.410939998228812,0.1397162568057495,Cers6,chr2,2,345,6.47296868182157
chr2-g358,Bergmann,0.08779187953030658,2.04459473319241,Itga6,chr2,2,358,-4.541583598043638
chr2-g359,"Bergmann,Granule",29.941357848090544,2.510035251335747,"Itga6,Rapgef4",chr2,2,359,3.576360118591584
chr2-g360,Granule,29.853565968560236,0.46544051814333715,Rapgef4,chr2,2,360,6.003162651946275
chr2-g361,Granule,29.853565968560236,0.46544051814333715,Rapgef4,chr2,2,361,6.003162651946275
chr2-g367,Bergmann,0.018658230896957024,1.3402403607224889,Wipf1,chr2,2,367,-6.166535746985686
chr2-g368,Bergmann,0.1743171175368376,4.162724864864476,Chn1,chr2,2,368,-4.577742055916458
chr2-g378,Bergmann,0.25304832729288823,1.3402882277090722,Nfe2l2,chr2,2,378,-2.405058441296429
chr2-g382,Granule,10.836789907245208,0.38941827262971074,Osbpl6,chr2,2,382,4.798473071052756
chr2-g383,Granule,10.836789907245208,0.38941827262971074,Osbpl6,chr2,2,383,4.798473071052756
chr2-g385,Granule,2.52736174419954,0.3614963063271409,Sestd1,chr2,2,385,2.805579362374957
chr2-g386,Granule,2.52736174419954,0.3614963063271409,Sestd1,chr2,2,386,2.805579362374957
chr2-g387,"Granule,Granule",55.385036851384555,0.34635971478959754,"Zfp385b,Gm13944",chr2,2,387,7.321081312183219
chr2-g388,Granule,48.25256759801501,0.32542077513204515,Zfp385b,chr2,2,388,7.212155545562059
chr2-g389,Granule,48.25256759801501,0.32542077513204515,Zfp385b,chr2,2,389,7.212155545562059
chr2-g396,"Granule,Granule",4.18420637172199,0.11799268921065638,"Itga4,Cerkl",chr2,2,396,5.148184630811846
chr2-g397,Granule,3.366999208213759,0.097053749553104,Cerkl,chr2,2,397,5.116535620898105
chr2-g410,Granule,2.9278855172702936,0.2949885648575944,Zfp804a,chr2,2,410,3.3111282091285563
chr2-g411,Granule,2.9278855172702936,0.2949885648575944,Zfp804a,chr2,2,411,3.3111282091285563
chr2-g418,Bergmann,0.581317764652761,6.011272922611148,Itgav,chr2,2,418,-3.370271620419404
chr2-g419,"Bergmann,Granule",3.861524080081496,6.304099406447705,"Itgav,Fam171b",chr2,2,419,-0.7071199162594436
chr2-g421,Bergmann,0.09124441653174926,0.5882079263286725,Calcrl,chr2,2,421,-2.6885180405604716
chr2-g422,Bergmann,0.09124441653174926,0.5882079263286725,Calcrl,chr2,2,422,-2.6885180405604716
chr2-g423,"Granule,Granule",2.193484055212035,0.13594377208950187,"Ypel4,Serping1",chr2,2,423,4.012142254546687
chr2-g454,"Granule,Granule",11.605462096309715,2.24562178006388,"Mtch2,C1qtnf4",chr2,2,454,2.3696171011162575
chr2-g455,Granule,4.4832408173152976,0.33759958013458036,Madd,chr2,2,455,3.7311569809355953
chr2-g459,Bergmann,0.19793013035028897,0.9681110718490177,Mdk,chr2,2,459,-2.2901813315568633
chr2-g464,Granule,1.4216281774154975,0.05580928351124038,Syt13,chr2,2,464,4.6708952465581515
chr2-g481,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,481,5.759032923259225
chr2-g482,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,482,5.759032923259225
chr2-g483,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,483,5.759032923259225
chr2-g484,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,484,5.759032923259225
chr2-g485,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,485,5.759032923259225
chr2-g486,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,486,5.759032923259225
chr2-g487,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,487,5.759032923259225
chr2-g488,Granule,69.11579022111222,1.276249608535093,Lrrc4c,chr2,2,488,5.759032923259225
chr2-g509,Granule,4.1102004372218035,0.5858647503979812,Ldlrad3,chr2,2,509,2.8105691944649167
chr2-g510,Granule,4.1102004372218035,0.5858647503979812,Ldlrad3,chr2,2,510,2.8105691944649167
chr2-g513,Bergmann,0.9048397767082523,20.9267054496272,Slc1a2,chr2,2,513,-4.531539040169441
chr2-g517,"Bergmann,Bergmann",0.2630994617609498,2.52487437013118,"Cat,Abtb2",chr2,2,517,-3.262531403439656
chr2-g518,Bergmann,0.12621709919124602,1.8959355059101137,Abtb2,chr2,2,518,-3.9089306118933416
chr2-g520,Granule,18.43468048538865,0.6463923157594803,D430041D05Rik,chr2,2,520,4.833868553670392
chr2-g521,Granule,18.43468048538865,0.6463923157594803,D430041D05Rik,chr2,2,521,4.833868553670392
chr2-g522,Granule,18.43468048538865,0.6463923157594803,D430041D05Rik,chr2,2,522,4.833868553670392
chr2-g533,Granule,5.527301694290366,0.0663792617449765,Mpped2,chr2,2,533,6.379698966288305
chr2-g534,Granule,5.527301694290366,0.0663792617449765,Mpped2,chr2,2,534,6.379698966288305
chr2-g548,Granule,1.5034675721074273,0.05,Bdnf,chr2,2,548,4.910221846028857
chr2-g553,Granule,8.3705141598352,0.04187787931510475,Ano3,chr2,2,553,7.642984046570316
chr2-g554,Granule,8.3705141598352,0.04187787931510475,Ano3,chr2,2,554,7.642984046570316
chr2-g563,Granule,2.9109144746311184,0.27964572571350177,Ryr3,chr2,2,563,3.379800267845399
chr2-g564,Granule,2.9109144746311184,0.27964572571350177,Ryr3,chr2,2,564,3.379800267845399
chr2-g565,Granule,2.9109144746311184,0.27964572571350177,Ryr3,chr2,2,565,3.379800267845399
chr2-g566,"Granule,Granule",3.993775912584756,0.47700607230776193,"Ryr3,Fmn1",chr2,2,566,3.065673849614529
chr2-g567,Granule,1.0828614379536377,0.19736034659426013,Fmn1,chr2,2,567,2.4559445892485927
chr2-g568,"Granule,Granule",9.473858904223414,0.5688483681075281,"Fmn1,Scg5",chr2,2,568,4.057836140845958
chr2-g569,Granule,8.390997466269777,0.37148802151326804,Scg5,chr2,2,569,4.497454721415621
chr2-g586,Bergmann,0.020091026133132,2.30024469942248,Rasgrp1,chr2,2,586,-6.8390922821736515
chr2-g591,Granule,1.8591065367236776,0.04369197111335463,Gpr176,chr2,2,591,5.411097443735618
chr2-g593,Granule,1.3493796220943262,0.1553105381358354,Disp2,chr2,2,593,3.119068652037074
chr2-g597,Bergmann,0.042396583431572224,1.0282649968402584,Exd1,chr2,2,597,-4.600120294365643
chr2-g600,Granule,1.8264207433828452,0.04369197111335463,Pla2g4e,chr2,2,600,5.385507147012619
chr2-g601,Granule,1.8264207433828452,0.04369197111335463,Pla2g4e,chr2,2,601,5.385507147012619
chr2-g604,Granule,2.1804747681716803,0.49644559685266476,Tmem62,chr2,2,604,2.134934762725966
chr2-g605,"Granule,Granule",3.2251758677270694,0.5418201781159087,"Tmem62,Ccndbp1",chr2,2,605,2.573491804776882
chr2-g606,"Granule,Granule",7.680461611077729,1.2630965174994384,"Ppip5k1,Ckmt1",chr2,2,606,2.604228137833803
chr2-g607,Granule,6.167345726906137,0.15688271174705426,Frmd5,chr2,2,607,5.296891439451162
chr2-g608,Granule,6.167345726906137,0.15688271174705426,Frmd5,chr2,2,608,5.296891439451162
chr2-g609,Granule,6.167345726906137,0.15688271174705426,Frmd5,chr2,2,609,5.296891439451162
chr2-g611,Granule,4.539580259186078,0.12044019428214738,Shf,chr2,2,611,5.236170063030641
chr2-g612,Bergmann,0.1317122282193619,0.9686651664576825,Gatm,chr2,2,612,-2.8786087705470447
chr2-g613,Bergmann,0.1317122282193619,0.9686651664576825,Gatm,chr2,2,613,-2.8786087705470447
chr2-g620,Bergmann,2.6414863098741477,24.720139739811323,Sema6d,chr2,2,620,-3.22626506072228
chr2-g621,Bergmann,2.6414863098741477,24.720139739811323,Sema6d,chr2,2,621,-3.22626506072228
chr2-g622,Bergmann,2.6414863098741477,24.720139739811323,Sema6d,chr2,2,622,-3.22626506072228
chr2-g623,Bergmann,2.6414863098741477,24.720139739811323,Sema6d,chr2,2,623,-3.22626506072228
chr2-g625,Granule,6.248662317202528,1.3510015274454936,Slc24a5,chr2,2,625,2.209518072013122
chr2-g638,Bergmann,0.1824774165226638,0.9579606715560663,Nphp1,chr2,2,638,-2.3922485017525257
chr2-g643,Bergmann,0.27758817436574923,31.731355298454464,Mertk,chr2,2,643,-6.836819223776068
chr2-g644,"Bergmann,Granule",3.6454752788913654,32.456550634168,"Mertk,Zc3h6",chr2,2,644,-3.1543308602627613
chr2-g645,Granule,3.3678871045256162,0.7251953357135432,Zc3h6,chr2,2,645,2.2154022272588954
chr2-g651,Granule,0.5403282377607548,0.04362623028917425,Nop56,chr2,2,651,3.6305683577475327
chr2-g652,Granule,0.6766225534348106,0.04302474532395475,Ubox5,chr2,2,652,3.9751127087117957
chr2-g653,Granule,0.6766225534348106,0.04302474532395475,Ubox5,chr2,2,653,3.9751127087117957
chr2-g657,Bergmann,0.42528254867662824,3.264423036419787,Smox,chr2,2,657,-2.94033446740818
chr2-g659,Bergmann,0.02783655105259825,1.6519087667251038,Rassf2,chr2,2,659,-5.8910097277132465
chr2-g660,Bergmann,0.02783655105259825,1.6519087667251038,Rassf2,chr2,2,660,-5.8910097277132465
chr2-g663,Granule,9.499765211953227,0.13269278266577275,Chgb,chr2,2,663,6.161730049589271
chr2-g664,Granule,2.1307229606914566,0.3453847779240674,Trmt6,chr2,2,664,2.625066618507211
chr2-g673,Bergmann,4.530896176243834,71.78300871791262,Plcb1,chr2,2,673,-3.9857740561028088
chr2-g674,Bergmann,4.530896176243834,71.78300871791262,Plcb1,chr2,2,674,-3.9857740561028088
chr2-g675,Bergmann,4.530896176243834,71.78300871791262,Plcb1,chr2,2,675,-3.9857740561028088
chr2-g676,Bergmann,4.530896176243834,71.78300871791262,Plcb1,chr2,2,676,-3.9857740561028088
chr2-g677,Bergmann,4.530896176243834,71.78300871791262,Plcb1,chr2,2,677,-3.9857740561028088
chr2-g680,Granule,10.39042674953643,0.16406642457132165,Pak7,chr2,2,680,5.984831070516359
chr2-g681,Granule,10.39042674953643,0.16406642457132165,Pak7,chr2,2,681,5.984831070516359
chr2-g683,Granule,49.023512334951334,1.6248377494311714,Snap25,chr2,2,683,4.915106283124383
chr2-g701,Granule,39.8482337801441,8.121657105470613,Macrod2,chr2,2,701,2.294669756696136
chr2-g702,Granule,39.8482337801441,8.121657105470613,Macrod2,chr2,2,702,2.294669756696136
chr2-g703,Granule,3.0505388836930276,0.5135680514453469,Flrt3,chr2,2,703,2.570436758355426
chr2-g717,Granule,17.55707372601774,0.17713371113618626,Pcsk2,chr2,2,717,6.6310697935135465
chr2-g718,Granule,17.55707372601774,0.17713371113618626,Pcsk2,chr2,2,718,6.6310697935135465
chr2-g719,Granule,17.55707372601774,0.17713371113618626,Pcsk2,chr2,2,719,6.6310697935135465
chr2-g720,Granule,0.4383514216698092,0.05,Banf2,chr2,2,720,3.13208792694973
chr2-g722,"Granule,Granule",5.1931853999381135,0.6822080782788891,"Dzank1,Dtd1",chr2,2,722,2.9283359878002373
chr2-g723,Granule,3.57823782121277,0.5235770155577654,Dtd1,chr2,2,723,2.77277560564058
chr2-g725,Bergmann,0.7139079632354892,9.35657048426055,Slc24a3,chr2,2,725,-3.712169828056032
chr2-g726,Bergmann,0.7139079632354892,9.35657048426055,Slc24a3,chr2,2,726,-3.712169828056032
chr2-g727,Bergmann,0.7139079632354892,9.35657048426055,Slc24a3,chr2,2,727,-3.712169828056032
chr2-g728,Bergmann,0.7139079632354892,9.35657048426055,Slc24a3,chr2,2,728,-3.712169828056032
chr2-g731,Granule,4.43062767718466,0.8862705639997823,Ralgapa2,chr2,2,731,2.3216919941772054
chr2-g732,Granule,4.43062767718466,0.8862705639997823,Ralgapa2,chr2,2,732,2.3216919941772054
chr2-g735,Bergmann,0.018993049974369125,3.0777817313658806,Nkx2.2os,chr2,2,735,-7.340275515312006
chr2-g736,Bergmann,0.018993049974369125,3.0777817313658806,Nkx2.2os,chr2,2,736,-7.340275515312006
chr2-g753,Bergmann,0.0226228991577971,2.846605969041047,Acss1,chr2,2,753,-6.975315172254982
chr2-g757,Granule,1.8527582371931786,0.32958475493450273,Snph,chr2,2,757,2.490953222404979
chr2-g758,Granule,1.8527582371931786,0.32958475493450273,Snph,chr2,2,758,2.490953222404979
chr2-g763,Granule,5.079120567502031,1.0934973925763858,Bcl2l1,chr2,2,763,2.215628940556649
chr2-g764,Granule,5.079120567502031,1.0934973925763858,Bcl2l1,chr2,2,764,2.215628940556649
chr2-g765,Granule,1.4654755577346876,0.022687290631621875,Xkr7,chr2,2,765,6.013340766347276
chr2-g767,Granule,2.2166721683314687,0.4183467675070621,Nol4l,chr2,2,767,2.4056242278023765
chr2-g771,Bergmann,0.5323726688894879,5.755477973832696,Snta1,chr2,2,771,-3.434427331744888
chr2-g772,Bergmann,0.5323726688894879,5.755477973832696,Snta1,chr2,2,772,-3.434427331744888
chr2-g773,Granule,1.2811136865482275,0.08839932658719862,Zfp341,chr2,2,773,3.857219317053996
chr2-g777,Granule,1.8447255677384937,0.08454038656775026,Ggt7,chr2,2,777,4.447621688971824
chr2-g778,Granule,16.884249369511174,0.04362623028917425,Mmp24,chr2,2,778,8.596266510035154
chr2-g779,Granule,16.884249369511174,0.04362623028917425,Mmp24,chr2,2,779,8.596266510035154
chr2-g784,Granule,14.827806783624325,2.520942600426598,Ndrg3,chr2,2,784,2.556270046270376
chr2-g785,Granule,8.91839236199555,1.3134231850564988,Soga1,chr2,2,785,2.763451844392452
chr2-g791,Granule,29.442917620665625,0.5578991143774592,Snhg11,chr2,2,791,5.721772569662215
chr2-g817,Granule,0.7493825925453824,0.022687290631621875,Gdap1l1,chr2,2,817,5.045746231150976
chr2-g818,Granule,0.5004300760350753,0.060104744962058754,Ttpal,chr2,2,818,3.0576177046857107
chr2-g819,Granule,2.888735293988042,0.022687290631621875,Rims4,chr2,2,819,6.9924098706550195
chr2-g821,Bergmann,0.005545015988476275,0.43615448669529155,Matn4,chr2,2,821,-6.2975038001944945
chr2-g822,"Bergmann,Bergmann",0.1779264402339809,7.562097579787523,"Matn4,Sdc4",chr2,2,822,-5.409433646601325
chr2-g824,"Bergmann,Granule",3.779075386854533,2.7669436248279005,"Pltp,Slc12a5",chr2,2,824,0.44974004845929333
chr2-g827,Granule,0.5810204657446967,0.11977296849274749,Eya2,chr2,2,827,2.27828663804619
chr2-g828,Granule,0.5810204657446967,0.11977296849274749,Eya2,chr2,2,828,2.27828663804619
chr2-g832,Bergmann,0.11332605586976521,7.527426257955728,Prex1,chr2,2,832,-6.053605161603749
chr2-g833,Bergmann,0.11332605586976521,7.527426257955728,Prex1,chr2,2,833,-6.053605161603749
chr2-g836,Granule,2.4303929916620985,0.37219402393677786,B4galt5,chr2,2,836,2.7070628184350185
chr2-g842,Granule,1.2885624588488773,0.05,Nfatc2,chr2,2,842,4.687690563701215
chr2-g843,"Granule,Granule",10.837909040847903,0.16391265151753062,"Nfatc2,Atp9a",chr2,2,843,6.047015421534299
chr2-g848,Bergmann,0.18742523564144126,0.8886035715165456,Tshz2,chr2,2,848,-2.2452247239227177
chr2-g849,Bergmann,0.18742523564144126,0.8886035715165456,Tshz2,chr2,2,849,-2.2452247239227177
chr2-g850,Bergmann,0.18742523564144126,0.8886035715165456,Tshz2,chr2,2,850,-2.2452247239227177
chr2-g852,Granule,0.6007240504929382,0.04362623028917425,Pfdn4,chr2,2,852,3.783434702547137
chr2-g861,Granule,0.4510693580978705,0.039165805304506376,Cass4,chr2,2,861,3.5256827570332474
chr2-g862,Granule,0.4510693580978705,0.039165805304506376,Cass4,chr2,2,862,3.5256827570332474
chr2-g890,Granule,14.944687251492875,1.385394351312778,Phactr3,chr2,2,890,3.431264104202333
chr2-g891,"Granule,Granule",20.57970042152744,1.929969389024533,"Phactr3,Sycp2",chr2,2,891,3.4145721106863967
chr2-g892,Granule,5.635013170034565,0.5445750377117551,Sycp2,chr2,2,892,3.371216223636128
chr2-g897,Bergmann,2.803316988088004,14.795205276900276,Cdh4,chr2,2,897,-2.3999229204206842
chr2-g898,Bergmann,2.803316988088004,14.795205276900276,Cdh4,chr2,2,898,-2.3999229204206842
chr2-g899,Bergmann,2.803316988088004,14.795205276900276,Cdh4,chr2,2,899,-2.3999229204206842
chr2-g900,Granule,0.5426246261808062,0.020938939657552374,Ss18l1,chr2,2,900,4.695694232062155
chr2-g902,Bergmann,0.08261556053887745,3.4030406654369854,Col9a3,chr2,2,902,-5.364267043936734
chr2-g903,Bergmann,0.08261556053887745,3.4030406654369854,Col9a3,chr2,2,903,-5.364267043936734
chr2-g904,Bergmann,0.21676617392771022,2.9598579135182477,Nkain4,chr2,2,904,-3.771316372939295
chr2-g905,"Granule,Granule",4.673976611149418,0.4748551817667813,"Kcnq2,Eef1a2",chr2,2,905,3.2990910128895723
chr2-g906,Granule,7.422069969611465,1.955615663229567,Stmn3,chr2,2,906,1.9241987361586967
chr2-g907,Granule,5.286340552959645,0.16413216539550213,Zbtb46,chr2,2,907,5.009339468004442
chr2-g908,Granule,3.1579113650341157,0.05,Myt1,chr2,2,908,5.9808987736788435
chr2-g909,Granule,3.1579113650341157,0.05,Myt1,chr2,2,909,5.9808987736788435
chr3-g36,Granule,7.538670283435208,0.9148708492414334,Pkia,chr3,3,36,3.0426700745153465
chr3-g37,Granule,7.538670283435208,0.9148708492414334,Pkia,chr3,3,37,3.0426700745153465
chr3-g42,Granule,19.892430957301073,0.8192824211469069,Stmn2,chr3,3,42,4.601714921357247
chr3-g44,Granule,2.8081302034674227,0.329881200116713,Tpd52,chr3,3,44,3.0895913636958516
chr3-g45,Granule,2.8081302034674227,0.329881200116713,Tpd52,chr3,3,45,3.0895913636958516
chr3-g67,Granule,10.345796514593646,0.082857776417861,Ralyl,chr3,3,67,6.964191901588913
chr3-g68,Granule,10.345796514593646,0.082857776417861,Ralyl,chr3,3,68,6.964191901588913
chr3-g69,Granule,10.345796514593646,0.082857776417861,Ralyl,chr3,3,69,6.964191901588913
chr3-g70,Granule,10.345796514593646,0.082857776417861,Ralyl,chr3,3,70,6.964191901588913
chr3-g88,Granule,0.715981722644323,0.04187787931510475,Mir124.2hg,chr3,3,88,4.095662467765256
chr3-g89,Granule,0.715981722644323,0.04187787931510475,Mir124.2hg,chr3,3,89,4.095662467765256
chr3-g90,Bergmann,0.11206971210192256,2.0297436083927547,Cyp7b1,chr3,3,90,-4.178829167691661
chr3-g91,Bergmann,0.11206971210192256,2.0297436083927547,Cyp7b1,chr3,3,91,-4.178829167691661
chr3-g100,Granule,1.594965970687925,0.36979596277827825,Hltf,chr3,3,100,2.108724264356903
chr3-g135,Granule,1.2948578935800046,0.15167805425488626,Nceh1,chr3,3,135,3.0937095080286987
chr3-g136,Granule,1.2948578935800046,0.15167805425488626,Nceh1,chr3,3,136,3.0937095080286987
chr3-g139,Bergmann,0.05121541185956654,0.9173386183057309,Pld1,chr3,3,139,-4.162804456103678
chr3-g140,Bergmann,0.05121541185956654,0.9173386183057309,Pld1,chr3,3,140,-4.162804456103678
chr3-g156,Granule,5.316915477954428,0.08731820140252888,Slc7a14,chr3,3,156,5.928163308396325
chr3-g159,Granule,0.7894556338735779,0.07674822316879275,Kcnmb2,chr3,3,159,3.362652935714719
