200kb name,category,MLI1_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_M2P
chr2-g60,MLI1,1.599339952300484,0.03672159002403912,Itga8,chr2,2,60,5.444704289397869
chr2-g61,MLI1,1.599339952300484,0.03672159002403912,Itga8,chr2,2,61,5.444704289397869
chr2-g81,Purkinje,0.858209706943647,7.541865520653989,Plxdc2,chr2,2,81,-3.1355193017811627
chr2-g82,Purkinje,0.858209706943647,7.541865520653989,Plxdc2,chr2,2,82,-3.1355193017811627
chr2-g83,Purkinje,0.858209706943647,7.541865520653989,Plxdc2,chr2,2,83,-3.1355193017811627
chr2-g88,MLI1,7.023194006782931,0.16209768602177121,Nebl,chr2,2,88,5.437191886990326
chr2-g90,MLI1,0.6645726713394196,0.020099091389873237,Skida1,chr2,2,90,5.047224778762263
chr2-g93,MLI1,0.2606449545592084,0.03452448698748641,Bmi1,chr2,2,93,2.9163940510016535
chr2-g94,MLI1,2.3847943519309003,0.28468017992126665,Pip4k2a,chr2,2,94,3.0664509056201807
chr2-g104,MLI1,6.2195893510952125,0.977927224562831,Arhgap21,chr2,2,104,2.6690203177071097
chr2-g106,MLI1,23.88734738956904,0.862038259387867,Gpr158,chr2,2,106,4.792350944874642
chr2-g107,MLI1,23.88734738956904,0.862038259387867,Gpr158,chr2,2,107,4.792350944874642
chr2-g108,MLI1,23.88734738956904,0.862038259387867,Gpr158,chr2,2,108,4.792350944874642
chr2-g109,MLI1,23.88734738956904,0.862038259387867,Gpr158,chr2,2,109,4.792350944874642
chr2-g113,MLI1,7.579247291655518,1.3235185216643264,Gad2,chr2,2,113,2.5176761945087662
chr2-g114,"MLI1,MLI1",8.114852673111747,0.9755656368930152,"Pdss1,Abi1",chr2,2,114,3.0562540556010576
chr2-g115,"MLI1,MLI1",7.562398507401304,1.0495922397831374,"Abi1,Acbd5",chr2,2,115,2.849014916978577
chr2-g120,MLI1,0.21258330858889612,0.018016463960098452,Hnmt,chr2,2,120,3.560640534764677
chr2-g123,MLI1,4.01449486178488,0.09510605546666022,Cacna1b,chr2,2,123,5.399537455283161
chr2-g124,MLI1,0.8775810471974069,0.0741786338408091,Arrdc1,chr2,2,124,3.564456765847001
chr2-g126,"MLI1,MLI1",1.182948849497559,0.16926770862053528,"Tprn,Anapc2",chr2,2,126,2.805009013004467
chr2-g127,"MLI1,MLI1,MLI1",6.181846799617233,1.1042291158568,"Npdc1,Abca2,Ptgds",chr2,2,127,2.4849983542072565
chr2-g129,"MLI1,MLI1",7.034526999013863,0.5622010676331372,"Kcnt1,Camsap1",chr2,2,129,3.645295321487896
chr2-g131,MLI1,1.5575677115181095,0.18073706699599387,Gpsm1,chr2,2,131,3.1073305612772035
chr2-g134,MLI1,0.9151018282744842,0.1471501384032239,Rpl7a,chr2,2,134,2.6366433895049335
chr2-g136,MLI1,1.6022883263504946,0.018989200503405513,Vav2,chr2,2,136,6.398810803551053
chr2-g137,"MLI1,MLI1",3.3294730654730342,0.31336752432459103,"Vav2,Brd3",chr2,2,137,3.4093662894510604
chr2-g142,MLI1,2.5738387190412064,0.23583985316433306,Ralgds,chr2,2,142,3.4480422183258237
chr2-g143,MLI1,5.390095226508049,1.1136805562399614,Tsc1,chr2,2,143,2.274975286182924
chr2-g149,"MLI1,Purkinje,MLI1",2.540923962094222,0.9092013411318209,"Slc27a4,Cercam,Gle1",chr2,2,149,1.4826814856186648
chr2-g150,"MLI1,MLI1",4.17751195495147,0.6959722379417693,"Set,Endog",chr2,2,150,2.5855422931120167
chr2-g151,MLI1,0.9626307448861797,0.1907096149219021,Nup188,chr2,2,151,2.335604920211509
chr2-g154,MLI1,0.5168699602143616,0.11116962969767696,Tor1a,chr2,2,154,2.2170386435278546
chr2-g155,MLI1,11.071410851803256,0.15114367543226057,Fnbp1,chr2,2,155,6.194774658063935
chr2-g156,MLI1,4.1313762017784015,0.5177482981599861,Ncs1,chr2,2,156,2.9962996260948787
chr2-g158,"MLI1,MLI1",1.1225081894876823,0.2157519895852179,"Exosc2,Gm13427",chr2,2,158,2.379280201901642
chr2-g160,MLI1,3.1186691262016937,0.40018223957643073,Prrc2b,chr2,2,160,2.9622014529888774
chr2-g161,"MLI1,MLI1,MLI1,MLI1",11.88192928055698,2.1849245308891274,"Prrc2b,Swi5,Dnm1,Ptges2",chr2,2,161,2.443113753160684
chr2-g162,"MLI1,MLI1",1.8996959492121173,0.36488244413424753,"Ptges2,St6galnac4",chr2,2,162,2.3802648860868905
chr2-g163,"MLI1,MLI1,MLI1",7.068839065959592,0.9888550015034472,"Ak1,Cdk9,Stxbp1",chr2,2,163,2.8376424015759247
chr2-g164,"MLI1,Purkinje",6.241281912710236,45.82276783446916,"Stxbp1,Garnl3",chr2,2,164,-2.8761503210144794
chr2-g165,Purkinje,0.443295138064982,45.02366602194255,Garnl3,chr2,2,165,-6.666272182308928
chr2-g174,MLI1,1.2002319234703318,0.24556274383645493,Psmd5,chr2,2,174,2.2891496075761375
chr2-g175,MLI1,4.714314863055378,0.8315458376354163,Rab14,chr2,2,175,2.5031804204853763
chr2-g176,MLI1,4.714314863055378,0.8315458376354163,Rab14,chr2,2,176,2.5031804204853763
chr2-g177,MLI1,4.3375013389529276,0.04057268375221106,Dab2ip,chr2,2,177,6.740211657488674
chr2-g178,MLI1,4.3375013389529276,0.04057268375221106,Dab2ip,chr2,2,178,6.740211657488674
chr2-g180,MLI1,1.5045878668315844,0.3490522440861275,Ndufa8,chr2,2,180,2.10785346965309
chr2-g247,MLI1,1.8753436849381937,0.43274901058666165,Epc2,chr2,2,247,2.1155525891948206
chr2-g250,MLI1,6.771639124570664,0.008578737963258462,Lypd6,chr2,2,250,9.624523950237272
chr2-g251,MLI1,1.3752928887403966,0.24564417259494953,Mmadhc,chr2,2,251,2.485096974751118
chr2-g255,MLI1,0.34171062536831087,0.024029810245660026,Rnd3,chr2,2,255,3.829877947337879
chr2-g286,MLI1,0.8513239306779787,0.18082547387923265,Gpd2,chr2,2,286,2.235110252639661
chr2-g292,MLI1,3.1064141012145687,0.326564175967746,Acvr1,chr2,2,292,3.2498117200225134
chr2-g295,MLI1,26.5078761985019,2.876133430176064,Pkp4,chr2,2,295,3.204218574379381
chr2-g296,MLI1,26.5078761985019,2.876133430176064,Pkp4,chr2,2,296,3.204218574379381
chr2-g298,Purkinje,0.389495747480646,6.169817912881757,Tanc1,chr2,2,298,-3.9855484302563413
chr2-g299,"Purkinje,Purkinje",0.4414283990178505,6.5893083038846925,"Tanc1,Wdsub1",chr2,2,299,-3.899875677295249
chr2-g313,Purkinje,0.45160152386914465,5.488519667366368,Kcnh7,chr2,2,313,-3.6032948266956972
chr2-g314,Purkinje,0.45160152386914465,5.488519667366368,Kcnh7,chr2,2,314,-3.6032948266956972
chr2-g315,Purkinje,0.45160152386914465,5.488519667366368,Kcnh7,chr2,2,315,-3.6032948266956972
chr2-g327,MLI1,1.1318522698408853,0.08127421488127003,Scn3a,chr2,2,327,3.7997441442799076
chr2-g329,MLI1,8.95973168596644,0.886761983552256,Csrnp3,chr2,2,329,3.3368367022897933
chr2-g330,MLI1,8.95973168596644,0.886761983552256,Csrnp3,chr2,2,330,3.3368367022897933
chr2-g332,"MLI1,MLI1",15.613768634431974,3.714289676281355,"Gm13629,Scn9a",chr2,2,332,2.071660556915862
chr2-g333,MLI1,6.814071747232605,1.5877709025161226,Scn9a,chr2,2,333,2.101514375217838
chr2-g348,MLI1,0.7663261468894009,0.12337219429237505,Fastkd1,chr2,2,348,2.634941255446946
chr2-g349,MLI1,1.506247423351204,0.23846251549501976,Mettl5,chr2,2,349,2.659124365001162
chr2-g352,MLI1,16.95507974262105,3.0080062853649103,Gad1,chr2,2,352,2.4948380829114742
chr2-g358,Purkinje,0.19971679555230148,0.9195771571576854,Itga6,chr2,2,358,-2.2030149651159308
chr2-g359,"Purkinje,MLI1,MLI1",4.143813611495702,1.1694403364450405,"Itga6,Pdk1,Rapgef4",chr2,2,359,1.8251408532820925
chr2-g360,MLI1,3.295449408987621,0.21616282985428725,Rapgef4,chr2,2,360,3.9302848509380066
chr2-g361,MLI1,3.295449408987621,0.21616282985428725,Rapgef4,chr2,2,361,3.9302848509380066
chr2-g366,MLI1,1.1615352437985431,0.18385371958653451,Cir1,chr2,2,366,2.659402660238538
chr2-g368,Purkinje,0.5818559119732258,4.166615044114955,Chn1,chr2,2,368,-2.8401419744534055
chr2-g369,MLI1,3.239949012502946,0.608598182315058,Atp5g3,chr2,2,369,2.4124091792994644
chr2-g383,"MLI1,MLI1,MLI1",3.0539687942851943,0.4663484206745119,"Prkra,Fkbp7,Plekha3",chr2,2,383,2.711205183907359
chr2-g389,MLI1,1.1100202998040394,0.25806032754077324,Cwc22,chr2,2,389,2.104805787144258
chr2-g394,MLI1,5.650752081565285,0.551871351897498,Ube2e3,chr2,2,394,3.3560389933723043
chr2-g396,MLI1,0.2417155007563941,0.07432500218132534,Cerkl,chr2,2,396,1.7013904877790202
chr2-g397,MLI1,0.2417155007563941,0.07432500218132534,Cerkl,chr2,2,397,1.7013904877790202
chr2-g418,MLI1,0.5649416981225538,0.11325679299097137,Itgav,chr2,2,418,2.318504405566078
chr2-g419,"MLI1,MLI1",3.5790482860388413,0.4672831297386953,"Itgav,Fam171b",chr2,2,419,2.93720714990071
chr2-g423,"MLI1,MLI1,MLI1",2.2430553364078123,0.17661371529978734,"Med19,Ypel4,Serping1",chr2,2,423,3.666795924411896
chr2-g425,MLI1,0.3751324402244692,0.029536817386713227,Tnks1bp1,chr2,2,425,3.6668137397719134
chr2-g454,MLI1,8.870296786292903,1.5703927446551278,C1qtnf4,chr2,2,454,2.4978569630981204
chr2-g455,MLI1,1.2174856806751782,0.27454282636497895,Psmc3,chr2,2,455,2.1488016841531636
chr2-g461,MLI1,0.7975520884268932,0.22165529677423879,Pex16,chr2,2,461,1.847260906708395
chr2-g462,MLI1,0.7997155657854222,0.008057472257772513,Chst1,chr2,2,462,6.633015842746963
chr2-g463,MLI1,0.7997155657854222,0.008057472257772513,Chst1,chr2,2,463,6.633015842746963
chr2-g464,MLI1,2.3275500514639718,0.05,Syt13,chr2,2,464,5.5407402866123405
chr2-g470,MLI1,2.0286512069686475,0.4338945536087805,Hsd17b12,chr2,2,470,2.225104456673859
chr2-g471,MLI1,7.268249188109188,1.6393794941985251,Ttc17,chr2,2,471,2.148458024959303
chr2-g472,"MLI1,MLI1",9.72528252448236,2.27182582678257,"Ttc17,Api5",chr2,2,472,2.0978879292205552
chr2-g481,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,481,3.3554918005598826
chr2-g482,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,482,3.3554918005598826
chr2-g483,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,483,3.3554918005598826
chr2-g484,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,484,3.3554918005598826
chr2-g485,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,485,3.3554918005598826
chr2-g486,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,486,3.3554918005598826
chr2-g487,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,487,3.3554918005598826
chr2-g488,MLI1,50.08751248490057,4.893569734781322,Lrrc4c,chr2,2,488,3.3554918005598826
chr2-g509,MLI1,0.35680665411654,0.04186933955219359,Commd9,chr2,2,509,3.091176454177503
chr2-g513,MLI1,0.48693542765654435,0.0700118802583299,Slc1a2,chr2,2,513,2.798058812009696
chr2-g517,MLI1,1.8588154793767537,0.07612161248835103,Abtb2,chr2,2,517,4.609933631274575
chr2-g518,MLI1,1.8588154793767537,0.07612161248835103,Abtb2,chr2,2,518,4.609933631274575
chr2-g520,"MLI1,MLI1",3.1345518077985473,0.4952119877718852,"Fbxo3,Cd59a",chr2,2,520,2.662141030883315
chr2-g524,MLI1,0.6485142485647072,0.1463533853300689,Eif3m,chr2,2,524,2.1476821550008163
chr2-g525,MLI1,0.6485142485647072,0.1463533853300689,Eif3m,chr2,2,525,2.1476821550008163
chr2-g528,MLI1,0.34337518045543836,0.034990396509225016,Pax6,chr2,2,528,3.294754845164166
chr2-g529,"MLI1,MLI1",8.335837162399077,1.4671063616461102,"Immp1l,Dnajc24",chr2,2,529,2.506353628671986
chr2-g530,MLI1,2.448025098652474,0.42925708298683346,Dnajc24,chr2,2,530,2.511704504671524
chr2-g548,MLI1,0.8998071336369649,0.008578737963258462,Bdnf,chr2,2,548,6.712706569029528
chr2-g549,MLI1,1.3842120057621146,0.3252167413572008,Lin7c,chr2,2,549,2.0895914920890606
chr2-g566,MLI1,4.154949858408447,0.07046407819320337,Fmn1,chr2,2,566,5.88179928159242
chr2-g567,MLI1,4.154949858408447,0.07046407819320337,Fmn1,chr2,2,567,5.88179928159242
chr2-g568,"MLI1,MLI1",15.681917189976952,2.687922098111008,"Fmn1,Scg5",chr2,2,568,2.544538715296562
chr2-g569,MLI1,11.526967331568505,2.617458019917805,Scg5,chr2,2,569,2.1387746956423728
chr2-g570,MLI1,0.6908634594939156,0.11993388312414213,Zfp770,chr2,2,570,2.526161308824018
chr2-g571,MLI1,0.6908634594939156,0.11993388312414213,Zfp770,chr2,2,571,2.526161308824018
chr2-g577,MLI1,2.2633512222684327,0.41697291951661536,BC052040,chr2,2,577,2.440434881094806
chr2-g578,MLI1,2.2633512222684327,0.41697291951661536,BC052040,chr2,2,578,2.440434881094806
chr2-g585,MLI1,3.2781458557880616,0.1759565471262325,Spred1,chr2,2,585,4.219588945140461
chr2-g586,Purkinje,0.05,1.192632810462163,Rasgrp1,chr2,2,586,-4.576078027219842
chr2-g591,MLI1,1.3178808104108282,0.11253256782899196,Eif2ak4,chr2,2,591,3.5498054038980804
chr2-g592,MLI1,1.3178808104108282,0.11253256782899196,Eif2ak4,chr2,2,592,3.5498054038980804
chr2-g593,MLI1,1.586332594038415,0.21129521302265328,Disp2,chr2,2,593,2.908363293499357
chr2-g594,MLI1,2.6779032573236172,0.5491031178737574,Ivd,chr2,2,594,2.2859548341875513
chr2-g595,MLI1,0.4591278709863789,0.03616944665086014,Ccdc32,chr2,2,595,3.6660525805732527
chr2-g597,Purkinje,0.05,0.3858292441200124,Exd1,chr2,2,597,-2.9479624973215874
chr2-g598,Purkinje,0.05515294903302262,3.3470154460582293,Itpka,chr2,2,598,-5.923293369762461
chr2-g600,MLI1,8.254128381516963,0.5100768523419956,Pla2g4e,chr2,2,600,4.016329340855248
chr2-g601,"MLI1,MLI1",9.246331150844911,0.7554038391462955,"Pla2g4e,Vps39",chr2,2,601,3.613561011570071
chr2-g602,"MLI1,MLI1",3.2844953308555596,0.6565350740593862,"Ganc,Zfp106",chr2,2,602,2.3227277232994283
chr2-g603,"MLI1,MLI1,MLI1",3.149600716818366,0.6285457290652261,"Lrrc57,Stard9,Cdan1",chr2,2,603,2.325079330887156
chr2-g605,"MLI1,MLI1",1.3385631377538276,0.2709987411395558,"Adal,Lcmt2",chr2,2,605,2.3043271350534296
chr2-g607,MLI1,1.4143840550431976,0.24820526316757488,Mfap1b,chr2,2,607,2.5105683027068793
chr2-g610,MLI1,0.35534153845555994,0.01919864415330314,B2m,chr2,2,610,4.210130011994292
chr2-g611,"MLI1,MLI1",1.3313690225378831,0.037256567316390155,"Sord,Shf",chr2,2,611,5.159271940040108
chr2-g613,MLI1,0.5508310591170499,0.1262375000735798,Slc30a4,chr2,2,613,2.1254693689158515
chr2-g620,MLI1,2.001806423545098,0.27508317985596636,Sema6d,chr2,2,620,2.8633626381144706
chr2-g621,MLI1,2.001806423545098,0.27508317985596636,Sema6d,chr2,2,621,2.8633626381144706
chr2-g622,MLI1,2.001806423545098,0.27508317985596636,Sema6d,chr2,2,622,2.8633626381144706
chr2-g623,MLI1,2.001806423545098,0.27508317985596636,Sema6d,chr2,2,623,2.8633626381144706
chr2-g625,MLI1,6.334825397888174,1.3585891543356141,Slc24a5,chr2,2,625,2.2211956137163336
chr2-g626,MLI1,0.6848665419552753,0.1369516333019495,Dut,chr2,2,626,2.3221564095741183
chr2-g635,MLI1,0.5843076920805574,0.13746587454120185,Blvra,chr2,2,635,2.0876547629671443
chr2-g636,"MLI1,MLI1",2.16569044585244,0.38574378554168787,"Snrnp200,Tmem127",chr2,2,636,2.489112225470401
chr2-g637,MLI1,8.322860078068627,0.05,Kcnip3,chr2,2,637,7.379007477988725
chr2-g645,Purkinje,0.24510450728284347,1.4206604908212335,Polr1b,chr2,2,645,-2.5350929011694365
chr2-g647,MLI1,1.227545059196767,0.18701165362135466,Sirpa,chr2,2,647,2.7145759026742136
chr2-g648,MLI1,1.227545059196767,0.18701165362135466,Sirpa,chr2,2,648,2.7145759026742136
chr2-g650,MLI1,2.05162972106457,0.28092062349296576,Snrpb,chr2,2,650,2.868535928864451
chr2-g651,"MLI1,MLI1",2.4990735484315296,0.31776717131101356,"Nop56,Ebf4",chr2,2,651,2.975351369031841
chr2-g653,MLI1,1.6102101253377823,0.21808602709484187,Ddrgk1,chr2,2,653,2.884279722282471
chr2-g655,MLI1,0.44113828860977156,0.05,Cdc25b,chr2,2,655,3.1412309846199844
chr2-g661,MLI1,2.38971441868319,0.5322483553977707,Cds2,chr2,2,661,2.166666728152673
chr2-g663,MLI1,1.262510971819087,0.25617116908800663,Chgb,chr2,2,663,2.3011159045274963
chr2-g672,MLI1,6.0120001504039555,1.461292030653219,Tmx4,chr2,2,672,2.0406005242386605
chr2-g673,"MLI1,MLI1",63.18374135356297,4.407042723255608,"Tmx4,Plcb1",chr2,2,673,3.8416705794298647
chr2-g674,MLI1,57.171741203159016,2.9457506926023886,Plcb1,chr2,2,674,4.278594987970988
chr2-g675,MLI1,57.171741203159016,2.9457506926023886,Plcb1,chr2,2,675,4.278594987970988
chr2-g676,MLI1,57.171741203159016,2.9457506926023886,Plcb1,chr2,2,676,4.278594987970988
chr2-g677,MLI1,57.171741203159016,2.9457506926023886,Plcb1,chr2,2,677,4.278594987970988
chr2-g680,MLI1,4.784301550958446,0.6590402280487351,Pak7,chr2,2,680,2.8598698887446536
chr2-g681,MLI1,4.784301550958446,0.6590402280487351,Pak7,chr2,2,681,2.8598698887446536
chr2-g691,MLI1,3.5931471823849384,0.7011932410478225,Btbd3,chr2,2,691,2.3573640373506612
chr2-g722,MLI1,0.4149132971621591,0.06566969074521546,Rbbp9,chr2,2,722,2.6595103271519256
chr2-g725,MLI1,53.301987374795864,0.10330989606494886,Slc24a3,chr2,2,725,9.011067058202617
chr2-g726,MLI1,53.301987374795864,0.10330989606494886,Slc24a3,chr2,2,726,9.011067058202617
chr2-g727,MLI1,53.301987374795864,0.10330989606494886,Slc24a3,chr2,2,727,9.011067058202617
chr2-g728,MLI1,53.301987374795864,0.10330989606494886,Slc24a3,chr2,2,728,9.011067058202617
chr2-g734,MLI1,1.148943557022342,0.12077495380155041,Kiz,chr2,2,734,3.249914719890168
chr2-g743,MLI1,3.9899671240362364,0.4026512995320855,Napb,chr2,2,743,3.3087739644596135
chr2-g757,MLI1,0.6287946417172134,0.061244746052916764,Nsfl1c,chr2,2,757,3.359930932327359
chr2-g763,Purkinje,0.05,0.29918420672574425,Id1,chr2,2,763,-2.5810340205470093
chr2-g766,MLI1,0.48955190845781865,0.09625153398197277,Plagl2,chr2,2,766,2.346580402093853
chr2-g771,MLI1,1.7122640838221126,0.21362322321204502,Snta1,chr2,2,771,3.0027648292738
chr2-g772,MLI1,1.7122640838221126,0.21362322321204502,Snta1,chr2,2,772,3.0027648292738
chr2-g773,MLI1,1.1520542440191555,0.24631142959101027,Zfp341,chr2,2,773,2.2256531672147974
chr2-g774,MLI1,4.668861673021324,0.6770319273152737,Eif2s2,chr2,2,774,2.785775070882912
chr2-g777,"MLI1,MLI1",7.2797410710665975,1.774611181764144,"Ggt7,Acss2",chr2,2,777,2.036384172940003
chr2-g779,"MLI1,MLI1",1.553552463713715,0.09011821355974231,"BC029722,Cep250",chr2,2,779,4.107608437215858
chr2-g782,MLI1,0.6640990998545709,0.09150339713005089,Epb41l1,chr2,2,782,2.859501332475085
chr2-g786,MLI1,1.2954689559250987,0.24520040394380527,Manbal,chr2,2,786,2.4014411829501814
chr2-g787,MLI1,1.8809925119467525,0.31499886774076763,Src,chr2,2,787,2.5780755576536483
chr2-g793,"MLI1,Purkinje",8.000903132211583,16.23583194493901,"Slc32a1,Ppp1r16b",chr2,2,793,-1.0209465481045472
chr2-g807,MLI1,3.677159853106561,0.20477271576602682,Ptprt,chr2,2,807,4.166496488258795
chr2-g808,MLI1,3.677159853106561,0.20477271576602682,Ptprt,chr2,2,808,4.166496488258795
chr2-g809,MLI1,3.677159853106561,0.20477271576602682,Ptprt,chr2,2,809,4.166496488258795
chr2-g810,MLI1,3.677159853106561,0.20477271576602682,Ptprt,chr2,2,810,4.166496488258795
chr2-g811,MLI1,3.677159853106561,0.20477271576602682,Ptprt,chr2,2,811,4.166496488258795
chr2-g812,MLI1,3.677159853106561,0.20477271576602682,Ptprt,chr2,2,812,4.166496488258795
chr2-g813,MLI1,3.677159853106561,0.20477271576602682,Ptprt,chr2,2,813,4.166496488258795
chr2-g817,MLI1,0.8777502270297197,0.121471401944874,Gdap1l1,chr2,2,817,2.853193764655073
chr2-g818,"MLI1,MLI1",4.015971026238617,0.6312749482069232,"Serinc3,Pkig",chr2,2,818,2.6694084560053213
chr2-g820,MLI1,0.897685129815933,0.13360790829850466,Tomm34,chr2,2,820,2.748204092997908
chr2-g821,MLI1,0.6835081608985514,0.022514760589124074,Matn4,chr2,2,821,4.924015521348865
chr2-g822,"MLI1,MLI1",1.1690692900228359,0.034128450730218786,"Matn4,Sdc4",chr2,2,822,5.098241705420832
chr2-g824,"MLI1,MLI1",2.0283221097559005,0.30127690846385136,"Ctsa,Pcif1",chr2,2,824,2.7511247730697246
chr2-g825,MLI1,0.21792825588164927,0.0225454183867277,Cdh22,chr2,2,825,3.272947075654978
chr2-g826,"MLI1,MLI1",1.483947438764241,0.15021843447378352,"Cdh22,Slc35c2",chr2,2,826,3.304306219611677
chr2-g827,MLI1,0.25670468394364815,0.045176113605124704,Trp53rka,chr2,2,827,2.5064775506670633
chr2-g829,"MLI1,MLI1",11.27906109591583,2.611610724447288,"Zmynd8,Ncoa3",chr2,2,829,2.110635202263831
chr2-g830,MLI1,2.024350719305403,0.36543990043554964,Ncoa3,chr2,2,830,2.469753191127018
chr2-g838,"MLI1,MLI1",5.874779377030872,0.3970455052796383,"Tmem189,Cebpb",chr2,2,838,3.8871584045046714
chr2-g842,Purkinje,0.03756934428102775,0.6953900461415649,Nfatc2,chr2,2,842,-4.2101945752413465
chr2-g843,Purkinje,0.03756934428102775,0.6953900461415649,Nfatc2,chr2,2,843,-4.2101945752413465
chr2-g848,Purkinje,0.2567835701285136,1.0599526285044911,Tshz2,chr2,2,848,-2.0453749871035614
chr2-g849,Purkinje,0.2567835701285136,1.0599526285044911,Tshz2,chr2,2,849,-2.0453749871035614
chr2-g850,Purkinje,0.2567835701285136,1.0599526285044911,Tshz2,chr2,2,850,-2.0453749871035614
chr2-g861,Purkinje,0.08489564695465263,1.9138898770529575,Cass4,chr2,2,861,-4.494673429901269
chr2-g862,Purkinje,0.08489564695465263,1.9138898770529575,Cass4,chr2,2,862,-4.494673429901269
chr2-g865,MLI1,1.3109777144693742,0.28992891391236014,Rae1,chr2,2,865,2.176872038963811
chr2-g871,MLI1,14.077785271395294,3.5185001114832852,Gnas,chr2,2,871,2.000387922031846
chr2-g872,MLI1,0.8224363286619238,0.008485401248778526,Ctsz,chr2,2,872,6.5987773004121175
chr2-g897,MLI1,3.4137758389537636,0.15199463298556376,Cdh4,chr2,2,897,4.489276041504142
chr2-g898,MLI1,3.4137758389537636,0.15199463298556376,Cdh4,chr2,2,898,4.489276041504142
chr2-g899,MLI1,3.4137758389537636,0.15199463298556376,Cdh4,chr2,2,899,4.489276041504142
chr2-g900,"MLI1,MLI1,MLI1",4.14682637665205,0.7359319731309137,"Ss18l1,Psma7,Mtg2",chr2,2,900,2.4943633242662004
chr2-g904,MLI1,1.0190243843619928,0.18859710132040103,Col20a1,chr2,2,904,2.433809166831135
chr2-g905,MLI1,1.0190243843619928,0.18859710132040103,Col20a1,chr2,2,905,2.433809166831135
chr2-g906,Purkinje,0.21827134072410437,3.098846419464954,Rtel1,chr2,2,906,-3.827536635562635
chr2-g907,"Purkinje,MLI1,MLI1",1.941585196309862,6.958819169488403,"Zbtb46,Uckl1,Samd10",chr2,2,907,-1.8416075045472273
chr2-g908,MLI1,2.11110107015829,0.15357566792508714,Myt1,chr2,2,908,3.7809740872408533
chr2-g909,MLI1,2.11110107015829,0.15357566792508714,Myt1,chr2,2,909,3.7809740872408533
chr3-g26,MLI1,0.4153913629653751,0.02659520192335691,Zfhx4,chr3,3,26,3.965233323488692
chr3-g27,"MLI1,MLI1",1.1082900366360011,0.18302713151365443,"Zfhx4,Pex2",chr3,3,27,2.598206049146909
chr3-g36,MLI1,4.771365984411944,1.1366216173459358,Pkia,chr3,3,36,2.069650292214392
chr3-g37,"MLI1,MLI1",6.482408792659701,1.4484564656619299,"Pkia,Zc2hc1a",chr3,3,37,2.1620136784504687
chr3-g47,MLI1,3.6217636033515004,0.42324930275712946,Zfp704,chr3,3,47,3.097112786406263
chr3-g48,MLI1,3.6217636033515004,0.42324930275712946,Zfp704,chr3,3,48,3.097112786406263
chr3-g50,MLI1,0.4199259647560231,0.05465842885652268,Gm9833,chr3,3,50,2.9416190996401435
chr3-g67,MLI1,1.7320563326920295,0.21577382556170016,Ralyl,chr3,3,67,3.0048940779835247
