100kb name,n_per_dist(um),chrom,PT_0h
chr1-g512,1.5094679935042898,chr1,0.6378200662422632
chr1-g513,1.5577036867849632,chr1,0.11490796627126967
chr1-g514,1.7437713625909508,chr1,-0.36745535022627096
chr1-g515,1.7645854753820704,chr1,-0.1991207868805114
chr1-g516,1.7623299504052805,chr1,-0.6301832876638754
chr1-g517,1.7087885441956403,chr1,-0.8495196629446673
chr1-g518,1.7328552048503485,chr1,-0.7576063182086188
chr1-g519,1.81428801408826,chr1,-0.8817319314062685
chr1-g520,1.803951140847378,chr1,-0.6503852763167609
chr1-g521,1.8225822218410643,chr1,-0.8981927033897372
chr1-g522,1.7732369973886315,chr1,-0.6117706943001112
chr1-g523,1.7925219628718534,chr1,-0.2457766432329327
chr1-g524,1.8190679966805885,chr1,-0.11465331608096278
chr1-g525,1.7134938098798629,chr1,-0.09221146195906733
chr1-g526,1.7116504338183771,chr1,-0.39164909558940364
chr1-g527,1.7017918607407303,chr1,-0.15162098436545715
chr1-g528,1.7946828243095034,chr1,-0.4558724740922844
chr1-g529,1.7518073160128391,chr1,-0.45074668176552124
chr1-g530,1.7531261139169887,chr1,-0.10551100913190208
chr1-g531,1.7413792284497918,chr1,0.06350550096499476
chr1-g532,1.7168081785938605,chr1,-0.22346030906427244
chr1-g533,1.753599947198028,chr1,-0.26327468552111444
chr1-g534,1.6243109511533709,chr1,0.2533876806170252
chr1-g535,1.6349935671233076,chr1,0.2131617348022211
chr1-g536,1.7408835233226023,chr1,-0.02885186737660781
chr1-g537,1.7155819650894153,chr1,-0.5032342159374774
chr1-g538,1.7308985849086804,chr1,-0.06255923861036576
chr1-g539,1.7378969486352331,chr1,0.04037255086506345
chr1-g540,1.818016961714431,chr1,0.36347425146822804
chr1-g541,1.6984578559241914,chr1,0.2698274065609857
chr1-g542,1.7474631892422066,chr1,0.25008153283272916
chr1-g543,1.7699320623763448,chr1,-0.05893201467785066
chr1-g544,1.823991534883356,chr1,-0.3013980157975343
chr1-g545,1.8128922752060728,chr1,-0.16456380196352433
chr1-g546,1.8099077504502,chr1,0.047990224151989336
chr1-g547,1.7586209406963826,chr1,-0.07653813594660679
chr1-g548,1.8312414443814105,chr1,-0.13012388490109955
chr1-g549,1.8528283246417576,chr1,-0.9140521337098481
chr1-g550,1.9003224816890576,chr1,-1.3590366476072437
chr1-g551,1.8878664198920887,chr1,-1.1143877128942008
chr1-g552,1.76581276933745,chr1,-0.42124129422211165
chr1-g553,1.645077450106719,chr1,-0.2609978227572494
chr1-g554,1.7536107268349648,chr1,-0.062480817228300636
chr1-g555,1.6293939017171493,chr1,0.3387331341435732
chr1-g556,1.4816628120634654,chr1,0.4248821890904275
chr1-g557,1.640588281679407,chr1,0.24928444171023773
chr1-g558,1.570909479926785,chr1,0.1442443951319496
chr1-g559,1.4307072553896392,chr1,0.3380177379517705
chr1-g560,1.4704338002828314,chr1,0.6118409467600416
chr1-g561,1.487564204046654,chr1,0.6416965996268988
chr1-g562,1.408488070585972,chr1,0.7418536078726212
chr1-g563,1.4887190677641635,chr1,0.5675272718999588
chr1-g564,1.4249985041449866,chr1,0.786013544293807
chr1-g565,1.4277855316710557,chr1,0.7633715669599528
chr1-g566,1.5832466439508464,chr1,0.4800805185653584
chr1-g567,1.5248164486119578,chr1,-0.037618189486095875
chr1-g568,1.4726661755218535,chr1,0.00018328749613598928
chr1-g569,1.7143727157900348,chr1,-0.26063715698956325
chr1-g570,1.7747326388169782,chr1,0.11239623882452858
chr1-g571,1.7136351842470825,chr1,0.25446955034498325
chr1-g572,1.7222631334781808,chr1,0.016106369809260446
chr1-g573,1.8539384148295013,chr1,-0.50159266169098
chr1-g574,1.877144062644733,chr1,-0.6621981772909147
chr1-g575,1.919054477586287,chr1,-0.3785464503613383
chr1-g576,1.840334886818774,chr1,-0.3991140341409801
chr1-g577,1.7962892839327238,chr1,-0.4204668634796017
chr1-g578,1.8933383094412068,chr1,-0.27703810697691494
chr1-g579,1.8577874642166343,chr1,-0.7273163164695505
chr1-g580,1.890846134960868,chr1,-0.9073984554450236
chr1-g581,2.009420163270128,chr1,-1.0149955267293012
chr1-g582,1.9297154450076377,chr1,-1.001177741351159
chr1-g583,1.93609551842444,chr1,-1.0030526823081352
chr1-g584,1.9660557059698769,chr1,-1.4986325393343827
chr1-g585,2.085038029457136,chr1,-0.8687784424076698
chr1-g586,2.077531426680121,chr1,-0.8839858379739036
chr1-g587,2.0733834592506213,chr1,-1.0363049988726627
chr1-g588,2.1248245984028515,chr1,-0.8800641186046116
chr1-g589,2.055361675929697,chr1,-1.1088717129032115
chr1-g590,2.065596465454752,chr1,-0.9500888429546116
chr1-g591,2.0883889983837296,chr1,-1.1330401712679599
chr1-g592,2.057214871396483,chr1,-1.4045281017621736
chr1-g593,2.0384727784529213,chr1,-1.208402947919476
chr1-g594,2.109285561882979,chr1,-1.1775428862199537
chr1-g595,2.0657972855396736,chr1,-1.5425746753033862
chr1-g596,2.095585616349518,chr1,-1.1505087100789262
chr1-g597,2.031931867403104,chr1,-0.9979787273780767
chr1-g598,2.042552418283051,chr1,-1.163393598091884
chr1-g599,2.033773264284677,chr1,-1.2288350422896324
chr1-g600,1.9581087328040632,chr1,-1.1336706407395556
chr1-g601,1.962443187336985,chr1,-1.0295822908484151
chr1-g602,1.946745917593228,chr1,-0.809768882157956
chr1-g603,1.8787164703154784,chr1,-0.932700043031897
chr1-g604,1.842041156861581,chr1,-0.830288443582307
chr1-g605,1.8669050181529467,chr1,-0.8487258611811914
chr1-g606,1.812453636295572,chr1,-0.17709119167273024
chr1-g607,1.7626785019475766,chr1,-0.23511620071463718
chr1-g608,1.8861977808195087,chr1,-0.590968097914146
chr1-g609,1.7208035277840588,chr1,-0.22726948958663548
chr1-g610,1.592507763016866,chr1,0.24442176264144977
chr1-g611,1.7006807023708692,chr1,0.1458140615764547
chr1-g612,1.598118423083708,chr1,0.2549452611723784
chr1-g613,1.5877732144904853,chr1,0.08745623884740478
chr1-g614,1.6933083502340651,chr1,0.07331295692669616
chr1-g615,1.6321030255690705,chr1,-0.12986909356994486
chr1-g616,1.565713030556708,chr1,0.3083639329725941
chr1-g617,1.5003665067022198,chr1,0.40306295831494987
chr1-g618,1.5610989202693015,chr1,0.6793682493298412
chr1-g619,1.5278067611487525,chr1,0.4683321930828911
chr1-g620,1.577813912992614,chr1,0.378709323058925
chr1-g621,1.5522665026420348,chr1,0.22233251037826982
chr1-g622,1.5047013332715895,chr1,0.17811049069675922
chr1-g623,1.5519576509129815,chr1,0.10434188238150588
chr1-g624,1.6134727605643375,chr1,0.16561512474734746
chr1-g625,1.6250857540384709,chr1,0.09422346850031271
chr1-g626,1.7400160276355958,chr1,-0.3268539801699447
chr1-g627,1.6401632601034937,chr1,-0.7166709238601567
chr1-g628,1.6878541239236031,chr1,-0.7020652253353126
chr1-g629,1.7461850811810948,chr1,-0.793411396605361
chr1-g630,1.7463167087522402,chr1,-1.092973155266398
chr1-g631,1.7302037832576884,chr1,-1.2232319176030484
chr1-g632,1.7775223016020805,chr1,-1.1376896952392583
chr1-g633,1.8036883316902927,chr1,-1.2523338373363861
chr1-g634,1.7753005143706226,chr1,-1.2279994732194988
chr1-g635,1.7610510491099751,chr1,-1.213367512788618
chr1-g636,1.782449465266536,chr1,-1.0862556088644522
chr1-g637,1.7164074964721037,chr1,-1.016899464851004
chr1-g638,1.7969193218132862,chr1,-0.6452657773481334
chr1-g639,1.7533282453870942,chr1,-0.7659951674290623
chr1-g640,1.7704428812269644,chr1,-0.8456445837960324
chr1-g641,1.804278992728564,chr1,-0.8116948979268239
chr1-g642,1.7270282674779365,chr1,-0.6518032829047788
chr1-g643,1.7260847426054249,chr1,-0.5463191622186
chr1-g644,1.8281170354831413,chr1,-0.9521687281876249
chr1-g645,1.7878525070001268,chr1,-0.8447346262116575
chr1-g646,1.6973849897643492,chr1,-1.0988033621299742
chr1-g647,1.7340910221293129,chr1,-1.0529774538454812
chr1-g648,1.6677287579673807,chr1,-0.6639338230448167
chr1-g649,1.6854357971626177,chr1,-0.8710396042970519
chr1-g650,1.6848692007508277,chr1,-0.7957624938720126
chr1-g651,1.6606252536648205,chr1,-0.916256305470186
chr1-g652,1.4500586674754217,chr1,-0.5542768301088951
chr1-g653,1.4429161037159055,chr1,0.4715395899795688
chr1-g654,1.3363577466601146,chr1,0.6875609954776389
chr1-g655,1.3223495443009785,chr1,0.7890151718812759
chr1-g656,1.3334187857926898,chr1,0.7377255813816906
chr1-g657,1.291797840946289,chr1,0.7314205436779182
chr1-g658,1.3176273413104664,chr1,0.9124749337789296
chr1-g659,1.4103996412718622,chr1,0.9694529391847414
chr1-g660,1.3490232297134566,chr1,0.5258987249282663
chr1-g661,1.300517173824348,chr1,0.5105900196477435
chr1-g662,1.2629420452035605,chr1,0.7322413197830162
chr1-g663,1.315851836629962,chr1,0.8655642355220664
chr1-g664,1.3224413277411418,chr1,0.669756250261125
chr1-g665,1.2800266900138189,chr1,0.7897962768283084
chr1-g666,1.3800841031089046,chr1,0.519191216492781
chr1-g667,1.3566039480356018,chr1,-0.23236178916100583
chr1-g668,1.4326567570830373,chr1,-0.16154660950478064
chr1-g669,1.3787874808498812,chr1,0.09961580914391069
chr1-g670,1.3303565422744654,chr1,0.3843083236009548
chr1-g671,1.3471245323050374,chr1,0.765158037219207
chr1-g672,1.297499942104304,chr1,0.5213025536550036
chr1-g673,1.2331313501959198,chr1,0.8106278551166042
chr1-g674,1.3378550050486684,chr1,0.9689470902017424
chr1-g675,1.3220171056508487,chr1,0.8562641925699127
chr1-g676,1.2465201855584729,chr1,0.8382534220111564
chr1-g677,1.255303320753519,chr1,0.7429508707391362
chr1-g678,1.2733962580197726,chr1,0.7213466423776638
chr1-g679,1.2425889374944257,chr1,0.6888745534798593
chr1-g680,1.2630948450796158,chr1,1.0567185175157638
chr1-g681,1.2331698874635846,chr1,0.905344687153724
chr1-g682,1.0963264131005457,chr1,0.8778085195972045
chr1-g683,1.1889899630666871,chr1,0.8989966191151341
chr1-g684,1.1612525621620549,chr1,0.8016913813168159
chr1-g685,1.113008371505651,chr1,0.9050834389716714
chr1-g686,1.1589667080230823,chr1,0.8635230272412436
chr1-g687,1.137747189042726,chr1,0.9295894467858858
chr1-g688,1.1349127039174105,chr1,0.9760083179701511
chr1-g689,1.2228422440741555,chr1,1.0462058240982288
chr1-g690,1.2748676233291247,chr1,0.9927166177038578
chr1-g691,1.294805716231339,chr1,0.698627518241736
chr1-g692,1.2528953797939688,chr1,0.826873149429385
chr1-g693,1.2149245055544808,chr1,0.7818902570439725
chr1-g694,1.2446797990191238,chr1,0.7797980369717701
chr1-g695,1.2651718607467473,chr1,0.9346773076654105
chr1-g696,1.2938539678436811,chr1,0.8220482964549367
chr1-g697,1.1845737365512647,chr1,0.5799263886169297
chr1-g698,1.2721668358152236,chr1,0.5554794548625479
chr1-g699,1.1680526632609636,chr1,0.8562300120729253
chr1-g700,1.1403717452165294,chr1,0.9576875717826767
chr1-g701,1.2679469826956868,chr1,1.0005075976843987
chr1-g702,1.2303637849486029,chr1,0.7854027241745232
chr1-g703,1.1795902911203364,chr1,0.9782679548740258
chr1-g704,1.2621720071138811,chr1,0.9556589156615374
chr1-g705,1.365604332042298,chr1,1.026859473500607
chr1-g706,1.2566950125713507,chr1,0.9376695192114053
chr1-g707,1.2518122282192303,chr1,0.6612982532375173
chr1-g708,1.3272882731686964,chr1,0.578446751710476
chr1-g709,1.2731515072087674,chr1,0.5404453622778302
chr1-g710,1.4090336126127845,chr1,-0.2894065610723512
chr1-g711,1.3602760859030028,chr1,0.25387415955420656
chr1-g712,1.2994209748038497,chr1,0.47110464295526333
chr1-g713,1.3524955915321963,chr1,0.5134895452744073
chr1-g714,1.3300305754009187,chr1,0.45062260569425466
chr1-g715,1.3946944400871586,chr1,-0.7246492889651133
chr1-g716,1.5084763121071545,chr1,-0.9898478402440505
chr1-g717,1.4211546274315034,chr1,-0.24427125588153847
chr1-g718,1.4113954898693812,chr1,0.08725988515588065
chr1-g719,1.5036082914772535,chr1,0.12282043741846507
chr1-g720,1.6287873438848028,chr1,-0.016766225409984247
chr1-g721,1.5858365622094914,chr1,-0.8992727923081215
chr1-g722,1.7434899381547688,chr1,-1.1080242320174472
chr1-g723,1.8042372523180703,chr1,-1.2525498852211183
chr1-g724,1.788686108921598,chr1,-1.032109657902036
chr1-g725,1.8032569553742408,chr1,-0.9392195785123125
chr1-g726,1.7875641945529992,chr1,-1.213088844049072
chr1-g727,1.7760577303149565,chr1,-1.3894443185313883
chr1-g728,1.8499912718356253,chr1,-1.2261903692355751
chr1-g729,1.7604386374613674,chr1,-0.871144412626947
chr1-g730,1.7883568119477116,chr1,-0.6045160768956741
chr1-g731,1.8094166643049088,chr1,-0.5927333318658251
chr1-g732,1.721700462776778,chr1,-0.6166289065497473
chr1-g733,1.7304471694807164,chr1,-0.4664063137544831
chr1-g734,1.735829967651771,chr1,-0.3580328952183913
chr1-g735,1.7658578653196262,chr1,-0.5208903485366664
chr1-g736,1.7715753621138337,chr1,-0.5320854148081166
chr1-g737,1.86281231911026,chr1,-0.547582399144831
chr1-g738,1.8864910512619488,chr1,-1.175520453235732
chr1-g739,1.9661742870868968,chr1,-1.4651332678057885
chr1-g740,1.9300955893385008,chr1,-1.5951085670344027
chr1-g741,2.003368328894008,chr1,-1.6598483340534425
chr1-g742,1.9159133302377844,chr1,-1.425931641703531
chr1-g743,1.961744210121316,chr1,-1.1308869804365536
chr1-g744,1.993830426413564,chr1,-1.458294075527474
chr1-g745,1.931557318940956,chr1,-1.738503637411987
chr1-g746,1.9315307591759463,chr1,-1.539631339981916
chr1-g747,1.8989626483867736,chr1,-1.5724990911357195
chr1-g748,1.869678309712596,chr1,-1.4094351424769727
chr1-g749,1.9421816441148616,chr1,-1.5669285311857848
chr1-g750,1.7527260169921584,chr1,-1.2165252727016396
chr1-g751,1.7585547648737032,chr1,-1.465654998212767
chr1-g752,1.7585721080308236,chr1,-1.4212872317945404
chr1-g753,1.8206896526821208,chr1,-1.6056003155008074
chr1-g754,1.755121838544346,chr1,-1.5975913294248247
chr1-g755,1.7292814529051803,chr1,-1.3229336598235821
chr1-g756,1.7106426479736547,chr1,-1.1152200018718437
chr1-g757,1.5877639647975723,chr1,-0.7098274839627308
chr1-g758,1.5825781434719697,chr1,-0.36544393998567887
chr1-g759,1.5271838578508032,chr1,-0.26794832716490125
chr1-g760,1.4016831050667466,chr1,0.004930985094432449
chr1-g761,1.5172284033557566,chr1,0.18014772117218544
chr1-g762,1.3843173192415517,chr1,0.4073312603656106
chr1-g763,1.3240979239997532,chr1,0.572853818062908
chr1-g764,1.4439784711607384,chr1,0.5189502953334896
chr1-g765,1.369866245308463,chr1,0.5307987912520555
chr1-g766,1.308426055328972,chr1,0.527600612698041
chr1-g767,1.344613744895839,chr1,0.42097735657618546
chr1-g768,1.35421875107826,chr1,0.34048942346162725
chr1-g769,1.335191935471005,chr1,0.3814096880621593
chr1-g770,1.3427858273833522,chr1,0.1935735550875813
chr1-g771,1.419577206358563,chr1,0.22390915346740942
chr1-g772,1.367295819582798,chr1,-0.02125425183365997
chr1-g773,1.3856632214881115,chr1,-0.5174098862222156
chr1-g774,1.4472375797709098,chr1,-1.0140793628263933
chr1-g775,1.337285962737127,chr1,-0.5039204356002616
chr1-g776,1.3775429771862506,chr1,0.1709794663784578
chr1-g777,1.3591686087051538,chr1,0.28852773460563763
chr1-g778,1.2780295556361714,chr1,0.37191721369025565
chr1-g779,1.4270626394996233,chr1,-0.16285712856340193
chr1-g780,1.4390558436063934,chr1,0.10795179532691375
chr1-g781,1.4762572286001194,chr1,-0.24739076374811625
chr1-g782,1.492685041526408,chr1,-0.5367965672909363
chr1-g783,1.4836058358765545,chr1,-0.48553547948465214
chr1-g784,1.4720921002233842,chr1,-0.894010747146093
chr1-g785,1.5446369170361138,chr1,-0.8454707464815154
chr1-g786,1.554277290752898,chr1,-0.7272867807824006
chr1-g787,1.3483461559147798,chr1,-0.21997933964216151
chr1-g788,1.3922659391969234,chr1,0.3915228081350651
chr1-g789,1.3175343805386843,chr1,0.7845062671358175
chr1-g790,1.2186521600309206,chr1,0.8689981554683074
chr1-g791,1.2886601938840263,chr1,0.8633529772345165
chr1-g792,1.210843599793698,chr1,0.9240479027035841
chr1-g793,1.2552902540141169,chr1,0.7779488619845117
chr1-g794,1.3950559783277203,chr1,0.7221247589545572
chr1-g795,1.339141647149665,chr1,0.716605573490884
chr1-g796,1.3516070729097749,chr1,0.2944719406179236
chr1-g797,1.413352582506743,chr1,-0.20181365365168186
chr1-g798,1.3774915937091348,chr1,0.4130745958510813
chr1-g799,1.243648095284339,chr1,0.7562006250737042
chr1-g800,1.2912153674777045,chr1,0.8225745214106105
chr1-g801,1.3932470049937526,chr1,0.37481473653730946
chr1-g802,1.3735794759002573,chr1,-0.2962086798886044
chr1-g803,1.3796822403160045,chr1,-0.022933512673720922
chr1-g804,1.2759956598945037,chr1,0.6995431383315361
chr1-g805,1.193392432546208,chr1,0.6305165739999874
chr1-g806,1.3101248521346367,chr1,0.6760260555713994
chr1-g807,1.2898836975272836,chr1,0.47168775984360006
chr1-g808,1.17780876932353,chr1,0.9353191929232609
chr1-g809,1.2313399306780806,chr1,1.1396427470421342
chr1-g810,1.2543498153073127,chr1,1.1289338825233801
chr1-g811,1.1969660661832924,chr1,1.1676008952584633
chr1-g812,1.1910700543180348,chr1,0.7548165920577841
chr1-g813,1.2619135402767323,chr1,0.7932555104566698
chr1-g814,1.134590735121505,chr1,1.0464419995902192
chr1-g815,1.2490499073804484,chr1,0.7145802653787892
chr1-g816,1.2702745949751342,chr1,0.9370584760117842
chr1-g817,1.1760425993535917,chr1,0.9683787585376049
chr1-g818,1.2111081080510462,chr1,1.135070928716236
chr1-g819,1.1923005777282292,chr1,0.9096214903120057
chr1-g820,1.1432517334884955,chr1,0.9990219572087703
chr1-g821,1.2141503745693427,chr1,0.83289235829441
chr1-g822,1.2352724980054417,chr1,0.4155807405297776
chr1-g823,1.2238121173565537,chr1,0.2833105133105094
chr1-g824,1.331731583878769,chr1,0.481107804012741
chr1-g825,1.3952672649844242,chr1,0.5423118632520132
chr1-g826,1.329896681116869,chr1,0.4386649820205114
chr1-g827,1.3743158597599612,chr1,-0.5247186895909893
chr1-g828,1.46178733380916,chr1,-0.7602200428494941
chr1-g829,1.38787058599313,chr1,-0.6111835610317379
chr1-g830,1.4456382173069269,chr1,-0.13236010176108462
chr1-g831,1.411150812785796,chr1,0.33861281944899113
chr1-g832,1.2433458891034908,chr1,0.8290664528364919
chr1-g833,1.3458419341168977,chr1,0.8684873439112489
chr1-g834,1.2690763052503709,chr1,0.7089256087492859
chr1-g835,1.2661191698671503,chr1,0.8744258993329066
chr1-g836,1.348702352023269,chr1,0.8733403748591855
chr1-g837,1.3339932935532062,chr1,0.3585652118963703
chr1-g838,1.3326219322061847,chr1,0.3736270055035439
chr1-g839,1.3913907253408784,chr1,0.6384659296859264
chr1-g840,1.4674026333404675,chr1,0.27554313541176245
chr1-g841,1.5038659321205063,chr1,-0.14966688186590765
chr1-g842,1.473507185746525,chr1,-0.2258223960055389
chr1-g843,1.5008910065789762,chr1,-0.1953069286756417
chr1-g844,1.5006619085877944,chr1,-0.19863878863490803
chr1-g845,1.5704259173402,chr1,-0.24941390255731774
chr1-g846,1.5537076431503287,chr1,-0.6102234594676275
chr1-g847,1.603267220102718,chr1,-1.0832092815368157
chr1-g848,1.6418215501870392,chr1,-0.9275185419747733
chr1-g849,1.581833273395732,chr1,-0.6164516984678085
chr1-g856,1.765289889995751,chr1,-0.4362233130555917
chr1-g857,1.817016467386101,chr1,-0.8588264523970419
chr1-g858,1.861953075212712,chr1,-1.036636467637188
chr1-g859,1.8656377284884595,chr1,-1.2208292395964926
chr1-g860,1.889347506059607,chr1,-1.6062411755834851
chr1-g861,1.9195310099934184,chr1,-1.3889931020934376
chr1-g862,1.9056512132032133,chr1,-1.5478163488221695
chr1-g863,1.909500231339094,chr1,-1.2769084005895226
chr1-g864,1.908486492880196,chr1,-1.3660825539193793
chr1-g865,1.940018273292213,chr1,-1.179725103312302
chr1-g866,1.967215365886284,chr1,-1.334775939734055
chr1-g867,1.8971212803351647,chr1,-1.0864707504575457
chr1-g868,1.868671831779688,chr1,-0.9917109918043062
chr1-g869,1.8797058851376187,chr1,-0.9521657697507001
chr1-g870,1.914417332541116,chr1,-1.5870580385835988
chr1-g871,1.9513796207648413,chr1,-1.578961631950903
chr1-g872,1.9894696179841085,chr1,-1.427959239794768
chr1-g873,2.005557238917267,chr1,-1.2563234726533337
chr1-g874,1.9663501138405872,chr1,-1.4928570442709022
chr1-g875,1.9896870227759,chr1,-1.5475176410176854
chr1-g876,1.986170078276146,chr1,-1.4561891601636074
chr1-g877,1.9481165039106525,chr1,-1.5113534804732183
chr1-g878,1.967604150718854,chr1,-1.5746716865161232
chr1-g879,1.965049496919144,chr1,-1.3346140921398415
chr1-g880,2.023833074853496,chr1,-0.7679450295824083
chr1-g881,2.028186476331248,chr1,-0.7248121198385602
chr1-g882,1.947858994892269,chr1,-0.2203624175977091
